Tensao [V];Corrente [A]
-5;-8,537308E-10
-4,95;-8,205097E-10
-4,9;-7,954486E-10
-4,85;-7,723688E-10
-4,8;-7,523112E-10
-4,75;-7,371979E-10
-4,7;-7,230901E-10
-4,65;-7,070488E-10
-4,6;-6,930829E-10
-4,55;-6,800178E-10
-4,5;-6,699293E-10
-4,45;-6,574357E-10
-4,4;-6,440094E-10
-4,35;-6,368674E-10
-4,3;-6,271342E-10
-4,25;-6,144965E-10
-4,2;-6,013996E-10
-4,15;-5,921673E-10
-4,1;-5,83263E-10
-4,05;-5,730774E-10
-4;-5,615192E-10
-3,95;-5,496055E-10
-3,9;-5,393073E-10
-3,85;-5,286455E-10
-3,8;-5,148273E-10
-3,75;-5,081618E-10
-3,7;-4,981921E-10
-3,65;-4,855122E-10
-3,6;-4,736184E-10
-3,55;-4,641292E-10
-3,5;-4,558576E-10
-3,45;-4,425753E-10
-3,4;-4,322436E-10
-3,35;-4,184719E-10
-3,3;-4,065977E-10
-3,25;-3,929396E-10
-3,2;-3,781047E-10
-3,15;-3,653941E-10
-3,1;-3,486719E-10
-3,05;-3,331198E-10
-3;-3,150006E-10
-2,95;-3,004199E-10
-2,9;-2,851612E-10
-2,85;-2,678169E-10
-2,8;-2,478373E-10
-2,75;-2,31917E-10
-2,7;-2,129243E-10
-2,65;-1,946792E-10
-2,6;-1,77214E-10
-2,55;-1,603897E-10
-2,5;-1,425191E-10
-2,45;-1,258993E-10
-2,4;-1,061292E-10
-2,35;-8,90433E-11
-2,3;-6,975735E-11
-2,25;-5,016329E-11
-2,2;-3,091916E-11
-2,15;-1,501869E-11
-2,1;5,615329E-12
-2,05;2,535534E-11
-2;4,376225E-11
-1,95;6,34074E-11
-1,9;8,339382E-11
-1,85;1,020163E-10
-1,8;1,246751E-10
-1,75;1,456841E-10
-1,7;1,666685E-10
-1,65;1,909276E-10
-1,6;2,139253E-10
-1,55;2,39902E-10
-1,5;2,645271E-10
-1,45;2,923949E-10
-1,4;3,209023E-10
-1,35;3,493985E-10
-1,3;3,830485E-10
-1,25;4,169445E-10
-1,2;4,556771E-10
-1,15;4,992201E-10
-1,1;5,502166E-10
-1,05;6,076967E-10
-1;6,767106E-10
-0,95;7,608992E-10
-0,9;8,713326E-10
-0,85;1,019889E-09
-0,8;1,243627E-09
-0,75;1,585653E-09
-0,7;2,261599E-09
-0,65;3,002965E-09
-0,6;4,416858E-09
-0,55;6,699236E-09
-0,5;1,019416E-08
-0,45;1,526253E-08
-0,4;2,575159E-08
-0,35;3,542279E-08
-0,3;4,691518E-08
-0,25;6,025097E-08
-0,2;7,539539E-08
-0,15;9,22393E-08
-0,1;1,10213E-07
-0,05;1,290057E-07
0;1,485254E-07
0,05;1,683827E-07
0,1;1,886123E-07
0,15;2,090804E-07
0,2;2,297838E-07
0,25;2,507595E-07
0,3;2,718063E-07
0,35;2,929912E-07
0,4;3,143644E-07
0,45;3,357136E-07
0,5;3,570387E-07
0,55;3,784115E-07
0,6;3,998995E-07
0,65;4,21497E-07
0,7;4,431958E-07
0,75;4,65074E-07
0,8;4,871433E-07
0,85;5,093735E-07
0,9;5,315894E-07
0,95;5,537562E-07
1;5,758332E-07
1,05;5,977852E-07
1,1;6,192745E-07
1,15;6,403998E-07
1,2;6,612348E-07
1,25;6,817099E-07
1,3;7,015379E-07
1,35;7,210298E-07
1,4;7,401787E-07
1,45;7,588306E-07
1,5;7,770606E-07
1,55;7,948359E-07
1,6;8,123119E-07
1,65;8,294065E-07
1,7;8,460037E-07
1,75;8,62158E-07
1,8;8,78039E-07
1,85;8,935166E-07
1,9;9,086731E-07
1,95;9,23392E-07
2;9,378529E-07
2,05;9,520123E-07
2,1;9,658695E-07
2,15;9,793528E-07
2,2;9,926734E-07
2,25;1,005712E-06
2,3;1,018468E-06
2,35;1,030866E-06
2,4;1,043075E-06
2,45;1,055092E-06
2,5;1,06682E-06
2,55;1,078228E-06
2,6;1,08944E-06
2,65;1,100508E-06
2,7;1,111253E-06
2,75;1,121695E-06
2,8;1,131992E-06
2,85;1,142084E-06
2,9;1,15176E-06
2,95;1,161153E-06
3;1,170387E-06
3,05;1,179457E-06
3,1;1,188229E-06
3,15;1,196784E-06
3,2;1,205222E-06
3,25;1,213598E-06
3,3;1,221754E-06
3,35;1,229749E-06
3,4;1,237772E-06
3,45;1,245825E-06
3,5;1,253775E-06
3,55;1,261543E-06
3,6;1,269375E-06
3,65;1,277241E-06
3,7;1,284989E-06
3,75;1,29277E-06
3,8;1,300527E-06
3,85;1,308316E-06
3,9;1,316062E-06
3,95;1,323709E-06
4;1,331351E-06
4,05;1,339091E-06
4,1;1,346673E-06
4,15;1,354158E-06
4,2;1,361684E-06
4,25;1,369214E-06
4,3;1,376626E-06
4,35;1,383878E-06
4,4;1,391102E-06
4,45;1,398323E-06
4,5;1,405477E-06
4,55;1,412438E-06
4,6;1,419266E-06
4,65;1,426138E-06
4,7;1,432951E-06
4,75;1,439463E-06
4,8;1,445962E-06
4,85;1,452325E-06
4,9;1,458619E-06
4,95;1,46467E-06
5;1,470727E-06
