Tensao [V];Corrente [A]
-5;-9,310868E-10
-4,95;-8,973831E-10
-4,9;-8,672143E-10
-4,85;-8,447483E-10
-4,8;-8,268531E-10
-4,75;-8,139346E-10
-4,7;-7,969695E-10
-4,65;-7,813746E-10
-4,6;-7,694278E-10
-4,55;-7,552791E-10
-4,5;-7,410357E-10
-4,45;-7,276274E-10
-4,4;-7,163177E-10
-4,35;-7,075965E-10
-4,3;-6,9157E-10
-4,25;-6,80304E-10
-4,2;-6,708231E-10
-4,15;-6,632141E-10
-4,1;-6,509924E-10
-4,05;-6,372741E-10
-4;-6,29257E-10
-3,95;-6,187516E-10
-3,9;-6,076782E-10
-3,85;-5,936643E-10
-3,8;-5,840862E-10
-3,75;-5,765762E-10
-3,7;-5,634597E-10
-3,65;-5,490972E-10
-3,6;-5,408253E-10
-3,55;-5,3102E-10
-3,5;-5,208016E-10
-3,45;-5,052314E-10
-3,4;-4,963127E-10
-3,35;-4,85227E-10
-3,3;-4,724656E-10
-3,25;-4,572012E-10
-3,2;-4,422763E-10
-3,15;-4,340882E-10
-3,1;-4,192845E-10
-3,05;-4,010664E-10
-3;-3,876907E-10
-2,95;-3,721485E-10
-2,9;-3,549509E-10
-2,85;-3,326673E-10
-2,8;-3,09832E-10
-2,75;-2,908969E-10
-2,7;-2,668358E-10
-2,65;-2,409387E-10
-2,6;-2,145884E-10
-2,55;-1,890056E-10
-2,5;-1,616386E-10
-2,45;-1,321281E-10
-2,4;-1,024242E-10
-2,35;-7,692757E-11
-2,3;-4,878214E-11
-2,25;-2,122681E-11
-2,2;6,737724E-12
-2,15;3,531524E-11
-2,1;6,149763E-11
-2,05;9,178151E-11
-2;1,24187E-10
-1,95;1,520857E-10
-1,9;1,828882E-10
-1,85;2,168411E-10
-1,8;2,524291E-10
-1,75;2,855046E-10
-1,7;3,178744E-10
-1,65;3,53911E-10
-1,6;3,933722E-10
-1,55;4,324766E-10
-1,5;4,714956E-10
-1,45;5,14248E-10
-1,4;5,598657E-10
-1,35;6,10216E-10
-1,3;6,621877E-10
-1,25;7,232275E-10
-1,2;7,9169E-10
-1,15;8,705195E-10
-1,1;9,629169E-10
-1,05;1,074613E-09
-1;1,213883E-09
-0,95;1,387171E-09
-0,9;1,616934E-09
-0,85;1,945647E-09
-0,8;2,670294E-09
-0,75;3,203217E-09
-0,7;4,390882E-09
-0,65;6,302599E-09
-0,6;9,334775E-09
-0,55;1,411255E-08
-0,5;2,538074E-08
-0,45;3,739505E-08
-0,4;5,298941E-08
-0,35;7,205196E-08
-0,3;9,422902E-08
-0,25;1,19391E-07
-0,2;1,474642E-07
-0,15;1,781888E-07
-0,1;2,105418E-07
-0,05;2,441111E-07
0;2,788755E-07
0,05;3,141465E-07
0,1;3,501767E-07
0,15;3,869144E-07
0,2;4,243531E-07
0,25;4,625567E-07
0,3;5,015697E-07
0,35;5,413686E-07
0,4;5,820243E-07
0,45;6,233504E-07
0,5;6,655309E-07
0,55;7,0825E-07
0,6;7,516277E-07
0,65;7,955453E-07
0,7;8,401847E-07
0,75;8,851067E-07
0,8;9,304455E-07
0,85;9,762101E-07
0,9;1,022232E-06
0,95;1,068423E-06
1;1,114745E-06
1,05;1,160901E-06
1,1;1,206692E-06
1,15;1,252002E-06
1,2;1,296583E-06
1,25;1,340634E-06
1,3;1,383898E-06
1,35;1,426356E-06
1,4;1,468098E-06
1,45;1,508855E-06
1,5;1,548532E-06
1,55;1,587291E-06
1,6;1,625059E-06
1,65;1,661927E-06
1,7;1,698077E-06
1,75;1,733436E-06
1,8;1,768071E-06
1,85;1,802009E-06
1,9;1,835141E-06
1,95;1,86764E-06
2;1,899406E-06
2,05;1,930512E-06
2,1;1,961068E-06
2,15;1,990975E-06
2,2;2,020214E-06
2,25;2,048875E-06
2,3;2,076986E-06
2,35;2,104716E-06
2,4;2,131755E-06
2,45;2,157929E-06
2,5;2,183791E-06
2,55;2,209E-06
2,6;2,233708E-06
2,65;2,257501E-06
2,7;2,280907E-06
2,75;2,303785E-06
2,8;2,326103E-06
2,85;2,347679E-06
2,9;2,368401E-06
2,95;2,389001E-06
3;2,408608E-06
3,05;2,427869E-06
3,1;2,446612E-06
3,15;2,464693E-06
3,2;2,482369E-06
3,25;2,499712E-06
3,3;2,516739E-06
3,35;2,533579E-06
3,4;2,549917E-06
3,45;2,566507E-06
3,5;2,582695E-06
3,55;2,598683E-06
3,6;2,614732E-06
3,65;2,630571E-06
3,7;2,646296E-06
3,75;2,662195E-06
3,8;2,678034E-06
3,85;2,693719E-06
3,9;2,709419E-06
3,95;2,724969E-06
4;2,740606E-06
4,05;2,755903E-06
4,1;2,771503E-06
4,15;2,786852E-06
4,2;2,802227E-06
4,25;2,817488E-06
4,3;2,832673E-06
4,35;2,847421E-06
4,4;2,862282E-06
4,45;2,876941E-06
4,5;2,891351E-06
4,55;2,905934E-06
4,6;2,920054E-06
4,65;2,933952E-06
4,7;2,947657E-06
4,75;2,961179E-06
4,8;2,974496E-06
4,85;2,987715E-06
4,9;3,000658E-06
4,95;3,013489E-06
5;3,025782E-06
