Tensao [V];Corrente [A]
-5;-1,016698E-09
-4,95;-9,808397E-10
-4,9;-9,5618E-10
-4,85;-9,33314E-10
-4,8;-9,124719E-10
-4,75;-8,938503E-10
-4,7;-8,792249E-10
-4,65;-8,668034E-10
-4,6;-8,484975E-10
-4,55;-8,353985E-10
-4,5;-8,247739E-10
-4,45;-8,125125E-10
-4,4;-8,002081E-10
-4,35;-7,88387E-10
-4,3;-7,763328E-10
-4,25;-7,65728E-10
-4,2;-7,500368E-10
-4,15;-7,372895E-10
-4,1;-7,267512E-10
-4,05;-7,173691E-10
-4;-7,041631E-10
-3,95;-6,904729E-10
-3,9;-6,810247E-10
-3,85;-6,718756E-10
-3,8;-6,58072E-10
-3,75;-6,445202E-10
-3,7;-6,336534E-10
-3,65;-6,252424E-10
-3,6;-6,125345E-10
-3,55;-5,976628E-10
-3,5;-5,887872E-10
-3,45;-5,777795E-10
-3,4;-5,635019E-10
-3,35;-5,509411E-10
-3,3;-5,40193E-10
-3,25;-5,282551E-10
-3,2;-5,150276E-10
-3,15;-5,002869E-10
-3,1;-4,877092E-10
-3,05;-4,721589E-10
-3;-4,578107E-10
-2,95;-4,370661E-10
-2,9;-4,228153E-10
-2,85;-4,060216E-10
-2,8;-3,89557E-10
-2,75;-3,667121E-10
-2,7;-3,469884E-10
-2,65;-3,265532E-10
-2,6;-3,008657E-10
-2,55;-2,715265E-10
-2,5;-2,446131E-10
-2,45;-2,152924E-10
-2,4;-1,828004E-10
-2,35;-1,462416E-10
-2,3;-1,074172E-10
-2,25;-7,133523E-11
-2,2;-3,267711E-11
-2,15;9,479021E-12
-2,1;5,003199E-11
-2,05;9,053318E-11
-2;1,280134E-10
-1,95;1,724694E-10
-1,9;2,16211E-10
-1,85;2,607052E-10
-1,8;3,02075E-10
-1,75;3,529649E-10
-1,7;3,990204E-10
-1,65;4,453835E-10
-1,6;4,937563E-10
-1,55;5,529683E-10
-1,5;6,103844E-10
-1,45;6,687849E-10
-1,4;7,32348E-10
-1,35;8,08226E-10
-1,3;8,890039E-10
-1,25;9,765813E-10
-1,2;1,076959E-09
-1,15;1,202519E-09
-1,1;1,353094E-09
-1,05;1,533915E-09
-1;1,758805E-09
-0,95;2,05539E-09
-0,9;2,484021E-09
-0,85;3,015058E-09
-0,8;3,885586E-09
-0,75;5,231636E-09
-0,7;7,327206E-09
-0,65;1,060091E-08
-0,6;1,571759E-08
-0,55;2,79919E-08
-0,5;4,2072E-08
-0,45;6,120401E-08
-0,4;8,559807E-08
-0,35;1,147907E-07
-0,3;1,480196E-07
-0,25;1,851064E-07
-0,2;2,259771E-07
-0,15;2,700745E-07
-0,1;3,160328E-07
-0,05;3,633341E-07
0;4,122023E-07
0,05;4,617763E-07
0,1;5,124598E-07
0,15;5,642686E-07
0,2;6,172355E-07
0,25;6,714602E-07
0,3;7,270701E-07
0,35;7,840935E-07
0,4;8,42498E-07
0,45;9,023555E-07
0,5;9,637766E-07
0,55;1,026541E-06
0,6;1,090829E-06
0,65;1,156523E-06
0,7;1,223885E-06
0,75;1,292389E-06
0,8;1,362082E-06
0,85;1,43292E-06
0,9;1,50468E-06
0,95;1,577071E-06
1;1,649881E-06
1,05;1,722873E-06
1,1;1,79568E-06
1,15;1,868249E-06
1,2;1,940056E-06
1,25;2,011115E-06
1,3;2,081317E-06
1,35;2,150894E-06
1,4;2,220069E-06
1,45;2,287691E-06
1,5;2,354487E-06
1,55;2,420356E-06
1,6;2,484943E-06
1,65;2,548218E-06
1,7;2,610165E-06
1,75;2,670948E-06
1,8;2,730537E-06
1,85;2,788975E-06
1,9;2,846436E-06
1,95;2,902654E-06
2;2,957911E-06
2,05;3,012352E-06
2,1;3,065904E-06
2,15;3,118151E-06
2,2;3,169447E-06
2,25;3,219714E-06
2,3;3,269144E-06
2,35;3,317646E-06
2,4;3,365196E-06
2,45;3,411907E-06
2,5;3,457539E-06
2,55;3,502292E-06
2,6;3,546185E-06
2,65;3,589001E-06
2,7;3,630761E-06
2,75;3,671406E-06
2,8;3,711049E-06
2,85;3,749301E-06
2,9;3,786765E-06
2,95;3,8228E-06
3;3,858096E-06
3,05;3,891852E-06
3,1;3,925179E-06
3,15;3,957244E-06
3,2;3,98863E-06
3,25;4,019126E-06
3,3;4,049171E-06
3,35;4,078428E-06
3,4;4,107247E-06
3,45;4,135565E-06
3,5;4,163755E-06
3,55;4,191495E-06
3,6;4,219073E-06
3,65;4,246424E-06
3,7;4,273516E-06
3,75;4,300178E-06
3,8;4,326938E-06
3,85;4,353722E-06
3,9;4,380214E-06
3,95;4,406267E-06
4;4,432301E-06
4,05;4,458109E-06
4,1;4,483799E-06
4,15;4,509234E-06
4,2;4,534743E-06
4,25;4,559562E-06
4,3;4,584485E-06
4,35;4,609521E-06
4,4;4,633616E-06
4,45;4,657883E-06
4,5;4,681854E-06
4,55;4,705594E-06
4,6;4,728941E-06
4,65;4,752033E-06
4,7;4,77461E-06
4,75;4,796811E-06
4,8;4,818699E-06
4,85;4,840463E-06
4,9;4,861765E-06
4,95;4,882777E-06
5;4,903276E-06
