Tensao [V];Corrente [A]
-5;-9,979039E-10
-4,95;-9,621293E-10
-4,9;-9,328869E-10
-4,85;-9,14426E-10
-4,8;-8,962309E-10
-4,75;-8,756576E-10
-4,7;-8,613539E-10
-4,65;-8,478537E-10
-4,6;-8,364169E-10
-4,55;-8,19586E-10
-4,5;-8,043881E-10
-4,45;-7,94048E-10
-4,4;-7,84294E-10
-4,35;-7,711384E-10
-4,3;-7,552222E-10
-4,25;-7,45848E-10
-4,2;-7,362085E-10
-4,15;-7,222149E-10
-4,1;-7,085597E-10
-4,05;-6,967396E-10
-4;-6,858338E-10
-3,95;-6,726365E-10
-3,9;-6,608347E-10
-3,85;-6,499047E-10
-3,8;-6,417892E-10
-3,75;-6,296761E-10
-3,7;-6,169459E-10
-3,65;-6,044775E-10
-3,6;-5,947892E-10
-3,55;-5,825992E-10
-3,5;-5,66836E-10
-3,45;-5,574812E-10
-3,4;-5,465474E-10
-3,35;-5,337992E-10
-3,3;-5,189499E-10
-3,25;-5,067011E-10
-3,2;-4,953766E-10
-3,15;-4,813229E-10
-3,1;-4,695769E-10
-3,05;-4,516348E-10
-3;-4,378929E-10
-2,95;-4,225411E-10
-2,9;-4,04747E-10
-2,85;-3,871598E-10
-2,8;-3,686085E-10
-2,75;-3,486126E-10
-2,7;-3,222722E-10
-2,65;-2,964909E-10
-2,6;-2,73769E-10
-2,55;-2,483685E-10
-2,5;-2,154701E-10
-2,45;-1,808208E-10
-2,4;-1,470895E-10
-2,35;-1,134505E-10
-2,3;-7,89812E-11
-2,25;-4,156608E-11
-2,2;2,097803E-12
-2,15;3,74096E-11
-2,1;7,190214E-11
-2,05;1,095992E-10
-2;1,472347E-10
-1,95;1,829925E-10
-1,9;2,237562E-10
-1,85;2,658715E-10
-1,8;3,036904E-10
-1,75;3,431579E-10
-1,7;3,907029E-10
-1,65;4,376007E-10
-1,6;4,865809E-10
-1,55;5,375711E-10
-1,5;5,92668E-10
-1,45;6,511379E-10
-1,4;7,084752E-10
-1,35;7,698313E-10
-1,3;8,442408E-10
-1,25;9,296171E-10
-1,2;1,022371E-09
-1,15;1,134208E-09
-1,1;1,26912E-09
-1,05;1,433425E-09
-1;1,631034E-09
-0,95;1,892301E-09
-0,9;2,24063E-09
-0,85;2,733096E-09
-0,8;3,506261E-09
-0,75;4,693073E-09
-0,7;6,545812E-09
-0,65;9,443933E-09
-0,6;1,40017E-08
-0,55;2,496968E-08
-0,5;3,759412E-08
-0,45;5,490181E-08
-0,4;7,708114E-08
-0,35;1,037193E-07
-0,3;1,342235E-07
-0,25;1,684005E-07
-0,2;2,062412E-07
-0,15;2,469853E-07
-0,1;2,897696E-07
-0,05;3,337885E-07
0;3,793028E-07
0,05;4,25412E-07
0,1;4,72592E-07
0,15;5,207864E-07
0,2;5,70106E-07
0,25;6,204745E-07
0,3;6,721172E-07
0,35;7,250329E-07
0,4;7,792642E-07
0,45;8,347218E-07
0,5;8,914362E-07
0,55;9,494471E-07
0,6;1,008765E-06
0,65;1,069292E-06
0,7;1,1312E-06
0,75;1,194023E-06
0,8;1,258027E-06
0,85;1,322812E-06
0,9;1,388254E-06
0,95;1,454221E-06
1;1,520516E-06
1,05;1,586889E-06
1,1;1,6529E-06
1,15;1,71856E-06
1,2;1,78369E-06
1,25;1,848027E-06
1,3;1,911378E-06
1,35;1,973971E-06
1,4;2,036195E-06
1,45;2,097162E-06
1,5;2,157475E-06
1,55;2,216438E-06
1,6;2,274099E-06
1,65;2,330421E-06
1,7;2,3855E-06
1,75;2,439302E-06
1,8;2,49219E-06
1,85;2,544238E-06
1,9;2,595019E-06
1,95;2,64486E-06
2;2,693728E-06
2,05;2,741954E-06
2,1;2,789391E-06
2,15;2,835086E-06
2,2;2,880655E-06
2,25;2,925187E-06
2,3;2,968778E-06
2,35;3,011628E-06
2,4;3,053678E-06
2,45;3,093973E-06
2,5;3,134319E-06
2,55;3,173961E-06
2,6;3,212577E-06
2,65;3,249914E-06
2,7;3,286929E-06
2,75;3,32225E-06
2,8;3,357131E-06
2,85;3,390998E-06
2,9;3,423788E-06
2,95;3,455576E-06
3;3,486337E-06
3,05;3,516091E-06
3,1;3,545311E-06
3,15;3,573228E-06
3,2;3,600733E-06
3,25;3,627532E-06
3,3;3,653769E-06
3,35;3,679414E-06
3,4;3,704627E-06
3,45;3,729395E-06
3,5;3,75453E-06
3,55;3,778526E-06
3,6;3,802857E-06
3,65;3,826688E-06
3,7;3,850669E-06
3,75;3,874516E-06
3,8;3,898094E-06
3,85;3,921661E-06
3,9;3,945078E-06
3,95;3,968273E-06
4;3,991111E-06
4,05;4,014382E-06
4,1;4,037262E-06
4,15;4,059977E-06
4,2;4,082541E-06
4,25;4,104682E-06
4,3;4,127021E-06
4,35;4,149214E-06
4,4;4,170927E-06
4,45;4,192292E-06
4,5;4,213802E-06
4,55;4,235076E-06
4,6;4,256076E-06
4,65;4,276577E-06
4,7;4,297001E-06
4,75;4,316974E-06
4,8;4,33687E-06
4,85;4,355974E-06
4,9;4,375345E-06
4,95;4,394129E-06
5;4,412645E-06
