Tensao [V];Corrente [A]
-5;-9,458676E-10
-4,95;-9,086883E-10
-4,9;-8,807771E-10
-4,85;-8,579463E-10
-4,8;-8,403944E-10
-4,75;-8,251062E-10
-4,7;-8,105919E-10
-4,65;-7,939857E-10
-4,6;-7,803482E-10
-4,55;-7,674812E-10
-4,5;-7,544771E-10
-4,45;-7,426312E-10
-4,4;-7,294162E-10
-4,35;-7,183368E-10
-4,3;-7,03088E-10
-4,25;-6,908334E-10
-4,2;-6,81832E-10
-4,15;-6,699322E-10
-4,1;-6,572582E-10
-4,05;-6,465694E-10
-4;-6,373305E-10
-3,95;-6,248905E-10
-3,9;-6,118756E-10
-3,85;-6,00398E-10
-3,8;-5,903611E-10
-3,75;-5,76886E-10
-3,7;-5,674081E-10
-3,65;-5,551312E-10
-3,6;-5,471772E-10
-3,55;-5,369192E-10
-3,5;-5,246915E-10
-3,45;-5,122371E-10
-3,4;-5,030659E-10
-3,35;-4,940129E-10
-3,3;-4,803105E-10
-3,25;-4,655944E-10
-3,2;-4,536733E-10
-3,15;-4,400248E-10
-3,1;-4,266081E-10
-3,05;-4,104086E-10
-3;-3,970631E-10
-2,95;-3,8272E-10
-2,9;-3,634991E-10
-2,85;-3,429206E-10
-2,8;-3,24603E-10
-2,75;-3,033382E-10
-2,7;-2,816658E-10
-2,65;-2,544641E-10
-2,6;-2,294479E-10
-2,55;-2,031234E-10
-2,5;-1,74325E-10
-2,45;-1,478144E-10
-2,4;-1,18464E-10
-2,35;-9,319645E-11
-2,3;-6,399394E-11
-2,25;-3,325753E-11
-2,2;-5,247553E-12
-2,15;2,330519E-11
-2,1;5,161906E-11
-2,05;8,469362E-11
-2;1,118703E-10
-1,95;1,40613E-10
-1,9;1,738575E-10
-1,85;2,070036E-10
-1,8;2,391368E-10
-1,75;2,685742E-10
-1,7;3,049482E-10
-1,65;3,428633E-10
-1,6;3,787497E-10
-1,55;4,184329E-10
-1,5;4,58821E-10
-1,45;5,034584E-10
-1,4;5,489224E-10
-1,35;5,936164E-10
-1,3;6,480699E-10
-1,25;7,101126E-10
-1,2;7,792396E-10
-1,15;8,585788E-10
-1,1;9,486505E-10
-1,05;1,06035E-09
-1;1,200466E-09
-0,95;1,372959E-09
-0,9;1,605887E-09
-0,85;1,932306E-09
-0,8;2,565409E-09
-0,75;3,179977E-09
-0,7;4,380995E-09
-0,65;6,303397E-09
-0,6;9,342109E-09
-0,55;1,411337E-08
-0,5;2,538125E-08
-0,45;3,743794E-08
-0,4;5,30356E-08
-0,35;7,211901E-08
-0,3;9,433722E-08
-0,25;1,195153E-07
-0,2;1,476191E-07
-0,15;1,783055E-07
-0,1;2,10706E-07
-0,05;2,443006E-07
0;2,790969E-07
0,05;3,144212E-07
0,1;3,504576E-07
0,15;3,872427E-07
0,2;4,247597E-07
0,25;4,629678E-07
0,3;5,020547E-07
0,35;5,419054E-07
0,4;5,826197E-07
0,45;6,240521E-07
0,5;6,662073E-07
0,55;7,090128E-07
0,6;7,524368E-07
0,65;7,964273E-07
0,7;8,410633E-07
0,75;8,860596E-07
0,8;9,314201E-07
0,85;9,772882E-07
0,9;1,023409E-06
0,95;1,069696E-06
1;1,116053E-06
1,05;1,162227E-06
1,1;1,208091E-06
1,15;1,253435E-06
1,2;1,298156E-06
1,25;1,342246E-06
1,3;1,385485E-06
1,35;1,428006E-06
1,4;1,469792E-06
1,45;1,510635E-06
1,5;1,550399E-06
1,55;1,58919E-06
1,6;1,626945E-06
1,65;1,663887E-06
1,7;1,700012E-06
1,75;1,735382E-06
1,8;1,770081E-06
1,85;1,80409E-06
1,9;1,837187E-06
1,95;1,869739E-06
2;1,901414E-06
2,05;1,932635E-06
2,1;1,96325E-06
2,15;1,9931E-06
2,2;2,022391E-06
2,25;2,051026E-06
2,3;2,079124E-06
2,35;2,106963E-06
2,4;2,133676E-06
2,45;2,160201E-06
2,5;2,185913E-06
2,55;2,211272E-06
2,6;2,235817E-06
2,65;2,259773E-06
2,7;2,283204E-06
2,75;2,305996E-06
2,8;2,328273E-06
2,85;2,349861E-06
2,9;2,370748E-06
2,95;2,391249E-06
3;2,410794E-06
3,05;2,430178E-06
3,1;2,448758E-06
3,15;2,467076E-06
3,2;2,484719E-06
3,25;2,501946E-06
3,3;2,519037E-06
3,35;2,535726E-06
3,4;2,552216E-06
3,45;2,568591E-06
3,5;2,584665E-06
3,55;2,600868E-06
3,6;2,616705E-06
3,65;2,632682E-06
3,7;2,648683E-06
3,75;2,664394E-06
3,8;2,680206E-06
3,85;2,695754E-06
3,9;2,711504E-06
3,95;2,726902E-06
4;2,742517E-06
4,05;2,758214E-06
4,1;2,773614E-06
4,15;2,788976E-06
4,2;2,804222E-06
4,25;2,819508E-06
4,3;2,834409E-06
4,35;2,849344E-06
4,4;2,864176E-06
4,45;2,878623E-06
4,5;2,89356E-06
4,55;2,907655E-06
4,6;2,92194E-06
4,65;2,935745E-06
4,7;2,949453E-06
4,75;2,963047E-06
4,8;2,976418E-06
4,85;2,989438E-06
4,9;3,002403E-06
4,95;3,015084E-06
5;3,027601E-06
