Tensao [V];Corrente [A]
-5;-9,57726E-10
-4,95;-9,229193E-10
-4,9;-8,957604E-10
-4,85;-8,73266E-10
-4,8;-8,545778E-10
-4,75;-8,396631E-10
-4,7;-8,291116E-10
-4,65;-8,094575E-10
-4,6;-7,943038E-10
-4,55;-7,804103E-10
-4,5;-7,703185E-10
-4,45;-7,5861E-10
-4,4;-7,419096E-10
-4,35;-7,313252E-10
-4,3;-7,230707E-10
-4,25;-7,095468E-10
-4,2;-6,967917E-10
-4,15;-6,850183E-10
-4,1;-6,767321E-10
-4,05;-6,637678E-10
-4;-6,500833E-10
-3,95;-6,391948E-10
-3,9;-6,295372E-10
-3,85;-6,176581E-10
-3,8;-6,015986E-10
-3,75;-5,901081E-10
-3,7;-5,820431E-10
-3,65;-5,726573E-10
-3,6;-5,607626E-10
-3,55;-5,490337E-10
-3,5;-5,385541E-10
-3,45;-5,260269E-10
-3,4;-5,107436E-10
-3,35;-5,002867E-10
-3,3;-4,877915E-10
-3,25;-4,786797E-10
-3,2;-4,621468E-10
-3,15;-4,497329E-10
-3,1;-4,391609E-10
-3,05;-4,26752E-10
-3;-4,075846E-10
-2,95;-3,892362E-10
-2,9;-3,729192E-10
-2,85;-3,566481E-10
-2,8;-3,345568E-10
-2,75;-3,106201E-10
-2,7;-2,872759E-10
-2,65;-2,641198E-10
-2,6;-2,348388E-10
-2,55;-2,065405E-10
-2,5;-1,799597E-10
-2,45;-1,467299E-10
-2,4;-1,102425E-10
-2,35;-7,87028E-11
-2,3;-4,670491E-11
-2,25;-1,531927E-11
-2,2;1,719046E-11
-2,15;5,178281E-11
-2,1;8,262474E-11
-2,05;1,166577E-10
-2;1,503311E-10
-1,95;1,883041E-10
-1,9;2,226993E-10
-1,85;2,572386E-10
-1,8;2,935844E-10
-1,75;3,339584E-10
-1,7;3,688517E-10
-1,65;4,074503E-10
-1,6;4,509502E-10
-1,55;4,979276E-10
-1,5;5,425118E-10
-1,45;5,927056E-10
-1,4;6,449347E-10
-1,35;7,052306E-10
-1,3;7,653705E-10
-1,25;8,329459E-10
-1,2;9,123587E-10
-1,15;1,009392E-09
-1,1;1,121698E-09
-1,05;1,250844E-09
-1;1,418968E-09
-0,95;1,636465E-09
-0,9;1,91912E-09
-0,85;2,347569E-09
-0,8;2,916026E-09
-0,75;3,857985E-09
-0,7;5,352328E-09
-0,65;7,722808E-09
-0,6;1,145044E-08
-0,55;1,724462E-08
-0,5;3,066492E-08
-0,45;4,513295E-08
-0,4;6,379713E-08
-0,35;8,643509E-08
-0,3;1,124964E-07
-0,25;1,419104E-07
-0,2;1,746815E-07
-0,15;2,101454E-07
-0,1;2,475578E-07
-0,05;2,861467E-07
0;3,260763E-07
0,05;3,665319E-07
0,1;4,078757E-07
0,15;4,501003E-07
0,2;4,932421E-07
0,25;5,372857E-07
0,3;5,822458E-07
0,35;6,28307E-07
0,4;6,754844E-07
0,45;7,236249E-07
0,5;7,726369E-07
0,55;8,226818E-07
0,6;8,737227E-07
0,65;9,256236E-07
0,7;9,785123E-07
0,75;1,031984E-06
0,8;1,086207E-06
0,85;1,140975E-06
0,9;1,196051E-06
0,95;1,251456E-06
1;1,307193E-06
1,05;1,362703E-06
1,1;1,417854E-06
1,15;1,472561E-06
1,2;1,526657E-06
1,25;1,580251E-06
1,3;1,632778E-06
1,35;1,68457E-06
1,4;1,735713E-06
1,45;1,785801E-06
1,5;1,834753E-06
1,55;1,882434E-06
1,6;1,929197E-06
1,65;1,974833E-06
1,7;2,019342E-06
1,75;2,06285E-06
1,8;2,105967E-06
1,85;2,148064E-06
1,9;2,189149E-06
1,95;2,229408E-06
2;2,268826E-06
2,05;2,30738E-06
2,1;2,345495E-06
2,15;2,382481E-06
2,2;2,418857E-06
2,25;2,454463E-06
2,3;2,489573E-06
2,35;2,523665E-06
2,4;2,557121E-06
2,45;2,589898E-06
2,5;2,622225E-06
2,55;2,653398E-06
2,6;2,684081E-06
2,65;2,713977E-06
2,7;2,743346E-06
2,75;2,772002E-06
2,8;2,799566E-06
2,85;2,826567E-06
2,9;2,852553E-06
2,95;2,877712E-06
3;2,902334E-06
3,05;2,926065E-06
3,1;2,949145E-06
3,15;2,971724E-06
3,2;2,993739E-06
3,25;3,014823E-06
3,3;3,036062E-06
3,35;3,056285E-06
3,4;3,076899E-06
3,45;3,096769E-06
3,5;3,116856E-06
3,55;3,136625E-06
3,6;3,15601E-06
3,65;3,175531E-06
3,7;3,194737E-06
3,75;3,21397E-06
3,8;3,233128E-06
3,85;3,252273E-06
3,9;3,271205E-06
3,95;3,290199E-06
4;3,309307E-06
4,05;3,328112E-06
4,1;3,346383E-06
4,15;3,365153E-06
4,2;3,383922E-06
4,25;3,402503E-06
4,3;3,420744E-06
4,35;3,439165E-06
4,4;3,456404E-06
4,45;3,474034E-06
4,5;3,491911E-06
4,55;3,509389E-06
4,6;3,52661E-06
4,65;3,543562E-06
4,7;3,560123E-06
4,75;3,576713E-06
4,8;3,59303E-06
4,85;3,608927E-06
4,9;3,624715E-06
4,95;3,639924E-06
5;3,655188E-06
