Tensao [V];Corrente [A]
-5;-8,583953E-10
-4,95;-8,212759E-10
-4,9;-7,930638E-10
-4,85;-7,746402E-10
-4,8;-7,548159E-10
-4,75;-7,387512E-10
-4,7;-7,195123E-10
-4,65;-7,094883E-10
-4,6;-6,95872E-10
-4,55;-6,825247E-10
-4,5;-6,676506E-10
-4,45;-6,57628E-10
-4,4;-6,469118E-10
-4,35;-6,372368E-10
-4,3;-6,254436E-10
-4,25;-6,138091E-10
-4,2;-6,043876E-10
-4,15;-5,938933E-10
-4,1;-5,827557E-10
-4,05;-5,723513E-10
-4;-5,619383E-10
-3,95;-5,502181E-10
-3,9;-5,401328E-10
-3,85;-5,305906E-10
-3,8;-5,219903E-10
-3,75;-5,111765E-10
-3,7;-4,993726E-10
-3,65;-4,914631E-10
-3,6;-4,807553E-10
-3,55;-4,689579E-10
-3,5;-4,552726E-10
-3,45;-4,453299E-10
-3,4;-4,346226E-10
-3,35;-4,220017E-10
-3,3;-4,086294E-10
-3,25;-3,948354E-10
-3,2;-3,820484E-10
-3,15;-3,691849E-10
-3,1;-3,518778E-10
-3,05;-3,36618E-10
-3;-3,199646E-10
-2,95;-3,033017E-10
-2,9;-2,854951E-10
-2,85;-2,687816E-10
-2,8;-2,522182E-10
-2,75;-2,361873E-10
-2,7;-2,170639E-10
-2,65;-2,014195E-10
-2,6;-1,83527E-10
-2,55;-1,645613E-10
-2,5;-1,467919E-10
-2,45;-1,311452E-10
-2,4;-1,128682E-10
-2,35;-9,404534E-11
-2,3;-7,128752E-11
-2,25;-5,410577E-11
-2,2;-3,853795E-11
-2,15;-1,97398E-11
-2,1;2,117524E-12
-2,05;2,003163E-11
-2;4,221972E-11
-1,95;6,051825E-11
-1,9;8,22295E-11
-1,85;1,010196E-10
-1,8;1,224796E-10
-1,75;1,447121E-10
-1,7;1,663618E-10
-1,65;1,894E-10
-1,6;2,140472E-10
-1,55;2,391048E-10
-1,5;2,651283E-10
-1,45;2,912997E-10
-1,4;3,195173E-10
-1,35;3,493675E-10
-1,3;3,829808E-10
-1,25;4,163992E-10
-1,2;4,541763E-10
-1,15;4,987779E-10
-1,1;5,470362E-10
-1,05;6,042602E-10
-1;6,730809E-10
-0,95;7,567545E-10
-0,9;8,693239E-10
-0,85;1,019537E-09
-0,8;1,239172E-09
-0,75;1,581567E-09
-0,7;2,351537E-09
-0,65;3,00977E-09
-0,6;4,419477E-09
-0,55;6,684111E-09
-0,5;1,016675E-08
-0,45;1,523286E-08
-0,4;2,571124E-08
-0,35;3,536197E-08
-0,3;4,686845E-08
-0,25;6,018278E-08
-0,2;7,532874E-08
-0,15;9,208524E-08
-0,1;1,100703E-07
-0,05;1,288566E-07
0;1,483486E-07
0,05;1,681948E-07
0,1;1,88388E-07
0,15;2,088564E-07
0,2;2,295447E-07
0,25;2,504523E-07
0,3;2,715708E-07
0,35;2,927466E-07
0,4;3,140617E-07
0,45;3,354174E-07
0,5;3,567189E-07
0,55;3,781062E-07
0,6;3,995218E-07
0,65;4,210756E-07
0,7;4,428072E-07
0,75;4,64657E-07
0,8;4,866901E-07
0,85;5,088667E-07
0,9;5,311126E-07
0,95;5,532502E-07
1;5,753161E-07
1,05;5,972068E-07
1,1;6,186783E-07
1,15;6,39839E-07
1,2;6,606595E-07
1,25;6,810215E-07
1,3;7,009309E-07
1,35;7,203648E-07
1,4;7,394427E-07
1,45;7,581397E-07
1,5;7,763743E-07
1,55;7,9415E-07
1,6;8,115743E-07
1,65;8,286314E-07
1,7;8,451661E-07
1,75;8,614269E-07
1,8;8,772545E-07
1,85;8,927513E-07
1,9;9,078879E-07
1,95;9,225679E-07
2;9,3699E-07
2,05;9,511573E-07
2,1;9,649787E-07
2,15;9,785161E-07
2,2;9,918226E-07
2,25;1,004784E-06
2,3;1,017492E-06
2,35;1,029927E-06
2,4;1,042085E-06
2,45;1,054065E-06
2,5;1,065771E-06
2,55;1,077226E-06
2,6;1,088483E-06
2,65;1,099495E-06
2,7;1,110198E-06
2,75;1,12072E-06
2,8;1,131008E-06
2,85;1,140933E-06
2,9;1,150675E-06
2,95;1,16018E-06
3;1,169317E-06
3,05;1,17832E-06
3,1;1,187095E-06
3,15;1,195754E-06
3,2;1,204128E-06
3,25;1,212455E-06
3,3;1,220694E-06
3,35;1,228739E-06
3,4;1,236632E-06
3,45;1,244573E-06
3,5;1,252489E-06
3,55;1,260291E-06
3,6;1,268113E-06
3,65;1,275932E-06
3,7;1,283841E-06
3,75;1,291523E-06
3,8;1,299269E-06
3,85;1,307016E-06
3,9;1,314714E-06
3,95;1,322381E-06
4;1,330137E-06
4,05;1,337682E-06
4,1;1,345348E-06
4,15;1,35285E-06
4,2;1,360347E-06
4,25;1,367825E-06
4,3;1,375285E-06
4,35;1,38249E-06
4,4;1,389725E-06
4,45;1,396924E-06
4,5;1,404069E-06
4,55;1,411019E-06
4,6;1,417886E-06
4,65;1,424695E-06
4,7;1,431421E-06
4,75;1,437996E-06
4,8;1,444476E-06
4,85;1,450849E-06
4,9;1,457215E-06
4,95;1,463301E-06
5;1,469278E-06
