Tensao [V];Corrente [A]
-5;-9,954461E-10
-4,95;-9,612515E-10
-4,9;-9,338327E-10
-4,85;-9,085778E-10
-4,8;-8,918609E-10
-4,75;-8,776713E-10
-4,7;-8,641091E-10
-4,65;-8,439066E-10
-4,6;-8,301853E-10
-4,55;-8,223312E-10
-4,5;-8,05741E-10
-4,45;-7,913631E-10
-4,4;-7,785578E-10
-4,35;-7,681116E-10
-4,3;-7,559015E-10
-4,25;-7,388897E-10
-4,2;-7,274821E-10
-4,15;-7,204812E-10
-4,1;-7,102626E-10
-4,05;-6,935154E-10
-4;-6,831898E-10
-3,95;-6,740917E-10
-3,9;-6,634311E-10
-3,85;-6,473214E-10
-3,8;-6,36717E-10
-3,75;-6,288102E-10
-3,7;-6,176133E-10
-3,65;-6,03923E-10
-3,6;-5,922035E-10
-3,55;-5,847733E-10
-3,5;-5,745463E-10
-3,45;-5,597101E-10
-3,4;-5,448716E-10
-3,35;-5,326428E-10
-3,3;-5,213206E-10
-3,25;-5,05941E-10
-3,2;-4,928201E-10
-3,15;-4,828939E-10
-3,1;-4,692676E-10
-3,05;-4,550012E-10
-3;-4,368058E-10
-2,95;-4,230056E-10
-2,9;-4,093782E-10
-2,85;-3,874137E-10
-2,8;-3,686616E-10
-2,75;-3,503881E-10
-2,7;-3,297384E-10
-2,65;-3,052533E-10
-2,6;-2,787058E-10
-2,55;-2,545965E-10
-2,5;-2,244909E-10
-2,45;-1,918819E-10
-2,4;-1,575136E-10
-2,35;-1,24227E-10
-2,3;-8,742669E-11
-2,25;-4,974304E-11
-2,2;-1,002283E-11
-2,15;2,676964E-11
-2,1;6,448893E-11
-2,05;1,019926E-10
-2;1,410868E-10
-1,95;1,78439E-10
-1,9;2,17256E-10
-1,85;2,593638E-10
-1,8;3,025227E-10
-1,75;3,438924E-10
-1,7;3,88016E-10
-1,65;4,340528E-10
-1,6;4,827433E-10
-1,55;5,336273E-10
-1,5;5,849056E-10
-1,45;6,422204E-10
-1,4;7,027831E-10
-1,35;7,657558E-10
-1,3;8,408286E-10
-1,25;9,25284E-10
-1,2;1,021251E-09
-1,15;1,131612E-09
-1,1;1,263011E-09
-1,05;1,425825E-09
-1;1,633726E-09
-0,95;1,89422E-09
-0,9;2,264555E-09
-0,85;2,7417E-09
-0,8;3,508068E-09
-0,75;4,698682E-09
-0,7;6,564561E-09
-0,65;9,489995E-09
-0,6;1,405294E-08
-0,55;2,507258E-08
-0,5;3,76977E-08
-0,45;5,508119E-08
-0,4;7,730914E-08
-0,35;1,040301E-07
-0,3;1,345812E-07
-0,25;1,688072E-07
-0,2;2,0674E-07
-0,15;2,475516E-07
-0,1;2,903939E-07
-0,05;3,345393E-07
0;3,800675E-07
0,05;4,262828E-07
0,1;4,734877E-07
0,15;5,217747E-07
0,2;5,711449E-07
0,25;6,216257E-07
0,3;6,732943E-07
0,35;7,262687E-07
0,4;7,806038E-07
0,45;8,361696E-07
0,5;8,929741E-07
0,55;9,510213E-07
0,6;1,010469E-06
0,65;1,071056E-06
0,7;1,133062E-06
0,75;1,196042E-06
0,8;1,260071E-06
0,85;1,325031E-06
0,9;1,390557E-06
0,95;1,456619E-06
1;1,5231E-06
1,05;1,589513E-06
1,1;1,655708E-06
1,15;1,721415E-06
1,2;1,786626E-06
1,25;1,851105E-06
1,3;1,91457E-06
1,35;1,977262E-06
1,4;2,039355E-06
1,45;2,102119E-06
1,5;2,162461E-06
1,55;2,221427E-06
1,6;2,279439E-06
1,65;2,335746E-06
1,7;2,390837E-06
1,75;2,444966E-06
1,8;2,498079E-06
1,85;2,550003E-06
1,9;2,59933E-06
1,95;2,648898E-06
2;2,698079E-06
2,05;2,745977E-06
2,1;2,793452E-06
2,15;2,83951E-06
2,2;2,884969E-06
2,25;2,929398E-06
2,3;2,973202E-06
2,35;3,015775E-06
2,4;3,057549E-06
2,45;3,09881E-06
2,5;3,13922E-06
2,55;3,17865E-06
2,6;3,217001E-06
2,65;3,254705E-06
2,7;3,291579E-06
2,75;3,327261E-06
2,8;3,362043E-06
2,85;3,395861E-06
2,9;3,428727E-06
2,95;3,460426E-06
3;3,491147E-06
3,05;3,520856E-06
3,1;3,550037E-06
3,15;3,578342E-06
3,2;3,605732E-06
3,25;3,632333E-06
3,3;3,658831E-06
3,35;3,684556E-06
3,4;3,709801E-06
3,45;3,73456E-06
3,5;3,759569E-06
3,55;3,783991E-06
3,6;3,808147E-06
3,65;3,832004E-06
3,7;3,856072E-06
3,75;3,879765E-06
3,8;3,903447E-06
3,85;3,926637E-06
3,9;3,950231E-06
3,95;3,973649E-06
4;3,99674E-06
4,05;4,019632E-06
4,1;4,042361E-06
4,15;4,065404E-06
4,2;4,087933E-06
4,25;4,110234E-06
4,3;4,132537E-06
4,35;4,154475E-06
4,4;4,176366E-06
4,45;4,197919E-06
4,5;4,219242E-06
4,55;4,240455E-06
4,6;4,261443E-06
4,65;4,281817E-06
4,7;4,302174E-06
4,75;4,322461E-06
4,8;4,342121E-06
4,85;4,361252E-06
4,9;4,380385E-06
4,95;4,399331E-06
5;4,417988E-06
