Tensao [V];Corrente [A]
-5;-9,601674E-10
-4,95;-9,191254E-10
-4,9;-8,938303E-10
-4,85;-8,833054E-10
-4,8;-8,742721E-10
-4,75;-8,542106E-10
-4,7;-8,401222E-10
-4,65;-8,271186E-10
-4,6;-8,126937E-10
-4,55;-7,986848E-10
-4,5;-7,77917E-10
-4,45;-7,694778E-10
-4,4;-7,483233E-10
-4,35;-7,294416E-10
-4,3;-7,152722E-10
-4,25;-7,016436E-10
-4,2;-6,895008E-10
-4,15;-6,754559E-10
-4,1;-6,728168E-10
-4,05;-6,635147E-10
-4;-6,590635E-10
-3,95;-6,425867E-10
-3,9;-6,29258E-10
-3,85;-6,185076E-10
-3,8;-6,081259E-10
-3,75;-5,938852E-10
-3,7;-5,823056E-10
-3,65;-5,735159E-10
-3,6;-5,682616E-10
-3,55;-5,542596E-10
-3,5;-5,386673E-10
-3,45;-5,307064E-10
-3,4;-5,187977E-10
-3,35;-5,191354E-10
-3,3;-5,144807E-10
-3,25;-5,058869E-10
-3,2;-4,906485E-10
-3,15;-4,761216E-10
-3,1;-4,579544E-10
-3,05;-4,419172E-10
-3;-4,255388E-10
-2,95;-4,072707E-10
-2,9;-3,77376E-10
-2,85;-3,463804E-10
-2,8;-3,262053E-10
-2,75;-3,071827E-10
-2,7;-2,848954E-10
-2,65;-2,611668E-10
-2,6;-2,349644E-10
-2,55;-2,068854E-10
-2,5;-1,773738E-10
-2,45;-1,479618E-10
-2,4;-1,173857E-10
-2,35;-8,536313E-11
-2,3;-5,34009E-11
-2,25;-2,69606E-11
-2,2;4,637065E-12
-2,15;3,777804E-11
-2,1;7,063694E-11
-2,05;1,035869E-10
-2;1,359037E-10
-1,95;1,715248E-10
-1,9;2,084875E-10
-1,85;2,372744E-10
-1,8;2,648664E-10
-1,75;2,992259E-10
-1,7;3,383705E-10
-1,65;3,834514E-10
-1,6;4,28765E-10
-1,55;4,709909E-10
-1,5;5,201501E-10
-1,45;5,729238E-10
-1,4;6,31721E-10
-1,35;6,979029E-10
-1,3;7,679555E-10
-1,25;8,398039E-10
-1,2;9,197736E-10
-1,15;1,009592E-09
-1,1;1,118485E-09
-1,05;1,254675E-09
-1;1,417434E-09
-0,95;1,624809E-09
-0,9;1,913076E-09
-0,85;2,517816E-09
-0,8;2,926956E-09
-0,75;3,861052E-09
-0,7;5,352377E-09
-0,65;7,703049E-09
-0,6;1,142962E-08
-0,55;1,725651E-08
-0,5;3,070814E-08
-0,45;4,513017E-08
-0,4;6,379076E-08
-0,35;8,639515E-08
-0,3;1,125205E-07
-0,25;1,419262E-07
-0,2;1,746681E-07
-0,15;2,101383E-07
-0,1;2,475052E-07
-0,05;2,860858E-07
0;3,259941E-07
0,05;3,665047E-07
0,1;4,078661E-07
0,15;4,500436E-07
0,2;4,932074E-07
0,25;5,373009E-07
0,3;5,823898E-07
0,35;6,284428E-07
0,4;6,755888E-07
0,45;7,237689E-07
0,5;7,728701E-07
0,55;8,2287E-07
0,6;8,739549E-07
0,65;9,258396E-07
0,7;9,787664E-07
0,75;1,032209E-06
0,8;1,086412E-06
0,85;1,141251E-06
0,9;1,196393E-06
0,95;1,251759E-06
1;1,307402E-06
1,05;1,363067E-06
1,1;1,418374E-06
1,15;1,472941E-06
1,2;1,527131E-06
1,25;1,580697E-06
1,3;1,633193E-06
1,35;1,684714E-06
1,4;1,735829E-06
1,45;1,786047E-06
1,5;1,835031E-06
1,55;1,882879E-06
1,6;1,929441E-06
1,65;1,975134E-06
1,7;2,019686E-06
1,75;2,063245E-06
1,8;2,106694E-06
1,85;2,148831E-06
1,9;2,189814E-06
1,95;2,230049E-06
2;2,26934E-06
2,05;2,307758E-06
2,1;2,345671E-06
2,15;2,383034E-06
2,2;2,419344E-06
2,25;2,454954E-06
2,3;2,489836E-06
2,35;2,523929E-06
2,4;2,557445E-06
2,45;2,590248E-06
2,5;2,622412E-06
2,55;2,653949E-06
2,6;2,684633E-06
2,65;2,714303E-06
2,7;2,743498E-06
2,75;2,772002E-06
2,8;2,799997E-06
2,85;2,826681E-06
2,9;2,852692E-06
2,95;2,878152E-06
3;2,902536E-06
3,05;2,926381E-06
3,1;2,949409E-06
3,15;2,972087E-06
3,2;2,994164E-06
3,25;3,015301E-06
3,3;3,036226E-06
3,35;3,056725E-06
3,4;3,076645E-06
3,45;3,096807E-06
3,5;3,116416E-06
3,55;3,13625E-06
3,6;3,155582E-06
3,65;3,175102E-06
3,7;3,194414E-06
3,75;3,213834E-06
3,8;3,233217E-06
3,85;3,252175E-06
3,9;3,271217E-06
3,95;3,290364E-06
4;3,309359E-06
4,05;3,328115E-06
4,1;3,346659E-06
4,15;3,365416E-06
4,2;3,384575E-06
4,25;3,40333E-06
4,3;3,42037E-06
4,35;3,438486E-06
4,4;3,456419E-06
4,45;3,4742E-06
4,5;3,49194E-06
4,55;3,50918E-06
4,6;3,526459E-06
4,65;3,543312E-06
4,7;3,56009E-06
4,75;3,576339E-06
4,8;3,592651E-06
4,85;3,608742E-06
4,9;3,624367E-06
4,95;3,63969E-06
5;3,654724E-06
