Tensao [V];Corrente [A]
-5;-9,309682E-10
-4,95;-8,929397E-10
-4,9;-8,66853E-10
-4,85;-8,453234E-10
-4,8;-8,287627E-10
-4,75;-8,134041E-10
-4,7;-7,971149E-10
-4,65;-7,812416E-10
-4,6;-7,699699E-10
-4,55;-7,608749E-10
-4,5;-7,431535E-10
-4,45;-7,296257E-10
-4,4;-7,196464E-10
-4,35;-7,10888E-10
-4,3;-6,981833E-10
-4,25;-6,814576E-10
-4,2;-6,708284E-10
-4,15;-6,588181E-10
-4,1;-6,503865E-10
-4,05;-6,3337E-10
-4;-6,264226E-10
-3,95;-6,163013E-10
-3,9;-6,059904E-10
-3,85;-5,891101E-10
-3,8;-5,797425E-10
-3,75;-5,737552E-10
-3,7;-5,634354E-10
-3,65;-5,495577E-10
-3,6;-5,388433E-10
-3,55;-5,320939E-10
-3,5;-5,191804E-10
-3,45;-5,037858E-10
-3,4;-4,947244E-10
-3,35;-4,870416E-10
-3,3;-4,749422E-10
-3,25;-4,600653E-10
-3,2;-4,462124E-10
-3,15;-4,371289E-10
-3,1;-4,232664E-10
-3,05;-4,039161E-10
-3;-3,868796E-10
-2,95;-3,709792E-10
-2,9;-3,549804E-10
-2,85;-3,33977E-10
-2,8;-3,146627E-10
-2,75;-2,932847E-10
-2,7;-2,728134E-10
-2,65;-2,460923E-10
-2,6;-2,199155E-10
-2,55;-1,942786E-10
-2,5;-1,697699E-10
-2,45;-1,412193E-10
-2,4;-1,099974E-10
-2,35;-8,164129E-11
-2,3;-5,484978E-11
-2,25;-2,596763E-11
-2,2;1,661661E-12
-2,15;2,952824E-11
-2,1;5,93181E-11
-2,05;8,911041E-11
-2;1,223315E-10
-1,95;1,494108E-10
-1,9;1,77169E-10
-1,85;2,102447E-10
-1,8;2,495448E-10
-1,75;2,825258E-10
-1,7;3,149803E-10
-1,65;3,497612E-10
-1,6;3,886487E-10
-1,55;4,260572E-10
-1,5;4,637707E-10
-1,45;5,109903E-10
-1,4;5,59766E-10
-1,35;6,090259E-10
-1,3;6,576414E-10
-1,25;7,172644E-10
-1,2;7,88598E-10
-1,15;8,659204E-10
-1,1;9,548431E-10
-1,05;1,068091E-09
-1;1,208587E-09
-0,95;1,382978E-09
-0,9;1,615471E-09
-0,85;1,942432E-09
-0,8;2,651638E-09
-0,75;3,198493E-09
-0,7;4,392139E-09
-0,65;6,309026E-09
-0,6;9,338255E-09
-0,55;1,411265E-08
-0,5;2,535395E-08
-0,45;3,737683E-08
-0,4;5,299644E-08
-0,35;7,208703E-08
-0,3;9,425369E-08
-0,25;1,193842E-07
-0,2;1,475243E-07
-0,15;1,78222E-07
-0,1;2,105363E-07
-0,05;2,441824E-07
0;2,78928E-07
0,05;3,142329E-07
0,1;3,502508E-07
0,15;3,870055E-07
0,2;4,245136E-07
0,25;4,627513E-07
0,3;5,017512E-07
0,35;5,415326E-07
0,4;5,822427E-07
0,45;6,236634E-07
0,5;6,658004E-07
0,55;7,085807E-07
0,6;7,519477E-07
0,65;7,958751E-07
0,7;8,405601E-07
0,75;8,855201E-07
0,8;9,309093E-07
0,85;9,766989E-07
0,9;1,022757E-06
0,95;1,069005E-06
1;1,115369E-06
1,05;1,161563E-06
1,1;1,207351E-06
1,15;1,252669E-06
1,2;1,297321E-06
1,25;1,341409E-06
1,3;1,384659E-06
1,35;1,427096E-06
1,4;1,468965E-06
1,45;1,509668E-06
1,5;1,549428E-06
1,55;1,588263E-06
1,6;1,626039E-06
1,65;1,662889E-06
1,7;1,699033E-06
1,75;1,734427E-06
1,8;1,769159E-06
1,85;1,803088E-06
1,9;1,836272E-06
1,95;1,86876E-06
2;1,900559E-06
2,05;1,931684E-06
2,1;1,962261E-06
2,15;1,992127E-06
2,2;2,021479E-06
2,25;2,050015E-06
2,3;2,078002E-06
2,35;2,10578E-06
2,4;2,132883E-06
2,45;2,159131E-06
2,5;2,184969E-06
2,55;2,210064E-06
2,6;2,234887E-06
2,65;2,258842E-06
2,7;2,282197E-06
2,75;2,304887E-06
2,8;2,327167E-06
2,85;2,348856E-06
2,9;2,369843E-06
2,95;2,39014E-06
3;2,409887E-06
3,05;2,428993E-06
3,1;2,447852E-06
3,15;2,465907E-06
3,2;2,483673E-06
3,25;2,501077E-06
3,3;2,518207E-06
3,35;2,534795E-06
3,4;2,551308E-06
3,45;2,56756E-06
3,5;2,584011E-06
3,55;2,599836E-06
3,6;2,61575E-06
3,65;2,631948E-06
3,7;2,647659E-06
3,75;2,663436E-06
3,8;2,679248E-06
3,85;2,694974E-06
3,9;2,710634E-06
3,95;2,726283E-06
4;2,74191E-06
4,05;2,757359E-06
4,1;2,772756E-06
4,15;2,788245E-06
4,2;2,803327E-06
4,25;2,81864E-06
4,3;2,833864E-06
4,35;2,848624E-06
4,4;2,863433E-06
4,45;2,878181E-06
4,5;2,892954E-06
4,55;2,90686E-06
4,6;2,921019E-06
4,65;2,935152E-06
4,7;2,948809E-06
4,75;2,962294E-06
4,8;2,975699E-06
4,85;2,988616E-06
4,9;3,001497E-06
4,95;3,014201E-06
5;3,02701E-06
