Tensao [V];Corrente [A]
-5;-9,400183E-11
-4,95;-8,747308E-11
-4,9;-8,381375E-11
-4,85;-8,070152E-11
-4,8;-7,798485E-11
-4,75;-7,662836E-11
-4,7;-7,573384E-11
-4,65;-7,369103E-11
-4,6;-7,201541E-11
-4,55;-7,049866E-11
-4,5;-6,97151E-11
-4,45;-6,824524E-11
-4,4;-6,618642E-11
-4,35;-6,545333E-11
-4,3;-6,454654E-11
-4,25;-6,298671E-11
-4,2;-6,149587E-11
-4,15;-6,051765E-11
-4,1;-6,008148E-11
-4,05;-5,900957E-11
-4;-5,70974E-11
-3,95;-5,566077E-11
-3,9;-5,494126E-11
-3,85;-5,390134E-11
-3,8;-5,16664E-11
-3,75;-5,039242E-11
-3,7;-4,98737E-11
-3,65;-4,872665E-11
-3,6;-4,705348E-11
-3,55;-4,598156E-11
-3,5;-4,563534E-11
-3,45;-4,424555E-11
-3,4;-4,300364E-11
-3,35;-4,20155E-11
-3,3;-4,101754E-11
-3,25;-4,013534E-11
-3,2;-3,902157E-11
-3,15;-3,769088E-11
-3,1;-3,713402E-11
-3,05;-3,609784E-11
-3;-3,451214E-11
-2,95;-3,297081E-11
-2,9;-3,282051E-11
-2,85;-3,248538E-11
-2,8;-3,049803E-11
-2,75;-2,904294E-11
-2,7;-2,807823E-11
-2,65;-2,743016E-11
-2,6;-2,613893E-11
-2,55;-2,469369E-11
-2,5;-2,392122E-11
-2,45;-2,331377E-11
-2,4;-2,241806E-11
-2,35;-2,069684E-11
-2,3;-2,025085E-11
-2,25;-2,017445E-11
-2,2;-1,832632E-11
-2,15;-1,697843E-11
-2,1;-1,612213E-11
-2,05;-1,602604E-11
-2;-1,443542E-11
-1,95;-1,254295E-11
-1,9;-1,203533E-11
-1,85;-1,175317E-11
-1,8;-1,066279E-11
-1,75;-8,909544E-12
-1,7;-7,789583E-12
-1,65;-7,434746E-12
-1,6;-6,468789E-12
-1,55;-4,868325E-12
-1,5;-3,334386E-12
-1,45;-2,993099E-12
-1,4;-2,144196E-12
-1,35;-9,059576E-13
-1,3;8,239057E-13
-1,25;8,029599E-13
-1,2;1,18738E-12
-1,15;3,158765E-12
-1,1;4,323111E-12
-1,05;5,132612E-12
-1;5,764686E-12
-0,95;7,132336E-12
-0,9;8,194421E-12
-0,85;8,958325E-12
-0,8;9,425305E-12
-0,75;1,098517E-11
-0,7;1,218154E-11
-0,65;1,318941E-11
-0,6;1,353934E-11
-0,55;1,531112E-11
-0,5;1,71593E-11
-0,45;1,72936E-11
-0,4;1,759176E-11
-0,35;1,873393E-11
-0,3;2,036648E-11
-0,25;2,124866E-11
-0,2;2,163312E-11
-0,15;2,270257E-11
-0,1;2,440535E-11
-0,05;2,541691E-11
0;2,53319E-11
0,05;2,551058E-11
0,1;2,562023E-11
0,15;2,680922E-11
0,2;2,777274E-11
0,25;2,809308E-11
0,3;2,849845E-11
0,35;2,958393E-11
0,4;3,037373E-11
0,45;3,061153E-11
0,5;3,169824E-11
0,55;3,283671E-11
0,6;3,461096E-11
0,65;3,453951E-11
0,7;3,510627E-11
0,75;3,662795E-11
0,8;3,817303E-11
0,85;3,875211E-11
0,9;3,922648E-11
0,95;4,017644E-11
1;4,183979E-11
1,05;4,21441E-11
1,1;4,265051E-11
1,15;4,385923E-11
1,2;4,562853E-11
1,25;4,633454E-11
1,3;4,699246E-11
1,35;4,763688E-11
1,4;4,935812E-11
1,45;5,006414E-11
1,5;5,034015E-11
1,55;5,116938E-11
1,6;5,281917E-11
1,65;5,366809E-11
1,7;5,419172E-11
1,75;5,538816E-11
1,8;5,638242E-11
1,85;5,741617E-11
1,9;5,802117E-11
1,95;5,86643E-11
2;6,02513E-11
2,05;6,126167E-11
2,1;6,142179E-11
2,15;6,215E-11
2,2;6,40203E-11
2,25;6,520932E-11
2,3;6,579455E-11
2,35;6,64562E-11
2,4;6,71906E-11
2,45;6,85151E-11
2,5;6,888718E-11
2,55;6,934059E-11
2,6;7,074764E-11
2,65;7,21806E-11
2,7;7,251084E-11
2,75;7,351623E-11
2,8;7,435036E-11
2,85;7,559729E-11
2,9;7,594472E-11
2,95;7,627242E-11
3;7,756747E-11
3,05;7,921599E-11
3,1;8,005759E-11
3,15;8,017337E-11
3,2;8,13131E-11
3,25;8,317843E-11
3,3;8,435021E-11
3,35;8,484673E-11
3,4;8,595077E-11
3,45;8,739845E-11
3,5;8,856405E-11
3,55;8,88413E-11
3,6;8,956698E-11
3,65;9,074987E-11
3,7;9,205461E-11
3,75;9,207435E-11
3,8;9,288744E-11
3,85;9,432916E-11
3,9;9,560069E-11
3,95;9,652848E-11
4;9,66504E-11
4,05;9,854173E-11
4,1;9,971348E-11
4,15;1,001928E-10
4,2;1,009529E-10
4,25;1,018327E-10
4,3;1,030821E-10
4,35;1,038016E-10
4,4;1,041725E-10
4,45;1,053738E-10
4,5;1,069337E-10
4,55;1,076089E-10
4,6;1,075436E-10
4,65;1,087128E-10
4,7;1,100853E-10
4,75;1,116835E-10
4,8;1,12153E-10
4,85;1,132519E-10
4,9;1,144484E-10
4,95;1,153527E-10
5;1,161425E-10
