Tensao [V];Corrente [A]
-5;-4,477257E-10
-4,95;-4,251517E-10
-4,9;-4,054035E-10
-4,85;-3,893175E-10
-4,8;-3,731387E-10
-4,75;-3,598737E-10
-4,7;-3,47196E-10
-4,65;-3,334138E-10
-4,6;-3,228161E-10
-4,55;-3,118044E-10
-4,5;-3,003148E-10
-4,45;-2,899486E-10
-4,4;-2,778205E-10
-4,35;-2,688443E-10
-4,3;-2,580567E-10
-4,25;-2,474494E-10
-4,2;-2,352055E-10
-4,15;-2,260948E-10
-4,1;-2,166108E-10
-4,05;-2,050706E-10
-4;-1,935649E-10
-3,95;-1,851134E-10
-3,9;-1,747694E-10
-3,85;-1,672541E-10
-3,8;-1,567155E-10
-3,75;-1,460192E-10
-3,7;-1,35621E-10
-3,65;-1,24841E-10
-3,6;-1,144207E-10
-3,55;-1,034459E-10
-3,5;-9,568304E-11
-3,45;-8,426357E-11
-3,4;-7,297717E-11
-3,35;-6,229938E-11
-3,3;-5,165358E-11
-3,25;-4,149685E-11
-3,2;-2,974475E-11
-3,15;-1,767724E-11
-3,1;-8,143955E-12
-3,05;2,605395E-12
-3;1,442317E-11
-2,95;2,488569E-11
-2,9;3,45868E-11
-2,85;4,567397E-11
-2,8;5,905153E-11
-2,75;7,016209E-11
-2,7;8,09955E-11
-2,65;9,161942E-11
-2,6;1,042318E-10
-2,55;1,153301E-10
-2,5;1,263974E-10
-2,45;1,379418E-10
-2,4;1,514315E-10
-2,35;1,630274E-10
-2,3;1,753036E-10
-2,25;1,909147E-10
-2,2;2,031354E-10
-2,15;2,134354E-10
-2,1;2,277789E-10
-2,05;2,40788E-10
-2;2,56165E-10
-1,95;2,672571E-10
-1,9;2,797183E-10
-1,85;2,960057E-10
-1,8;3,089718E-10
-1,75;3,228063E-10
-1,7;3,368036E-10
-1,65;3,511757E-10
-1,6;3,662804E-10
-1,55;3,820716E-10
-1,5;3,965812E-10
-1,45;4,138484E-10
-1,4;4,284161E-10
-1,35;4,442969E-10
-1,3;4,602902E-10
-1,25;4,765801E-10
-1,2;4,917813E-10
-1,15;5,084276E-10
-1,1;5,243479E-10
-1,05;5,424339E-10
-1;5,623972E-10
-0,95;5,831481E-10
-0,9;6,029491E-10
-0,85;6,229015E-10
-0,8;6,423996E-10
-0,75;6,639312E-10
-0,7;6,848048E-10
-0,65;7,086498E-10
-0,6;7,388135E-10
-0,55;7,738472E-10
-0,5;8,208727E-10
-0,45;8,914162E-10
-0,4;1,003889E-09
-0,35;1,182417E-09
-0,3;1,448778E-09
-0,25;1,81329E-09
-0,2;2,54296E-09
-0,15;3,099702E-09
-0,1;4,090943E-09
-0,05;5,366564E-09
0;7,039743E-09
0,05;8,259356E-09
0,1;9,694895E-09
0,15;1,125459E-08
0,2;1,29032E-08
0,25;1,451337E-08
0,3;1,603788E-08
0,35;1,760424E-08
0,4;1,922603E-08
0,45;2,146768E-08
0,5;2,299406E-08
0,55;2,446794E-08
0,6;2,596378E-08
0,65;2,74643E-08
0,7;2,897182E-08
0,75;3,044597E-08
0,8;3,193276E-08
0,85;3,343706E-08
0,9;3,49774E-08
0,95;3,644322E-08
1;3,790752E-08
1,05;3,941935E-08
1,1;4,091509E-08
1,15;4,231307E-08
1,2;4,370209E-08
1,25;4,511879E-08
1,3;4,648763E-08
1,35;4,781311E-08
1,4;4,912854E-08
1,45;5,04285E-08
1,5;5,173323E-08
1,55;5,294847E-08
1,6;5,415875E-08
1,65;5,538323E-08
1,7;5,659536E-08
1,75;5,779533E-08
1,8;5,893266E-08
1,85;6,007471E-08
1,9;6,124627E-08
1,95;6,235841E-08
2;6,341264E-08
2,05;6,45034E-08
2,1;6,560343E-08
2,15;6,665162E-08
2,2;6,766649E-08
2,25;6,870422E-08
2,3;6,979183E-08
2,35;7,080342E-08
2,4;7,175536E-08
2,45;7,273632E-08
2,5;7,371472E-08
2,55;7,470008E-08
2,6;7,564298E-08
2,65;7,655153E-08
2,7;7,74733E-08
2,75;7,842083E-08
2,8;7,928977E-08
2,85;8,012955E-08
2,9;8,099953E-08
2,95;8,188961E-08
3;8,269846E-08
3,05;8,341938E-08
3,1;8,422504E-08
3,15;8,503654E-08
3,2;8,574708E-08
3,25;8,64515E-08
3,3;8,717605E-08
3,35;8,791773E-08
3,4;8,857939E-08
3,45;8,923656E-08
3,5;8,991952E-08
3,55;9,059861E-08
3,6;9,123733E-08
3,65;9,186383E-08
3,7;9,251801E-08
3,75;9,318349E-08
3,8;9,377835E-08
3,85;9,437466E-08
3,9;9,501971E-08
3,95;9,566057E-08
4;9,627232E-08
4,05;9,68649E-08
4,1;9,746084E-08
4,15;9,808625E-08
4,2;9,870703E-08
4,25;9,926867E-08
4,3;9,984701E-08
4,35;1,004646E-07
4,4;1,010656E-07
4,45;1,01592E-07
4,5;1,021434E-07
4,55;1,027736E-07
4,6;1,033266E-07
4,65;1,038479E-07
4,7;1,04406E-07
4,75;1,050316E-07
4,8;1,055656E-07
4,85;1,060336E-07
4,9;1,065702E-07
4,95;1,070921E-07
5;1,076266E-07
