Tensao [V];Corrente [A]
-5;-3,917802E-10
-4,95;-3,653795E-10
-4,9;-3,428051E-10
-4,85;-3,282517E-10
-4,8;-3,140304E-10
-4,75;-2,992103E-10
-4,7;-2,869075E-10
-4,65;-2,76465E-10
-4,6;-2,657578E-10
-4,55;-2,531186E-10
-4,5;-2,407736E-10
-4,45;-2,314387E-10
-4,4;-2,237006E-10
-4,35;-2,135561E-10
-4,3;-2,000816E-10
-4,25;-1,852088E-10
-4,2;-1,725645E-10
-4,15;-1,600202E-10
-4,1;-1,482164E-10
-4,05;-1,398141E-10
-4;-1,324553E-10
-3,95;-1,220718E-10
-3,9;-1,114519E-10
-3,85;-1,051033E-10
-3,8;-9,960733E-11
-3,75;-9,172982E-11
-3,7;-7,885656E-11
-3,65;-6,781156E-11
-3,6;-6,137182E-11
-3,55;-5,061389E-11
-3,5;-4,006788E-11
-3,45;-3,015388E-11
-3,4;-2,031994E-11
-3,35;-1,239688E-11
-3,3;-1,382699E-12
-3,25;1,077882E-11
-3,2;1,998469E-11
-3,15;2,884435E-11
-3,1;4,062767E-11
-3,05;5,157934E-11
-3;5,98464E-11
-2,95;6,977297E-11
-2,9;8,047335E-11
-2,85;9,19597E-11
-2,8;1,016424E-10
-2,75;1,115013E-10
-2,7;1,215547E-10
-2,65;1,349385E-10
-2,6;1,452544E-10
-2,55;1,531149E-10
-2,5;1,652926E-10
-2,45;1,785518E-10
-2,4;1,879337E-10
-2,35;1,973061E-10
-2,3;2,111604E-10
-2,25;2,269883E-10
-2,2;2,35965E-10
-2,15;2,434883E-10
-2,1;2,558788E-10
-2,05;2,715861E-10
-2;2,841937E-10
-1,95;2,937385E-10
-1,9;3,037563E-10
-1,85;3,188044E-10
-1,8;3,317903E-10
-1,75;3,432139E-10
-1,7;3,557054E-10
-1,65;3,718577E-10
-1,6;3,841473E-10
-1,55;3,964505E-10
-1,5;4,098087E-10
-1,45;4,256688E-10
-1,4;4,405505E-10
-1,35;4,510895E-10
-1,3;4,653013E-10
-1,25;4,823997E-10
-1,2;4,987019E-10
-1,15;5,129135E-10
-1,1;5,288995E-10
-1,05;5,462783E-10
-1;5,622325E-10
-0,95;5,755142E-10
-0,9;5,904948E-10
-0,85;6,090294E-10
-0,8;6,259936E-10
-0,75;6,445804E-10
-0,7;6,621689E-10
-0,65;6,84767E-10
-0,6;7,092919E-10
-0,55;7,385742E-10
-0,5;7,736273E-10
-0,45;8,338005E-10
-0,4;9,279681E-10
-0,35;1,061126E-09
-0,3;1,246421E-09
-0,25;1,51749E-09
-0,2;1,933755E-09
-0,15;2,645102E-09
-0,1;3,193988E-09
-0,05;4,016473E-09
0;5,245539E-09
0,05;5,995493E-09
0,1;7,010236E-09
0,15;8,132386E-09
0,2;9,234251E-09
0,25;1,027879E-08
0,3;1,134052E-08
0,35;1,246488E-08
0,4;1,356078E-08
0,45;1,457462E-08
0,5;1,55874E-08
0,55;1,664776E-08
0,6;1,769759E-08
0,65;1,868661E-08
0,7;1,967853E-08
0,75;2,117662E-08
0,8;2,219965E-08
0,85;2,322684E-08
0,9;2,428331E-08
0,95;2,527556E-08
1;2,626517E-08
1,05;2,727101E-08
1,1;2,83138E-08
1,15;2,928996E-08
1,2;3,021386E-08
1,25;3,117632E-08
1,3;3,215868E-08
1,35;3,309376E-08
1,4;3,396977E-08
1,45;3,487924E-08
1,5;3,584146E-08
1,55;3,670894E-08
1,6;3,752077E-08
1,65;3,835385E-08
1,7;3,921443E-08
1,75;4,005313E-08
1,8;4,084748E-08
1,85;4,16705E-08
1,9;4,24656E-08
1,95;4,331802E-08
2;4,403624E-08
2,05;4,480104E-08
2,1;4,560144E-08
2,15;4,640511E-08
2,2;4,712595E-08
2,25;4,781035E-08
2,3;4,858066E-08
2,35;4,935084E-08
2,4;5,002335E-08
2,45;5,071551E-08
2,5;5,143225E-08
2,55;5,216203E-08
2,6;5,282693E-08
2,65;5,345535E-08
2,7;5,413798E-08
2,75;5,483118E-08
2,8;5,547088E-08
2,85;5,606105E-08
2,9;5,670012E-08
2,95;5,734531E-08
3;5,794254E-08
3,05;5,849474E-08
3,1;5,90386E-08
3,15;5,963426E-08
3,2;6,019239E-08
3,25;6,066702E-08
3,3;6,117953E-08
3,35;6,172276E-08
3,4;6,223772E-08
3,45;6,269299E-08
3,5;6,318967E-08
3,55;6,370973E-08
3,6;6,418821E-08
3,65;6,4635E-08
3,7;6,508008E-08
3,75;6,55828E-08
3,8;6,606417E-08
3,85;6,651636E-08
3,9;6,694775E-08
3,95;6,742292E-08
4;6,789738E-08
4,05;6,832084E-08
4,1;6,874829E-08
4,15;6,916704E-08
4,2;6,962949E-08
4,25;7,006677E-08
4,3;7,047156E-08
4,35;7,093067E-08
4,4;7,137515E-08
4,45;7,180109E-08
4,5;7,218755E-08
4,55;7,262381E-08
4,6;7,307681E-08
4,65;7,350756E-08
4,7;7,385771E-08
4,75;7,426169E-08
4,8;7,473787E-08
4,85;7,514716E-08
4,9;7,550235E-08
4,95;7,584633E-08
5;7,626587E-08
