Tensao [V];Corrente [A]
-5;-4,519521E-10
-4,95;-4,264852E-10
-4,9;-4,074544E-10
-4,85;-3,894375E-10
-4,8;-3,719615E-10
-4,75;-3,57771E-10
-4,7;-3,457222E-10
-4,65;-3,339217E-10
-4,6;-3,223176E-10
-4,55;-3,106233E-10
-4,5;-3,008607E-10
-4,45;-2,895953E-10
-4,4;-2,789877E-10
-4,35;-2,684197E-10
-4,3;-2,566525E-10
-4,25;-2,47813E-10
-4,2;-2,349901E-10
-4,15;-2,226492E-10
-4,1;-2,136272E-10
-4,05;-2,039916E-10
-4;-1,929504E-10
-3,95;-1,846171E-10
-3,9;-1,748338E-10
-3,85;-1,653103E-10
-3,8;-1,531947E-10
-3,75;-1,418208E-10
-3,7;-1,327864E-10
-3,65;-1,242781E-10
-3,6;-1,1482E-10
-3,55;-1,026798E-10
-3,5;-9,426641E-11
-3,45;-8,380661E-11
-3,4;-7,225035E-11
-3,35;-6,117461E-11
-3,3;-4,972921E-11
-3,25;-3,983866E-11
-3,2;-2,784626E-11
-3,15;-1,55779E-11
-3,1;-6,150574E-12
-3,05;6,062521E-12
-3;1,730495E-11
-2,95;2,862253E-11
-2,9;3,98896E-11
-2,85;4,972377E-11
-2,8;6,095878E-11
-2,75;7,065009E-11
-2,7;8,177791E-11
-2,65;9,21025E-11
-2,6;1,031921E-10
-2,55;1,167065E-10
-2,5;1,256006E-10
-2,45;1,363194E-10
-2,4;1,482321E-10
-2,35;1,621615E-10
-2,3;1,763448E-10
-2,25;1,882846E-10
-2,2;1,996958E-10
-2,15;2,161696E-10
-2,1;2,293192E-10
-2,05;2,412798E-10
-2;2,532542E-10
-1,95;2,678502E-10
-1,9;2,807078E-10
-1,85;2,953298E-10
-1,8;3,07549E-10
-1,75;3,210895E-10
-1,7;3,349968E-10
-1,65;3,488511E-10
-1,6;3,628223E-10
-1,55;3,78435E-10
-1,5;3,947939E-10
-1,45;4,076852E-10
-1,4;4,217822E-10
-1,35;4,391266E-10
-1,3;4,561597E-10
-1,25;4,702186E-10
-1,2;4,879501E-10
-1,15;5,062549E-10
-1,1;5,230991E-10
-1,05;5,408681E-10
-1;5,588137E-10
-0,95;5,795987E-10
-0,9;5,996019E-10
-0,85;6,1751E-10
-0,8;6,383969E-10
-0,75;6,589463E-10
-0,7;6,845224E-10
-0,65;7,074173E-10
-0,6;7,326524E-10
-0,55;7,676984E-10
-0,5;8,156992E-10
-0,45;8,882593E-10
-0,4;9,947596E-10
-0,35;1,168025E-09
-0,3;1,434363E-09
-0,25;1,820065E-09
-0,2;2,435267E-09
-0,15;3,09163E-09
-0,1;4,014931E-09
-0,05;5,215473E-09
0;6,906772E-09
0,05;8,101675E-09
0,1;9,562585E-09
0,15;1,101198E-08
0,2;1,25476E-08
0,25;1,416243E-08
0,3;1,572609E-08
0,35;1,719592E-08
0,4;1,870354E-08
0,45;2,093721E-08
0,5;2,239876E-08
0,55;2,385116E-08
0,6;2,531221E-08
0,65;2,67828E-08
0,7;2,82298E-08
0,75;2,967088E-08
0,8;3,114953E-08
0,85;3,265934E-08
0,9;3,40641E-08
0,95;3,551935E-08
1;3,697653E-08
1,05;3,849112E-08
1,1;3,988749E-08
1,15;4,128357E-08
1,2;4,262975E-08
1,25;4,405323E-08
1,3;4,532543E-08
1,35;4,661637E-08
1,4;4,791393E-08
1,45;4,918076E-08
1,5;5,046387E-08
1,55;5,164399E-08
1,6;5,284847E-08
1,65;5,410622E-08
1,7;5,523695E-08
1,75;5,639329E-08
1,8;5,748611E-08
1,85;5,864418E-08
1,9;5,976008E-08
1,95;6,084126E-08
2;6,193355E-08
2,05;6,298925E-08
2,1;6,408823E-08
2,15;6,504634E-08
2,2;6,611191E-08
2,25;6,713621E-08
2,3;6,814709E-08
2,35;6,909298E-08
2,4;7,008408E-08
2,45;7,112509E-08
2,5;7,20708E-08
2,55;7,298976E-08
2,6;7,389617E-08
2,65;7,485049E-08
2,7;7,580601E-08
2,75;7,665506E-08
2,8;7,747505E-08
2,85;7,836966E-08
2,9;7,923239E-08
2,95;8,006494E-08
3;8,08225E-08
3,05;8,164125E-08
3,1;8,240864E-08
3,15;8,317215E-08
3,2;8,386296E-08
3,25;8,460495E-08
3,3;8,532227E-08
3,35;8,599601E-08
3,4;8,668234E-08
3,45;8,731254E-08
3,5;8,802945E-08
3,55;8,86612E-08
3,6;8,92737E-08
3,65;8,991518E-08
3,7;9,0547E-08
3,75;9,119852E-08
3,8;9,181836E-08
3,85;9,240673E-08
3,9;9,304409E-08
3,95;9,367522E-08
4;9,426855E-08
4,05;9,484865E-08
4,1;9,548301E-08
4,15;9,60726E-08
4,2;9,666621E-08
4,25;9,718545E-08
4,3;9,779629E-08
4,35;9,843281E-08
4,4;9,895917E-08
4,45;9,953122E-08
4,5;1,000865E-07
4,55;1,00666E-07
4,6;1,012091E-07
4,65;1,017632E-07
4,7;1,023072E-07
4,75;1,028469E-07
4,8;1,034126E-07
4,85;1,038917E-07
4,9;1,044263E-07
4,95;1,049719E-07
5;1,054697E-07
