Tensao [V];Corrente [A]
-5;-4,276361E-10
-4,95;-4,047553E-10
-4,9;-3,844257E-10
-4,85;-3,662068E-10
-4,8;-3,510422E-10
-4,75;-3,398282E-10
-4,7;-3,253166E-10
-4,65;-3,144227E-10
-4,6;-3,016964E-10
-4,55;-2,922567E-10
-4,5;-2,809714E-10
-4,45;-2,686636E-10
-4,4;-2,569904E-10
-4,35;-2,483566E-10
-4,3;-2,40192E-10
-4,25;-2,298998E-10
-4,2;-2,173861E-10
-4,15;-2,066197E-10
-4,1;-1,95837E-10
-4,05;-1,854759E-10
-4;-1,75E-10
-3,95;-1,660853E-10
-3,9;-1,561664E-10
-3,85;-1,458802E-10
-3,8;-1,358111E-10
-3,75;-1,256015E-10
-3,7;-1,187785E-10
-3,65;-1,065706E-10
-3,6;-9,507715E-11
-3,55;-8,576435E-11
-3,5;-7,668687E-11
-3,45;-6,824638E-11
-3,4;-5,611231E-11
-3,35;-4,7795E-11
-3,3;-3,473939E-11
-3,25;-2,767135E-11
-3,2;-1,554465E-11
-3,15;-4,277921E-12
-3,1;4,586531E-12
-3,05;1,650535E-11
-3;2,770344E-11
-2,95;3,850721E-11
-2,9;5,1238E-11
-2,85;6,131741E-11
-2,8;7,119348E-11
-2,75;8,290409E-11
-2,7;9,388038E-11
-2,65;1,038193E-10
-2,6;1,161521E-10
-2,55;1,298242E-10
-2,5;1,402436E-10
-2,45;1,515784E-10
-2,4;1,623157E-10
-2,35;1,746176E-10
-2,3;1,831829E-10
-2,25;1,96606E-10
-2,2;2,082265E-10
-2,15;2,224384E-10
-2,1;2,308841E-10
-2,05;2,382146E-10
-2;2,543126E-10
-1,95;2,612109E-10
-1,9;2,846038E-10
-1,85;2,981672E-10
-1,8;3,141273E-10
-1,75;3,279286E-10
-1,7;3,431998E-10
-1,65;3,556634E-10
-1,6;3,704343E-10
-1,55;3,841238E-10
-1,5;3,984362E-10
-1,45;4,130248E-10
-1,4;4,286362E-10
-1,35;4,417932E-10
-1,3;4,582828E-10
-1,25;4,745878E-10
-1,2;4,905761E-10
-1,15;5,059116E-10
-1,1;5,224688E-10
-1,05;5,373579E-10
-1;5,542682E-10
-0,95;5,731518E-10
-0,9;5,886864E-10
-0,85;6,070503E-10
-0,8;6,263207E-10
-0,75;6,494463E-10
-0,7;6,711965E-10
-0,65;6,955034E-10
-0,6;7,210662E-10
-0,55;7,537181E-10
-0,5;7,985292E-10
-0,45;8,633339E-10
-0,4;9,638917E-10
-0,35;1,130985E-09
-0,3;1,375519E-09
-0,25;1,70905E-09
-0,2;2,312113E-09
-0,15;2,845786E-09
-0,1;3,701516E-09
-0,05;4,817699E-09
0;6,287002E-09
0,05;7,353457E-09
0,1;8,60037E-09
0,15;9,91044E-09
0,2;1,133278E-08
0,25;1,274408E-08
0,3;1,406044E-08
0,35;1,538706E-08
0,4;1,678761E-08
0,45;1,8159E-08
0,5;1,943723E-08
0,55;2,133477E-08
0,6;2,265536E-08
0,65;2,395156E-08
0,7;2,522051E-08
0,75;2,652527E-08
0,8;2,780474E-08
0,85;2,910083E-08
0,9;3,040456E-08
0,95;3,170078E-08
1;3,299371E-08
1,05;3,427244E-08
1,1;3,556249E-08
1,15;3,678567E-08
1,2;3,802671E-08
1,25;3,922971E-08
1,3;4,039285E-08
1,35;4,156252E-08
1,4;4,270141E-08
1,45;4,383061E-08
1,5;4,493079E-08
1,55;4,604685E-08
1,6;4,71228E-08
1,65;4,818778E-08
1,7;4,920047E-08
1,75;5,024844E-08
1,8;5,129851E-08
1,85;5,230494E-08
1,9;5,32987E-08
1,95;5,430641E-08
2;5,525961E-08
2,05;5,62423E-08
2,1;5,713453E-08
2,15;5,810405E-08
2,2;5,901714E-08
2,25;5,992811E-08
2,3;6,08525E-08
2,35;6,175453E-08
2,4;6,262817E-08
2,45;6,35345E-08
2,5;6,440115E-08
2,55;6,522349E-08
2,6;6,606839E-08
2,65;6,690907E-08
2,7;6,772355E-08
2,75;6,851828E-08
2,8;6,933472E-08
2,85;7,008774E-08
2,9;7,086442E-08
2,95;7,161416E-08
3;7,235232E-08
3,05;7,30663E-08
3,1;7,37481E-08
3,15;7,444128E-08
3,2;7,508353E-08
3,25;7,576802E-08
3,3;7,638408E-08
3,35;7,700303E-08
3,4;7,763013E-08
3,45;7,824165E-08
3,5;7,882443E-08
3,55;7,940768E-08
3,6;8,000821E-08
3,65;8,056669E-08
3,7;8,115831E-08
3,75;8,171719E-08
3,8;8,229478E-08
3,85;8,285726E-08
3,9;8,341501E-08
3,95;8,397615E-08
4;8,45227E-08
4,05;8,509775E-08
4,1;8,562566E-08
4,15;8,617567E-08
4,2;8,670405E-08
4,25;8,724777E-08
4,3;8,781659E-08
4,35;8,829834E-08
4,4;8,883421E-08
4,45;8,936674E-08
4,5;8,986175E-08
4,55;9,03749E-08
4,6;9,087651E-08
4,65;9,137538E-08
4,7;9,187009E-08
4,75;9,235607E-08
4,8;9,281116E-08
4,85;9,329403E-08
4,9;9,379976E-08
4,95;9,426694E-08
5;9,471508E-08
