Tensao [V];Corrente [A]
-5;-3,831906E-10
-4,95;-3,58066E-10
-4,9;-3,379918E-10
-4,85;-3,212698E-10
-4,8;-3,0833E-10
-4,75;-2,964692E-10
-4,7;-2,834519E-10
-4,65;-2,697729E-10
-4,6;-2,585615E-10
-4,55;-2,474401E-10
-4,5;-2,396798E-10
-4,45;-2,294343E-10
-4,4;-2,208385E-10
-4,35;-2,109862E-10
-4,3;-2,000114E-10
-4,25;-1,88375E-10
-4,2;-1,797547E-10
-4,15;-1,729624E-10
-4,1;-1,635118E-10
-4,05;-1,511954E-10
-4;-1,408329E-10
-3,95;-1,306059E-10
-3,9;-1,214387E-10
-3,85;-1,112967E-10
-3,8;-1,000299E-10
-3,75;-8,9442E-11
-3,7;-8,033373E-11
-3,65;-7,12969E-11
-3,6;-6,222931E-11
-3,55;-5,102294E-11
-3,5;-4,179023E-11
-3,45;-3,012923E-11
-3,4;-2,03261E-11
-3,35;-8,341102E-12
-3,3;8,411088E-13
-3,25;9,519653E-12
-3,2;1,860601E-11
-3,15;2,610919E-11
-3,1;3,774588E-11
-3,05;4,74754E-11
-3;5,779256E-11
-2,95;6,982105E-11
-2,9;7,870409E-11
-2,85;9,331123E-11
-2,8;1,040301E-10
-2,75;1,176146E-10
-2,7;1,290628E-10
-2,65;1,426005E-10
-2,6;1,522056E-10
-2,55;1,618082E-10
-2,5;1,676443E-10
-2,45;1,782216E-10
-2,4;1,888566E-10
-2,35;2,020073E-10
-2,3;2,112305E-10
-2,25;2,230274E-10
-2,2;2,344153E-10
-2,15;2,447913E-10
-2,1;2,536304E-10
-2,05;2,655442E-10
-2;2,782357E-10
-1,95;2,903108E-10
-1,9;3,037661E-10
-1,85;3,164723E-10
-1,8;3,328608E-10
-1,75;3,450669E-10
-1,7;3,573984E-10
-1,65;3,697593E-10
-1,6;3,839171E-10
-1,55;3,973363E-10
-1,5;4,091147E-10
-1,45;4,19957E-10
-1,4;4,321776E-10
-1,35;4,460936E-10
-1,3;4,579593E-10
-1,25;4,731888E-10
-1,2;4,873696E-10
-1,15;5,045516E-10
-1,1;5,186935E-10
-1,05;5,347603E-10
-1;5,525622E-10
-0,95;5,706597E-10
-0,9;5,909862E-10
-0,85;6,075224E-10
-0,8;6,267856E-10
-0,75;6,465282E-10
-0,7;6,650309E-10
-0,65;6,836905E-10
-0,6;7,063464E-10
-0,55;7,339281E-10
-0,5;7,747815E-10
-0,45;8,315237E-10
-0,4;9,169112E-10
-0,35;1,048705E-09
-0,3;1,251186E-09
-0,25;1,534597E-09
-0,2;1,913028E-09
-0,15;2,629376E-09
-0,1;3,12612E-09
-0,05;3,979001E-09
0;5,194029E-09
0,05;6,042835E-09
0,1;7,067789E-09
0,15;8,085292E-09
0,2;9,167887E-09
0,25;1,030651E-08
0,3;1,139892E-08
0,35;1,243213E-08
0,4;1,349542E-08
0,45;1,458776E-08
0,5;1,56486E-08
0,55;1,662926E-08
0,6;1,764151E-08
0,65;1,869086E-08
0,7;1,972447E-08
0,75;2,117196E-08
0,8;2,220218E-08
0,85;2,322822E-08
0,9;2,425527E-08
0,95;2,527091E-08
1;2,627335E-08
1,05;2,727628E-08
1,1;2,829897E-08
1,15;2,927448E-08
1,2;3,022792E-08
1,25;3,118375E-08
1,3;3,211292E-08
1,35;3,303254E-08
1,4;3,392806E-08
1,45;3,482833E-08
1,5;3,574119E-08
1,55;3,661937E-08
1,6;3,744652E-08
1,65;3,829678E-08
1,7;3,915963E-08
1,75;3,997686E-08
1,8;4,078829E-08
1,85;4,158694E-08
1,9;4,241684E-08
1,95;4,322037E-08
2;4,399976E-08
2,05;4,474613E-08
2,1;4,55459E-08
2,15;4,630921E-08
2,2;4,704479E-08
2,25;4,779219E-08
2,3;4,850559E-08
2,35;4,928561E-08
2,4;4,997032E-08
2,45;5,068172E-08
2,5;5,135708E-08
2,55;5,210506E-08
2,6;5,279501E-08
2,65;5,340619E-08
2,7;5,410357E-08
2,75;5,478106E-08
2,8;5,542276E-08
2,85;5,602406E-08
2,9;5,66563E-08
2,95;5,72699E-08
3;5,790093E-08
3,05;5,843999E-08
3,1;5,899424E-08
3,15;5,960662E-08
3,2;6,014492E-08
3,25;6,063416E-08
3,3;6,113128E-08
3,35;6,168307E-08
3,4;6,218923E-08
3,45;6,266129E-08
3,5;6,313432E-08
3,55;6,364864E-08
3,6;6,414267E-08
3,65;6,459588E-08
3,7;6,504665E-08
3,75;6,55128E-08
3,8;6,603474E-08
3,85;6,644715E-08
3,9;6,688711E-08
3,95;6,735609E-08
4;6,78329E-08
4,05;6,82815E-08
4,1;6,868682E-08
4,15;6,913868E-08
4,2;6,961614E-08
4,25;7,004305E-08
4,3;7,045182E-08
4,35;7,086946E-08
4,4;7,134079E-08
4,45;7,178209E-08
4,5;7,217675E-08
4,55;7,259125E-08
4,6;7,30462E-08
4,65;7,344241E-08
4,7;7,381266E-08
4,75;7,422751E-08
4,8;7,469178E-08
4,85;7,51082E-08
4,9;7,539645E-08
4,95;7,577111E-08
5;7,619036E-08
