Tensao [V];Corrente [A]
-5;-4,263441E-10
-4,95;-4,023519E-10
-4,9;-3,803357E-10
-4,85;-3,632132E-10
-4,8;-3,48868E-10
-4,75;-3,371982E-10
-4,7;-3,249924E-10
-4,65;-3,12531E-10
-4,6;-3,032033E-10
-4,55;-2,925968E-10
-4,5;-2,808287E-10
-4,45;-2,690323E-10
-4,4;-2,595233E-10
-4,35;-2,501444E-10
-4,3;-2,407785E-10
-4,25;-2,291263E-10
-4,2;-2,181674E-10
-4,15;-2,078075E-10
-4,1;-1,994754E-10
-4,05;-1,899002E-10
-4;-1,797213E-10
-3,95;-1,692603E-10
-3,9;-1,595349E-10
-3,85;-1,485527E-10
-3,8;-1,385131E-10
-3,75;-1,30171E-10
-3,7;-1,2031E-10
-3,65;-1,106744E-10
-3,6;-9,87683E-11
-3,55;-8,849209E-11
-3,5;-7,766637E-11
-3,45;-6,488797E-11
-3,4;-5,58339E-11
-3,35;-5,206761E-11
-3,3;-4,133436E-11
-3,25;-2,676707E-11
-3,2;-1,642433E-11
-3,15;-4,584697E-12
-3,1;3,508489E-12
-3,05;1,944502E-11
-3;3,111993E-11
-2,95;4,077425E-11
-2,9;4,68347E-11
-2,85;5,774199E-11
-2,8;6,678767E-11
-2,75;7,88852E-11
-2,7;8,944996E-11
-2,65;1,034497E-10
-2,6;1,127628E-10
-2,55;1,237933E-10
-2,5;1,341708E-10
-2,45;1,462043E-10
-2,4;1,582044E-10
-2,35;1,729138E-10
-2,3;1,827948E-10
-2,25;1,980304E-10
-2,2;2,120646E-10
-2,15;2,239009E-10
-2,1;2,368471E-10
-2,05;2,509997E-10
-2;2,630346E-10
-1,95;2,731681E-10
-1,9;2,886403E-10
-1,85;3,0134E-10
-1,8;3,168025E-10
-1,75;3,287065E-10
-1,7;3,414729E-10
-1,65;3,53803E-10
-1,6;3,71616E-10
-1,55;3,876769E-10
-1,5;4,000492E-10
-1,45;4,108938E-10
-1,4;4,241284E-10
-1,35;4,398763E-10
-1,3;4,545405E-10
-1,25;4,682802E-10
-1,2;4,858811E-10
-1,15;5,000878E-10
-1,1;5,168429E-10
-1,05;5,355514E-10
-1;5,558889E-10
-0,95;5,747686E-10
-0,9;5,935992E-10
-0,85;6,128106E-10
-0,8;6,331564E-10
-0,75;6,527929E-10
-0,7;6,751791E-10
-0,65;6,999654E-10
-0,6;7,292746E-10
-0,55;7,63272E-10
-0,5;8,080344E-10
-0,45;8,708531E-10
-0,4;9,783654E-10
-0,35;1,143467E-09
-0,3;1,374213E-09
-0,25;1,695859E-09
-0,2;2,398893E-09
-0,15;2,842125E-09
-0,1;3,750252E-09
-0,05;4,843598E-09
0;6,347214E-09
0,05;7,335392E-09
0,1;8,592449E-09
0,15;9,991886E-09
0,2;1,141614E-08
0,25;1,275134E-08
0,3;1,407897E-08
0,35;1,546297E-08
0,4;1,685363E-08
0,45;1,817145E-08
0,5;1,946902E-08
0,55;2,141245E-08
0,6;2,271946E-08
0,65;2,400134E-08
0,7;2,530396E-08
0,75;2,660091E-08
0,8;2,792677E-08
0,85;2,922045E-08
0,9;3,050548E-08
0,95;3,181513E-08
1;3,310758E-08
1,05;3,437299E-08
1,1;3,563691E-08
1,15;3,689551E-08
1,2;3,810453E-08
1,25;3,931039E-08
1,3;4,052303E-08
1,35;4,168881E-08
1,4;4,28679E-08
1,45;4,399538E-08
1,5;4,507646E-08
1,55;4,617653E-08
1,6;4,725711E-08
1,65;4,831431E-08
1,7;4,937406E-08
1,75;5,041271E-08
1,8;5,146679E-08
1,85;5,244031E-08
1,9;5,345706E-08
1,95;5,43885E-08
2;5,538428E-08
2,05;5,639272E-08
2,1;5,736456E-08
2,15;5,832899E-08
2,2;5,926147E-08
2,25;6,023664E-08
2,3;6,103244E-08
2,35;6,193205E-08
2,4;6,284133E-08
2,45;6,367161E-08
2,5;6,448229E-08
2,55;6,539982E-08
2,6;6,631031E-08
2,65;6,713015E-08
2,7;6,795366E-08
2,75;6,875142E-08
2,8;6,946267E-08
2,85;7,02714E-08
2,9;7,103944E-08
2,95;7,178452E-08
3;7,248879E-08
3,05;7,321123E-08
3,1;7,392857E-08
3,15;7,461728E-08
3,2;7,526779E-08
3,25;7,589826E-08
3,3;7,652001E-08
3,35;7,718491E-08
3,4;7,775276E-08
3,45;7,837569E-08
3,5;7,895718E-08
3,55;7,952761E-08
3,6;8,013652E-08
3,65;8,07104E-08
3,7;8,134808E-08
3,75;8,196957E-08
3,8;8,259023E-08
3,85;8,313729E-08
3,9;8,366993E-08
3,95;8,425586E-08
4;8,479401E-08
4,05;8,535451E-08
4,1;8,588234E-08
4,15;8,642527E-08
4,2;8,696875E-08
4,25;8,75127E-08
4,3;8,804056E-08
4,35;8,854305E-08
4,4;8,911042E-08
4,45;8,960188E-08
4,5;9,009372E-08
4,55;9,062398E-08
4,6;9,113504E-08
4,65;9,164617E-08
4,7;9,211661E-08
4,75;9,264708E-08
4,8;9,30993E-08
4,85;9,359738E-08
4,9;9,404289E-08
4,95;9,452134E-08
5;9,498782E-08
