Tensao [V];Corrente [A]
-5;-4,527755E-10
-4,95;-4,312397E-10
-4,9;-4,070441E-10
-4,85;-3,895648E-10
-4,8;-3,745265E-10
-4,75;-3,648124E-10
-4,7;-3,523483E-10
-4,65;-3,37887E-10
-4,6;-3,261139E-10
-4,55;-3,172039E-10
-4,5;-3,059877E-10
-4,45;-2,963349E-10
-4,4;-2,846332E-10
-4,35;-2,762803E-10
-4,3;-2,669601E-10
-4,25;-2,54612E-10
-4,2;-2,436297E-10
-4,15;-2,363546E-10
-4,1;-2,258284E-10
-4,05;-2,139925E-10
-4;-2,023107E-10
-3,95;-1,960607E-10
-3,9;-1,833563E-10
-3,85;-1,73E-10
-3,8;-1,598705E-10
-3,75;-1,512772E-10
-3,7;-1,419177E-10
-3,65;-1,310921E-10
-3,6;-1,178849E-10
-3,55;-1,090514E-10
-3,5;-1,010866E-10
-3,45;-9,068719E-11
-3,4;-8,02854E-11
-3,35;-7,014227E-11
-3,3;-6,192476E-11
-3,25;-4,911435E-11
-3,2;-3,641848E-11
-3,15;-2,631237E-11
-3,1;-1,927267E-11
-3,05;-7,139866E-12
-3;6,014453E-12
-2,95;1,673693E-11
-2,9;2,510744E-11
-2,85;3,656913E-11
-2,8;5,054542E-11
-2,75;6,275742E-11
-2,7;7,100349E-11
-2,65;8,306766E-11
-2,6;9,787193E-11
-2,55;1,10063E-10
-2,5;1,180306E-10
-2,45;1,288516E-10
-2,4;1,434439E-10
-2,35;1,547073E-10
-2,3;1,656306E-10
-2,25;1,787481E-10
-2,2;1,924669E-10
-2,15;2,07493E-10
-2,1;2,186159E-10
-2,05;2,302119E-10
-2;2,459843E-10
-1,95;2,61013E-10
-1,9;2,731238E-10
-1,85;2,841442E-10
-1,8;2,986912E-10
-1,75;3,157414E-10
-1,7;3,310482E-10
-1,65;3,424731E-10
-1,6;3,594618E-10
-1,55;3,772624E-10
-1,5;3,908651E-10
-1,45;4,029061E-10
-1,4;4,19599E-10
-1,35;4,384061E-10
-1,3;4,536586E-10
-1,25;4,656009E-10
-1,2;4,838412E-10
-1,15;5,025846E-10
-1,1;5,205255E-10
-1,05;5,333191E-10
-1;5,513143E-10
-0,95;5,722873E-10
-0,9;5,855234E-10
-0,85;5,950982E-10
-0,8;6,195063E-10
-0,75;6,531302E-10
-0,7;6,815525E-10
-0,65;7,007896E-10
-0,6;7,281288E-10
-0,55;7,621303E-10
-0,5;8,112172E-10
-0,45;8,77683E-10
-0,4;9,875125E-10
-0,35;1,165576E-09
-0,3;1,431062E-09
-0,25;1,807052E-09
-0,2;2,479496E-09
-0,15;3,12465E-09
-0,1;4,082675E-09
-0,05;5,350036E-09
0;7,087243E-09
0,05;8,334038E-09
0,1;9,808624E-09
0,15;1,131422E-08
0,2;1,294216E-08
0,25;1,461348E-08
0,3;1,619772E-08
0,35;1,772275E-08
0,4;1,932366E-08
0,45;2,164091E-08
0,5;2,314998E-08
0,55;2,464506E-08
0,6;2,619571E-08
0,65;2,770842E-08
0,7;2,916871E-08
0,75;3,067297E-08
0,8;3,220993E-08
0,85;3,375278E-08
0,9;3,51847E-08
0,95;3,672548E-08
1;3,825441E-08
1,05;3,978733E-08
1,1;4,121434E-08
1,15;4,265278E-08
1,2;4,407514E-08
1,25;4,556116E-08
1,3;4,68746E-08
1,35;4,819167E-08
1,4;4,956991E-08
1,45;5,090243E-08
1,5;5,220804E-08
1,55;5,345727E-08
1,6;5,473712E-08
1,65;5,598906E-08
1,7;5,717297E-08
1,75;5,826959E-08
1,8;5,943827E-08
1,85;6,064578E-08
1,9;6,180702E-08
1,95;6,28494E-08
2;6,398304E-08
2,05;6,513986E-08
2,1;6,620105E-08
2,15;6,715703E-08
2,2;6,821163E-08
2,25;6,927952E-08
2,3;7,030216E-08
2,35;7,128646E-08
2,4;7,227899E-08
2,45;7,33238E-08
2,5;7,425762E-08
2,55;7,522683E-08
2,6;7,615056E-08
2,65;7,7141E-08
2,7;7,806342E-08
2,75;7,898293E-08
2,8;7,984523E-08
2,85;8,072269E-08
2,9;8,15886E-08
2,95;8,241329E-08
3;8,322788E-08
3,05;8,405537E-08
3,1;8,483189E-08
3,15;8,558388E-08
3,2;8,631439E-08
3,25;8,709494E-08
3,3;8,779345E-08
3,35;8,848575E-08
3,4;8,915307E-08
3,45;8,985506E-08
3,5;9,051575E-08
3,55;9,120358E-08
3,6;9,177628E-08
3,65;9,244909E-08
3,7;9,309921E-08
3,75;9,375178E-08
3,8;9,435335E-08
3,85;9,498816E-08
3,9;9,562702E-08
3,95;9,624951E-08
4;9,68783E-08
4,05;9,746443E-08
4,1;9,811971E-08
4,15;9,874527E-08
4,2;9,930578E-08
4,25;9,991746E-08
4,3;1,005145E-07
4,35;1,011238E-07
4,4;1,016931E-07
4,45;1,022926E-07
4,5;1,028982E-07
4,55;1,034233E-07
4,6;1,039987E-07
4,65;1,045309E-07
4,7;1,051055E-07
4,75;1,056738E-07
4,8;1,061834E-07
4,85;1,067175E-07
4,9;1,072682E-07
4,95;1,077804E-07
5;1,08282E-07
