Tensao [V];Corrente [A]
-5;-3,904523E-10
-4,95;-3,64564E-10
-4,9;-3,424014E-10
-4,85;-3,254021E-10
-4,8;-3,145997E-10
-4,75;-3,002049E-10
-4,7;-2,853827E-10
-4,65;-2,751297E-10
-4,6;-2,667198E-10
-4,55;-2,550751E-10
-4,5;-2,450514E-10
-4,45;-2,324629E-10
-4,4;-2,236576E-10
-4,35;-2,125447E-10
-4,3;-1,999204E-10
-4,25;-1,884761E-10
-4,2;-1,814513E-10
-4,15;-1,735331E-10
-4,1;-1,616355E-10
-4,05;-1,511018E-10
-4;-1,423188E-10
-3,95;-1,338216E-10
-3,9;-1,216814E-10
-3,85;-1,128922E-10
-3,8;-1,051058E-10
-3,75;-9,789734E-11
-3,7;-8,7456E-11
-3,65;-7,544883E-11
-3,6;-6,573196E-11
-3,55;-5,900515E-11
-3,5;-4,58645E-11
-3,45;-3,580638E-11
-3,4;-2,587881E-11
-3,35;-1,885758E-11
-3,3;-7,394918E-12
-3,25;5,170531E-12
-3,2;1,455258E-11
-3,15;2,346153E-11
-3,1;3,356556E-11
-3,05;4,618542E-11
-3;5,462866E-11
-2,95;6,462796E-11
-2,9;7,419113E-11
-2,85;8,554696E-11
-2,8;9,663666E-11
-2,75;1,056737E-10
-2,7;1,16379E-10
-2,65;1,298637E-10
-2,6;1,422176E-10
-2,55;1,489014E-10
-2,5;1,594501E-10
-2,45;1,737852E-10
-2,4;1,870283E-10
-2,35;1,968527E-10
-2,3;2,063888E-10
-2,25;2,196038E-10
-2,2;2,312712E-10
-2,15;2,422008E-10
-2,1;2,530848E-10
-2,05;2,664929E-10
-2;2,794198E-10
-1,95;2,878962E-10
-1,9;2,999001E-10
-1,85;3,136533E-10
-1,8;3,264002E-10
-1,75;3,375785E-10
-1,7;3,479759E-10
-1,65;3,626138E-10
-1,6;3,771695E-10
-1,55;3,90596E-10
-1,5;4,02292E-10
-1,45;4,158555E-10
-1,4;4,334452E-10
-1,35;4,458474E-10
-1,3;4,598399E-10
-1,25;4,754521E-10
-1,2;4,920517E-10
-1,15;5,077318E-10
-1,1;5,214362E-10
-1,05;5,373085E-10
-1;5,576962E-10
-0,95;5,730847E-10
-0,9;5,888868E-10
-0,85;6,05877E-10
-0,8;6,265778E-10
-0,75;6,43558E-10
-0,7;6,609603E-10
-0,65;6,824575E-10
-0,6;7,091842E-10
-0,55;7,381522E-10
-0,5;7,724E-10
-0,45;8,260625E-10
-0,4;9,196799E-10
-0,35;1,058949E-09
-0,3;1,245522E-09
-0,25;1,508777E-09
-0,2;1,913921E-09
-0,15;2,675802E-09
-0,1;3,171064E-09
-0,05;4,030923E-09
0;5,205798E-09
0,05;6,016986E-09
0,1;7,006864E-09
0,15;8,109033E-09
0,2;9,245905E-09
0,25;1,031189E-08
0,3;1,135178E-08
0,35;1,245386E-08
0,4;1,357174E-08
0,45;1,461715E-08
0,5;1,561705E-08
0,55;1,665678E-08
0,6;1,771772E-08
0,65;1,873908E-08
0,7;1,972476E-08
0,75;2,124347E-08
0,8;2,224754E-08
0,85;2,328517E-08
0,9;2,437077E-08
0,95;2,533929E-08
1;2,632074E-08
1,05;2,732958E-08
1,1;2,839207E-08
1,15;2,936173E-08
1,2;3,02978E-08
1,25;3,127147E-08
1,3;3,22479E-08
1,35;3,318262E-08
1,4;3,406027E-08
1,45;3,49329E-08
1,5;3,58832E-08
1,55;3,678398E-08
1,6;3,758553E-08
1,65;3,844057E-08
1,7;3,930605E-08
1,75;4,01686E-08
1,8;4,095192E-08
1,85;4,175467E-08
1,9;4,256248E-08
1,95;4,338726E-08
2;4,412244E-08
2,05;4,487246E-08
2,1;4,57039E-08
2,15;4,646204E-08
2,2;4,719332E-08
2,25;4,790338E-08
2,3;4,865942E-08
2,35;4,944498E-08
2,4;5,014307E-08
2,45;5,08232E-08
2,5;5,153115E-08
2,55;5,229245E-08
2,6;5,299043E-08
2,65;5,359406E-08
2,7;5,427134E-08
2,75;5,49693E-08
2,8;5,5606E-08
2,85;5,619687E-08
2,9;5,682655E-08
2,95;5,750205E-08
3;5,811825E-08
3,05;5,865604E-08
3,1;5,919463E-08
3,15;5,980293E-08
3,2;6,038054E-08
3,25;6,085349E-08
3,3;6,135496E-08
3,35;6,193257E-08
3,4;6,244273E-08
3,45;6,288165E-08
3,5;6,335693E-08
3,55;6,385693E-08
3,6;6,435975E-08
3,65;6,481745E-08
3,7;6,526244E-08
3,75;6,574216E-08
3,8;6,623554E-08
3,85;6,669197E-08
3,9;6,713613E-08
3,95;6,759537E-08
4;6,809182E-08
4,05;6,854251E-08
4,1;6,895227E-08
4,15;6,939329E-08
4,2;6,98509E-08
4,25;7,029897E-08
4,3;7,073151E-08
4,35;7,115443E-08
4,4;7,161216E-08
4,45;7,204737E-08
4,5;7,246027E-08
4,55;7,289493E-08
4,6;7,330286E-08
4,65;7,373291E-08
4,7;7,410638E-08
4,75;7,451677E-08
4,8;7,493387E-08
4,85;7,53467E-08
4,9;7,571536E-08
4,95;7,610475E-08
5;7,650474E-08
