Tensao [V];Corrente [A]
-5;-4,397301E-10
-4,95;-4,11871E-10
-4,9;-3,923112E-10
-4,85;-3,760758E-10
-4,8;-3,60119E-10
-4,75;-3,458692E-10
-4,7;-3,348183E-10
-4,65;-3,24908E-10
-4,6;-3,13199E-10
-4,55;-3,002381E-10
-4,5;-2,882779E-10
-4,45;-2,784845E-10
-4,4;-2,677154E-10
-4,35;-2,568751E-10
-4,3;-2,467884E-10
-4,25;-2,362966E-10
-4,2;-2,268559E-10
-4,15;-2,15944E-10
-4,1;-2,071731E-10
-4,05;-1,994902E-10
-4;-1,875953E-10
-3,95;-1,755486E-10
-3,9;-1,645012E-10
-3,85;-1,571102E-10
-3,8;-1,497441E-10
-3,75;-1,384293E-10
-3,7;-1,271798E-10
-3,65;-1,161902E-10
-3,6;-1,073838E-10
-3,55;-9,727524E-11
-3,5;-8,729587E-11
-3,45;-7,89428E-11
-3,4;-7,078198E-11
-3,35;-5,737397E-11
-3,3;-4,657292E-11
-3,25;-3,572381E-11
-3,2;-2,653547E-11
-3,15;-1,502354E-11
-3,1;-4,391275E-12
-3,05;6,748784E-12
-3;1,371602E-11
-2,95;2,329028E-11
-2,9;3,487769E-11
-2,85;4,611522E-11
-2,8;5,58952E-11
-2,75;6,811469E-11
-2,7;7,984745E-11
-2,65;9,031626E-11
-2,6;1,01274E-10
-2,55;1,11388E-10
-2,5;1,232809E-10
-2,45;1,357628E-10
-2,4;1,445992E-10
-2,35;1,565167E-10
-2,3;1,676901E-10
-2,25;1,794748E-10
-2,2;1,918827E-10
-2,15;2,038532E-10
-2,1;2,156305E-10
-2,05;2,254154E-10
-2;2,392649E-10
-1,95;2,529074E-10
-1,9;2,668109E-10
-1,85;2,809893E-10
-1,8;2,92546E-10
-1,75;3,067713E-10
-1,7;3,197916E-10
-1,65;3,328822E-10
-1,6;3,451398E-10
-1,55;3,585075E-10
-1,5;3,714084E-10
-1,45;3,856188E-10
-1,4;4,005031E-10
-1,35;4,174922E-10
-1,3;4,330283E-10
-1,25;4,469207E-10
-1,2;4,621366E-10
-1,15;4,783603E-10
-1,1;4,963107E-10
-1,05;5,127848E-10
-1;5,283394E-10
-0,95;5,466156E-10
-0,9;5,640228E-10
-0,85;5,790999E-10
-0,8;5,999693E-10
-0,75;6,186089E-10
-0,7;6,379203E-10
-0,65;6,590954E-10
-0,6;6,831031E-10
-0,55;7,139892E-10
-0,5;7,565729E-10
-0,45;8,207429E-10
-0,4;9,159579E-10
-0,35;1,054884E-09
-0,3;1,268033E-09
-0,25;1,586814E-09
-0,2;2,027703E-09
-0,15;2,713431E-09
-0,1;3,362554E-09
-0,05;4,239796E-09
0;5,51888E-09
0,05;6,451373E-09
0,1;7,640072E-09
0,15;8,782592E-09
0,2;9,909559E-09
0,25;1,111798E-08
0,3;1,235085E-08
0,35;1,350714E-08
0,4;1,462196E-08
0,45;1,578732E-08
0,5;1,695994E-08
0,55;1,807456E-08
0,6;1,915246E-08
0,65;2,080094E-08
0,7;2,193894E-08
0,75;2,303827E-08
0,8;2,411119E-08
0,85;2,52277E-08
0,9;2,637916E-08
0,95;2,746217E-08
1;2,852691E-08
1,05;2,964217E-08
1,1;3,075921E-08
1,15;3,181467E-08
1,2;3,280529E-08
1,25;3,386391E-08
1,3;3,49049E-08
1,35;3,590269E-08
1,4;3,685459E-08
1,45;3,784264E-08
1,5;3,883336E-08
1,55;3,976349E-08
1,6;4,062678E-08
1,65;4,154849E-08
1,7;4,249042E-08
1,75;4,336869E-08
1,8;4,420198E-08
1,85;4,508356E-08
1,9;4,597506E-08
1,95;4,682895E-08
2;4,760573E-08
2,05;4,841992E-08
2,1;4,928189E-08
2,15;5,009345E-08
2,2;5,084998E-08
2,25;5,163869E-08
2,3;5,249853E-08
2,35;5,32582E-08
2,4;5,395005E-08
2,45;5,471739E-08
2,5;5,551806E-08
2,55;5,625571E-08
2,6;5,692421E-08
2,65;5,762906E-08
2,7;5,838133E-08
2,75;5,909943E-08
2,8;5,971776E-08
2,85;6,037378E-08
2,9;6,105465E-08
2,95;6,174034E-08
3;6,228668E-08
3,05;6,28856E-08
3,1;6,357708E-08
3,15;6,416107E-08
3,2;6,469011E-08
3,25;6,521332E-08
3,3;6,581769E-08
3,35;6,636742E-08
3,4;6,682277E-08
3,45;6,733592E-08
3,5;6,787294E-08
3,55;6,842544E-08
3,6;6,884748E-08
3,65;6,932244E-08
3,7;6,984514E-08
3,75;7,035489E-08
3,8;7,079971E-08
3,85;7,126354E-08
3,9;7,176796E-08
3,95;7,22692E-08
4;7,271325E-08
4,05;7,313427E-08
4,1;7,360156E-08
4,15;7,41145E-08
4,2;7,453521E-08
4,25;7,497288E-08
4,3;7,543026E-08
4,35;7,591591E-08
4,4;7,630084E-08
4,45;7,67113E-08
4,5;7,715931E-08
4,55;7,765031E-08
4,6;7,804127E-08
4,65;7,842129E-08
4,7;7,884169E-08
4,75;7,929762E-08
4,8;7,971456E-08
4,85;8,008689E-08
4,9;8,047557E-08
4,95;8,093993E-08
5;8,126051E-08
