Tensao [V];Corrente [A]
-5;-1,499652E-09
-4,95;-1,460587E-09
-4,9;-1,437171E-09
-4,85;-1,417266E-09
-4,8;-1,394984E-09
-4,75;-1,372707E-09
-4,7;-1,358283E-09
-4,65;-1,348231E-09
-4,6;-1,330404E-09
-4,55;-1,311803E-09
-4,5;-1,297922E-09
-4,45;-1,283371E-09
-4,4;-1,272409E-09
-4,35;-1,253996E-09
-4,3;-1,24087E-09
-4,25;-1,228091E-09
-4,2;-1,212545E-09
-4,15;-1,193825E-09
-4,1;-1,180118E-09
-4,05;-1,167233E-09
-4;-1,153494E-09
-3,95;-1,133067E-09
-3,9;-1,11662E-09
-3,85;-1,102738E-09
-3,8;-1,085965E-09
-3,75;-1,069647E-09
-3,7;-1,05108E-09
-3,65;-1,03573E-09
-3,6;-1,019318E-09
-3,55;-9,974667E-10
-3,5;-9,79009E-10
-3,45;-9,627854E-10
-3,4;-9,42993E-10
-3,35;-9,180748E-10
-3,3;-8,947835E-10
-3,25;-8,763252E-10
-3,2;-8,552642E-10
-3,15;-8,337374E-10
-3,1;-8,114042E-10
-3,05;-7,917584E-10
-3;-7,710166E-10
-2,95;-7,486722E-10
-2,9;-7,251712E-10
-2,85;-7,050625E-10
-2,8;-6,82823E-10
-2,75;-6,591734E-10
-2,7;-6,333265E-10
-2,65;-6,107218E-10
-2,6;-5,872425E-10
-2,55;-5,597167E-10
-2,5;-5,312975E-10
-2,45;-5,055216E-10
-2,4;-4,811989E-10
-2,35;-4,554914E-10
-2,3;-4,200384E-10
-2,25;-3,82351E-10
-2,2;-3,474788E-10
-2,15;-3,052771E-10
-2,1;-2,583505E-10
-2,05;-2,084116E-10
-2;-1,52048E-10
-1,95;-8,608676E-11
-1,9;-8,778545E-12
-1,85;7,536959E-11
-1,8;1,678158E-10
-1,75;2,775381E-10
-1,7;4,047039E-10
-1,65;5,436471E-10
-1,6;6,9783E-10
-1,55;8,784128E-10
-1,5;1,092125E-09
-1,45;1,346614E-09
-1,4;1,670503E-09
-1,35;2,093135E-09
-1,3;2,90085E-09
-1,25;3,426493E-09
-1,2;4,427837E-09
-1,15;5,766393E-09
-1,1;7,489927E-09
-1,05;9,687261E-09
-1;1,243784E-08
-0,95;1,578359E-08
-0,9;2,186097E-08
-0,85;2,706191E-08
-0,8;3,324418E-08
-0,75;4,042185E-08
-0,7;4,849769E-08
-0,65;5,762486E-08
-0,6;6,802976E-08
-0,55;8,002718E-08
-0,5;9,38258E-08
-0,45;1,099153E-07
-0,4;1,28355E-07
-0,35;1,491945E-07
-0,3;1,722734E-07
-0,25;1,975656E-07
-0,2;2,247737E-07
-0,15;2,535515E-07
-0,1;2,833937E-07
-0,05;3,143983E-07
0;3,468178E-07
0,05;3,800572E-07
0,1;4,143372E-07
0,15;4,496362E-07
0,2;4,860447E-07
0,25;5,236225E-07
0,3;5,623199E-07
0,35;6,021608E-07
0,4;6,432225E-07
0,45;6,85321E-07
0,5;7,28549E-07
0,55;7,726175E-07
0,6;8,176082E-07
0,65;8,633479E-07
0,7;9,097278E-07
0,75;9,56317E-07
0,8;1,003168E-06
0,85;1,050182E-06
0,9;1,096998E-06
0,95;1,143442E-06
1;1,189248E-06
1,05;1,234607E-06
1,1;1,279272E-06
1,15;1,323207E-06
1,2;1,366475E-06
1,25;1,409263E-06
1,3;1,451486E-06
1,35;1,493004E-06
1,4;1,53398E-06
1,45;1,574032E-06
1,5;1,613259E-06
1,55;1,651656E-06
1,6;1,689293E-06
1,65;1,72627E-06
1,7;1,762615E-06
1,75;1,798304E-06
1,8;1,83341E-06
1,85;1,868039E-06
1,9;1,902268E-06
1,95;1,935921E-06
2;1,969081E-06
2,05;2,001816E-06
2,1;2,034241E-06
2,15;2,066114E-06
2,2;2,097583E-06
2,25;2,128731E-06
2,3;2,159853E-06
2,35;2,190213E-06
2,4;2,220134E-06
2,45;2,249704E-06
2,5;2,278773E-06
2,55;2,307503E-06
2,6;2,335532E-06
2,65;2,363235E-06
2,7;2,390373E-06
2,75;2,417227E-06
2,8;2,443386E-06
2,85;2,468935E-06
2,9;2,494308E-06
2,95;2,518766E-06
3;2,54296E-06
3,05;2,566879E-06
3,1;2,59026E-06
3,15;2,613139E-06
3,2;2,635995E-06
3,25;2,658232E-06
3,3;2,680334E-06
3,35;2,702474E-06
3,4;2,724478E-06
3,45;2,746442E-06
3,5;2,768445E-06
3,55;2,789845E-06
3,6;2,811509E-06
3,65;2,833512E-06
3,7;2,854911E-06
3,75;2,876248E-06
3,8;2,897662E-06
3,85;2,919076E-06
3,9;2,940286E-06
3,95;2,96135E-06
4;2,982376E-06
4,05;3,003236E-06
4,1;3,024061E-06
4,15;3,044373E-06
4,2;3,064995E-06
4,25;3,085268E-06
4,3;3,105454E-06
4,35;3,125275E-06
4,4;3,145137E-06
4,45;3,164518E-06
4,5;3,183989E-06
4,55;3,202844E-06
4,6;3,221805E-06
4,65;3,240346E-06
4,7;3,258829E-06
4,75;3,276798E-06
4,8;3,294713E-06
4,85;3,312304E-06
4,9;3,329596E-06
4,95;3,346898E-06
5;3,363715E-06
