Tensao [V];Corrente [A]
-5;-1,461006E-09
-4,95;-1,427011E-09
-4,9;-1,398498E-09
-4,85;-1,374891E-09
-4,8;-1,354623E-09
-4,75;-1,338663E-09
-4,7;-1,321874E-09
-4,65;-1,304172E-09
-4,6;-1,289811E-09
-4,55;-1,276539E-09
-4,5;-1,259591E-09
-4,45;-1,242544E-09
-4,4;-1,22728E-09
-4,35;-1,216045E-09
-4,3;-1,19959E-09
-4,25;-1,185352E-09
-4,2;-1,169791E-09
-4,15;-1,155256E-09
-4,1;-1,142801E-09
-4,05;-1,125931E-09
-4;-1,109535E-09
-3,95;-1,095015E-09
-3,9;-1,079688E-09
-3,85;-1,062513E-09
-3,8;-1,04578E-09
-3,75;-1,028768E-09
-3,7;-1,012607E-09
-3,65;-9,923246E-10
-3,6;-9,752994E-10
-3,55;-9,604915E-10
-3,5;-9,420532E-10
-3,45;-9,211879E-10
-3,4;-8,996716E-10
-3,35;-8,818349E-10
-3,3;-8,635816E-10
-3,25;-8,403113E-10
-3,2;-8,205848E-10
-3,15;-7,986762E-10
-3,1;-7,775617E-10
-3,05;-7,532117E-10
-3;-7,323638E-10
-2,95;-7,119352E-10
-2,9;-6,918446E-10
-2,85;-6,67068E-10
-2,8;-6,430558E-10
-2,75;-6,20287E-10
-2,7;-5,999855E-10
-2,65;-5,753313E-10
-2,6;-5,515841E-10
-2,55;-5,299855E-10
-2,5;-5,04023E-10
-2,45;-4,745577E-10
-2,4;-4,454784E-10
-2,35;-4,185241E-10
-2,3;-3,872168E-10
-2,25;-3,521387E-10
-2,2;-3,13241E-10
-2,15;-2,749892E-10
-2,1;-2,328451E-10
-2,05;-1,797533E-10
-2;-1,220562E-10
-1,95;-5,637676E-11
-1,9;1,572692E-11
-1,85;9,905756E-11
-1,8;1,964153E-10
-1,75;3,055074E-10
-1,7;4,245986E-10
-1,65;5,571872E-10
-1,6;7,068573E-10
-1,55;8,78235E-10
-1,5;1,079471E-09
-1,45;1,327608E-09
-1,4;1,642952E-09
-1,35;2,057782E-09
-1,3;2,845987E-09
-1,25;3,355044E-09
-1,2;4,32523E-09
-1,15;5,619013E-09
-1,1;7,29575E-09
-1,05;9,425997E-09
-1;1,206254E-08
-0,95;1,525906E-08
-0,9;1,911906E-08
-0,85;2,610017E-08
-0,8;3,198204E-08
-0,75;3,876107E-08
-0,7;4,645913E-08
-0,65;5,511599E-08
-0,6;6,499195E-08
-0,55;7,631213E-08
-0,5;8,939131E-08
-0,45;1,046515E-07
-0,4;1,221633E-07
-0,35;1,419184E-07
-0,3;1,63865E-07
-0,25;1,879321E-07
-0,2;2,137224E-07
-0,15;2,411362E-07
-0,1;2,696415E-07
-0,05;2,991459E-07
0;3,300069E-07
0,05;3,616189E-07
0,1;3,942777E-07
0,15;4,279596E-07
0,2;4,626278E-07
0,25;4,983856E-07
0,3;5,351794E-07
0,35;5,731478E-07
0,4;6,121498E-07
0,45;6,521819E-07
0,5;6,931611E-07
0,55;7,351007E-07
0,6;7,77757E-07
0,65;8,210556E-07
0,7;8,64966E-07
0,75;9,091146E-07
0,8;9,533961E-07
0,85;9,977034E-07
0,9;1,041818E-06
0,95;1,08556E-06
1;1,128752E-06
1,05;1,171317E-06
1,1;1,213196E-06
1,15;1,254528E-06
1,2;1,295175E-06
1,25;1,335264E-06
1,3;1,374802E-06
1,35;1,413755E-06
1,4;1,452106E-06
1,45;1,489563E-06
1,5;1,526166E-06
1,55;1,562154E-06
1,6;1,597262E-06
1,65;1,631692E-06
1,7;1,665546E-06
1,75;1,698914E-06
1,8;1,731702E-06
1,85;1,763967E-06
1,9;1,795718E-06
1,95;1,827031E-06
2;1,857788E-06
2,05;1,888187E-06
2,1;1,91827E-06
2,15;1,947973E-06
2,2;1,977168E-06
2,25;2,006034E-06
2,3;2,034467E-06
2,35;2,062587E-06
2,4;2,090413E-06
2,45;2,117627E-06
2,5;2,144754E-06
2,55;2,17119E-06
2,6;2,197428E-06
2,65;2,223202E-06
2,7;2,248148E-06
2,75;2,272745E-06
2,8;2,297065E-06
2,85;2,320934E-06
2,9;2,344001E-06
2,95;2,366868E-06
3;2,389146E-06
3,05;2,411134E-06
3,1;2,432599E-06
3,15;2,453711E-06
3,2;2,47461E-06
3,25;2,495347E-06
3,3;2,515721E-06
3,35;2,536018E-06
3,4;2,55619E-06
3,45;2,57649E-06
3,5;2,596462E-06
3,55;2,616449E-06
3,6;2,636445E-06
3,65;2,656406E-06
3,7;2,676151E-06
3,75;2,695897E-06
3,8;2,715594E-06
3,85;2,735441E-06
3,9;2,754911E-06
3,95;2,774396E-06
4;2,793729E-06
4,05;2,813163E-06
4,1;2,832347E-06
4,15;2,851242E-06
4,2;2,870111E-06
4,25;2,888967E-06
4,3;2,907638E-06
4,35;2,926032E-06
4,4;2,943998E-06
4,45;2,96194E-06
4,5;2,979933E-06
4,55;2,99765E-06
4,6;3,014828E-06
4,65;3,032106E-06
4,7;3,049247E-06
4,75;3,06591E-06
4,8;3,082127E-06
4,85;3,098576E-06
4,9;3,114676E-06
4,95;3,13079E-06
5;3,146077E-06
