Tensao [V];Corrente [A]
-5;-1,211924E-09
-4,95;-1,176183E-09
-4,9;-1,148212E-09
-4,85;-1,13017E-09
-4,8;-1,108202E-09
-4,75;-1,08734E-09
-4,7;-1,074597E-09
-4,65;-1,061877E-09
-4,6;-1,046122E-09
-4,55;-1,029022E-09
-4,5;-1,012039E-09
-4,45;-1,000754E-09
-4,4;-9,859125E-10
-4,35;-9,711263E-10
-4,3;-9,572565E-10
-4,25;-9,476027E-10
-4,2;-9,348887E-10
-4,15;-9,170907E-10
-4,1;-9,020507E-10
-4,05;-8,871443E-10
-4;-8,753155E-10
-3,95;-8,616612E-10
-3,9;-8,465315E-10
-3,85;-8,340127E-10
-3,8;-8,150645E-10
-3,75;-7,952196E-10
-3,7;-7,757957E-10
-3,65;-7,606791E-10
-3,6;-7,472511E-10
-3,55;-7,329336E-10
-3,5;-7,172879E-10
-3,45;-7,033634E-10
-3,4;-6,871769E-10
-3,35;-6,687755E-10
-3,3;-6,497956E-10
-3,25;-6,318424E-10
-3,2;-6,143023E-10
-3,15;-5,996282E-10
-3,1;-5,83287E-10
-3,05;-5,630778E-10
-3;-5,489486E-10
-2,95;-5,331369E-10
-2,9;-5,153905E-10
-2,85;-4,953223E-10
-2,8;-4,844983E-10
-2,75;-4,63877E-10
-2,7;-4,451748E-10
-2,65;-4,271957E-10
-2,6;-4,041565E-10
-2,55;-3,815438E-10
-2,5;-3,587942E-10
-2,45;-3,353081E-10
-2,4;-3,150262E-10
-2,35;-2,930221E-10
-2,3;-2,683803E-10
-2,25;-2,391551E-10
-2,2;-2,06706E-10
-2,15;-1,762132E-10
-2,1;-1,434891E-10
-2,05;-1,079992E-10
-2;-6,733223E-11
-1,95;-2,459915E-11
-1,9;2,977751E-11
-1,85;8,749631E-11
-1,8;1,507471E-10
-1,75;2,276084E-10
-1,7;3,149375E-10
-1,65;4,091612E-10
-1,6;5,089539E-10
-1,55;6,228751E-10
-1,5;7,610176E-10
-1,45;9,272088E-10
-1,4;1,138915E-09
-1,35;1,413276E-09
-1,3;1,789939E-09
-1,25;2,515425E-09
-1,2;2,935842E-09
-1,15;3,776754E-09
-1,1;4,877511E-09
-1,05;6,267207E-09
-1;7,996976E-09
-0,95;1,009901E-08
-0,9;1,260435E-08
-0,85;1,559151E-08
-0,8;1,912181E-08
-0,75;2,527787E-08
-0,7;3,02081E-08
-0,65;3,575906E-08
-0,6;4,215334E-08
-0,55;4,948064E-08
-0,5;5,799872E-08
-0,45;6,798629E-08
-0,4;7,959701E-08
-0,35;9,275302E-08
-0,3;1,074368E-07
-0,25;1,236172E-07
-0,2;1,411838E-07
-0,15;1,598688E-07
-0,1;1,793651E-07
-0,05;1,996706E-07
0;2,209282E-07
0,05;2,428146E-07
0,1;2,653463E-07
0,15;2,885955E-07
0,2;3,125652E-07
0,25;3,372509E-07
0,3;3,625399E-07
0,35;3,885492E-07
0,4;4,152573E-07
0,45;4,42563E-07
0,5;4,703939E-07
0,55;4,986138E-07
0,6;5,272628E-07
0,65;5,561164E-07
0,7;5,85088E-07
0,75;6,140261E-07
0,8;6,429304E-07
0,85;6,717951E-07
0,9;7,002896E-07
0,95;7,283917E-07
1;7,561138E-07
1,05;7,834599E-07
1,1;8,103244E-07
1,15;8,367384E-07
1,2;8,628999E-07
1,25;8,886076E-07
1,3;9,13865E-07
1,35;9,384991E-07
1,4;9,627918E-07
1,45;9,864671E-07
1,5;1,009544E-06
1,55;1,032101E-06
1,6;1,05423E-06
1,65;1,075986E-06
1,7;1,097196E-06
1,75;1,118033E-06
1,8;1,138543E-06
1,85;1,158744E-06
1,9;1,17854E-06
1,95;1,198109E-06
2;1,217297E-06
2,05;1,236314E-06
2,1;1,255159E-06
2,15;1,273558E-06
2,2;1,291779E-06
2,25;1,309863E-06
2,3;1,327723E-06
2,35;1,345258E-06
2,4;1,362583E-06
2,45;1,379691E-06
2,5;1,396493E-06
2,55;1,412932E-06
2,6;1,429036E-06
2,65;1,444917E-06
2,7;1,460554E-06
2,75;1,475793E-06
2,8;1,490644E-06
2,85;1,505254E-06
2,9;1,519581E-06
2,95;1,533556E-06
3;1,547334E-06
3,05;1,560814E-06
3,1;1,57419E-06
3,15;1,587306E-06
3,2;1,600047E-06
3,25;1,61285E-06
3,3;1,625713E-06
3,35;1,638322E-06
3,4;1,650873E-06
3,45;1,663341E-06
3,5;1,676075E-06
3,55;1,688558E-06
3,6;1,70098E-06
3,65;1,713459E-06
3,7;1,726009E-06
3,75;1,738387E-06
3,8;1,75087E-06
3,85;1,763227E-06
3,9;1,775642E-06
3,95;1,788205E-06
4;1,800547E-06
4,05;1,81286E-06
4,1;1,825201E-06
4,15;1,837408E-06
4,2;1,84959E-06
4,25;1,861729E-06
4,3;1,873707E-06
4,35;1,885701E-06
4,4;1,897483E-06
4,45;1,909144E-06
4,5;1,920742E-06
4,55;1,93222E-06
4,6;1,943579E-06
4,65;1,954831E-06
4,7;1,96596E-06
4,75;1,976987E-06
4,8;1,987857E-06
4,85;1,998492E-06
4,9;2,009053E-06
4,95;2,019504E-06
5;2,029759E-06
