Tensao [V];Corrente [A]
-5;-1,508006E-09
-4,95;-1,471216E-09
-4,9;-1,4435E-09
-4,85;-1,41887E-09
-4,8;-1,397195E-09
-4,75;-1,380951E-09
-4,7;-1,366916E-09
-4,65;-1,351466E-09
-4,6;-1,335223E-09
-4,55;-1,323818E-09
-4,5;-1,311528E-09
-4,45;-1,299199E-09
-4,4;-1,282499E-09
-4,35;-1,272314E-09
-4,3;-1,256034E-09
-4,25;-1,239241E-09
-4,2;-1,22309E-09
-4,15;-1,209377E-09
-4,1;-1,197471E-09
-4,05;-1,182269E-09
-4;-1,163522E-09
-3,95;-1,149641E-09
-3,9;-1,132539E-09
-3,85;-1,112964E-09
-3,8;-1,09592E-09
-3,75;-1,080007E-09
-3,7;-1,065225E-09
-3,65;-1,04761E-09
-3,6;-1,028914E-09
-3,55;-1,008042E-09
-3,5;-9,93034E-10
-3,45;-9,747472E-10
-3,4;-9,530927E-10
-3,35;-9,280141E-10
-3,3;-9,099826E-10
-3,25;-8,909945E-10
-3,2;-8,679483E-10
-3,15;-8,462975E-10
-3,1;-8,278637E-10
-3,05;-8,055411E-10
-3;-7,86145E-10
-2,95;-7,617902E-10
-2,9;-7,414012E-10
-2,85;-7,181084E-10
-2,8;-6,934089E-10
-2,75;-6,685211E-10
-2,7;-6,463209E-10
-2,65;-6,218961E-10
-2,6;-5,970485E-10
-2,55;-5,735426E-10
-2,5;-5,452042E-10
-2,45;-5,187035E-10
-2,4;-4,892654E-10
-2,35;-4,590563E-10
-2,3;-4,263691E-10
-2,25;-3,921511E-10
-2,2;-3,545374E-10
-2,15;-3,151013E-10
-2,1;-2,702125E-10
-2,05;-2,175018E-10
-2;-1,593035E-10
-1,95;-9,343826E-11
-1,9;-2,062937E-11
-1,85;6,497475E-11
-1,8;1,616027E-10
-1,75;2,7038E-10
-1,7;3,946261E-10
-1,65;5,354958E-10
-1,6;6,945045E-10
-1,55;8,751399E-10
-1,5;1,088698E-09
-1,45;1,345049E-09
-1,4;1,672948E-09
-1,35;2,323351E-09
-1,3;2,675604E-09
-1,25;3,42778E-09
-1,2;4,449173E-09
-1,15;5,791922E-09
-1,1;7,538783E-09
-1,05;9,759269E-09
-1;1,251387E-08
-0,95;1,585908E-08
-0,9;2,198438E-08
-0,85;2,724851E-08
-0,8;3,344877E-08
-0,75;4,065749E-08
-0,7;4,878386E-08
-0,65;5,798002E-08
-0,6;6,846757E-08
-0,55;8,048902E-08
-0,5;9,437562E-08
-0,45;1,105448E-07
-0,4;1,290981E-07
-0,35;1,499739E-07
-0,3;1,731918E-07
-0,25;1,986013E-07
-0,2;2,258875E-07
-0,15;2,547606E-07
-0,1;2,847975E-07
-0,05;3,159421E-07
0;3,481908E-07
0,05;3,816738E-07
0,1;4,161454E-07
0,15;4,516745E-07
0,2;4,882436E-07
0,25;5,259693E-07
0,3;5,648157E-07
0,35;6,04862E-07
0,4;6,460955E-07
0,45;6,884048E-07
0,5;7,317702E-07
0,55;7,761286E-07
0,6;8,212834E-07
0,65;8,672012E-07
0,7;9,137918E-07
0,75;9,607452E-07
0,8;1,00779E-06
0,85;1,054978E-06
0,9;1,101995E-06
0,95;1,148693E-06
1;1,194842E-06
1,05;1,240315E-06
1,1;1,285151E-06
1,15;1,32938E-06
1,2;1,372974E-06
1,25;1,4159E-06
1,3;1,458309E-06
1,35;1,500109E-06
1,4;1,541289E-06
1,45;1,581516E-06
1,5;1,620944E-06
1,55;1,659561E-06
1,6;1,697467E-06
1,65;1,734605E-06
1,7;1,771143E-06
1,75;1,80716E-06
1,8;1,842518E-06
1,85;1,877348E-06
1,9;1,911665E-06
1,95;1,945542E-06
2;1,978949E-06
2,05;2,011865E-06
2,1;2,044428E-06
2,15;2,076572E-06
2,2;2,108409E-06
2,25;2,139922E-06
2,3;2,170831E-06
2,35;2,20148E-06
2,4;2,231563E-06
2,45;2,261422E-06
2,5;2,290717E-06
2,55;2,319371E-06
2,6;2,347926E-06
2,65;2,375665E-06
2,7;2,403145E-06
2,75;2,429881E-06
2,8;2,456358E-06
2,85;2,482106E-06
2,9;2,507392E-06
2,95;2,532237E-06
3;2,556583E-06
3,05;2,580527E-06
3,1;2,604019E-06
3,15;2,627137E-06
3,2;2,65013E-06
3,25;2,672796E-06
3,3;2,695075E-06
3,35;2,717073E-06
3,4;2,739366E-06
3,45;2,76133E-06
3,5;2,783257E-06
3,55;2,805245E-06
3,6;2,827087E-06
3,65;2,848686E-06
3,7;2,870413E-06
3,75;2,891963E-06
3,8;2,913539E-06
3,85;2,934926E-06
3,9;2,95618E-06
3,95;2,97738E-06
4;2,998415E-06
4,05;3,019377E-06
4,1;3,040354E-06
4,15;3,061065E-06
4,2;3,08145E-06
4,25;3,1021E-06
4,3;3,122123E-06
4,35;3,142169E-06
4,4;3,162004E-06
4,45;3,181636E-06
4,5;3,201121E-06
4,55;3,220154E-06
4,6;3,239124E-06
4,65;3,257856E-06
4,7;3,276348E-06
4,75;3,294492E-06
4,8;3,312307E-06
4,85;3,330012E-06
4,9;3,347692E-06
4,95;3,364534E-06
5;3,381259E-06
