Tensao [V];Corrente [A]
-5;-1,210555E-09
-4,95;-1,173586E-09
-4,9;-1,147865E-09
-4,85;-1,124335E-09
-4,8;-1,103056E-09
-4,75;-1,086779E-09
-4,7;-1,069602E-09
-4,65;-1,053957E-09
-4,6;-1,039213E-09
-4,55;-1,025458E-09
-4,5;-1,010151E-09
-4,45;-9,936332E-10
-4,4;-9,806786E-10
-4,35;-9,670067E-10
-4,3;-9,535441E-10
-4,25;-9,385583E-10
-4,2;-9,286256E-10
-4,15;-9,157434E-10
-4,1;-9,024514E-10
-4,05;-8,855123E-10
-4;-8,704923E-10
-3,95;-8,562549E-10
-3,9;-8,39543E-10
-3,85;-8,227531E-10
-3,8;-8,076408E-10
-3,75;-7,93883E-10
-3,7;-7,803472E-10
-3,65;-7,657211E-10
-3,6;-7,492079E-10
-3,55;-7,370661E-10
-3,5;-7,201297E-10
-3,45;-7,01299E-10
-3,4;-6,848658E-10
-3,35;-6,689471E-10
-3,3;-6,506578E-10
-3,25;-6,326892E-10
-3,2;-6,156273E-10
-3,15;-5,998645E-10
-3,1;-5,832309E-10
-3,05;-5,651998E-10
-3;-5,480107E-10
-2,95;-5,308363E-10
-2,9;-5,107798E-10
-2,85;-4,924312E-10
-2,8;-4,76066E-10
-2,75;-4,618702E-10
-2,7;-4,430809E-10
-2,65;-4,209991E-10
-2,6;-4,001064E-10
-2,55;-3,807606E-10
-2,5;-3,590719E-10
-2,45;-3,370147E-10
-2,4;-3,143429E-10
-2,35;-2,919161E-10
-2,3;-2,695253E-10
-2,25;-2,442808E-10
-2,2;-2,167903E-10
-2,15;-1,878956E-10
-2,1;-1,526914E-10
-2,05;-1,132379E-10
-2;-6,869864E-11
-1,95;-2,529282E-11
-1,9;2,769164E-11
-1,85;8,858182E-11
-1,8;1,552406E-10
-1,75;2,270481E-10
-1,7;3,090695E-10
-1,65;4,020246E-10
-1,6;5,060484E-10
-1,55;6,233427E-10
-1,5;7,609919E-10
-1,45;9,277702E-10
-1,4;1,137694E-09
-1,35;1,412713E-09
-1,3;1,780192E-09
-1,25;2,298613E-09
-1,2;2,907399E-09
-1,15;3,766408E-09
-1,1;4,870309E-09
-1,05;6,266085E-09
-1;7,984433E-09
-0,95;1,006531E-08
-0,9;1,257627E-08
-0,85;1,5563E-08
-0,8;1,90671E-08
-0,75;2,518354E-08
-0,7;3,010597E-08
-0,65;3,563608E-08
-0,6;4,197061E-08
-0,55;4,929672E-08
-0,5;5,778552E-08
-0,45;6,772655E-08
-0,4;7,926538E-08
-0,35;9,240915E-08
-0,3;1,070362E-07
-0,25;1,231266E-07
-0,2;1,405871E-07
-0,15;1,592259E-07
-0,1;1,786849E-07
-0,05;1,988906E-07
0;2,200162E-07
0,05;2,418275E-07
0,1;2,643413E-07
0,15;2,874662E-07
0,2;3,113297E-07
0,25;3,358998E-07
0,3;3,611518E-07
0,35;3,870206E-07
0,4;4,13593E-07
0,45;4,407786E-07
0,5;4,685152E-07
0,55;4,966323E-07
0,6;5,250857E-07
0,65;5,538452E-07
0,7;5,827287E-07
0,75;6,115545E-07
0,8;6,40274E-07
0,85;6,689738E-07
0,9;6,973454E-07
0,95;7,253338E-07
1;7,529153E-07
1,05;7,801179E-07
1,1;8,068799E-07
1,15;8,332327E-07
1,2;8,591289E-07
1,25;8,847224E-07
1,3;9,098895E-07
1,35;9,344352E-07
1,4;9,585614E-07
1,45;9,821055E-07
1,5;1,005079E-06
1,55;1,027635E-06
1,6;1,049652E-06
1,65;1,071188E-06
1,7;1,0924E-06
1,75;1,113132E-06
1,8;1,133453E-06
1,85;1,1535E-06
1,9;1,173242E-06
1,95;1,192674E-06
2;1,211797E-06
2,05;1,230695E-06
2,1;1,249425E-06
2,15;1,267757E-06
2,2;1,285878E-06
2,25;1,303851E-06
2,3;1,321565E-06
2,35;1,33903E-06
2,4;1,356322E-06
2,45;1,373271E-06
2,5;1,389892E-06
2,55;1,406324E-06
2,6;1,422383E-06
2,65;1,438132E-06
2,7;1,453609E-06
2,75;1,468805E-06
2,8;1,483761E-06
2,85;1,498286E-06
2,9;1,512526E-06
2,95;1,526429E-06
3;1,540025E-06
3,05;1,553398E-06
3,1;1,566688E-06
3,15;1,579585E-06
3,2;1,592442E-06
3,25;1,605168E-06
3,3;1,617844E-06
3,35;1,630438E-06
3,4;1,642868E-06
3,45;1,655272E-06
3,5;1,667825E-06
3,55;1,680213E-06
3,6;1,692604E-06
3,65;1,705004E-06
3,7;1,717425E-06
3,75;1,729758E-06
3,8;1,742188E-06
3,85;1,754533E-06
3,9;1,766899E-06
3,95;1,779227E-06
4;1,791607E-06
4,05;1,803856E-06
4,1;1,816122E-06
4,15;1,828231E-06
4,2;1,840462E-06
4,25;1,852441E-06
4,3;1,864346E-06
4,35;1,876288E-06
4,4;1,888065E-06
4,45;1,899675E-06
4,5;1,911199E-06
4,55;1,922595E-06
4,6;1,933897E-06
4,65;1,945134E-06
4,7;1,956144E-06
4,75;1,967059E-06
4,8;1,977792E-06
4,85;1,988452E-06
4,9;1,999011E-06
4,95;2,009333E-06
5;2,019543E-06
