Tensao [V];Corrente [A]
-5;-8,659485E-10
-4,95;-8,33209E-10
-4,9;-8,0745E-10
-4,85;-7,889939E-10
-4,8;-7,705456E-10
-4,75;-7,540635E-10
-4,7;-7,402832E-10
-4,65;-7,270115E-10
-4,6;-7,134629E-10
-4,55;-6,988877E-10
-4,5;-6,843325E-10
-4,45;-6,722672E-10
-4,4;-6,602191E-10
-4,35;-6,472023E-10
-4,3;-6,349433E-10
-4,25;-6,225495E-10
-4,2;-6,098765E-10
-4,15;-5,994466E-10
-4,1;-5,888871E-10
-4,05;-5,749544E-10
-4;-5,642065E-10
-3,95;-5,519217E-10
-3,9;-5,410041E-10
-3,85;-5,296646E-10
-3,8;-5,191531E-10
-3,75;-5,086202E-10
-3,7;-4,965083E-10
-3,65;-4,848726E-10
-3,6;-4,735124E-10
-3,55;-4,614663E-10
-3,5;-4,522275E-10
-3,45;-4,393465E-10
-3,4;-4,276925E-10
-3,35;-4,170738E-10
-3,3;-4,057637E-10
-3,25;-3,938387E-10
-3,2;-3,804919E-10
-3,15;-3,682974E-10
-3,1;-3,577648E-10
-3,05;-3,460678E-10
-3;-3,334221E-10
-2,95;-3,190169E-10
-2,9;-3,085694E-10
-2,85;-2,970942E-10
-2,8;-2,854821E-10
-2,75;-2,736917E-10
-2,7;-2,59055E-10
-2,65;-2,446008E-10
-2,6;-2,317062E-10
-2,55;-2,180454E-10
-2,5;-2,054391E-10
-2,45;-1,900139E-10
-2,4;-1,768199E-10
-2,35;-1,621022E-10
-2,3;-1,457049E-10
-2,25;-1,320282E-10
-2,2;-1,146748E-10
-2,15;-9,707517E-11
-2,1;-7,796747E-11
-2,05;-5,919736E-11
-2;-3,721163E-11
-1,95;-1,60181E-11
-1,9;9,11943E-12
-1,85;3,581727E-11
-1,8;6,858188E-11
-1,75;1,047014E-10
-1,7;1,366625E-10
-1,65;1,722869E-10
-1,6;2,142352E-10
-1,55;2,570153E-10
-1,5;3,080035E-10
-1,45;3,698758E-10
-1,4;4,423316E-10
-1,35;5,366151E-10
-1,3;6,601167E-10
-1,25;8,275722E-10
-1,2;1,046906E-09
-1,15;1,330014E-09
-1,1;1,691903E-09
-1,05;2,279033E-09
-1;2,698344E-09
-0,95;3,370351E-09
-0,9;4,177104E-09
-0,85;5,120117E-09
-0,8;6,212788E-09
-0,75;7,47888E-09
-0,7;8,918062E-09
-0,65;1,055189E-08
-0,6;1,242032E-08
-0,55;1,459306E-08
-0,5;1,713451E-08
-0,45;2,011854E-08
-0,4;2,538881E-08
-0,35;2,970184E-08
-0,3;3,451846E-08
-0,25;3,990771E-08
-0,2;4,575182E-08
-0,15;5,203436E-08
-0,1;5,866606E-08
-0,05;6,562229E-08
0;7,292822E-08
0,05;8,046561E-08
0,1;8,824805E-08
0,15;9,629089E-08
0,2;1,045745E-07
0,25;1,129768E-07
0,3;1,21536E-07
0,35;1,302272E-07
0,4;1,390089E-07
0,45;1,478434E-07
0,5;1,56711E-07
0,55;1,656068E-07
0,6;1,745386E-07
0,65;1,834221E-07
0,7;1,923244E-07
0,75;2,012133E-07
0,8;2,100327E-07
0,85;2,188363E-07
0,9;2,275403E-07
0,95;2,361633E-07
1;2,44634E-07
1,05;2,529523E-07
1,1;2,611521E-07
1,15;2,69261E-07
1,2;2,770804E-07
1,25;2,847684E-07
1,3;2,923191E-07
1,35;2,997078E-07
1,4;3,068992E-07
1,45;3,139118E-07
1,5;3,20774E-07
1,55;3,275122E-07
1,6;3,340693E-07
1,65;3,405085E-07
1,7;3,468852E-07
1,75;3,531627E-07
1,8;3,592619E-07
1,85;3,652283E-07
1,9;3,711261E-07
1,95;3,77014E-07
2;3,827228E-07
2,05;3,883644E-07
2,1;3,940334E-07
2,15;3,996087E-07
2,2;4,050912E-07
2,25;4,104882E-07
2,3;4,157778E-07
2,35;4,210375E-07
2,4;4,262284E-07
2,45;4,312779E-07
2,5;4,362646E-07
2,55;4,411653E-07
2,6;4,460099E-07
2,65;4,506895E-07
2,7;4,553384E-07
2,75;4,598784E-07
2,8;4,643728E-07
2,85;4,687287E-07
2,9;4,730092E-07
2,95;4,772311E-07
3;4,81402E-07
3,05;4,854895E-07
3,1;4,89508E-07
3,15;4,934763E-07
3,2;4,974352E-07
3,25;5,013529E-07
3,3;5,051865E-07
3,35;5,090667E-07
3,4;5,129731E-07
3,45;5,167969E-07
3,5;5,206187E-07
3,55;5,244364E-07
3,6;5,283118E-07
3,65;5,321528E-07
3,7;5,359596E-07
3,75;5,398324E-07
3,8;5,436602E-07
3,85;5,47527E-07
3,9;5,513209E-07
3,95;5,551606E-07
4;5,589916E-07
4,05;5,628744E-07
4,1;5,666357E-07
4,15;5,704343E-07
4,2;5,742517E-07
4,25;5,780498E-07
4,3;5,817735E-07
4,35;5,855479E-07
4,4;5,892257E-07
4,45;5,929576E-07
4,5;5,965971E-07
4,55;6,001904E-07
4,6;6,038221E-07
4,65;6,074508E-07
4,7;6,109617E-07
4,75;6,144539E-07
4,8;6,178985E-07
4,85;6,213948E-07
4,9;6,248213E-07
4,95;6,281524E-07
5;6,315161E-07
