Tensao [V];Corrente [A]
-5;-1,311404E-09
-4,95;-1,277572E-09
-4,9;-1,25164E-09
-4,85;-1,227532E-09
-4,8;-1,207733E-09
-4,75;-1,191867E-09
-4,7;-1,176396E-09
-4,65;-1,157777E-09
-4,6;-1,141126E-09
-4,55;-1,128341E-09
-4,5;-1,113833E-09
-4,45;-1,098018E-09
-4,4;-1,082568E-09
-4,35;-1,067966E-09
-4,3;-1,054265E-09
-4,25;-1,039794E-09
-4,2;-1,026002E-09
-4,15;-1,011698E-09
-4,1;-9,988039E-10
-4,05;-9,822048E-10
-4;-9,633262E-10
-3,95;-9,492636E-10
-3,9;-9,352182E-10
-3,85;-9,209413E-10
-3,8;-9,036142E-10
-3,75;-8,879078E-10
-3,7;-8,724981E-10
-3,65;-8,550334E-10
-3,6;-8,394246E-10
-3,55;-8,204233E-10
-3,5;-8,049659E-10
-3,45;-7,876605E-10
-3,4;-7,653415E-10
-3,35;-7,466291E-10
-3,3;-7,323105E-10
-3,25;-7,149265E-10
-3,2;-6,934082E-10
-3,15;-6,739851E-10
-3,1;-6,562194E-10
-3,05;-6,390951E-10
-3;-6,164127E-10
-2,95;-5,969737E-10
-2,9;-5,785477E-10
-2,85;-5,605513E-10
-2,8;-5,379076E-10
-2,75;-5,172589E-10
-2,7;-4,990691E-10
-2,65;-4,809472E-10
-2,6;-4,554654E-10
-2,55;-4,311882E-10
-2,5;-4,094143E-10
-2,45;-3,868115E-10
-2,4;-3,610538E-10
-2,35;-3,340179E-10
-2,3;-3,076293E-10
-2,25;-2,821237E-10
-2,2;-2,487395E-10
-2,15;-2,103693E-10
-2,1;-1,724732E-10
-2,05;-1,325112E-10
-2;-8,331383E-11
-1,95;-2,558717E-11
-1,9;3,576646E-11
-1,85;1,031592E-10
-1,8;1,830093E-10
-1,75;2,741561E-10
-1,7;3,696907E-10
-1,65;4,777256E-10
-1,6;6,041944E-10
-1,55;7,508446E-10
-1,5;9,196495E-10
-1,45;1,117325E-09
-1,4;1,374389E-09
-1,35;1,714288E-09
-1,3;2,359529E-09
-1,25;2,769403E-09
-1,2;3,559667E-09
-1,15;4,608993E-09
-1,1;5,970608E-09
-1,05;7,699277E-09
-1;9,835317E-09
-0,95;1,241326E-08
-0,9;1,552277E-08
-0,85;1,925601E-08
-0,8;2,587891E-08
-0,75;3,128947E-08
-0,7;3,74597E-08
-0,65;4,446129E-08
-0,6;5,239507E-08
-0,55;6,146572E-08
-0,5;7,205592E-08
-0,45;8,448648E-08
-0,4;9,87761E-08
-0,35;1,149352E-07
-0,3;1,329649E-07
-0,25;1,528416E-07
-0,2;1,74269E-07
-0,15;1,96948E-07
-0,1;2,206293E-07
-0,05;2,452854E-07
0;2,710709E-07
0,05;2,974478E-07
0,1;3,246883E-07
0,15;3,52886E-07
0,2;3,818868E-07
0,25;4,116701E-07
0,3;4,423578E-07
0,35;4,739491E-07
0,4;5,064599E-07
0,45;5,396228E-07
0,5;5,735865E-07
0,55;6,082934E-07
0,6;6,435707E-07
0,65;6,791185E-07
0,7;7,151132E-07
0,75;7,511512E-07
0,8;7,872946E-07
0,85;8,232396E-07
0,9;8,588584E-07
0,95;8,941697E-07
1;9,290219E-07
1,05;9,633078E-07
1,1;9,969406E-07
1,15;1,030121E-06
1,2;1,062926E-06
1,25;1,095302E-06
1,3;1,127019E-06
1,35;1,157901E-06
1,4;1,188863E-06
1,45;1,218888E-06
1,5;1,248117E-06
1,55;1,276664E-06
1,6;1,304948E-06
1,65;1,332017E-06
1,7;1,359086E-06
1,75;1,385627E-06
1,8;1,411843E-06
1,85;1,437509E-06
1,9;1,462633E-06
1,95;1,487401E-06
2;1,511938E-06
2,05;1,536128E-06
2,1;1,55998E-06
2,15;1,583365E-06
2,2;1,606681E-06
2,25;1,629755E-06
2,3;1,65236E-06
2,35;1,674678E-06
2,4;1,696799E-06
2,45;1,718657E-06
2,5;1,740081E-06
2,55;1,760973E-06
2,6;1,78164E-06
2,65;1,802058E-06
2,7;1,821993E-06
2,75;1,84141E-06
2,8;1,860661E-06
2,85;1,87942E-06
2,9;1,89783E-06
2,95;1,915786E-06
3;1,933401E-06
3,05;1,950822E-06
3,1;1,967886E-06
3,15;1,984567E-06
3,2;2,001074E-06
3,25;2,017473E-06
3,3;2,033777E-06
3,35;2,04987E-06
3,4;2,065878E-06
3,45;2,081912E-06
3,5;2,098088E-06
3,55;2,114182E-06
3,6;2,13012E-06
3,65;2,145995E-06
3,7;2,161983E-06
3,75;2,17796E-06
3,8;2,19377E-06
3,85;2,209484E-06
3,9;2,22517E-06
3,95;2,240833E-06
4;2,256633E-06
4,05;2,271982E-06
4,1;2,287519E-06
4,15;2,302943E-06
4,2;2,318405E-06
4,25;2,333226E-06
4,3;2,348515E-06
4,35;2,363473E-06
4,4;2,378384E-06
4,45;2,392856E-06
4,5;2,407554E-06
4,55;2,422037E-06
4,6;2,436335E-06
4,65;2,450104E-06
4,7;2,463962E-06
4,75;2,477808E-06
4,8;2,491352E-06
4,85;2,504784E-06
4,9;2,517789E-06
4,95;2,531234E-06
5;2,544041E-06
