Tensao [V];Corrente [A]
-5;-1,229002E-09
-4,95;-1,214316E-09
-4,9;-1,173032E-09
-4,85;-1,15213E-09
-4,8;-1,130413E-09
-4,75;-1,112401E-09
-4,7;-1,095767E-09
-4,65;-1,079962E-09
-4,6;-1,064768E-09
-4,55;-1,049227E-09
-4,5;-1,034438E-09
-4,45;-1,021635E-09
-4,4;-1,007213E-09
-4,35;-9,949833E-10
-4,3;-9,786489E-10
-4,25;-9,638805E-10
-4,2;-9,498116E-10
-4,15;-9,353269E-10
-4,1;-9,216597E-10
-4,05;-9,081816E-10
-4;-8,928838E-10
-3,95;-8,785584E-10
-3,9;-8,637531E-10
-3,85;-8,502127E-10
-3,8;-8,348816E-10
-3,75;-8,188577E-10
-3,7;-8,042532E-10
-3,65;-7,878843E-10
-3,6;-7,788992E-10
-3,55;-7,714408E-10
-3,5;-7,581644E-10
-3,45;-7,393742E-10
-3,4;-7,173119E-10
-3,35;-6,947355E-10
-3,3;-6,764567E-10
-3,25;-6,563193E-10
-3,2;-6,394967E-10
-3,15;-6,192016E-10
-3,1;-6,009148E-10
-3,05;-5,816606E-10
-3;-5,659287E-10
-2,95;-5,504984E-10
-2,9;-5,312872E-10
-2,85;-5,144369E-10
-2,8;-4,94989E-10
-2,75;-4,76124E-10
-2,7;-4,543655E-10
-2,65;-4,345417E-10
-2,6;-4,141171E-10
-2,55;-3,933006E-10
-2,5;-3,718692E-10
-2,45;-3,497529E-10
-2,4;-3,299911E-10
-2,35;-3,062511E-10
-2,3;-2,803749E-10
-2,25;-2,541433E-10
-2,2;-2,241877E-10
-2,15;-1,925356E-10
-2,1;-1,571292E-10
-2,05;-1,18383E-10
-2;-7,489086E-11
-1,95;-2,652118E-11
-1,9;2,739351E-11
-1,85;8,957371E-11
-1,8;1,586053E-10
-1,75;2,375664E-10
-1,7;3,254649E-10
-1,65;4,202469E-10
-1,6;5,281358E-10
-1,55;6,495688E-10
-1,5;7,95144E-10
-1,45;9,692359E-10
-1,4;1,18981E-09
-1,35;1,476569E-09
-1,3;1,86516E-09
-1,25;2,637099E-09
-1,2;3,077915E-09
-1,15;3,959024E-09
-1,1;5,113825E-09
-1,05;6,567558E-09
-1;8,374204E-09
-0,95;1,056996E-08
-0,9;1,318063E-08
-0,85;1,628613E-08
-0,8;2,180918E-08
-0,75;2,63475E-08
-0,7;3,147147E-08
-0,65;3,722055E-08
-0,6;4,382722E-08
-0,55;5,141699E-08
-0,5;6,024349E-08
-0,45;7,059283E-08
-0,4;8,257538E-08
-0,35;9,617397E-08
-0,3;1,113306E-07
-0,25;1,280269E-07
-0,2;1,461308E-07
-0,15;1,653644E-07
-0,1;1,854733E-07
-0,05;2,063845E-07
0;2,281912E-07
0,05;2,507016E-07
0,1;2,739172E-07
0,15;2,978426E-07
0,2;3,224829E-07
0,25;3,478217E-07
0,3;3,738761E-07
0,35;4,006269E-07
0,4;4,281019E-07
0,45;4,561855E-07
0,5;4,848523E-07
0,55;5,139672E-07
0,6;5,434696E-07
0,65;5,731803E-07
0,7;6,031212E-07
0,75;6,329965E-07
0,8;6,628412E-07
0,85;6,925114E-07
0,9;7,219681E-07
0,95;7,509494E-07
1;7,795933E-07
1,05;8,076937E-07
1,1;8,353936E-07
1,15;8,626591E-07
1,2;8,895837E-07
1,25;9,160665E-07
1,3;9,420684E-07
1,35;9,675175E-07
1,4;9,926031E-07
1,45;1,016919E-06
1,5;1,040733E-06
1,55;1,064027E-06
1,6;1,086813E-06
1,65;1,109128E-06
1,7;1,13102E-06
1,75;1,152509E-06
1,8;1,173555E-06
1,85;1,194289E-06
1,9;1,214673E-06
1,95;1,234725E-06
2;1,254577E-06
2,05;1,274025E-06
2,1;1,293307E-06
2,15;1,312287E-06
2,2;1,331054E-06
2,25;1,349539E-06
2,3;1,367754E-06
2,35;1,385794E-06
2,4;1,403633E-06
2,45;1,421139E-06
2,5;1,438313E-06
2,55;1,455175E-06
2,6;1,471828E-06
2,65;1,488122E-06
2,7;1,503971E-06
2,75;1,519578E-06
2,8;1,534915E-06
2,85;1,54988E-06
2,9;1,56459E-06
2,95;1,578904E-06
3;1,592998E-06
3,05;1,606805E-06
3,1;1,620378E-06
3,15;1,633682E-06
3,2;1,646888E-06
3,25;1,65994E-06
3,3;1,672832E-06
3,35;1,685765E-06
3,4;1,698579E-06
3,45;1,711364E-06
3,5;1,72417E-06
3,55;1,736945E-06
3,6;1,749647E-06
3,65;1,762345E-06
3,7;1,775055E-06
3,75;1,787591E-06
3,8;1,800301E-06
3,85;1,812984E-06
3,9;1,825641E-06
3,95;1,838256E-06
4;1,850788E-06
4,05;1,863401E-06
4,1;1,875858E-06
4,15;1,888273E-06
4,2;1,900586E-06
4,25;1,912804E-06
4,3;1,925101E-06
4,35;1,937192E-06
4,4;1,94915E-06
4,45;1,960984E-06
4,5;1,972701E-06
4,55;1,984322E-06
4,6;1,995855E-06
4,65;2,007272E-06
4,7;2,018424E-06
4,75;2,029581E-06
4,8;2,040419E-06
4,85;2,051281E-06
4,9;2,062055E-06
4,95;2,072535E-06
5;2,082857E-06
