Tensao [V];Corrente [A]
-5;-1,210225E-09
-4,95;-1,175018E-09
-4,9;-1,146485E-09
-4,85;-1,122663E-09
-4,8;-1,109179E-09
-4,75;-1,089784E-09
-4,7;-1,072833E-09
-4,65;-1,058657E-09
-4,6;-1,042859E-09
-4,55;-1,031854E-09
-4,5;-1,016896E-09
-4,45;-1,002432E-09
-4,4;-9,909019E-10
-4,35;-9,749457E-10
-4,3;-9,605491E-10
-4,25;-9,426707E-10
-4,2;-9,274883E-10
-4,15;-9,130137E-10
-4,1;-9,025772E-10
-4,05;-8,882097E-10
-4;-8,755758E-10
-3,95;-8,626164E-10
-3,9;-8,391057E-10
-3,85;-8,271464E-10
-3,8;-8,051869E-10
-3,75;-8,009175E-10
-3,7;-7,824464E-10
-3,65;-7,634078E-10
-3,6;-7,480479E-10
-3,55;-7,375393E-10
-3,5;-7,199391E-10
-3,45;-7,008E-10
-3,4;-6,727448E-10
-3,35;-6,623495E-10
-3,3;-6,481307E-10
-3,25;-6,329466E-10
-3,2;-6,27831E-10
-3,15;-6,090456E-10
-3,1;-5,898476E-10
-3,05;-5,711218E-10
-3;-5,579395E-10
-2,95;-5,340931E-10
-2,9;-5,137705E-10
-2,85;-4,954565E-10
-2,8;-4,69042E-10
-2,75;-4,495487E-10
-2,7;-4,360319E-10
-2,65;-4,199783E-10
-2,6;-3,99183E-10
-2,55;-3,807702E-10
-2,5;-3,630842E-10
-2,45;-3,429318E-10
-2,4;-3,224669E-10
-2,35;-3,006931E-10
-2,3;-2,760721E-10
-2,25;-2,492679E-10
-2,2;-2,349874E-10
-2,15;-1,880801E-10
-2,1;-1,531842E-10
-2,05;-1,035528E-10
-2;-5,018973E-11
-1,95;8,004377E-12
-1,9;5,316224E-11
-1,85;1,098473E-10
-1,8;1,681477E-10
-1,75;2,41861E-10
-1,7;3,195322E-10
-1,65;4,113483E-10
-1,6;5,181934E-10
-1,55;6,429445E-10
-1,5;7,874216E-10
-1,45;9,574564E-10
-1,4;1,160383E-09
-1,35;1,415149E-09
-1,3;1,795889E-09
-1,25;2,306845E-09
-1,2;2,921558E-09
-1,15;3,782478E-09
-1,1;4,893567E-09
-1,05;6,294316E-09
-1;8,007301E-09
-0,95;1,007974E-08
-0,9;1,259933E-08
-0,85;1,560428E-08
-0,8;1,91188E-08
-0,75;2,526258E-08
-0,7;3,018045E-08
-0,65;3,573504E-08
-0,6;4,207483E-08
-0,55;4,940801E-08
-0,5;5,792647E-08
-0,45;6,791235E-08
-0,4;7,947973E-08
-0,35;9,263324E-08
-0,3;1,072995E-07
-0,25;1,234664E-07
-0,2;1,40996E-07
-0,15;1,596515E-07
-0,1;1,791477E-07
-0,05;1,994016E-07
0;2,206162E-07
0,05;2,424763E-07
0,1;2,650195E-07
0,15;2,882071E-07
0,2;3,12204E-07
0,25;3,367719E-07
0,3;3,620804E-07
0,35;3,880533E-07
0,4;4,147165E-07
0,45;4,419233E-07
0,5;4,69679E-07
0,55;4,978145E-07
0,6;5,264123E-07
0,65;5,552381E-07
0,7;5,836803E-07
0,75;6,130205E-07
0,8;6,418434E-07
0,85;6,705856E-07
0,9;6,989762E-07
0,95;7,270804E-07
1;7,547666E-07
1,05;7,820393E-07
1,1;8,088381E-07
1,15;8,352787E-07
1,2;8,613461E-07
1,25;8,869609E-07
1,3;9,120612E-07
1,35;9,36765E-07
1,4;9,610259E-07
1,45;9,844659E-07
1,5;1,007574E-06
1,55;1,030112E-06
1,6;1,051639E-06
1,65;1,073972E-06
1,7;1,095207E-06
1,75;1,115948E-06
1,8;1,136545E-06
1,85;1,156915E-06
1,9;1,176792E-06
1,95;1,19612E-06
2;1,215304E-06
2,05;1,234635E-06
2,1;1,253346E-06
2,15;1,271757E-06
2,2;1,28958E-06
2,25;1,307644E-06
2,3;1,325495E-06
2,35;1,343157E-06
2,4;1,360598E-06
2,45;1,377815E-06
2,5;1,394628E-06
2,55;1,410922E-06
2,6;1,426955E-06
2,65;1,4428E-06
2,7;1,458386E-06
2,75;1,47367E-06
2,8;1,488654E-06
2,85;1,503189E-06
2,9;1,517612E-06
2,95;1,531782E-06
3;1,545425E-06
3,05;1,558995E-06
3,1;1,57229E-06
3,15;1,585258E-06
3,2;1,5981E-06
3,25;1,610889E-06
3,3;1,623538E-06
3,35;1,636085E-06
3,4;1,648614E-06
3,45;1,661257E-06
3,5;1,673793E-06
3,55;1,686206E-06
3,6;1,698669E-06
3,65;1,711116E-06
3,7;1,723541E-06
3,75;1,736025E-06
3,8;1,748432E-06
3,85;1,760881E-06
3,9;1,773394E-06
3,95;1,785785E-06
4;1,798273E-06
4,05;1,810587E-06
4,1;1,822912E-06
4,15;1,834848E-06
4,2;1,846792E-06
4,25;1,858766E-06
4,3;1,870216E-06
4,35;1,882151E-06
4,4;1,893834E-06
4,45;1,905556E-06
4,5;1,917209E-06
4,55;1,928646E-06
4,6;1,940046E-06
4,65;1,951273E-06
4,7;1,96256E-06
4,75;1,973508E-06
4,8;1,984213E-06
4,85;1,994865E-06
4,9;2,005541E-06
4,95;2,015982E-06
5;2,026146E-06
