Tensao [V];Corrente [A]
-5;-1,309758E-09
-4,95;-1,271919E-09
-4,9;-1,246011E-09
-4,85;-1,22229E-09
-4,8;-1,204011E-09
-4,75;-1,184995E-09
-4,7;-1,168324E-09
-4,65;-1,152821E-09
-4,6;-1,137636E-09
-4,55;-1,120455E-09
-4,5;-1,107431E-09
-4,45;-1,095403E-09
-4,4;-1,081152E-09
-4,35;-1,06724E-09
-4,3;-1,053669E-09
-4,25;-1,040199E-09
-4,2;-1,025873E-09
-4,15;-1,01219E-09
-4,1;-9,977346E-10
-4,05;-9,820769E-10
-4;-9,676658E-10
-3,95;-9,525937E-10
-3,9;-9,372838E-10
-3,85;-9,230503E-10
-3,8;-9,046298E-10
-3,75;-8,866108E-10
-3,7;-8,700101E-10
-3,65;-8,53651E-10
-3,6;-8,360579E-10
-3,55;-8,174313E-10
-3,5;-8,001065E-10
-3,45;-7,819691E-10
-3,4;-7,651345E-10
-3,35;-7,476251E-10
-3,3;-7,309355E-10
-3,25;-7,129917E-10
-3,2;-6,942953E-10
-3,15;-6,75532E-10
-3,1;-6,567928E-10
-3,05;-6,364926E-10
-3;-6,168045E-10
-2,95;-5,981039E-10
-2,9;-5,788592E-10
-2,85;-5,591838E-10
-2,8;-5,413036E-10
-2,75;-5,205534E-10
-2,7;-5,005208E-10
-2,65;-4,797929E-10
-2,6;-4,572075E-10
-2,55;-4,333137E-10
-2,5;-4,087854E-10
-2,45;-3,859875E-10
-2,4;-3,625716E-10
-2,35;-3,36161E-10
-2,3;-3,104473E-10
-2,25;-2,82002E-10
-2,2;-2,485019E-10
-2,15;-2,100319E-10
-2,1;-1,735687E-10
-2,05;-1,320234E-10
-2;-8,331263E-11
-1,95;-2,704835E-11
-1,9;3,546215E-11
-1,85;1,043889E-10
-1,8;1,839459E-10
-1,75;2,73204E-10
-1,7;3,726796E-10
-1,65;4,819419E-10
-1,6;6,060725E-10
-1,55;7,498399E-10
-1,5;9,183896E-10
-1,45;1,120741E-09
-1,4;1,376516E-09
-1,35;1,712752E-09
-1,3;2,374058E-09
-1,25;2,769652E-09
-1,2;3,559009E-09
-1,15;4,614443E-09
-1,1;5,969782E-09
-1,05;7,690683E-09
-1;9,829925E-09
-0,95;1,242252E-08
-0,9;1,552668E-08
-0,85;1,924184E-08
-0,8;2,586975E-08
-0,75;3,132706E-08
-0,7;3,747795E-08
-0,65;4,443831E-08
-0,6;5,239794E-08
-0,55;6,149743E-08
-0,5;7,207514E-08
-0,45;8,445719E-08
-0,4;9,87647E-08
-0,35;1,149623E-07
-0,3;1,32982E-07
-0,25;1,528069E-07
-0,2;1,742333E-07
-0,15;1,969326E-07
-0,1;2,206079E-07
-0,05;2,452781E-07
0;2,710148E-07
0,05;2,974493E-07
0,1;3,247037E-07
0,15;3,528144E-07
0,2;3,81823E-07
0,25;4,116629E-07
0,3;4,423509E-07
0,35;4,739088E-07
0,4;5,063762E-07
0,45;5,396238E-07
0,5;5,736106E-07
0,55;6,082596E-07
0,6;6,43483E-07
0,65;6,791101E-07
0,7;7,151544E-07
0,75;7,511432E-07
0,8;7,872202E-07
0,85;8,232049E-07
0,9;8,589063E-07
0,95;8,941469E-07
1;9,289427E-07
1,05;9,632604E-07
1,1;9,969134E-07
1,15;1,030117E-06
1,2;1,062806E-06
1,25;1,095184E-06
1,3;1,126959E-06
1,35;1,158151E-06
1,4;1,188831E-06
1,45;1,218715E-06
1,5;1,247912E-06
1,55;1,276544E-06
1,6;1,304553E-06
1,65;1,332101E-06
1,7;1,359102E-06
1,75;1,385576E-06
1,8;1,411643E-06
1,85;1,43727E-06
1,9;1,462485E-06
1,95;1,487343E-06
2;1,51173E-06
2,05;1,535962E-06
2,1;1,559789E-06
2,15;1,583266E-06
2,2;1,606509E-06
2,25;1,629464E-06
2,3;1,652089E-06
2,35;1,674428E-06
2,4;1,696517E-06
2,45;1,718403E-06
2,5;1,739787E-06
2,55;1,760778E-06
2,6;1,78136E-06
2,65;1,801668E-06
2,7;1,821634E-06
2,75;1,841102E-06
2,8;1,860341E-06
2,85;1,879131E-06
2,9;1,897498E-06
2,95;1,915502E-06
3;1,933098E-06
3,05;1,950427E-06
3,1;1,967476E-06
3,15;1,984139E-06
3,2;2,000702E-06
3,25;2,017125E-06
3,3;2,03343E-06
3,35;2,04954E-06
3,4;2,065505E-06
3,45;2,081523E-06
3,5;2,097547E-06
3,55;2,11377E-06
3,6;2,129619E-06
3,65;2,145507E-06
3,7;2,16147E-06
3,75;2,177232E-06
3,8;2,193045E-06
3,85;2,208934E-06
3,9;2,22477E-06
3,95;2,24018E-06
4;2,255995E-06
4,05;2,27157E-06
4,1;2,286853E-06
4,15;2,302568E-06
4,2;2,31774E-06
4,25;2,332865E-06
4,3;2,347886E-06
4,35;2,362924E-06
4,4;2,377783E-06
4,45;2,392457E-06
4,5;2,406902E-06
4,55;2,421273E-06
4,6;2,435532E-06
4,65;2,449654E-06
4,7;2,463601E-06
4,75;2,477345E-06
4,8;2,490752E-06
4,85;2,503995E-06
4,9;2,517201E-06
4,95;2,530307E-06
5;2,543125E-06
