Tensao [V];Corrente [A]
-5;-1,44456E-09
-4,95;-1,408261E-09
-4,9;-1,380318E-09
-4,85;-1,359917E-09
-4,8;-1,341349E-09
-4,75;-1,32259E-09
-4,7;-1,305002E-09
-4,65;-1,290735E-09
-4,6;-1,275581E-09
-4,55;-1,257942E-09
-4,5;-1,242444E-09
-4,45;-1,230902E-09
-4,4;-1,216456E-09
-4,35;-1,201418E-09
-4,3;-1,187747E-09
-4,25;-1,17341E-09
-4,2;-1,159412E-09
-4,15;-1,140776E-09
-4,1;-1,127846E-09
-4,05;-1,113891E-09
-4;-1,100576E-09
-3,95;-1,082281E-09
-3,9;-1,065797E-09
-3,85;-1,05135E-09
-3,8;-1,035005E-09
-3,75;-1,016771E-09
-3,7;-1,000024E-09
-3,65;-9,880964E-10
-3,6;-9,669391E-10
-3,55;-9,371864E-10
-3,5;-9,145826E-10
-3,45;-8,964056E-10
-3,4;-8,756351E-10
-3,35;-8,538533E-10
-3,3;-8,384481E-10
-3,25;-8,245166E-10
-3,2;-8,058847E-10
-3,15;-7,855211E-10
-3,1;-7,639429E-10
-3,05;-7,445949E-10
-3;-7,240696E-10
-2,95;-6,990752E-10
-2,9;-6,775984E-10
-2,85;-6,600753E-10
-2,8;-6,387905E-10
-2,75;-6,124311E-10
-2,7;-5,895437E-10
-2,65;-5,72757E-10
-2,6;-5,514263E-10
-2,55;-5,207205E-10
-2,5;-4,959592E-10
-2,45;-4,735589E-10
-2,4;-4,459612E-10
-2,35;-4,126982E-10
-2,3;-3,827014E-10
-2,25;-3,533826E-10
-2,2;-3,197619E-10
-2,15;-2,788304E-10
-2,1;-2,317103E-10
-2,05;-1,866637E-10
-2;-1,316118E-10
-1,95;-6,392532E-11
-1,9;7,908237E-12
-1,85;8,332413E-11
-1,8;1,731835E-10
-1,75;2,776586E-10
-1,7;3,931068E-10
-1,65;5,201363E-10
-1,6;6,670552E-10
-1,55;8,378501E-10
-1,5;1,038821E-09
-1,45;1,273468E-09
-1,4;1,575367E-09
-1,35;1,977009E-09
-1,3;2,650212E-09
-1,25;3,21883E-09
-1,2;4,166886E-09
-1,15;5,413764E-09
-1,1;7,036987E-09
-1,05;9,083906E-09
-1;1,163728E-08
-0,95;1,475028E-08
-0,9;1,849115E-08
-0,85;2,527551E-08
-0,8;3,100056E-08
-0,75;3,756021E-08
-0,7;4,500996E-08
-0,65;5,348967E-08
-0,6;6,310487E-08
-0,55;7,408586E-08
-0,5;8,682113E-08
-0,45;1,017784E-07
-0,4;1,188986E-07
-0,35;1,381543E-07
-0,3;1,59602E-07
-0,25;1,832026E-07
-0,2;2,08575E-07
-0,15;2,352603E-07
-0,1;2,632494E-07
-0,05;2,921702E-07
0;3,224504E-07
0,05;3,533946E-07
0,1;3,854345E-07
0,15;4,184983E-07
0,2;4,525368E-07
0,25;4,874918E-07
0,3;5,236152E-07
0,35;5,608734E-07
0,4;5,991222E-07
0,45;6,383105E-07
0,5;6,785157E-07
0,55;7,196577E-07
0,6;7,614977E-07
0,65;8,038596E-07
0,7;8,469202E-07
0,75;8,901882E-07
0,8;9,335969E-07
0,85;9,768796E-07
0,9;1,020076E-06
0,95;1,06294E-06
1;1,105205E-06
1,05;1,146729E-06
1,1;1,187764E-06
1,15;1,228228E-06
1,2;1,268021E-06
1,25;1,307214E-06
1,3;1,345899E-06
1,35;1,384086E-06
1,4;1,421613E-06
1,45;1,45823E-06
1,5;1,493998E-06
1,55;1,529219E-06
1,6;1,563679E-06
1,65;1,597312E-06
1,7;1,63048E-06
1,75;1,663218E-06
1,8;1,695269E-06
1,85;1,72678E-06
1,9;1,757793E-06
1,95;1,788579E-06
2;1,818831E-06
2,05;1,848516E-06
2,1;1,878021E-06
2,15;1,907157E-06
2,2;1,935707E-06
2,25;1,963875E-06
2,3;1,991764E-06
2,35;2,019484E-06
2,4;2,046716E-06
2,45;2,07348E-06
2,5;2,099939E-06
2,55;2,126248E-06
2,6;2,151844E-06
2,65;2,17703E-06
2,7;2,201738E-06
2,75;2,225794E-06
2,8;2,249764E-06
2,85;2,273106E-06
2,9;2,295887E-06
2,95;2,318162E-06
3;2,340217E-06
3,05;2,361667E-06
3,1;2,382655E-06
3,15;2,40353E-06
3,2;2,424329E-06
3,25;2,444437E-06
3,3;2,464298E-06
3,35;2,484471E-06
3,4;2,504331E-06
3,45;2,524115E-06
3,5;2,543848E-06
3,55;2,563406E-06
3,6;2,583404E-06
3,65;2,602952E-06
3,7;2,622486E-06
3,75;2,641906E-06
3,8;2,661527E-06
3,85;2,680709E-06
3,9;2,700046E-06
3,95;2,719152E-06
4;2,738371E-06
4,05;2,757129E-06
4,1;2,776216E-06
4,15;2,794743E-06
4,2;2,813715E-06
4,25;2,832257E-06
4,3;2,850552E-06
4,35;2,868582E-06
4,4;2,886698E-06
4,45;2,90448E-06
4,5;2,922094E-06
4,55;2,939426E-06
4,6;2,956905E-06
4,65;2,973742E-06
4,7;2,990407E-06
4,75;3,007074E-06
4,8;3,023475E-06
4,85;3,03965E-06
4,9;3,055346E-06
4,95;3,071086E-06
5;3,086623E-06
