Tensao [V];Corrente [A]
-5;-8,645561E-10
-4,95;-8,343672E-10
-4,9;-8,069904E-10
-4,85;-7,827995E-10
-4,8;-7,657643E-10
-4,75;-7,508714E-10
-4,7;-7,334058E-10
-4,65;-7,166908E-10
-4,6;-7,026073E-10
-4,55;-6,924358E-10
-4,5;-6,79981E-10
-4,45;-6,659645E-10
-4,4;-6,555476E-10
-4,35;-6,432702E-10
-4,3;-6,304604E-10
-4,25;-6,142755E-10
-4,2;-6,02583E-10
-4,15;-5,93343E-10
-4,1;-5,818345E-10
-4,05;-5,672162E-10
-4;-5,566938E-10
-3,95;-5,502476E-10
-3,9;-5,401783E-10
-3,85;-5,217458E-10
-3,8;-5,07917E-10
-3,75;-4,970592E-10
-3,7;-4,859845E-10
-3,65;-4,68735E-10
-3,6;-4,554301E-10
-3,55;-4,490431E-10
-3,5;-4,432388E-10
-3,45;-4,291555E-10
-3,4;-4,151691E-10
-3,35;-4,067818E-10
-3,3;-3,962662E-10
-3,25;-3,828606E-10
-3,2;-3,690508E-10
-3,15;-3,617645E-10
-3,1;-3,520451E-10
-3,05;-3,374181E-10
-3;-3,239065E-10
-2,95;-3,127122E-10
-2,9;-3,02894E-10
-2,85;-2,868897E-10
-2,8;-2,700789E-10
-2,75;-2,59332E-10
-2,7;-2,514516E-10
-2,65;-2,376861E-10
-2,6;-2,204696E-10
-2,55;-2,072473E-10
-2,5;-1,981513E-10
-2,45;-1,828679E-10
-2,4;-1,656181E-10
-2,35;-1,513105E-10
-2,3;-1,373466E-10
-2,25;-1,221568E-10
-2,2;-1,022237E-10
-2,15;-8,545437E-11
-2,1;-6,688885E-11
-2,05;-4,502516E-11
-2;-2,0037E-11
-1,95;3,961963E-12
-1,9;2,56169E-11
-1,85;5,390776E-11
-1,8;8,54648E-11
-1,75;1,170736E-10
-1,7;1,472151E-10
-1,65;1,823426E-10
-1,6;2,259692E-10
-1,55;2,748834E-10
-1,5;3,255181E-10
-1,45;3,844248E-10
-1,4;4,6372E-10
-1,35;5,61571E-10
-1,3;6,8784E-10
-1,25;8,58131E-10
-1,2;1,086434E-09
-1,15;1,378835E-09
-1,1;1,752652E-09
-1,05;2,240523E-09
-1;2,76823E-09
-0,95;3,473405E-09
-0,9;4,310578E-09
-0,85;5,281504E-09
-0,8;6,401392E-09
-0,75;7,693695E-09
-0,7;9,177621E-09
-0,65;1,086065E-08
-0,6;1,277473E-08
-0,55;1,499464E-08
-0,5;1,760236E-08
-0,45;2,222798E-08
-0,4;2,604769E-08
-0,35;3,045521E-08
-0,3;3,546759E-08
-0,25;4,094279E-08
-0,2;4,688611E-08
-0,15;5,330498E-08
-0,1;6,012373E-08
-0,05;6,723041E-08
0;7,470631E-08
0,05;8,238607E-08
0,1;9,035696E-08
0,15;9,858484E-08
0,2;1,070407E-07
0,25;1,156405E-07
0,3;1,243478E-07
0,35;1,332489E-07
0,4;1,422887E-07
0,45;1,513112E-07
0,5;1,603544E-07
0,55;1,69477E-07
0,6;1,786468E-07
0,65;1,877633E-07
0,7;1,968474E-07
0,75;2,059256E-07
0,8;2,149515E-07
0,85;2,239177E-07
0,9;2,328252E-07
0,95;2,416546E-07
1;2,503172E-07
1,05;2,588145E-07
1,1;2,671916E-07
1,15;2,754641E-07
1,2;2,834953E-07
1,25;2,913336E-07
1,3;2,990252E-07
1,35;3,065931E-07
1,4;3,139511E-07
1,45;3,210767E-07
1,5;3,280607E-07
1,55;3,349899E-07
1,6;3,417286E-07
1,65;3,482148E-07
1,7;3,546432E-07
1,75;3,610091E-07
1,8;3,672477E-07
1,85;3,733481E-07
1,9;3,793308E-07
1,95;3,853035E-07
2;3,911985E-07
2,05;3,969266E-07
2,1;4,026208E-07
2,15;4,082701E-07
2,2;4,138564E-07
2,25;4,193143E-07
2,3;4,246861E-07
2,35;4,299944E-07
2,4;4,35285E-07
2,45;4,404533E-07
2,5;4,45474E-07
2,55;4,504398E-07
2,6;4,553658E-07
2,65;4,601769E-07
2,7;4,648074E-07
2,75;4,694208E-07
2,8;4,739751E-07
2,85;4,784058E-07
2,9;4,827348E-07
2,95;4,869948E-07
3;4,912696E-07
3,05;4,954271E-07
3,1;4,994765E-07
3,15;5,034796E-07
3,2;5,074667E-07
3,25;5,11428E-07
3,3;5,153229E-07
3,35;5,191979E-07
3,4;5,231199E-07
3,45;5,270488E-07
3,5;5,308765E-07
3,55;5,347561E-07
3,6;5,386185E-07
3,65;5,425486E-07
3,7;5,464002E-07
3,75;5,502458E-07
3,8;5,541469E-07
3,85;5,580554E-07
3,9;5,619485E-07
3,95;5,65793E-07
4;5,696693E-07
4,05;5,735341E-07
4,1;5,774139E-07
4,15;5,812107E-07
4,2;5,850532E-07
4,25;5,889288E-07
4,3;5,927231E-07
4,35;5,964467E-07
4,4;6,001735E-07
4,45;6,039393E-07
4,5;6,076542E-07
4,55;6,112652E-07
4,6;6,148796E-07
4,65;6,185187E-07
4,7;6,220986E-07
4,75;6,256029E-07
4,8;6,290865E-07
4,85;6,325761E-07
4,9;6,360365E-07
4,95;6,394166E-07
5;6,427693E-07
