Tensao [V];Corrente [A]
-5;-1,311375E-09
-4,95;-1,274931E-09
-4,9;-1,244608E-09
-4,85;-1,222401E-09
-4,8;-1,20735E-09
-4,75;-1,190693E-09
-4,7;-1,169858E-09
-4,65;-1,151979E-09
-4,6;-1,140069E-09
-4,55;-1,126531E-09
-4,5;-1,108922E-09
-4,45;-1,092845E-09
-4,4;-1,08131E-09
-4,35;-1,069115E-09
-4,3;-1,052228E-09
-4,25;-1,038087E-09
-4,2;-1,025881E-09
-4,15;-1,013248E-09
-4,1;-9,951642E-10
-4,05;-9,811358E-10
-4;-9,678917E-10
-3,95;-9,553008E-10
-3,9;-9,380603E-10
-3,85;-9,198747E-10
-3,8;-9,062677E-10
-3,75;-8,933148E-10
-3,7;-8,771421E-10
-3,65;-8,563627E-10
-3,6;-8,408749E-10
-3,55;-8,234602E-10
-3,5;-8,049806E-10
-3,45;-7,866398E-10
-3,4;-7,699407E-10
-3,35;-7,52663E-10
-3,3;-7,329332E-10
-3,25;-7,123451E-10
-3,2;-6,917365E-10
-3,15;-6,758211E-10
-3,1;-6,567213E-10
-3,05;-6,345401E-10
-3;-6,181624E-10
-2,95;-6,000185E-10
-2,9;-5,789048E-10
-2,85;-5,601707E-10
-2,8;-5,39321E-10
-2,75;-5,205837E-10
-2,7;-5,007918E-10
-2,65;-4,767041E-10
-2,6;-4,559321E-10
-2,55;-4,345158E-10
-2,5;-4,107858E-10
-2,45;-3,876741E-10
-2,4;-3,602435E-10
-2,35;-3,37442E-10
-2,3;-3,120005E-10
-2,25;-2,804053E-10
-2,2;-2,480695E-10
-2,15;-2,148169E-10
-2,1;-1,763369E-10
-2,05;-1,324644E-10
-2;-8,369575E-11
-1,95;-2,65543E-11
-1,9;3,363624E-11
-1,85;1,024249E-10
-1,8;1,822824E-10
-1,75;2,704305E-10
-1,7;3,682541E-10
-1,65;4,806541E-10
-1,6;6,053603E-10
-1,55;7,475208E-10
-1,5;9,145814E-10
-1,45;1,119848E-09
-1,4;1,378136E-09
-1,35;1,714136E-09
-1,3;2,161198E-09
-1,25;2,742201E-09
-1,2;3,550282E-09
-1,15;4,613288E-09
-1,1;5,977821E-09
-1,05;7,694589E-09
-1;9,820759E-09
-0,95;1,242006E-08
-0,9;1,554811E-08
-0,85;1,925744E-08
-0,8;2,586485E-08
-0,75;3,132428E-08
-0,7;3,747228E-08
-0,65;4,442739E-08
-0,6;5,237233E-08
-0,55;6,148908E-08
-0,5;7,208003E-08
-0,45;8,446687E-08
-0,4;9,877134E-08
-0,35;1,149679E-07
-0,3;1,32982E-07
-0,25;1,52813E-07
-0,2;1,742547E-07
-0,15;1,969879E-07
-0,1;2,20598E-07
-0,05;2,452734E-07
0;2,710431E-07
0,05;2,974683E-07
0,1;3,247376E-07
0,15;3,528251E-07
0,2;3,818602E-07
0,25;4,116862E-07
0,3;4,423501E-07
0,35;4,73924E-07
0,4;5,064032E-07
0,45;5,396473E-07
0,5;5,736363E-07
0,55;6,082714E-07
0,6;6,43531E-07
0,65;6,791615E-07
0,7;7,151714E-07
0,75;7,511749E-07
0,8;7,872707E-07
0,85;8,232593E-07
0,9;8,589486E-07
0,95;8,942028E-07
1;9,290004E-07
1,05;9,633499E-07
1,1;9,9702E-07
1,15;1,030196E-06
1,2;1,062951E-06
1,25;1,095293E-06
1,3;1,127079E-06
1,35;1,158269E-06
1,4;1,188938E-06
1,45;1,218915E-06
1,5;1,248099E-06
1,55;1,276698E-06
1,6;1,30476E-06
1,65;1,332276E-06
1,7;1,35924E-06
1,75;1,385687E-06
1,8;1,41176E-06
1,85;1,43745E-06
1,9;1,462623E-06
1,95;1,487443E-06
2;1,51193E-06
2,05;1,536108E-06
2,1;1,56E-06
2,15;1,583411E-06
2,2;1,606575E-06
2,25;1,629609E-06
2,3;1,652284E-06
2,35;1,674524E-06
2,4;1,696685E-06
2,45;1,718478E-06
2,5;1,739901E-06
2,55;1,760874E-06
2,6;1,781511E-06
2,65;1,801928E-06
2,7;1,821832E-06
2,75;1,841363E-06
2,8;1,860464E-06
2,85;1,879254E-06
2,9;1,897699E-06
2,95;1,915627E-06
3;1,933257E-06
3,05;1,950641E-06
3,1;1,9677E-06
3,15;1,984371E-06
3,2;2,000918E-06
3,25;2,017325E-06
3,3;2,033629E-06
3,35;2,049653E-06
3,4;2,065684E-06
3,45;2,081818E-06
3,5;2,097789E-06
3,55;2,113971E-06
3,6;2,130008E-06
3,65;2,145934E-06
3,7;2,161683E-06
3,75;2,177848E-06
3,8;2,193648E-06
3,85;2,209358E-06
3,9;2,224956E-06
3,95;2,240759E-06
4;2,256206E-06
4,05;2,271868E-06
4,1;2,28713E-06
4,15;2,302655E-06
4,2;2,318041E-06
4,25;2,33319E-06
4,3;2,348238E-06
4,35;2,363223E-06
4,4;2,378121E-06
4,45;2,392681E-06
4,5;2,407352E-06
4,55;2,4218E-06
4,6;2,435745E-06
4,65;2,449954E-06
4,7;2,463787E-06
4,75;2,47762E-06
4,8;2,491014E-06
4,85;2,504409E-06
4,9;2,517641E-06
4,95;2,530808E-06
5;2,543563E-06
