Tensao [V];Corrente [A]
-5;-1,5151E-10
-4,95;-1,254876E-10
-4,9;-6,611849E-11
-4,85;-5,772725E-11
-4,8;-4,984984E-11
-4,75;-4,227789E-11
-4,7;-3,029296E-11
-4,65;-2,272843E-11
-4,6;-1,160343E-11
-4,55;-4,163331E-12
-4,5;5,941766E-12
-4,45;1,229172E-11
-4,4;1,912339E-11
-4,35;2,454684E-11
-4,3;3,309968E-11
-4,25;4,212318E-11
-4,2;4,957828E-11
-4,15;5,593312E-11
-4,1;6,585228E-11
-4,05;7,442986E-11
-4;8,023152E-11
-3,95;8,758926E-11
-3,9;9,602259E-11
-3,85;1,050608E-10
-3,8;1,107751E-10
-3,75;1,180749E-10
-3,7;1,274064E-10
-3,65;1,339164E-10
-3,6;1,400016E-10
-3,55;1,457318E-10
-3,5;1,553108E-10
-3,45;1,63106E-10
-3,4;1,718832E-10
-3,35;1,786496E-10
-3,3;1,867981E-10
-3,25;1,939565E-10
-3,2;1,992358E-10
-3,15;2,090515E-10
-3,1;2,156786E-10
-3,05;2,233185E-10
-3;2,308253E-10
-2,95;2,366996E-10
-2,9;2,460339E-10
-2,85;2,541098E-10
-2,8;2,620711E-10
-2,75;2,618753E-10
-2,7;2,572663E-10
-2,65;2,62113E-10
-2,6;2,67439E-10
-2,55;2,803831E-10
-2,5;2,99964E-10
-2,45;3,124852E-10
-2,4;3,213645E-10
-2,35;3,306369E-10
-2,3;3,394963E-10
-2,25;3,479667E-10
-2,2;3,554488E-10
-2,15;3,623388E-10
-2,1;3,696113E-10
-2,05;3,790007E-10
-2;3,880591E-10
-1,95;3,955605E-10
-1,9;4,024772E-10
-1,85;4,11136E-10
-1,8;4,172399E-10
-1,75;4,271957E-10
-1,7;4,358977E-10
-1,65;4,467508E-10
-1,6;4,541912E-10
-1,55;4,616854E-10
-1,5;4,701954E-10
-1,45;4,801898E-10
-1,4;4,886585E-10
-1,35;4,962381E-10
-1,3;5,051792E-10
-1,25;5,160792E-10
-1,2;5,24605E-10
-1,15;5,32937E-10
-1,1;5,433345E-10
-1,05;5,536341E-10
-1;5,628609E-10
-0,95;5,715446E-10
-0,9;5,812145E-10
-0,85;5,918853E-10
-0,8;6,030282E-10
-0,75;6,101599E-10
-0,7;6,208126E-10
-0,65;6,320612E-10
-0,6;6,431419E-10
-0,55;6,529862E-10
-0,5;6,649541E-10
-0,45;6,782099E-10
-0,4;6,966079E-10
-0,35;7,162035E-10
-0,3;7,484395E-10
-0,25;8,020856E-10
-0,2;8,866183E-10
-0,15;1,007894E-09
-0,1;1,193412E-09
-0,05;1,481325E-09
0;1,933162E-09
0,05;2,355189E-09
0,1;2,608945E-09
0,15;3,003217E-09
0,2;3,37619E-09
0,25;3,738918E-09
0,3;4,122328E-09
0,35;4,493157E-09
0,4;4,819865E-09
0,45;5,132473E-09
0,5;5,463856E-09
0,55;5,794886E-09
0,6;6,094926E-09
0,65;6,392039E-09
0,7;6,711318E-09
0,75;7,034896E-09
0,8;7,348387E-09
0,85;7,656475E-09
0,9;7,987616E-09
0,95;8,329001E-09
1;8,657996E-09
1,05;8,976965E-09
1,1;9,312542E-09
1,15;9,652602E-09
1,2;9,985088E-09
1,25;1,03007E-08
1,3;1,063249E-08
1,35;1,096587E-08
1,4;1,129288E-08
1,45;1,159962E-08
1,5;1,191715E-08
1,55;1,223963E-08
1,6;1,255262E-08
1,65;1,28502E-08
1,7;1,315362E-08
1,75;1,346629E-08
1,8;1,376706E-08
1,85;1,405748E-08
1,9;1,434718E-08
1,95;1,463109E-08
2;1,491956E-08
2,05;1,519563E-08
2,1;1,546444E-08
2,15;1,574172E-08
2,2;1,600585E-08
2,25;1,625508E-08
2,3;1,651454E-08
2,35;1,677064E-08
2,4;1,701856E-08
2,45;1,725363E-08
2,5;1,749871E-08
2,55;1,773428E-08
2,6;1,796768E-08
2,65;1,81969E-08
2,7;1,842491E-08
2,75;1,864028E-08
2,8;1,886635E-08
2,85;1,908444E-08
2,9;1,92936E-08
2,95;1,949931E-08
3;1,969762E-08
3,05;1,990588E-08
3,1;2,0101E-08
3,15;2,028578E-08
3,2;2,047033E-08
3,25;2,064552E-08
3,3;2,081891E-08
3,35;2,10838E-08
3,4;2,127214E-08
3,45;2,142116E-08
3,5;2,156064E-08
3,55;2,174306E-08
3,6;2,189134E-08
3,65;2,202164E-08
3,7;2,220031E-08
3,75;2,234344E-08
3,8;2,249207E-08
3,85;2,262262E-08
3,9;2,279564E-08
3,95;2,292644E-08
4;2,310625E-08
4,05;2,324383E-08
4,1;2,33661E-08
4,15;2,350155E-08
4,2;2,366765E-08
4,25;2,378914E-08
4,3;2,392562E-08
4,35;2,406119E-08
4,4;2,422125E-08
4,45;2,433183E-08
4,5;2,446765E-08
4,55;2,461629E-08
4,6;2,474396E-08
4,65;2,487751E-08
4,7;2,500957E-08
4,75;2,514956E-08
4,8;2,530449E-08
4,85;2,544758E-08
4,9;2,556935E-08
4,95;2,569021E-08
5;2,581412E-08
