Tensao [V];Corrente [A]
-5;-2,044298E-10
-4,95;-1,791921E-10
-4,9;-1,595982E-10
-4,85;-1,453501E-10
-4,8;-1,322625E-10
-4,75;-1,186341E-10
-4,7;-1,06712E-10
-4,65;-9,72353E-11
-4,6;-8,76909E-11
-4,55;-7,730883E-11
-4,5;-6,644871E-11
-4,45;-5,552695E-11
-4,4;-4,607994E-11
-4,35;-3,808911E-11
-4,3;-2,903263E-11
-4,25;-2,023118E-11
-4,2;-1,301531E-11
-4,15;-5,504991E-12
-4,1;2,954062E-12
-4,05;9,626805E-12
-4;1,829177E-11
-3,95;2,751241E-11
-3,9;3,715559E-11
-3,85;4,422627E-11
-3,8;5,023619E-11
-3,75;5,620545E-11
-3,7;6,673696E-11
-3,65;7,459863E-11
-3,6;8,188988E-11
-3,55;8,717662E-11
-3,5;9,778572E-11
-3,45;1,046063E-10
-3,4;1,110202E-10
-3,35;1,193771E-10
-3,3;1,288849E-10
-3,25;1,37195E-10
-3,2;1,462431E-10
-3,15;1,533953E-10
-3,1;1,629755E-10
-3,05;1,714075E-10
-3;1,783514E-10
-2,95;1,858559E-10
-2,9;1,940353E-10
-2,85;2,010532E-10
-2,8;2,091291E-10
-2,75;2,175637E-10
-2,7;2,266205E-10
-2,65;2,336789E-10
-2,6;2,406669E-10
-2,55;2,472094E-10
-2,5;2,567933E-10
-2,45;2,655481E-10
-2,4;2,718033E-10
-2,35;2,824087E-10
-2,3;2,916736E-10
-2,25;3,003091E-10
-2,2;3,080981E-10
-2,15;3,173604E-10
-2,1;3,284426E-10
-2,05;3,37704E-10
-2;3,44744E-10
-1,95;3,539166E-10
-1,9;3,625077E-10
-1,85;3,726582E-10
-1,8;3,801715E-10
-1,75;3,877829E-10
-1,7;3,956742E-10
-1,65;4,068942E-10
-1,6;4,150408E-10
-1,55;4,232741E-10
-1,5;4,324594E-10
-1,45;4,43481E-10
-1,4;4,524911E-10
-1,35;4,623884E-10
-1,3;4,734085E-10
-1,25;4,85474E-10
-1,2;4,954773E-10
-1,15;5,035793E-10
-1,1;5,138664E-10
-1,05;5,260442E-10
-1;5,372572E-10
-0,95;5,475915E-10
-0,9;5,581463E-10
-0,85;5,706413E-10
-0,8;5,827392E-10
-0,75;5,921318E-10
-0,7;6,031932E-10
-0,65;6,154387E-10
-0,6;6,271923E-10
-0,55;6,424563E-10
-0,5;6,568587E-10
-0,45;6,760651E-10
-0,4;7,002773E-10
-0,35;7,380121E-10
-0,3;7,939139E-10
-0,25;8,918123E-10
-0,2;1,053259E-09
-0,15;1,301743E-09
-0,1;1,688009E-09
-0,05;2,552246E-09
0;3,162067E-09
0,05;3,78504E-09
0,1;4,635294E-09
0,15;5,456693E-09
0,2;6,224302E-09
0,25;6,983913E-09
0,3;7,799922E-09
0,35;8,567472E-09
0,4;9,250656E-09
0,45;9,914613E-09
0,5;1,061757E-08
0,55;1,130584E-08
0,6;1,193793E-08
0,65;1,256646E-08
0,7;1,324169E-08
0,75;1,391729E-08
0,8;1,45579E-08
0,85;1,519498E-08
0,9;1,58809E-08
0,95;1,657611E-08
1;1,72465E-08
1,05;1,790498E-08
1,1;1,860463E-08
1,15;1,930646E-08
1,2;1,997991E-08
1,25;2,096883E-08
1,3;2,164571E-08
1,35;2,230736E-08
1,4;2,298989E-08
1,45;2,3637E-08
1,5;2,428095E-08
1,55;2,491121E-08
1,6;2,553092E-08
1,65;2,617964E-08
1,7;2,680525E-08
1,75;2,742118E-08
1,8;2,803058E-08
1,85;2,861461E-08
1,9;2,919097E-08
1,95;2,974908E-08
2;3,028335E-08
2,05;3,083371E-08
2,1;3,137724E-08
2,15;3,191041E-08
2,2;3,242919E-08
2,25;3,295216E-08
2,3;3,346457E-08
2,35;3,395155E-08
2,4;3,445216E-08
2,45;3,49452E-08
2,5;3,54126E-08
2,55;3,587953E-08
2,6;3,630723E-08
2,65;3,676171E-08
2,7;3,722609E-08
2,75;3,766906E-08
2,8;3,812564E-08
2,85;3,853726E-08
2,9;3,894865E-08
2,95;3,934331E-08
3;3,971132E-08
3,05;4,006771E-08
3,1;4,044071E-08
3,15;4,080774E-08
3,2;4,115568E-08
3,25;4,149667E-08
3,3;4,18313E-08
3,35;4,216301E-08
3,4;4,246594E-08
3,45;4,278119E-08
3,5;4,310009E-08
3,55;4,33901E-08
3,6;4,367167E-08
3,65;4,393993E-08
3,7;4,423971E-08
3,75;4,45309E-08
3,8;4,481571E-08
3,85;4,509668E-08
3,9;4,537109E-08
3,95;4,565771E-08
4;4,590974E-08
4,05;4,613304E-08
4,1;4,641877E-08
4,15;4,669069E-08
4,2;4,695339E-08
4,25;4,719177E-08
4,3;4,74537E-08
4,35;4,772311E-08
4,4;4,797492E-08
4,45;4,824684E-08
4,5;4,848608E-08
4,55;4,873296E-08
4,6;4,899594E-08
4,65;4,917687E-08
4,7;4,942493E-08
4,75;4,966854E-08
4,8;4,990313E-08
4,85;5,012367E-08
4,9;5,033738E-08
4,95;5,059206E-08
5;5,080767E-08
