Tensao [V];Corrente [A]
-5;-2,096941E-10
-4,95;-1,861296E-10
-4,9;-1,660588E-10
-4,85;-1,498186E-10
-4,8;-1,365167E-10
-4,75;-1,251464E-10
-4,7;-1,136814E-10
-4,65;-1,027042E-10
-4,6;-9,246862E-11
-4,55;-8,200893E-11
-4,5;-7,326169E-11
-4,45;-6,428647E-11
-4,4;-5,687842E-11
-4,35;-4,754601E-11
-4,3;-3,93815E-11
-4,25;-2,930245E-11
-4,2;-2,104799E-11
-4,15;-1,190896E-11
-4,1;-3,819601E-12
-4,05;4,260025E-12
-4;1,330938E-11
-3,95;2,253985E-11
-3,9;2,941468E-11
-3,85;3,726152E-11
-3,8;4,440987E-11
-3,75;5,286417E-11
-3,7;6,078989E-11
-3,65;6,794805E-11
-3,6;7,550165E-11
-3,55;8,404346E-11
-3,5;9,037987E-11
-3,45;9,686285E-11
-3,4;1,05019E-10
-3,35;1,146893E-10
-3,3;1,224967E-10
-3,25;1,307577E-10
-3,2;1,378541E-10
-3,15;1,466707E-10
-3,1;1,546802E-10
-3,05;1,632676E-10
-3;1,700106E-10
-2,95;1,767289E-10
-2,9;1,846201E-10
-2,85;1,924595E-10
-2,8;2,003311E-10
-2,75;2,088679E-10
-2,7;2,179419E-10
-2,65;2,260697E-10
-2,6;2,347063E-10
-2,55;2,463936E-10
-2,5;2,545545E-10
-2,45;2,635681E-10
-2,4;2,719622E-10
-2,35;2,811186E-10
-2,3;2,863217E-10
-2,25;2,950714E-10
-2,2;3,036058E-10
-2,15;3,135103E-10
-2,1;3,210196E-10
-2,05;3,275988E-10
-2;3,378199E-10
-1,95;3,478867E-10
-1,9;3,585561E-10
-1,85;3,650381E-10
-1,8;3,722727E-10
-1,75;3,844465E-10
-1,7;3,962147E-10
-1,65;4,052458E-10
-1,6;4,149467E-10
-1,55;4,232199E-10
-1,5;4,319688E-10
-1,45;4,383484E-10
-1,4;4,491187E-10
-1,35;4,593213E-10
-1,3;4,69572E-10
-1,25;4,778103E-10
-1,2;4,881142E-10
-1,15;4,999667E-10
-1,1;5,103244E-10
-1,05;5,204502E-10
-1;5,302257E-10
-0,95;5,39642E-10
-0,9;5,526106E-10
-0,85;5,614575E-10
-0,8;5,705332E-10
-0,75;5,838054E-10
-0,7;5,98265E-10
-0,65;6,096847E-10
-0,6;6,20189E-10
-0,55;6,33999E-10
-0,5;6,499618E-10
-0,45;6,674173E-10
-0,4;6,906671E-10
-0,35;7,289575E-10
-0,3;7,946327E-10
-0,25;8,907323E-10
-0,2;1,039533E-09
-0,15;1,284328E-09
-0,1;1,73454E-09
-0,05;2,539004E-09
0;3,248438E-09
0,05;3,908708E-09
0,1;4,673645E-09
0,15;5,441808E-09
0,2;6,244161E-09
0,25;7,100948E-09
0,3;7,872031E-09
0,35;8,579824E-09
0,4;9,291161E-09
0,45;1,002789E-08
0,5;1,071524E-08
0,55;1,135234E-08
0,6;1,200343E-08
0,65;1,268168E-08
0,7;1,335309E-08
0,75;1,398447E-08
0,8;1,462945E-08
0,85;1,531454E-08
0,9;1,600612E-08
0,95;1,666143E-08
1;1,733518E-08
1,05;1,80453E-08
1,1;1,875127E-08
1,15;1,94259E-08
1,2;2,009213E-08
1,25;2,111608E-08
1,3;2,178983E-08
1,35;2,245111E-08
1,4;2,314144E-08
1,45;2,378576E-08
1,5;2,440535E-08
1,55;2,506262E-08
1,6;2,572944E-08
1,65;2,633872E-08
1,7;2,695477E-08
1,75;2,755601E-08
1,8;2,820786E-08
1,85;2,877983E-08
1,9;2,933244E-08
1,95;2,990754E-08
2;3,047472E-08
2,05;3,10262E-08
2,1;3,15701E-08
2,15;3,209659E-08
2,2;3,266691E-08
2,25;3,320017E-08
2,3;3,3673E-08
2,35;3,415724E-08
2,4;3,465783E-08
2,45;3,515025E-08
2,5;3,561803E-08
2,55;3,607216E-08
2,6;3,654785E-08
2,65;3,702619E-08
2,7;3,744397E-08
2,75;3,786903E-08
2,8;3,836663E-08
2,85;3,90911E-08
2,9;3,953679E-08
2,95;3,998209E-08
3;4,035708E-08
3,05;4,06168E-08
3,1;4,089432E-08
3,15;4,115266E-08
3,2;4,145948E-08
3,25;4,182021E-08
3,3;4,203044E-08
3,35;4,234809E-08
3,4;4,271888E-08
3,45;4,301113E-08
3,5;4,333695E-08
3,55;4,35862E-08
3,6;4,387534E-08
3,65;4,419525E-08
3,7;4,449005E-08
3,75;4,4751E-08
3,8;4,502051E-08
3,85;4,530863E-08
3,9;4,562603E-08
3,95;4,585357E-08
4;4,611303E-08
4,05;4,638586E-08
4,1;4,666992E-08
4,15;4,691155E-08
4,2;4,716586E-08
4,25;4,743801E-08
4,3;4,776085E-08
4,35;4,798774E-08
4,4;4,820761E-08
4,45;4,844459E-08
4,5;4,872252E-08
4,55;4,896715E-08
4,6;4,916167E-08
4,65;4,941481E-08
4,7;4,969278E-08
4,75;4,992159E-08
4,8;5,014726E-08
4,85;5,035019E-08
4,9;5,062764E-08
4,95;5,084889E-08
5;5,103572E-08
