Tensao [V];Corrente [A]
-5;-9,498314E-11
-4,95;-7,165874E-11
-4,9;-6,170785E-11
-4,85;-4,655171E-11
-4,8;-2,852749E-11
-4,75;-1,733223E-11
-4,7;-9,123383E-12
-4,65;1,30928E-12
-4,6;1,171141E-11
-4,55;2,392833E-11
-4,5;2,752468E-11
-4,45;3,797483E-11
-4,4;4,733962E-11
-4,35;5,464068E-11
-4,3;6,111135E-11
-4,25;6,984899E-11
-4,2;7,980015E-11
-4,15;8,841585E-11
-4,1;9,421269E-11
-4,05;9,994165E-11
-4;1,090403E-10
-3,95;1,180477E-10
-3,9;1,254104E-10
-3,85;1,285608E-10
-3,8;1,381879E-10
-3,75;1,478804E-10
-3,7;1,538101E-10
-3,65;1,593408E-10
-3,6;1,668056E-10
-3,55;1,765734E-10
-3,5;1,839311E-10
-3,45;1,890921E-10
-3,4;1,9799E-10
-3,35;2,086742E-10
-3,3;2,159333E-10
-3,25;2,223401E-10
-3,2;2,409352E-10
-3,15;2,507054E-10
-3,1;2,542277E-10
-3,05;2,56416E-10
-3;2,632574E-10
-2,95;2,719816E-10
-2,9;2,724498E-10
-2,85;2,772509E-10
-2,8;2,844548E-10
-2,75;2,95691E-10
-2,7;3,032656E-10
-2,65;3,116374E-10
-2,6;3,180279E-10
-2,55;3,255593E-10
-2,5;3,339152E-10
-2,45;3,418973E-10
-2,4;3,48845E-10
-2,35;3,568471E-10
-2,3;3,668338E-10
-2,25;3,742326E-10
-2,2;3,817306E-10
-2,15;3,892967E-10
-2,1;3,975266E-10
-2,05;4,032999E-10
-2;4,127747E-10
-1,95;4,232098E-10
-1,9;4,328886E-10
-1,85;4,379633E-10
-1,8;4,480193E-10
-1,75;4,57946E-10
-1,7;4,67918E-10
-1,65;4,763401E-10
-1,6;4,829995E-10
-1,55;4,927538E-10
-1,5;5,034751E-10
-1,45;5,1006E-10
-1,4;5,203474E-10
-1,35;5,288662E-10
-1,3;5,389553E-10
-1,25;5,494089E-10
-1,2;5,575554E-10
-1,15;5,672193E-10
-1,1;5,778189E-10
-1,05;5,853344E-10
-1;5,93866E-10
-0,95;6,040171E-10
-0,9;6,157655E-10
-0,85;6,233241E-10
-0,8;6,322599E-10
-0,75;6,424877E-10
-0,7;6,551246E-10
-0,65;6,666153E-10
-0,6;6,751478E-10
-0,55;6,880277E-10
-0,5;7,053904E-10
-0,45;7,18735E-10
-0,4;7,361286E-10
-0,35;7,57474E-10
-0,3;7,905607E-10
-0,25;8,351952E-10
-0,2;9,090083E-10
-0,15;1,025593E-09
-0,1;1,240147E-09
-0,05;1,533205E-09
0;1,963729E-09
0,05;2,302813E-09
0,1;2,637159E-09
0,15;3,007652E-09
0,2;3,383903E-09
0,25;3,798562E-09
0,3;4,168585E-09
0,35;4,503977E-09
0,4;4,834266E-09
0,45;5,183147E-09
0,5;5,509732E-09
0,55;5,808559E-09
0,6;6,110737E-09
0,65;6,434563E-09
0,7;6,754391E-09
0,75;7,058293E-09
0,8;7,3683E-09
0,85;7,697774E-09
0,9;8,035705E-09
0,95;8,354315E-09
1;8,676142E-09
1,05;9,016769E-09
1,1;9,360343E-09
1,15;9,683897E-09
1,2;1,000466E-08
1,25;1,033726E-08
1,3;1,067614E-08
1,35;1,099309E-08
1,4;1,130543E-08
1,45;1,163294E-08
1,5;1,194996E-08
1,55;1,226645E-08
1,6;1,257023E-08
1,65;1,288468E-08
1,7;1,318746E-08
1,75;1,34914E-08
1,8;1,377987E-08
1,85;1,408437E-08
1,9;1,437231E-08
1,95;1,465149E-08
2;1,493668E-08
2,05;1,521509E-08
2,1;1,549063E-08
2,15;1,575917E-08
2,2;1,601026E-08
2,25;1,627576E-08
2,3;1,652884E-08
2,35;1,678239E-08
2,4;1,701892E-08
2,45;1,72648E-08
2,5;1,750715E-08
2,55;1,774803E-08
2,6;1,797654E-08
2,65;1,819945E-08
2,7;1,843222E-08
2,75;1,864458E-08
2,8;1,886933E-08
2,85;1,908066E-08
2,9;1,928837E-08
2,95;1,949882E-08
3;1,969642E-08
3,05;1,989533E-08
3,1;2,009324E-08
3,15;2,027675E-08
3,2;2,046236E-08
3,25;2,064305E-08
3,3;2,081938E-08
3,35;2,099188E-08
3,4;2,126347E-08
3,45;2,141526E-08
3,5;2,157268E-08
3,55;2,173993E-08
3,6;2,187222E-08
3,65;2,203382E-08
3,7;2,218849E-08
3,75;2,231664E-08
3,8;2,247948E-08
3,85;2,262222E-08
3,9;2,274965E-08
3,95;2,289363E-08
4;2,303724E-08
4,05;2,315925E-08
4,1;2,331153E-08
4,15;2,345691E-08
4,2;2,359662E-08
4,25;2,374843E-08
4,3;2,387168E-08
4,35;2,402071E-08
4,4;2,415764E-08
4,45;2,43068E-08
4,5;2,443962E-08
4,55;2,456539E-08
4,6;2,471593E-08
4,65;2,483516E-08
4,7;2,49637E-08
4,75;2,50881E-08
4,8;2,521889E-08
4,85;2,534958E-08
4,9;2,547784E-08
4,95;2,561005E-08
5;2,573481E-08
