Tensao [V];Corrente [A]
-5;-1,929229E-10
-4,95;-1,70073E-10
-4,9;-1,501142E-10
-4,85;-1,347389E-10
-4,8;-1,233255E-10
-4,75;-1,120859E-10
-4,7;-1,015646E-10
-4,65;-8,999237E-11
-4,6;-8,071784E-11
-4,55;-7,30436E-11
-4,5;-6,543108E-11
-4,45;-5,544933E-11
-4,4;-4,900223E-11
-4,35;-4,07983E-11
-4,3;-3,103957E-11
-4,25;-2,164183E-11
-4,2;-1,333439E-11
-4,15;-5,312798E-12
-4,1;3,637846E-12
-4,05;1,404246E-11
-4;2,039116E-11
-3,95;2,878016E-11
-3,9;3,665907E-11
-3,85;4,596102E-11
-3,8;5,513356E-11
-3,75;6,242976E-11
-3,7;6,847905E-11
-3,65;7,704922E-11
-3,6;8,434285E-11
-3,55;9,202342E-11
-3,5;1,006539E-10
-3,45;1,088026E-10
-3,4;1,157268E-10
-3,35;1,224106E-10
-3,3;1,297904E-10
-3,25;1,393831E-10
-3,2;1,467175E-10
-3,15;1,558925E-10
-3,1;1,636605E-10
-3,05;1,733297E-10
-3;1,802526E-10
-2,95;1,880489E-10
-2,9;1,955964E-10
-2,85;2,043157E-10
-2,8;2,114627E-10
-2,75;2,171313E-10
-2,7;2,250522E-10
-2,65;2,337935E-10
-2,6;2,425829E-10
-2,55;2,516249E-10
-2,5;2,59664E-10
-2,45;2,686368E-10
-2,4;2,785634E-10
-2,35;2,861035E-10
-2,3;2,95387E-10
-2,25;3,035481E-10
-2,2;3,137027E-10
-2,15;3,19625E-10
-2,1;3,282566E-10
-2,05;3,36933E-10
-2;3,484992E-10
-1,95;3,563167E-10
-1,9;3,642993E-10
-1,85;3,72996E-10
-1,8;3,83158E-10
-1,75;3,885615E-10
-1,7;3,99103E-10
-1,65;4,090877E-10
-1,6;4,207587E-10
-1,55;4,295403E-10
-1,5;4,386993E-10
-1,45;4,467239E-10
-1,4;4,565371E-10
-1,35;4,654424E-10
-1,3;4,752098E-10
-1,25;4,858571E-10
-1,2;4,979717E-10
-1,15;5,050131E-10
-1,1;5,154278E-10
-1,05;5,259345E-10
-1;5,393623E-10
-0,95;5,50463E-10
-0,9;5,592398E-10
-0,85;5,705013E-10
-0,8;5,823063E-10
-0,75;5,929316E-10
-0,7;6,057536E-10
-0,65;6,159929E-10
-0,6;6,287998E-10
-0,55;6,399228E-10
-0,5;6,539894E-10
-0,45;6,745949E-10
-0,4;7,014354E-10
-0,35;7,424492E-10
-0,3;7,997748E-10
-0,25;8,887399E-10
-0,2;1,044982E-09
-0,15;1,321568E-09
-0,1;1,722295E-09
-0,05;2,452406E-09
0;3,210971E-09
0,05;3,837454E-09
0,1;4,584159E-09
0,15;5,418194E-09
0,2;6,26705E-09
0,25;7,026332E-09
0,3;7,755272E-09
0,35;8,514306E-09
0,4;9,268609E-09
0,45;9,936278E-09
0,5;1,057482E-08
0,55;1,12479E-08
0,6;1,193587E-08
0,65;1,257875E-08
0,7;1,320138E-08
0,75;1,386024E-08
0,8;1,454006E-08
0,85;1,519455E-08
0,9;1,583486E-08
0,95;1,650836E-08
1;1,72134E-08
1,05;1,789782E-08
1,1;1,855411E-08
1,15;1,923585E-08
1,2;1,993962E-08
1,25;2,092122E-08
1,3;2,158389E-08
1,35;2,224896E-08
1,4;2,289906E-08
1,45;2,35674E-08
1,5;2,420606E-08
1,55;2,485531E-08
1,6;2,551196E-08
1,65;2,612763E-08
1,7;2,672358E-08
1,75;2,733714E-08
1,8;2,791147E-08
1,85;2,850994E-08
1,9;2,907674E-08
1,95;2,965159E-08
2;3,020521E-08
2,05;3,075957E-08
2,1;3,129585E-08
2,15;3,182093E-08
2,2;3,236171E-08
2,25;3,287815E-08
2,3;3,336351E-08
2,35;3,385356E-08
2,4;3,433406E-08
2,45;3,48154E-08
2,5;3,530068E-08
2,55;3,575514E-08
2,6;3,622782E-08
2,65;3,670657E-08
2,7;3,709531E-08
2,75;3,754036E-08
2,8;3,799308E-08
2,85;3,842533E-08
2,9;3,88269E-08
2,95;3,921828E-08
3;3,959473E-08
3,05;3,995349E-08
3,1;4,033144E-08
3,15;4,067883E-08
3,2;4,102815E-08
3,25;4,136943E-08
3,3;4,170049E-08
3,35;4,20277E-08
3,4;4,233451E-08
3,45;4,266749E-08
3,5;4,296061E-08
3,55;4,32667E-08
3,6;4,355193E-08
3,65;4,381756E-08
3,7;4,411598E-08
3,75;4,440084E-08
3,8;4,4678E-08
3,85;4,49552E-08
3,9;4,523664E-08
3,95;4,551418E-08
4;4,577414E-08
4,05;4,6058E-08
4,1;4,633945E-08
4,15;4,658813E-08
4,2;4,683201E-08
4,25;4,707204E-08
4,3;4,737549E-08
4,35;4,760879E-08
4,4;4,786225E-08
4,45;4,811051E-08
4,5;4,834861E-08
4,55;4,85912E-08
4,6;4,881765E-08
4,65;4,906631E-08
4,7;4,931872E-08
4,75;4,954175E-08
4,8;4,978845E-08
4,85;5,001499E-08
4,9;5,025735E-08
4,95;5,047564E-08
5;5,068844E-08
