Tensao [V];Corrente [A]
-5;-4,346719E-10
-4,95;-4,089091E-10
-4,9;-3,8918E-10
-4,85;-3,716493E-10
-4,8;-3,570127E-10
-4,75;-3,438172E-10
-4,7;-3,32037E-10
-4,65;-3,216327E-10
-4,6;-3,083284E-10
-4,55;-2,973326E-10
-4,5;-2,861757E-10
-4,45;-2,760598E-10
-4,4;-2,663062E-10
-4,35;-2,556962E-10
-4,3;-2,465415E-10
-4,25;-2,351553E-10
-4,2;-2,273915E-10
-4,15;-2,219602E-10
-4,1;-2,129434E-10
-4,05;-2,026329E-10
-4;-1,959462E-10
-3,95;-1,849332E-10
-3,9;-1,768171E-10
-3,85;-1,666557E-10
-3,8;-1,604643E-10
-3,75;-1,545672E-10
-3,7;-1,431009E-10
-3,65;-1,343935E-10
-3,6;-1,236726E-10
-3,55;-1,16578E-10
-3,5;-1,117886E-10
-3,45;-9,916912E-11
-3,4;-8,946095E-11
-3,35;-7,967039E-11
-3,3;-7,141266E-11
-3,25;-6,40075E-11
-3,2;-5,257818E-11
-3,15;-4,613408E-11
-3,1;-3,725035E-11
-3,05;-2,985387E-11
-3;-2,15283E-11
-2,95;-1,051175E-11
-2,9;-4,188418E-12
-2,85;1,012934E-11
-2,8;1,841447E-11
-2,75;2,90617E-11
-2,7;4,029296E-11
-2,65;4,822201E-11
-2,6;5,473528E-11
-2,55;6,692642E-11
-2,5;7,371821E-11
-2,45;8,458965E-11
-2,4;9,322342E-11
-2,35;1,0228E-10
-2,3;1,140412E-10
-2,25;1,243494E-10
-2,2;1,356498E-10
-2,15;1,449686E-10
-2,1;1,516138E-10
-2,05;1,666192E-10
-2;1,768376E-10
-1,95;1,869513E-10
-1,9;1,987802E-10
-1,85;2,07101E-10
-1,8;2,201523E-10
-1,75;2,292862E-10
-1,7;2,42213E-10
-1,65;2,524622E-10
-1,6;2,634003E-10
-1,55;2,760671E-10
-1,5;2,874634E-10
-1,45;2,984211E-10
-1,4;3,13354E-10
-1,35;3,248108E-10
-1,3;3,385125E-10
-1,25;3,494653E-10
-1,2;3,598006E-10
-1,15;3,76015E-10
-1,1;3,884917E-10
-1,05;4,022308E-10
-1;4,149431E-10
-0,95;4,27473E-10
-0,9;4,444878E-10
-0,85;4,580552E-10
-0,8;4,743437E-10
-0,75;4,904406E-10
-0,7;5,050731E-10
-0,65;5,220054E-10
-0,6;5,386913E-10
-0,55;5,588532E-10
-0,5;5,840216E-10
-0,45;6,106678E-10
-0,4;6,579138E-10
-0,35;7,39511E-10
-0,3;8,825028E-10
-0,25;1,106081E-09
-0,2;1,473504E-09
-0,15;2,389822E-09
-0,1;2,965126E-09
-0,05;4,171572E-09
0;5,890177E-09
0,05;7,182825E-09
0,1;8,7278E-09
0,15;1,038271E-08
0,2;1,225814E-08
0,25;1,422722E-08
0,3;1,606673E-08
0,35;1,791437E-08
0,4;2,088108E-08
0,45;2,291091E-08
0,5;2,498057E-08
0,55;2,708593E-08
0,6;2,92144E-08
0,65;3,138346E-08
0,7;3,354173E-08
0,75;3,569431E-08
0,8;3,790738E-08
0,85;4,013703E-08
0,9;4,232091E-08
0,95;4,447739E-08
1;4,670616E-08
1,05;4,885461E-08
1,1;5,099628E-08
1,15;5,306458E-08
1,2;5,504252E-08
1,25;5,708515E-08
1,3;5,899424E-08
1,35;6,083854E-08
1,4;6,267515E-08
1,45;6,442924E-08
1,5;6,61786E-08
1,55;6,77589E-08
1,6;6,940743E-08
1,65;7,111046E-08
1,7;7,263069E-08
1,75;7,410432E-08
1,8;7,557703E-08
1,85;7,710432E-08
1,9;7,851214E-08
1,95;7,986862E-08
2;8,123178E-08
2,05;8,258492E-08
2,1;8,387102E-08
2,15;8,521059E-08
2,2;8,643951E-08
2,25;8,771129E-08
2,3;8,893058E-08
2,35;9,021712E-08
2,4;9,141327E-08
2,45;9,25405E-08
2,5;9,366531E-08
2,55;9,490245E-08
2,6;9,597807E-08
2,65;9,711206E-08
2,7;9,824966E-08
2,75;9,923173E-08
2,8;1,003085E-07
2,85;1,013313E-07
2,9;1,023936E-07
2,95;1,033707E-07
3;1,043719E-07
3,05;1,05328E-07
3,1;1,062247E-07
3,15;1,071399E-07
3,2;1,07998E-07
3,25;1,089388E-07
3,3;1,097916E-07
3,35;1,105771E-07
3,4;1,113219E-07
3,45;1,122094E-07
3,5;1,129775E-07
3,55;1,138389E-07
3,6;1,144884E-07
3,65;1,152898E-07
3,7;1,161483E-07
3,75;1,168622E-07
3,8;1,17559E-07
3,85;1,183165E-07
3,9;1,190944E-07
3,95;1,197656E-07
4;1,205148E-07
4,05;1,211681E-07
4,1;1,219718E-07
4,15;1,226461E-07
4,2;1,233546E-07
4,25;1,240402E-07
4,3;1,247395E-07
4,35;1,25368E-07
4,4;1,260902E-07
4,45;1,268067E-07
4,5;1,274889E-07
4,55;1,281713E-07
4,6;1,288027E-07
4,65;1,294068E-07
4,7;1,30144E-07
4,75;1,30895E-07
4,8;1,314492E-07
4,85;1,321451E-07
4,9;1,327585E-07
4,95;1,333983E-07
5;1,339884E-07
