Tensao [V];Corrente [A]
-5;-2,326378E-10
-4,95;-2,06985E-10
-4,9;-1,886994E-10
-4,85;-1,738785E-10
-4,8;-1,594431E-10
-4,75;-1,459328E-10
-4,7;-1,345701E-10
-4,65;-1,253891E-10
-4,6;-1,14301E-10
-4,55;-1,047739E-10
-4,5;-9,776507E-11
-4,45;-8,853363E-11
-4,4;-7,87195E-11
-4,35;-6,879441E-11
-4,3;-6,03059E-11
-4,25;-5,196767E-11
-4,2;-4,253788E-11
-4,15;-3,261777E-11
-4,1;-2,415387E-11
-4,05;-1,807146E-11
-4;-9,559529E-12
-3,95;-6,927691E-13
-3,9;7,110973E-12
-3,85;1,488024E-11
-3,8;2,285402E-11
-3,75;3,36418E-11
-3,7;4,05745E-11
-3,65;4,850392E-11
-3,6;5,699024E-11
-3,55;6,792961E-11
-3,5;7,461221E-11
-3,45;8,033255E-11
-3,4;8,814127E-11
-3,35;9,821814E-11
-3,3;1,06288E-10
-3,25;1,121821E-10
-3,2;1,185062E-10
-3,15;1,294455E-10
-3,1;1,379108E-10
-3,05;1,445492E-10
-3;1,524649E-10
-2,95;1,623719E-10
-2,9;1,717885E-10
-2,85;1,796956E-10
-2,8;1,888312E-10
-2,75;1,976749E-10
-2,7;2,085587E-10
-2,65;2,147289E-10
-2,6;2,215975E-10
-2,55;2,305298E-10
-2,5;2,408407E-10
-2,45;2,455374E-10
-2,4;2,54355E-10
-2,35;2,633417E-10
-2,3;2,730203E-10
-2,25;2,806985E-10
-2,2;2,890655E-10
-2,15;2,99534E-10
-2,1;3,09559E-10
-2,05;3,173076E-10
-2;3,259984E-10
-1,95;3,360974E-10
-1,9;3,462037E-10
-1,85;3,533817E-10
-1,8;3,614959E-10
-1,75;3,724341E-10
-1,7;3,843124E-10
-1,65;3,932323E-10
-1,6;4,004963E-10
-1,55;4,101825E-10
-1,5;4,229726E-10
-1,45;4,329745E-10
-1,4;4,409457E-10
-1,35;4,498791E-10
-1,3;4,597661E-10
-1,25;4,699799E-10
-1,2;4,807024E-10
-1,15;4,910406E-10
-1,1;5,025133E-10
-1,05;5,138249E-10
-1;5,222556E-10
-0,95;5,331566E-10
-0,9;5,470089E-10
-0,85;5,588558E-10
-0,8;5,698E-10
-0,75;5,828557E-10
-0,7;5,968023E-10
-0,65;6,100299E-10
-0,6;6,219033E-10
-0,55;6,371212E-10
-0,5;6,534485E-10
-0,45;6,765662E-10
-0,4;7,058127E-10
-0,35;7,488516E-10
-0,3;8,244948E-10
-0,25;9,474509E-10
-0,2;1,142323E-09
-0,15;1,458993E-09
-0,1;1,997506E-09
-0,05;3,12226E-09
0;3,94948E-09
0,05;4,778152E-09
0,1;5,860608E-09
0,15;6,861255E-09
0,2;7,84398E-09
0,25;8,894452E-09
0,3;9,964426E-09
0,35;1,090531E-08
0,4;1,180435E-08
0,45;1,273001E-08
0,5;1,36664E-08
0,55;1,45235E-08
0,6;1,534728E-08
0,65;1,621374E-08
0,7;1,710669E-08
0,75;1,79642E-08
0,8;1,878537E-08
0,85;1,964586E-08
0,9;2,091441E-08
0,95;2,182198E-08
1;2,269526E-08
1,05;2,362469E-08
1,1;2,451818E-08
1,15;2,538453E-08
1,2;2,625464E-08
1,25;2,712678E-08
1,3;2,80268E-08
1,35;2,886262E-08
1,4;2,972508E-08
1,45;3,059935E-08
1,5;3,144812E-08
1,55;3,226181E-08
1,6;3,306083E-08
1,65;3,387683E-08
1,7;3,468444E-08
1,75;3,544338E-08
1,8;3,621297E-08
1,85;3,696022E-08
1,9;3,775709E-08
1,95;3,845824E-08
2;3,91591E-08
2,05;3,98615E-08
2,1;4,055292E-08
2,15;4,121988E-08
2,2;4,189146E-08
2,25;4,254236E-08
2,3;4,324759E-08
2,35;4,38782E-08
2,4;4,448247E-08
2,45;4,508687E-08
2,5;4,568144E-08
2,55;4,627913E-08
2,6;4,686027E-08
2,65;4,743928E-08
2,7;4,800317E-08
2,75;4,856219E-08
2,8;4,910542E-08
2,85;4,963135E-08
2,9;5,017656E-08
2,95;5,069883E-08
3;5,116766E-08
3,05;5,163996E-08
3,1;5,211793E-08
3,15;5,256627E-08
3,2;5,300657E-08
3,25;5,343589E-08
3,3;5,387615E-08
3,35;5,427875E-08
3,4;5,464928E-08
3,45;5,504091E-08
3,5;5,541902E-08
3,55;5,582183E-08
3,6;5,618273E-08
3,65;5,653566E-08
3,7;5,688675E-08
3,75;5,724358E-08
3,8;5,758584E-08
3,85;5,793991E-08
3,9;5,829149E-08
3,95;5,868429E-08
4;5,896358E-08
4,05;5,929683E-08
4,1;5,96244E-08
4,15;5,997257E-08
4,2;6,027689E-08
4,25;6,060785E-08
4,3;6,094222E-08
4,35;6,126209E-08
4,4;6,15733E-08
4,45;6,18912E-08
4,5;6,218183E-08
4,55;6,250978E-08
4,6;6,281977E-08
4,65;6,310206E-08
4,7;6,338769E-08
4,75;6,370976E-08
4,8;6,398164E-08
4,85;6,425022E-08
4,9;6,452608E-08
4,95;6,481433E-08
5;6,509948E-08
