Tensao [V];Corrente [A]
-5;-4,247788E-10
-4,95;-3,983914E-10
-4,9;-3,770161E-10
-4,85;-3,615887E-10
-4,8;-3,520137E-10
-4,75;-3,357912E-10
-4,7;-3,23448E-10
-4,65;-3,123329E-10
-4,6;-3,016628E-10
-4,55;-2,910367E-10
-4,5;-2,822244E-10
-4,45;-2,7356E-10
-4,4;-2,633813E-10
-4,35;-2,551287E-10
-4,3;-2,438458E-10
-4,25;-2,347391E-10
-4,2;-2,266193E-10
-4,15;-2,171801E-10
-4,1;-2,085909E-10
-4,05;-2,002753E-10
-4;-1,920531E-10
-3,95;-1,833308E-10
-3,9;-1,739359E-10
-3,85;-1,660687E-10
-3,8;-1,587312E-10
-3,75;-1,505671E-10
-3,7;-1,394743E-10
-3,65;-1,324758E-10
-3,6;-1,239998E-10
-3,55;-1,171258E-10
-3,5;-1,051174E-10
-3,45;-9,85305E-11
-3,4;-8,961222E-11
-3,35;-8,018521E-11
-3,3;-7,088377E-11
-3,25;-6,208144E-11
-3,2;-5,370537E-11
-3,15;-4,684119E-11
-3,1;-3,458392E-11
-3,05;-2,555729E-11
-3;-1,702847E-11
-2,95;-6,522062E-12
-2,9;3,714613E-12
-2,85;1,326395E-11
-2,8;2,152934E-11
-2,75;2,710492E-11
-2,7;4,015976E-11
-2,65;4,865437E-11
-2,6;5,893555E-11
-2,55;6,884344E-11
-2,5;8,141653E-11
-2,45;9,104836E-11
-2,4;1,002761E-10
-2,35;1,090417E-10
-2,3;1,204492E-10
-2,25;1,276906E-10
-2,2;1,390796E-10
-2,15;1,483911E-10
-2,1;1,607079E-10
-2,05;1,688414E-10
-2;1,802389E-10
-1,95;1,882322E-10
-1,9;1,977125E-10
-1,85;2,085396E-10
-1,8;2,200048E-10
-1,75;2,300286E-10
-1,7;2,45538E-10
-1,65;2,560421E-10
-1,6;2,690699E-10
-1,55;2,791909E-10
-1,5;2,920967E-10
-1,45;3,039169E-10
-1,4;3,167905E-10
-1,35;3,260626E-10
-1,3;3,418444E-10
-1,25;3,533626E-10
-1,2;3,663486E-10
-1,15;3,79153E-10
-1,1;3,937781E-10
-1,05;4,065295E-10
-1;4,203114E-10
-0,95;4,343063E-10
-0,9;4,50008E-10
-0,85;4,641657E-10
-0,8;4,808194E-10
-0,75;4,9446E-10
-0,7;5,12304E-10
-0,65;5,289493E-10
-0,6;5,432266E-10
-0,55;5,618213E-10
-0,5;5,850848E-10
-0,45;6,166873E-10
-0,4;6,663071E-10
-0,35;7,445965E-10
-0,3;8,772764E-10
-0,25;1,121388E-09
-0,2;1,512912E-09
-0,15;2,279713E-09
-0,1;3,00705E-09
-0,05;4,087397E-09
0;5,769206E-09
0,05;7,032485E-09
0,1;8,762381E-09
0,15;1,046156E-08
0,2;1,217731E-08
0,25;1,402202E-08
0,3;1,603877E-08
0,35;1,795447E-08
0,4;2,080473E-08
0,45;2,280214E-08
0,5;2,485695E-08
0,55;2,698516E-08
0,6;2,909583E-08
0,65;3,125731E-08
0,7;3,341143E-08
0,75;3,561041E-08
0,8;3,77903E-08
0,85;3,992213E-08
0,9;4,217032E-08
0,95;4,429288E-08
1;4,65141E-08
1,05;4,865932E-08
1,1;5,075761E-08
1,15;5,282187E-08
1,2;5,481762E-08
1,25;5,690214E-08
1,3;5,874698E-08
1,35;6,061241E-08
1,4;6,234873E-08
1,45;6,423953E-08
1,5;6,589788E-08
1,55;6,76368E-08
1,6;6,926199E-08
1,65;7,075099E-08
1,7;7,238859E-08
1,75;7,384494E-08
1,8;7,534533E-08
1,85;7,675314E-08
1,9;7,812814E-08
1,95;7,959159E-08
2;8,092017E-08
2,05;8,228749E-08
2,1;8,356024E-08
2,15;8,482743E-08
2,2;8,616345E-08
2,25;8,732344E-08
2,3;8,862995E-08
2,35;8,97952E-08
2,4;9,103201E-08
2,45;9,220278E-08
2,5;9,331886E-08
2,55;9,453144E-08
2,6;9,55775E-08
2,65;9,680939E-08
2,7;9,77882E-08
2,75;9,88362E-08
2,8;9,992621E-08
2,85;1,008625E-07
2,9;1,019452E-07
2,95;1,028898E-07
3;1,039381E-07
3,05;1,048518E-07
3,1;1,057859E-07
3,15;1,066614E-07
3,2;1,075874E-07
3,25;1,084809E-07
3,3;1,093254E-07
3,35;1,100858E-07
3,4;1,109624E-07
3,45;1,117901E-07
3,5;1,125492E-07
3,55;1,132814E-07
3,6;1,141214E-07
3,65;1,148559E-07
3,7;1,156044E-07
3,75;1,163613E-07
3,8;1,170905E-07
3,85;1,178785E-07
3,9;1,185706E-07
3,95;1,192982E-07
4;1,199671E-07
4,05;1,207735E-07
4,1;1,214831E-07
4,15;1,221932E-07
4,2;1,228779E-07
4,25;1,235648E-07
4,3;1,242943E-07
4,35;1,249759E-07
4,4;1,256685E-07
4,45;1,263806E-07
4,5;1,27036E-07
4,55;1,276889E-07
4,6;1,283847E-07
4,65;1,290747E-07
4,7;1,297251E-07
4,75;1,303756E-07
4,8;1,310488E-07
4,85;1,316201E-07
4,9;1,322856E-07
4,95;1,328823E-07
5;1,336133E-07
