Tensao [V];Corrente [A]
-5;-4,31577E-10
-4,95;-4,007111E-10
-4,9;-3,824016E-10
-4,85;-3,64815E-10
-4,8;-3,512011E-10
-4,75;-3,381453E-10
-4,7;-3,2644E-10
-4,65;-3,179333E-10
-4,6;-3,090446E-10
-4,55;-2,937206E-10
-4,5;-2,843205E-10
-4,45;-2,74604E-10
-4,4;-2,665802E-10
-4,35;-2,588093E-10
-4,3;-2,464062E-10
-4,25;-2,404106E-10
-4,2;-2,29425E-10
-4,15;-2,208099E-10
-4,1;-2,117548E-10
-4,05;-2,047736E-10
-4;-1,985057E-10
-3,95;-1,904561E-10
-3,9;-1,805792E-10
-3,85;-1,747746E-10
-3,8;-1,634119E-10
-3,75;-1,547918E-10
-3,7;-1,468985E-10
-3,65;-1,374987E-10
-3,6;-1,291558E-10
-3,55;-1,199949E-10
-3,5;-1,134078E-10
-3,45;-1,069563E-10
-3,4;-9,429366E-11
-3,35;-8,407915E-11
-3,3;-7,338542E-11
-3,25;-6,51732E-11
-3,2;-5,927991E-11
-3,15;-4,97074E-11
-3,1;-4,08902E-11
-3,05;-3,165653E-11
-3;-2,345664E-11
-2,95;-1,465053E-11
-2,9;-2,231785E-12
-2,85;6,333011E-12
-2,8;1,700367E-11
-2,75;2,520872E-11
-2,7;3,199556E-11
-2,65;4,441101E-11
-2,6;5,28588E-11
-2,55;6,090738E-11
-2,5;7,224092E-11
-2,45;8,130852E-11
-2,4;9,032558E-11
-2,35;9,985525E-11
-2,3;1,122447E-10
-2,25;1,220209E-10
-2,2;1,321998E-10
-2,15;1,422791E-10
-2,1;1,521636E-10
-2,05;1,605818E-10
-2;1,715717E-10
-1,95;1,816656E-10
-1,9;1,947623E-10
-1,85;2,046827E-10
-1,8;2,130097E-10
-1,75;2,255705E-10
-1,7;2,356756E-10
-1,65;2,460161E-10
-1,6;2,593925E-10
-1,55;2,707531E-10
-1,5;2,83913E-10
-1,45;2,952329E-10
-1,4;3,076434E-10
-1,35;3,224455E-10
-1,3;3,350753E-10
-1,25;3,488352E-10
-1,2;3,59593E-10
-1,15;3,718215E-10
-1,1;3,85985E-10
-1,05;3,984533E-10
-1;4,153383E-10
-0,95;4,294725E-10
-0,9;4,423993E-10
-0,85;4,582671E-10
-0,8;4,714589E-10
-0,75;4,875928E-10
-0,7;5,03227E-10
-0,65;5,197797E-10
-0,6;5,368368E-10
-0,55;5,54872E-10
-0,5;5,763255E-10
-0,45;6,10557E-10
-0,4;6,565598E-10
-0,35;7,362535E-10
-0,3;8,767724E-10
-0,25;1,115459E-09
-0,2;1,49213E-09
-0,15;2,086422E-09
-0,1;3,406437E-09
-0,05;4,160363E-09
0;5,906021E-09
0,05;7,187206E-09
0,1;8,802021E-09
0,15;1,045613E-08
0,2;1,223008E-08
0,25;1,42291E-08
0,3;1,616178E-08
0,35;1,801611E-08
0,4;2,0956E-08
0,45;2,299338E-08
0,5;2,507788E-08
0,55;2,71571E-08
0,6;2,93283E-08
0,65;3,151584E-08
0,7;3,369851E-08
0,75;3,590678E-08
0,8;3,808603E-08
0,85;4,036003E-08
0,9;4,253886E-08
0,95;4,464725E-08
1;4,695242E-08
1,05;4,912788E-08
1,1;5,119793E-08
1,15;5,323792E-08
1,2;5,536293E-08
1,25;5,737718E-08
1,3;5,929403E-08
1,35;6,115697E-08
1,4;6,299052E-08
1,45;6,482777E-08
1,5;6,653964E-08
1,55;6,812461E-08
1,6;6,982243E-08
1,65;7,143094E-08
1,7;7,299079E-08
1,75;7,448681E-08
1,8;7,599537E-08
1,85;7,742843E-08
1,9;7,89223E-08
1,95;8,02423E-08
2;8,163766E-08
2,05;8,301507E-08
2,1;8,432342E-08
2,15;8,562471E-08
2,2;8,679009E-08
2,25;8,813939E-08
2,3;8,943256E-08
2,35;9,052593E-08
2,4;9,180969E-08
2,45;9,303768E-08
2,5;9,417006E-08
2,55;9,531511E-08
2,6;9,649416E-08
2,65;9,757083E-08
2,7;9,866748E-08
2,75;9,975315E-08
2,8;1,007637E-07
2,85;1,018938E-07
2,9;1,029288E-07
2,95;1,038478E-07
3;1,047362E-07
3,05;1,057968E-07
3,1;1,067645E-07
3,15;1,076416E-07
3,2;1,085134E-07
3,25;1,094554E-07
3,3;1,103246E-07
3,35;1,111248E-07
3,4;1,118522E-07
3,45;1,127374E-07
3,5;1,136749E-07
3,55;1,143544E-07
3,6;1,150669E-07
3,65;1,157942E-07
3,7;1,166617E-07
3,75;1,174175E-07
3,8;1,180804E-07
3,85;1,188409E-07
3,9;1,195792E-07
3,95;1,202994E-07
4;1,210263E-07
4,05;1,216712E-07
4,1;1,225519E-07
4,15;1,2325E-07
4,2;1,238671E-07
4,25;1,245466E-07
4,3;1,253598E-07
4,35;1,260568E-07
4,4;1,266117E-07
4,45;1,273774E-07
4,5;1,281086E-07
4,55;1,287909E-07
4,6;1,293965E-07
4,65;1,30155E-07
4,7;1,308192E-07
4,75;1,314862E-07
4,8;1,320252E-07
4,85;1,32687E-07
4,9;1,33403E-07
4,95;1,340612E-07
5;1,346105E-07
