Tensao [V];Corrente [A]
-5;-1,993934E-10
-4,95;-1,772913E-10
-4,9;-1,567289E-10
-4,85;-1,371228E-10
-4,8;-1,261185E-10
-4,75;-1,143811E-10
-4,7;-1,033042E-10
-4,65;-9,280993E-11
-4,6;-8,528735E-11
-4,55;-7,233153E-11
-4,5;-6,356581E-11
-4,45;-5,517092E-11
-4,4;-4,460523E-11
-4,35;-3,586905E-11
-4,3;-2,575426E-11
-4,25;-1,435326E-11
-4,2;-7,460188E-12
-4,15;-2,038121E-12
-4,1;6,865794E-12
-4,05;1,502069E-11
-4;2,31497E-11
-3,95;3,108533E-11
-3,9;3,799709E-11
-3,85;4,726697E-11
-3,8;5,480463E-11
-3,75;6,165848E-11
-3,7;6,921216E-11
-3,65;7,92631E-11
-3,6;8,586199E-11
-3,55;9,19766E-11
-3,5;9,794838E-11
-3,45;1,045767E-10
-3,4;1,11401E-10
-3,35;1,209887E-10
-3,3;1,274655E-10
-3,25;1,373035E-10
-3,2;1,446686E-10
-3,15;1,516407E-10
-3,1;1,620724E-10
-3,05;1,718155E-10
-3;1,807097E-10
-2,95;1,870595E-10
-2,9;1,92595E-10
-2,85;2,02544E-10
-2,8;2,122426E-10
-2,75;2,190016E-10
-2,7;2,277221E-10
-2,65;2,376485E-10
-2,6;2,455361E-10
-2,55;2,533866E-10
-2,5;2,623854E-10
-2,45;2,688895E-10
-2,4;2,77722E-10
-2,35;2,846547E-10
-2,3;2,911043E-10
-2,25;3,018638E-10
-2,2;3,116944E-10
-2,15;3,194045E-10
-2,1;3,262721E-10
-2,05;3,348334E-10
-2;3,447932E-10
-1,95;3,533866E-10
-1,9;3,622105E-10
-1,85;3,717538E-10
-1,8;3,812015E-10
-1,75;3,915063E-10
-1,7;3,982913E-10
-1,65;4,063251E-10
-1,6;4,189943E-10
-1,55;4,297698E-10
-1,5;4,386998E-10
-1,45;4,480842E-10
-1,4;4,587266E-10
-1,35;4,655074E-10
-1,3;4,756894E-10
-1,25;4,850689E-10
-1,2;4,969677E-10
-1,15;5,075253E-10
-1,1;5,160035E-10
-1,05;5,270704E-10
-1;5,389744E-10
-0,95;5,497709E-10
-0,9;5,598466E-10
-0,85;5,692134E-10
-0,8;5,811853E-10
-0,75;5,918412E-10
-0,7;6,043282E-10
-0,65;6,16374E-10
-0,6;6,301599E-10
-0,55;6,434543E-10
-0,5;6,576693E-10
-0,45;6,780452E-10
-0,4;7,041037E-10
-0,35;7,431742E-10
-0,3;7,982748E-10
-0,25;8,865551E-10
-0,2;1,047307E-09
-0,15;1,317367E-09
-0,1;1,717489E-09
-0,05;2,472966E-09
0;3,22347E-09
0,05;3,827831E-09
0,1;4,580408E-09
0,15;5,437637E-09
0,2;6,263813E-09
0,25;7,016096E-09
0,3;7,749635E-09
0,35;8,529888E-09
0,4;9,272638E-09
0,45;9,932081E-09
0,5;1,057768E-08
0,55;1,126483E-08
0,6;1,194737E-08
0,65;1,257647E-08
0,7;1,320092E-08
0,75;1,387185E-08
0,8;1,455263E-08
0,85;1,519967E-08
0,9;1,58403E-08
0,95;1,652515E-08
1;1,723111E-08
1,05;1,790437E-08
1,1;1,85658E-08
1,15;1,926012E-08
1,2;1,995747E-08
1,25;2,091682E-08
1,3;2,159331E-08
1,35;2,224707E-08
1,4;2,291111E-08
1,45;2,358083E-08
1,5;2,423308E-08
1,55;2,487126E-08
1,6;2,551735E-08
1,65;2,613014E-08
1,7;2,676379E-08
1,75;2,736793E-08
1,8;2,796638E-08
1,85;2,85558E-08
1,9;2,911632E-08
1,95;2,967847E-08
2;3,022368E-08
2,05;3,076499E-08
2,1;3,130023E-08
2,15;3,186441E-08
2,2;3,236273E-08
2,25;3,285351E-08
2,3;3,340073E-08
2,35;3,388661E-08
2,4;3,440657E-08
2,45;3,486656E-08
2,5;3,533222E-08
2,55;3,579899E-08
2,6;3,628526E-08
2,65;3,672313E-08
2,7;3,717247E-08
2,75;3,761136E-08
2,8;3,7997E-08
2,85;3,840886E-08
2,9;3,8852E-08
2,95;3,92512E-08
3;3,963279E-08
3,05;3,998939E-08
3,1;4,037981E-08
3,15;4,074078E-08
3,2;4,108909E-08
3,25;4,145511E-08
3,3;4,177788E-08
3,35;4,210535E-08
3,4;4,241055E-08
3,45;4,268268E-08
3,5;4,298927E-08
3,55;4,33044E-08
3,6;4,358989E-08
3,65;4,38732E-08
3,7;4,416749E-08
3,75;4,446366E-08
3,8;4,473644E-08
3,85;4,501248E-08
3,9;4,529064E-08
3,95;4,556649E-08
4;4,583475E-08
4,05;4,606765E-08
4,1;4,634224E-08
4,15;4,663232E-08
4,2;4,687876E-08
4,25;4,717378E-08
4,3;4,742218E-08
4,35;4,767826E-08
4,4;4,794114E-08
4,45;4,813942E-08
4,5;4,839771E-08
4,55;4,865003E-08
4,6;4,890122E-08
4,65;4,913164E-08
4,7;4,935794E-08
4,75;4,961468E-08
4,8;4,985918E-08
4,85;5,004714E-08
4,9;5,029077E-08
4,95;5,052598E-08
5;5,075131E-08
