Tensao [V];Corrente [A]
-5;-1,404765E-09
-4,95;-1,371171E-09
-4,9;-1,345402E-09
-4,85;-1,325198E-09
-4,8;-1,307841E-09
-4,75;-1,292387E-09
-4,7;-1,27687E-09
-4,65;-1,261262E-09
-4,6;-1,246121E-09
-4,55;-1,230255E-09
-4,5;-1,214383E-09
-4,45;-1,201072E-09
-4,4;-1,189577E-09
-4,35;-1,1775E-09
-4,3;-1,165859E-09
-4,25;-1,151868E-09
-4,2;-1,137888E-09
-4,15;-1,124096E-09
-4,1;-1,109857E-09
-4,05;-1,098662E-09
-4;-1,086174E-09
-3,95;-1,075427E-09
-3,9;-1,06199E-09
-3,85;-1,049511E-09
-3,8;-1,036322E-09
-3,75;-1,024601E-09
-3,7;-1,01128E-09
-3,65;-9,990875E-10
-3,6;-9,853421E-10
-3,55;-9,71027E-10
-3,5;-9,577399E-10
-3,45;-9,442844E-10
-3,4;-9,302519E-10
-3,35;-9,143746E-10
-3,3;-9,003306E-10
-3,25;-8,866101E-10
-3,2;-8,712375E-10
-3,15;-8,592386E-10
-3,1;-8,450188E-10
-3,05;-8,31519E-10
-3;-8,154402E-10
-2,95;-8,00199E-10
-2,9;-7,826121E-10
-2,85;-7,654313E-10
-2,8;-7,47629E-10
-2,75;-7,309353E-10
-2,7;-7,121093E-10
-2,65;-6,933539E-10
-2,6;-6,742174E-10
-2,55;-6,506202E-10
-2,5;-6,258583E-10
-2,45;-6,012271E-10
-2,4;-5,770946E-10
-2,35;-5,499035E-10
-2,3;-5,175504E-10
-2,25;-4,878794E-10
-2,2;-4,566982E-10
-2,15;-4,227948E-10
-2,1;-3,824657E-10
-2,05;-3,42015E-10
-2;-3,011367E-10
-1,95;-2,567409E-10
-1,9;-2,062598E-10
-1,85;-1,577293E-10
-1,8;-1,084939E-10
-1,75;-5,321771E-11
-1,7;1,376454E-11
-1,65;8,607721E-11
-1,6;1,617805E-10
-1,55;2,492935E-10
-1,5;3,613053E-10
-1,45;4,956303E-10
-1,4;6,520038E-10
-1,35;8,417654E-10
-1,3;1,08431E-09
-1,25;1,37868E-09
-1,2;1,732331E-09
-1,15;2,309929E-09
-1,1;2,733313E-09
-1,05;3,481524E-09
-1;4,541529E-09
-0,95;6,06256E-09
-0,9;8,23584E-09
-0,85;1,133127E-08
-0,8;1,566297E-08
-0,75;2,494745E-08
-0,7;3,445474E-08
-0,65;4,73975E-08
-0,6;6,448944E-08
-0,55;8,597688E-08
-0,5;1,118529E-07
-0,45;1,418036E-07
-0,4;1,75118E-07
-0,35;2,113894E-07
-0,3;2,508017E-07
-0,25;2,932395E-07
-0,2;3,385587E-07
-0,15;3,864619E-07
-0,1;4,367676E-07
-0,05;4,894779E-07
0;5,450825E-07
0,05;6,022421E-07
0,1;6,61555E-07
0,15;7,228961E-07
0,2;7,862139E-07
0,25;8,513648E-07
0,3;9,183318E-07
0,35;9,872018E-07
0,4;1,057977E-06
0,45;1,130614E-06
0,5;1,205178E-06
0,55;1,281674E-06
0,6;1,36011E-06
0,65;1,4405E-06
0,7;1,523244E-06
0,75;1,607461E-06
0,8;1,693461E-06
0,85;1,781057E-06
0,9;1,869983E-06
0,95;1,960123E-06
1;2,051132E-06
1,05;2,14322E-06
1,1;2,235781E-06
1,15;2,328452E-06
1,2;2,420697E-06
1,25;2,513244E-06
1,3;2,60529E-06
1,35;2,696907E-06
1,4;2,78854E-06
1,45;2,879007E-06
1,5;2,969074E-06
1,55;3,058372E-06
1,6;3,147497E-06
1,65;3,235585E-06
1,7;3,323333E-06
1,75;3,410703E-06
1,8;3,497147E-06
1,85;3,582879E-06
1,9;3,667819E-06
1,95;3,751995E-06
2;3,835833E-06
2,05;3,918368E-06
2,1;4,000538E-06
2,15;4,081572E-06
2,2;4,161601E-06
2,25;4,240424E-06
2,3;4,318613E-06
2,35;4,395547E-06
2,4;4,470877E-06
2,45;4,545167E-06
2,5;4,617941E-06
2,55;4,689527E-06
2,6;4,75918E-06
2,65;4,826964E-06
2,7;4,893265E-06
2,75;4,957828E-06
2,8;5,020857E-06
2,85;5,081802E-06
2,9;5,141055E-06
2,95;5,198707E-06
3;5,254627E-06
3,05;5,309133E-06
3,1;5,36223E-06
3,15;5,414159E-06
3,2;5,464879E-06
3,25;5,514774E-06
3,3;5,563881E-06
3,35;5,612205E-06
3,4;5,659797E-06
3,45;5,707184E-06
3,5;5,754106E-06
3,55;5,80071E-06
3,6;5,84679E-06
3,65;5,892704E-06
3,7;5,938351E-06
3,75;5,983618E-06
3,8;6,02873E-06
3,85;6,07347E-06
3,9;6,117893E-06
3,95;6,161958E-06
4;6,205438E-06
4,05;6,248428E-06
4,1;6,291053E-06
4,15;6,333182E-06
4,2;6,375014E-06
4,25;6,415776E-06
4,3;6,455972E-06
4,35;6,495759E-06
4,4;6,534204E-06
4,45;6,572577E-06
4,5;6,610308E-06
4,55;6,646805E-06
4,6;6,682892E-06
4,65;6,718465E-06
4,7;6,752986E-06
4,75;6,786954E-06
4,8;6,820032E-06
4,85;6,852648E-06
4,9;6,884924E-06
4,95;6,916356E-06
5;6,946907E-06
