Tensao [V];Corrente [A]
-5;-1,408446E-09
-4,95;-1,374728E-09
-4,9;-1,348685E-09
-4,85;-1,327827E-09
-4,8;-1,308866E-09
-4,75;-1,291667E-09
-4,7;-1,277752E-09
-4,65;-1,263082E-09
-4,6;-1,247329E-09
-4,55;-1,232699E-09
-4,5;-1,220378E-09
-4,45;-1,207994E-09
-4,4;-1,194102E-09
-4,35;-1,181741E-09
-4,3;-1,166935E-09
-4,25;-1,151897E-09
-4,2;-1,138842E-09
-4,15;-1,125918E-09
-4,1;-1,113415E-09
-4,05;-1,102032E-09
-4;-1,089266E-09
-3,95;-1,075831E-09
-3,9;-1,063555E-09
-3,85;-1,052815E-09
-3,8;-1,041684E-09
-3,75;-1,028503E-09
-3,7;-1,016085E-09
-3,65;-1,003343E-09
-3,6;-9,884511E-10
-3,55;-9,746612E-10
-3,5;-9,597387E-10
-3,45;-9,453111E-10
-3,4;-9,331717E-10
-3,35;-9,194164E-10
-3,3;-9,086575E-10
-3,25;-8,946511E-10
-3,2;-8,80655E-10
-3,15;-8,658151E-10
-3,1;-8,521209E-10
-3,05;-8,36989E-10
-3;-8,218211E-10
-2,95;-8,054472E-10
-2,9;-7,907659E-10
-2,85;-7,731073E-10
-2,8;-7,583217E-10
-2,75;-7,416674E-10
-2,7;-7,209006E-10
-2,65;-6,984502E-10
-2,6;-6,779596E-10
-2,55;-6,555257E-10
-2,5;-6,306958E-10
-2,45;-6,06134E-10
-2,4;-5,810328E-10
-2,35;-5,517652E-10
-2,3;-5,223316E-10
-2,25;-4,900677E-10
-2,2;-4,568859E-10
-2,15;-4,214312E-10
-2,1;-3,821878E-10
-2,05;-3,433854E-10
-2;-3,039412E-10
-1,95;-2,592175E-10
-1,9;-2,100241E-10
-1,85;-1,613073E-10
-1,8;-1,103445E-10
-1,75;-5,097913E-11
-1,7;1,393089E-11
-1,65;8,492651E-11
-1,6;1,613297E-10
-1,55;2,528988E-10
-1,5;3,62305E-10
-1,45;4,944961E-10
-1,4;6,492714E-10
-1,35;8,41166E-10
-1,3;1,083138E-09
-1,25;1,375402E-09
-1,2;1,725929E-09
-1,15;2,229958E-09
-1,1;2,721686E-09
-1,05;3,477339E-09
-1;4,539984E-09
-0,95;6,054465E-09
-0,9;8,224931E-09
-0,85;1,131599E-08
-0,8;1,564485E-08
-0,75;2,493405E-08
-0,7;3,442335E-08
-0,65;4,736524E-08
-0,6;6,445587E-08
-0,55;8,592206E-08
-0,5;1,117816E-07
-0,45;1,417191E-07
-0,4;1,75028E-07
-0,35;2,112522E-07
-0,3;2,506522E-07
-0,25;2,930879E-07
-0,2;3,383576E-07
-0,15;3,86222E-07
-0,1;4,365313E-07
-0,05;4,892221E-07
0;5,447608E-07
0,05;6,019118E-07
0,1;6,612048E-07
0,15;7,224849E-07
0,2;7,857896E-07
0,25;8,509141E-07
0,3;9,177952E-07
0,35;9,86627E-07
0,4;1,05738E-06
0,45;1,129961E-06
0,5;1,204518E-06
0,55;1,280958E-06
0,6;1,359336E-06
0,65;1,439673E-06
0,7;1,522288E-06
0,75;1,606515E-06
0,8;1,692528E-06
0,85;1,780087E-06
0,9;1,868938E-06
0,95;1,958948E-06
1;2,04996E-06
1,05;2,142009E-06
1,1;2,234317E-06
1,15;2,326949E-06
1,2;2,419396E-06
1,25;2,511956E-06
1,3;2,603724E-06
1,35;2,695622E-06
1,4;2,786863E-06
1,45;2,87729E-06
1,5;2,967333E-06
1,55;3,056722E-06
1,6;3,145559E-06
1,65;3,23396E-06
1,7;3,321516E-06
1,75;3,408601E-06
1,8;3,495072E-06
1,85;3,580812E-06
1,9;3,665829E-06
1,95;3,749995E-06
2;3,83352E-06
2,05;3,916104E-06
2,1;3,99821E-06
2,15;4,07917E-06
2,2;4,158911E-06
2,25;4,238126E-06
2,3;4,316122E-06
2,35;4,392932E-06
2,4;4,468336E-06
2,45;4,542693E-06
2,5;4,615391E-06
2,55;4,686598E-06
2,6;4,756213E-06
2,65;4,824078E-06
2,7;4,890338E-06
2,75;4,954875E-06
2,8;5,017676E-06
2,85;5,078597E-06
2,9;5,138178E-06
2,95;5,195779E-06
3;5,251627E-06
3,05;5,306043E-06
3,1;5,359197E-06
3,15;5,410979E-06
3,2;5,461778E-06
3,25;5,511509E-06
3,3;5,560552E-06
3,35;5,608967E-06
3,4;5,656315E-06
3,45;5,703808E-06
3,5;5,751086E-06
3,55;5,797358E-06
3,6;5,843265E-06
3,65;5,889135E-06
3,7;5,935002E-06
3,75;5,980345E-06
3,8;6,025413E-06
3,85;6,06981E-06
3,9;6,114364E-06
3,95;6,158261E-06
4;6,201635E-06
4,05;6,244825E-06
4,1;6,287162E-06
4,15;6,329252E-06
4,2;6,370789E-06
4,25;6,411751E-06
4,3;6,452097E-06
4,35;6,49172E-06
4,4;6,530447E-06
4,45;6,568611E-06
4,5;6,606089E-06
4,55;6,643007E-06
4,6;6,679152E-06
4,65;6,714451E-06
4,7;6,748844E-06
4,75;6,78307E-06
4,8;6,816067E-06
4,85;6,848891E-06
4,9;6,880748E-06
4,95;6,911936E-06
5;6,942587E-06
