Tensao [V];Corrente [A]
-5;-1,291383E-09
-4,95;-1,256082E-09
-4,9;-1,231744E-09
-4,85;-1,212392E-09
-4,8;-1,191767E-09
-4,75;-1,173508E-09
-4,7;-1,161338E-09
-4,65;-1,147852E-09
-4,6;-1,132229E-09
-4,55;-1,118561E-09
-4,5;-1,109501E-09
-4,45;-1,095437E-09
-4,4;-1,077554E-09
-4,35;-1,063436E-09
-4,3;-1,052806E-09
-4,25;-1,039396E-09
-4,2;-1,024572E-09
-4,15;-1,011998E-09
-4,1;-1,003235E-09
-4,05;-9,931299E-10
-4;-9,771435E-10
-3,95;-9,649845E-10
-3,9;-9,562868E-10
-3,85;-9,429364E-10
-3,8;-9,25603E-10
-3,75;-9,12578E-10
-3,7;-9,041145E-10
-3,65;-8,93028E-10
-3,6;-8,77265E-10
-3,55;-8,638201E-10
-3,5;-8,540851E-10
-3,45;-8,415527E-10
-3,4;-8,261346E-10
-3,35;-8,125657E-10
-3,3;-8,03422E-10
-3,25;-7,915372E-10
-3,2;-7,743929E-10
-3,15;-7,600998E-10
-3,1;-7,477556E-10
-3,05;-7,351101E-10
-3;-7,177745E-10
-2,95;-7,028181E-10
-2,9;-6,915399E-10
-2,85;-6,753607E-10
-2,8;-6,587635E-10
-2,75;-6,385494E-10
-2,7;-6,222586E-10
-2,65;-6,040661E-10
-2,6;-5,797781E-10
-2,55;-5,572585E-10
-2,5;-5,316451E-10
-2,45;-5,074821E-10
-2,4;-4,770978E-10
-2,35;-4,466733E-10
-2,3;-4,171752E-10
-2,25;-3,889347E-10
-2,2;-3,518905E-10
-2,15;-3,121834E-10
-2,1;-2,783326E-10
-2,05;-2,425854E-10
-2;-1,99738E-10
-1,95;-1,556917E-10
-1,9;-1,132864E-10
-1,85;-6,870033E-11
-1,8;-1,709406E-11
-1,75;3,796559E-11
-1,7;9,052958E-11
-1,65;1,500007E-10
-1,6;2,210879E-10
-1,55;3,037879E-10
-1,5;3,95454E-10
-1,45;4,995048E-10
-1,4;6,334708E-10
-1,35;7,956539E-10
-1,3;9,893303E-10
-1,25;1,221681E-09
-1,2;1,513869E-09
-1,15;1,874619E-09
-1,1;2,521134E-09
-1,05;2,942252E-09
-1;3,768115E-09
-0,95;4,97941E-09
-0,9;6,729358E-09
-0,85;9,228371E-09
-0,8;1,275991E-08
-0,75;1,768843E-08
-0,7;2,802837E-08
-0,65;3,864227E-08
-0,6;5,279972E-08
-0,55;7,082144E-08
-0,5;9,285008E-08
-0,45;1,185172E-07
-0,4;1,473033E-07
-0,35;1,787926E-07
-0,3;2,128838E-07
-0,25;2,49645E-07
-0,2;2,889506E-07
-0,15;3,305839E-07
-0,1;3,742836E-07
-0,05;4,200895E-07
0;4,684036E-07
0,05;5,181765E-07
0,1;5,698535E-07
0,15;6,232357E-07
0,2;6,783108E-07
0,25;7,349889E-07
0,3;7,932355E-07
0,35;8,529981E-07
0,4;9,14323E-07
0,45;9,772214E-07
0,5;1,041659E-06
0,55;1,107661E-06
0,6;1,175162E-06
0,65;1,244311E-06
0,7;1,315469E-06
0,75;1,387829E-06
0,8;1,461655E-06
0,85;1,536741E-06
0,9;1,612956E-06
0,95;1,690006E-06
1;1,767747E-06
1,05;1,846003E-06
1,1;1,924512E-06
1,15;2,003021E-06
1,2;2,081326E-06
1,25;2,159654E-06
1,3;2,237641E-06
1,35;2,31489E-06
1,4;2,391937E-06
1,45;2,468121E-06
1,5;2,543724E-06
1,55;2,619235E-06
1,6;2,693887E-06
1,65;2,767726E-06
1,7;2,841041E-06
1,75;2,913703E-06
1,8;2,985298E-06
1,85;3,056345E-06
1,9;3,126473E-06
1,95;3,195827E-06
2;3,26453E-06
2,05;3,33238E-06
2,1;3,399994E-06
2,15;3,466267E-06
2,2;3,531459E-06
2,25;3,595727E-06
2,3;3,658953E-06
2,35;3,721279E-06
2,4;3,78191E-06
2,45;3,84138E-06
2,5;3,899466E-06
2,55;3,956156E-06
2,6;4,011158E-06
2,65;4,065143E-06
2,7;4,117217E-06
2,75;4,167851E-06
2,8;4,21713E-06
2,85;4,26429E-06
2,9;4,310514E-06
2,95;4,355212E-06
3;4,398944E-06
3,05;4,440955E-06
3,1;4,481979E-06
3,15;4,522125E-06
3,2;4,561609E-06
3,25;4,599786E-06
3,3;4,637714E-06
3,35;4,674629E-06
3,4;4,711404E-06
3,45;4,747552E-06
3,5;4,783478E-06
3,55;4,818975E-06
3,6;4,854197E-06
3,65;4,888878E-06
3,7;4,923573E-06
3,75;4,957759E-06
3,8;4,991687E-06
3,85;5,025205E-06
3,9;5,058615E-06
3,95;5,091302E-06
4;5,123795E-06
4,05;5,155473E-06
4,1;5,187107E-06
4,15;5,218258E-06
4,2;5,249119E-06
4,25;5,27942E-06
4,3;5,309179E-06
4,35;5,338773E-06
4,4;5,367753E-06
4,45;5,396036E-06
4,5;5,424202E-06
4,55;5,452041E-06
4,6;5,479512E-06
4,65;5,506363E-06
4,7;5,532864E-06
4,75;5,558784E-06
4,8;5,584083E-06
4,85;5,60923E-06
4,9;5,633716E-06
4,95;5,657909E-06
5;5,681407E-06
