Tensao [V];Corrente [A]
-5;-1,022713E-09
-4,95;-9,891661E-10
-4,9;-9,574673E-10
-4,85;-9,231694E-10
-4,8;-9,136099E-10
-4,75;-8,996797E-10
-4,7;-8,86665E-10
-4,65;-8,722988E-10
-4,6;-8,649302E-10
-4,55;-8,519206E-10
-4,5;-8,376058E-10
-4,45;-8,154982E-10
-4,4;-8,052262E-10
-4,35;-7,93814E-10
-4,3;-7,833911E-10
-4,25;-7,704846E-10
-4,2;-7,641083E-10
-4,15;-7,455564E-10
-4,1;-7,348323E-10
-4,05;-7,245531E-10
-4;-7,129519E-10
-3,95;-7,01433E-10
-3,9;-6,874946E-10
-3,85;-6,759745E-10
-3,8;-6,652532E-10
-3,75;-6,540227E-10
-3,7;-6,440468E-10
-3,65;-6,312316E-10
-3,6;-6,191159E-10
-3,55;-6,061199E-10
-3,5;-5,951473E-10
-3,45;-5,830998E-10
-3,4;-5,702001E-10
-3,35;-5,584673E-10
-3,3;-5,458568E-10
-3,25;-5,332489E-10
-3,2;-5,208999E-10
-3,15;-5,076737E-10
-3,1;-4,944533E-10
-3,05;-4,77945E-10
-3;-4,608375E-10
-2,95;-4,439186E-10
-2,9;-4,264137E-10
-2,85;-4,096989E-10
-2,8;-4,060534E-10
-2,75;-3,794753E-10
-2,7;-3,583255E-10
-2,65;-3,203579E-10
-2,6;-2,980697E-10
-2,55;-2,748858E-10
-2,5;-2,536917E-10
-2,45;-2,278748E-10
-2,4;-2,028785E-10
-2,35;-2,186969E-10
-2,3;-1,902351E-10
-2,25;-1,61726E-10
-2,2;-1,36747E-10
-2,15;-1,098619E-10
-2,1;-8,508856E-11
-2,05;-5,921752E-11
-2;-3,217968E-11
-1,95;-2,802115E-12
-1,9;2,696187E-11
-1,85;5,599405E-11
-1,8;8,741047E-11
-1,75;1,213734E-10
-1,7;1,56151E-10
-1,65;1,930711E-10
-1,6;2,335017E-10
-1,55;2,787557E-10
-1,5;3,30471E-10
-1,45;3,887945E-10
-1,4;4,55587E-10
-1,35;5,426392E-10
-1,3;6,540871E-10
-1,25;7,716092E-10
-1,2;9,259991E-10
-1,15;1,109139E-09
-1,1;1,308037E-09
-1,05;1,550393E-09
-1;1,895375E-09
-0,95;2,527923E-09
-0,9;3,117602E-09
-0,85;4,19482E-09
-0,8;5,741055E-09
-0,75;7,937078E-09
-0,7;1,097122E-08
-0,65;1,515583E-08
-0,6;2,389838E-08
-0,55;3,251622E-08
-0,5;4,338196E-08
-0,45;5,64314E-08
-0,4;7,144249E-08
-0,35;8,810278E-08
-0,3;1,06194E-07
-0,25;1,25721E-07
-0,2;1,465974E-07
-0,15;1,687673E-07
-0,1;1,921799E-07
-0,05;2,16758E-07
0;2,428511E-07
0,05;2,697458E-07
0,1;2,976426E-07
0,15;3,264771E-07
0,2;3,561383E-07
0,25;3,865082E-07
0,3;4,175693E-07
0,35;4,492026E-07
0,4;4,814561E-07
0,45;5,141308E-07
0,5;5,473416E-07
0,55;5,810708E-07
0,6;6,153102E-07
0,65;6,501287E-07
0,7;6,85638E-07
0,75;7,2164E-07
0,8;7,58156E-07
0,85;7,951876E-07
0,9;8,326539E-07
0,95;8,704303E-07
1;9,083204E-07
1,05;9,461717E-07
1,1;9,838224E-07
1,15;1,021322E-06
1,2;1,058727E-06
1,25;1,095862E-06
1,3;1,132788E-06
1,35;1,169435E-06
1,4;1,205886E-06
1,45;1,241816E-06
1,5;1,277187E-06
1,55;1,312064E-06
1,6;1,346422E-06
1,65;1,380199E-06
1,7;1,413403E-06
1,75;1,445962E-06
1,8;1,478025E-06
1,85;1,509468E-06
1,9;1,540258E-06
1,95;1,570322E-06
2;1,599872E-06
2,05;1,62871E-06
2,1;1,656962E-06
2,15;1,684462E-06
2,2;1,711246E-06
2,25;1,737417E-06
2,3;1,762839E-06
2,35;1,787455E-06
2,4;1,811492E-06
2,45;1,834702E-06
2,5;1,857333E-06
2,55;1,8793E-06
2,6;1,900631E-06
2,65;1,921277E-06
2,7;1,941358E-06
2,75;1,960814E-06
2,8;1,97966E-06
2,85;1,997865E-06
2,9;2,015475E-06
2,95;2,03249E-06
3;2,049055E-06
3,05;2,065093E-06
3,1;2,080626E-06
3,15;2,095653E-06
3,2;2,110461E-06
3,25;2,125046E-06
3,3;2,13913E-06
3,35;2,152826E-06
3,4;2,166708E-06
3,45;2,180142E-06
3,5;2,193649E-06
3,55;2,206855E-06
3,6;2,220025E-06
3,65;2,23332E-06
3,7;2,246414E-06
3,75;2,259458E-06
3,8;2,272502E-06
3,85;2,285495E-06
3,9;2,298614E-06
3,95;2,311519E-06
4;2,324577E-06
4,05;2,337408E-06
4,1;2,349999E-06
4,15;2,362894E-06
4,2;2,375286E-06
4,25;2,388105E-06
4,3;2,400422E-06
4,35;2,412702E-06
4,4;2,424969E-06
4,45;2,436683E-06
4,5;2,448524E-06
4,55;2,460242E-06
4,6;2,471757E-06
4,65;2,482995E-06
4,7;2,494173E-06
4,75;2,504998E-06
4,8;2,515812E-06
4,85;2,526237E-06
4,9;2,536624E-06
4,95;2,546875E-06
5;2,556571E-06
