Tensao [V];Corrente [A]
-5;-1,556726E-09
-4,95;-1,522575E-09
-4,9;-1,496533E-09
-4,85;-1,473459E-09
-4,8;-1,454883E-09
-4,75;-1,4397E-09
-4,7;-1,422833E-09
-4,65;-1,405027E-09
-4,6;-1,392628E-09
-4,55;-1,380502E-09
-4,5;-1,364219E-09
-4,45;-1,346491E-09
-4,4;-1,333782E-09
-4,35;-1,323529E-09
-4,3;-1,308309E-09
-4,25;-1,291763E-09
-4,2;-1,278483E-09
-4,15;-1,269743E-09
-4,1;-1,254817E-09
-4,05;-1,240989E-09
-4;-1,23007E-09
-3,95;-1,219518E-09
-3,9;-1,205508E-09
-3,85;-1,187348E-09
-3,8;-1,175058E-09
-3,75;-1,163045E-09
-3,7;-1,149623E-09
-3,65;-1,132324E-09
-3,6;-1,119823E-09
-3,55;-1,110027E-09
-3,5;-1,095038E-09
-3,45;-1,078538E-09
-3,4;-1,06406E-09
-3,35;-1,05241E-09
-3,3;-1,035888E-09
-3,25;-1,018569E-09
-3,2;-1,00598E-09
-3,15;-9,93737E-10
-3,1;-9,777269E-10
-3,05;-9,58766E-10
-3;-9,439908E-10
-2,95;-9,317368E-10
-2,9;-9,139119E-10
-2,85;-8,947913E-10
-2,8;-8,766507E-10
-2,75;-8,614817E-10
-2,7;-8,413937E-10
-2,65;-8,190819E-10
-2,6;-7,993648E-10
-2,55;-7,794277E-10
-2,5;-7,57514E-10
-2,45;-7,311844E-10
-2,4;-7,063956E-10
-2,35;-6,837234E-10
-2,3;-6,548303E-10
-2,25;-6,206852E-10
-2,2;-5,889764E-10
-2,15;-5,590157E-10
-2,1;-5,245996E-10
-2,05;-4,805604E-10
-2;-4,377453E-10
-1,95;-3,972936E-10
-1,9;-3,500026E-10
-1,85;-2,939655E-10
-1,8;-2,367147E-10
-1,75;-1,812875E-10
-1,7;-1,146854E-10
-1,65;-3,09962E-11
-1,6;5,816751E-11
-1,55;1,590529E-10
-1,5;2,813741E-10
-1,45;4,412737E-10
-1,4;6,368645E-10
-1,35;8,672327E-10
-1,3;1,154063E-09
-1,25;1,517116E-09
-1,2;1,966333E-09
-1,15;2,799346E-09
-1,1;3,246716E-09
-1,05;4,174116E-09
-1;5,512979E-09
-0,95;7,422575E-09
-0,9;1,015634E-08
-0,85;1,401758E-08
-0,8;1,941782E-08
-0,75;3,077927E-08
-0,7;4,252688E-08
-0,65;5,844764E-08
-0,6;7,915632E-08
-0,55;1,048248E-07
-0,5;1,352756E-07
-0,45;1,700104E-07
-0,4;2,084331E-07
-0,35;2,502118E-07
-0,3;2,956382E-07
-0,25;3,44556E-07
-0,2;3,966734E-07
-0,15;4,517261E-07
-0,1;5,095105E-07
-0,05;5,700391E-07
0;6,337904E-07
0,05;6,994127E-07
0,1;7,674069E-07
0,15;8,377178E-07
0,2;9,103396E-07
0,25;9,850571E-07
0,3;1,061896E-06
0,35;1,140992E-06
0,4;1,222452E-06
0,45;1,30618E-06
0,5;1,392166E-06
0,55;1,480503E-06
0,6;1,571252E-06
0,65;1,664348E-06
0,7;1,760171E-06
0,75;1,857915E-06
0,8;1,957723E-06
0,85;2,059443E-06
0,9;2,162777E-06
0,95;2,267842E-06
1;2,373844E-06
1,05;2,480764E-06
1,1;2,588258E-06
1,15;2,696388E-06
1,2;2,804847E-06
1,25;2,913634E-06
1,3;3,022079E-06
1,35;3,130199E-06
1,4;3,238145E-06
1,45;3,345172E-06
1,5;3,451765E-06
1,55;3,557743E-06
1,6;3,663008E-06
1,65;3,76767E-06
1,7;3,87198E-06
1,75;3,975818E-06
1,8;4,079037E-06
1,85;4,181622E-06
1,9;4,283842E-06
1,95;4,385308E-06
2;4,486471E-06
2,05;4,587077E-06
2,1;4,687615E-06
2,15;4,786414E-06
2,2;4,88456E-06
2,25;4,981831E-06
2,3;5,077622E-06
2,35;5,172584E-06
2,4;5,266111E-06
2,45;5,358136E-06
2,5;5,448779E-06
2,55;5,53749E-06
2,6;5,624563E-06
2,65;5,710205E-06
2,7;5,793655E-06
2,75;5,875514E-06
2,8;5,955729E-06
2,85;6,033487E-06
2,9;6,109356E-06
2,95;6,183438E-06
3;6,255857E-06
3,05;6,326539E-06
3,1;6,395514E-06
3,15;6,462626E-06
3,2;6,528884E-06
3,25;6,593711E-06
3,3;6,657542E-06
3,35;6,720551E-06
3,4;6,782879E-06
3,45;6,844874E-06
3,5;6,906511E-06
3,55;6,967677E-06
3,6;7,028677E-06
3,65;7,089016E-06
3,7;7,149463E-06
3,75;7,209144E-06
3,8;7,269075E-06
3,85;7,328666E-06
3,9;7,388021E-06
3,95;7,446984E-06
4;7,505427E-06
4,05;7,563739E-06
4,1;7,621557E-06
4,15;7,678722E-06
4,2;7,735596E-06
4,25;7,7923E-06
4,3;7,847929E-06
4,35;7,903021E-06
4,4;7,957266E-06
4,45;8,010811E-06
4,5;8,063317E-06
4,55;8,114987E-06
4,6;8,165397E-06
4,65;8,215251E-06
4,7;8,26412E-06
4,75;8,311699E-06
4,8;8,357946E-06
4,85;8,403493E-06
4,9;8,448373E-06
4,95;8,491837E-06
5;8,5342E-06
