Tensao [V];Corrente [A]
-5;-1,648614E-09
-4,95;-1,612931E-09
-4,9;-1,587497E-09
-4,85;-1,565021E-09
-4,8;-1,546703E-09
-4,75;-1,529708E-09
-4,7;-1,51418E-09
-4,65;-1,496669E-09
-4,6;-1,482506E-09
-4,55;-1,468574E-09
-4,5;-1,454549E-09
-4,45;-1,438983E-09
-4,4;-1,429812E-09
-4,35;-1,412099E-09
-4,3;-1,399876E-09
-4,25;-1,383411E-09
-4,2;-1,370978E-09
-4,15;-1,357619E-09
-4,1;-1,343413E-09
-4,05;-1,331144E-09
-4;-1,318151E-09
-3,95;-1,306048E-09
-3,9;-1,290358E-09
-3,85;-1,276576E-09
-3,8;-1,26189E-09
-3,75;-1,252603E-09
-3,7;-1,239423E-09
-3,65;-1,222734E-09
-3,6;-1,209547E-09
-3,55;-1,196147E-09
-3,5;-1,183716E-09
-3,45;-1,166561E-09
-3,4;-1,150905E-09
-3,35;-1,136999E-09
-3,3;-1,119788E-09
-3,25;-1,10368E-09
-3,2;-1,087323E-09
-3,15;-1,076837E-09
-3,1;-1,063646E-09
-3,05;-1,045049E-09
-3;-1,028966E-09
-2,95;-1,014556E-09
-2,9;-9,993462E-10
-2,85;-9,792335E-10
-2,8;-9,626401E-10
-2,75;-9,441333E-10
-2,7;-9,262848E-10
-2,65;-9,04655E-10
-2,6;-8,842137E-10
-2,55;-8,646047E-10
-2,5;-8,413937E-10
-2,45;-8,141507E-10
-2,4;-7,890543E-10
-2,35;-7,678138E-10
-2,3;-7,439199E-10
-2,25;-7,140323E-10
-2,2;-6,826193E-10
-2,15;-6,507056E-10
-2,1;-6,154085E-10
-2,05;-5,721026E-10
-2;-5,281443E-10
-1,95;-4,857393E-10
-1,9;-4,404305E-10
-1,85;-3,865795E-10
-1,8;-3,310723E-10
-1,75;-2,71795E-10
-1,7;-2,055948E-10
-1,65;-1,207059E-10
-1,6;-2,395249E-11
-1,55;8,423801E-11
-1,5;2,164252E-10
-1,45;3,87895E-10
-1,4;6,045633E-10
-1,35;8,615769E-10
-1,3;1,183848E-09
-1,25;1,592218E-09
-1,2;2,099259E-09
-1,15;3,034129E-09
-1,1;3,555295E-09
-1,05;4,611568E-09
-1;6,130704E-09
-0,95;8,298408E-09
-0,9;1,139866E-08
-0,85;1,576479E-08
-0,8;2,510414E-08
-0,75;3,47572E-08
-0,7;4,790579E-08
-0,65;6,564681E-08
-0,6;8,85268E-08
-0,55;1,166798E-07
-0,5;1,498E-07
-0,45;1,873603E-07
-0,4;2,285827E-07
-0,35;2,736321E-07
-0,3;3,22449E-07
-0,25;3,750595E-07
-0,2;4,310655E-07
-0,15;4,901793E-07
-0,1;5,522618E-07
-0,05;6,172511E-07
0;6,856711E-07
0,05;7,561355E-07
0,1;8,290925E-07
0,15;9,045125E-07
0,2;9,824112E-07
0,25;1,062647E-06
0,3;1,145144E-06
0,35;1,230053E-06
0,4;1,317667E-06
0,45;1,407728E-06
0,5;1,50028E-06
0,55;1,595423E-06
0,6;1,693248E-06
0,65;1,793674E-06
0,7;1,897025E-06
0,75;2,002425E-06
0,8;2,11027E-06
0,85;2,220208E-06
0,9;2,331822E-06
0,95;2,444743E-06
1;2,559204E-06
1,05;2,674628E-06
1,1;2,791091E-06
1,15;2,907958E-06
1,2;3,025239E-06
1,25;3,143019E-06
1,3;3,260749E-06
1,35;3,377964E-06
1,4;3,495833E-06
1,45;3,612536E-06
1,5;3,728624E-06
1,55;3,844064E-06
1,6;3,958786E-06
1,65;4,073208E-06
1,7;4,187002E-06
1,75;4,300461E-06
1,8;4,413279E-06
1,85;4,525797E-06
1,9;4,637863E-06
1,95;4,749318E-06
2;4,860722E-06
2,05;4,971194E-06
2,1;5,08196E-06
2,15;5,191386E-06
2,2;5,300017E-06
2,25;5,407973E-06
2,3;5,515293E-06
2,35;5,620846E-06
2,4;5,725431E-06
2,45;5,8287E-06
2,5;5,930267E-06
2,55;6,030161E-06
2,6;6,128206E-06
2,65;6,224032E-06
2,7;6,318103E-06
2,75;6,410086E-06
2,8;6,500512E-06
2,85;6,588615E-06
2,9;6,675144E-06
2,95;6,759196E-06
3;6,841708E-06
3,05;6,922448E-06
3,1;7,001293E-06
3,15;7,078961E-06
3,2;7,154948E-06
3,25;7,229583E-06
3,3;7,303323E-06
3,35;7,375991E-06
3,4;7,447662E-06
3,45;7,519014E-06
3,5;7,590084E-06
3,55;7,66064E-06
3,6;7,730883E-06
3,65;7,800878E-06
3,7;7,870888E-06
3,75;7,940596E-06
3,8;8,010226E-06
3,85;8,079134E-06
3,9;8,147915E-06
3,95;8,216361E-06
4;8,284489E-06
4,05;8,352372E-06
4,1;8,41997E-06
4,15;8,487274E-06
4,2;8,55399E-06
4,25;8,6202E-06
4,3;8,686072E-06
4,35;8,751322E-06
4,4;8,815665E-06
4,45;8,879492E-06
4,5;8,942307E-06
4,55;9,004192E-06
4,6;9,065096E-06
4,65;9,124912E-06
4,7;9,183572E-06
4,75;9,241719E-06
4,8;9,297813E-06
4,85;9,353173E-06
4,9;9,407853E-06
4,95;9,461093E-06
5;9,51287E-06
