Tensao [V];Corrente [A]
-5;-1,28396E-09
-4,95;-1,249062E-09
-4,9;-1,223505E-09
-4,85;-1,203366E-09
-4,8;-1,186317E-09
-4,75;-1,169908E-09
-4,7;-1,155107E-09
-4,65;-1,139288E-09
-4,6;-1,125736E-09
-4,55;-1,113157E-09
-4,5;-1,099382E-09
-4,45;-1,086763E-09
-4,4;-1,072851E-09
-4,35;-1,062023E-09
-4,3;-1,050473E-09
-4,25;-1,037539E-09
-4,2;-1,026034E-09
-4,15;-1,015653E-09
-4,1;-1,002929E-09
-4,05;-9,908171E-10
-4;-9,759307E-10
-3,95;-9,637019E-10
-3,9;-9,533023E-10
-3,85;-9,409592E-10
-3,8;-9,28926E-10
-3,75;-9,164485E-10
-3,7;-9,043011E-10
-3,65;-8,932541E-10
-3,6;-8,810085E-10
-3,55;-8,676814E-10
-3,5;-8,558864E-10
-3,45;-8,412317E-10
-3,4;-8,293204E-10
-3,35;-8,174445E-10
-3,3;-8,050671E-10
-3,25;-7,934723E-10
-3,2;-7,787279E-10
-3,15;-7,656708E-10
-3,1;-7,523254E-10
-3,05;-7,376942E-10
-3;-7,238803E-10
-2,95;-7,074454E-10
-2,9;-6,941663E-10
-2,85;-6,771561E-10
-2,8;-6,598916E-10
-2,75;-6,435619E-10
-2,7;-6,280588E-10
-2,65;-6,092867E-10
-2,6;-5,901085E-10
-2,55;-5,683982E-10
-2,5;-5,467486E-10
-2,45;-5,217978E-10
-2,4;-4,965373E-10
-2,35;-4,677346E-10
-2,3;-4,39039E-10
-2,25;-4,067831E-10
-2,2;-3,762982E-10
-2,15;-3,438222E-10
-2,1;-3,083546E-10
-2,05;-2,706594E-10
-2;-2,279094E-10
-1,95;-1,880015E-10
-1,9;-1,456159E-10
-1,85;-1,003842E-10
-1,8;-5,024528E-11
-1,75;1,584105E-12
-1,7;5,797255E-11
-1,65;1,214258E-10
-1,6;1,930258E-10
-1,55;2,719297E-10
-1,5;3,624299E-10
-1,45;4,754938E-10
-1,4;6,108964E-10
-1,35;7,732889E-10
-1,3;9,663897E-10
-1,25;1,205803E-09
-1,2;1,503148E-09
-1,15;1,866687E-09
-1,1;2,522869E-09
-1,05;2,947344E-09
-1;3,790802E-09
-0,95;5,023129E-09
-0,9;6,799649E-09
-0,85;9,342993E-09
-0,8;1,29246E-08
-0,75;1,790544E-08
-0,7;2,834169E-08
-0,65;3,910005E-08
-0,6;5,346324E-08
-0,55;7,166696E-08
-0,5;9,387601E-08
-0,45;1,197729E-07
-0,4;1,488539E-07
-0,35;1,805907E-07
-0,3;2,149398E-07
-0,25;2,520427E-07
-0,2;2,916467E-07
-0,15;3,335785E-07
-0,1;3,776105E-07
-0,05;4,238278E-07
0;4,725199E-07
0,05;5,22691E-07
0,1;5,747161E-07
0,15;6,284945E-07
0,2;6,840346E-07
0,25;7,411335E-07
0,3;7,997866E-07
0,35;8,600072E-07
0,4;9,21819E-07
0,45;9,852259E-07
0,5;1,050199E-06
0,55;1,116619E-06
0,6;1,184723E-06
0,65;1,254453E-06
0,7;1,326072E-06
0,75;1,39906E-06
0,8;1,473436E-06
0,85;1,54915E-06
0,9;1,625928E-06
0,95;1,703649E-06
1;1,782072E-06
1,05;1,861023E-06
1,1;1,940167E-06
1,15;2,019314E-06
1,2;2,098281E-06
1,25;2,177425E-06
1,3;2,255713E-06
1,35;2,33374E-06
1,4;2,411411E-06
1,45;2,488334E-06
1,5;2,564629E-06
1,55;2,640448E-06
1,6;2,715843E-06
1,65;2,790597E-06
1,7;2,864423E-06
1,75;2,937535E-06
1,8;3,009936E-06
1,85;3,08161E-06
1,9;3,152392E-06
1,95;3,222022E-06
2;3,291575E-06
2,05;3,360027E-06
2,1;3,427929E-06
2,15;3,494613E-06
2,2;3,560394E-06
2,25;3,625392E-06
2,3;3,689205E-06
2,35;3,751657E-06
2,4;3,81294E-06
2,45;3,873024E-06
2,5;3,931638E-06
2,55;3,988963E-06
2,6;4,044482E-06
2,65;4,098614E-06
2,7;4,15124E-06
2,75;4,202214E-06
2,8;4,251891E-06
2,85;4,299786E-06
2,9;4,346259E-06
2,95;4,391078E-06
3;4,435537E-06
3,05;4,477311E-06
3,1;4,519359E-06
3,15;4,559231E-06
3,2;4,59949E-06
3,25;4,637922E-06
3,3;4,675936E-06
3,35;4,713437E-06
3,4;4,75057E-06
3,45;4,78714E-06
3,5;4,823266E-06
3,55;4,859414E-06
3,6;4,894989E-06
3,65;4,930063E-06
3,7;4,965094E-06
3,75;4,999741E-06
3,8;5,033745E-06
3,85;5,067702E-06
3,9;5,101082E-06
3,95;5,134528E-06
4;5,167183E-06
4,05;5,199308E-06
4,1;5,231071E-06
4,15;5,262795E-06
4,2;5,293658E-06
4,25;5,32427E-06
4,3;5,354443E-06
4,35;5,384279E-06
4,4;5,413472E-06
4,45;5,442339E-06
4,5;5,470671E-06
4,55;5,498698E-06
4,6;5,526319E-06
4,65;5,553447E-06
4,7;5,57986E-06
4,75;5,60596E-06
4,8;5,631695E-06
4,85;5,656929E-06
4,9;5,681662E-06
4,95;5,706324E-06
5;5,729763E-06
