Tensao [V];Corrente [A]
-5;-1,648801E-09
-4,95;-1,612184E-09
-4,9;-1,586454E-09
-4,85;-1,566308E-09
-4,8;-1,54768E-09
-4,75;-1,530953E-09
-4,7;-1,515529E-09
-4,65;-1,497398E-09
-4,6;-1,482236E-09
-4,55;-1,464894E-09
-4,5;-1,451661E-09
-4,45;-1,43907E-09
-4,4;-1,425248E-09
-4,35;-1,411995E-09
-4,3;-1,399446E-09
-4,25;-1,384624E-09
-4,2;-1,372169E-09
-4,15;-1,358094E-09
-4,1;-1,346724E-09
-4,05;-1,333832E-09
-4;-1,320133E-09
-3,95;-1,30585E-09
-3,9;-1,292905E-09
-3,85;-1,279112E-09
-3,8;-1,264924E-09
-3,75;-1,251287E-09
-3,7;-1,237953E-09
-3,65;-1,223599E-09
-3,6;-1,210181E-09
-3,55;-1,196159E-09
-3,5;-1,180828E-09
-3,45;-1,165056E-09
-3,4;-1,151262E-09
-3,35;-1,135832E-09
-3,3;-1,120898E-09
-3,25;-1,106136E-09
-3,2;-1,09116E-09
-3,15;-1,073993E-09
-3,1;-1,060272E-09
-3,05;-1,044783E-09
-3;-1,031859E-09
-2,95;-1,013314E-09
-2,9;-9,965906E-10
-2,85;-9,800706E-10
-2,8;-9,628042E-10
-2,75;-9,42373E-10
-2,7;-9,248803E-10
-2,65;-9,050563E-10
-2,6;-8,842733E-10
-2,55;-8,618232E-10
-2,5;-8,406443E-10
-2,45;-8,185549E-10
-2,4;-7,929986E-10
-2,35;-7,670179E-10
-2,3;-7,38567E-10
-2,25;-7,128632E-10
-2,2;-6,806151E-10
-2,15;-6,471472E-10
-2,1;-6,140219E-10
-2,05;-5,784137E-10
-2;-5,374446E-10
-1,95;-4,937857E-10
-1,9;-4,467801E-10
-1,85;-3,978825E-10
-1,8;-3,380309E-10
-1,75;-2,750687E-10
-1,7;-2,054866E-10
-1,65;-1,304121E-10
-1,6;-3,456042E-11
-1,55;8,037923E-11
-1,5;2,156664E-10
-1,45;3,807577E-10
-1,4;5,945466E-10
-1,35;8,607967E-10
-1,3;1,183013E-09
-1,25;1,579468E-09
-1,2;2,079314E-09
-1,15;2,896507E-09
-1,1;3,514729E-09
-1,05;4,593693E-09
-1;6,104836E-09
-0,95;8,268485E-09
-0,9;1,134694E-08
-0,85;1,570102E-08
-0,8;2,500076E-08
-0,75;3,462028E-08
-0,7;4,771845E-08
-0,65;6,543744E-08
-0,6;8,81968E-08
-0,55;1,162366E-07
-0,5;1,493066E-07
-0,45;1,867857E-07
-0,4;2,278928E-07
-0,35;2,72868E-07
-0,3;3,215939E-07
-0,25;3,74051E-07
-0,2;4,298997E-07
-0,15;4,88888E-07
-0,1;5,508531E-07
-0,05;6,156692E-07
0;6,839356E-07
0,05;7,541875E-07
0,1;8,269896E-07
0,15;9,022968E-07
0,2;9,800103E-07
0,25;1,060069E-06
0,3;1,142365E-06
0,35;1,22714E-06
0,4;1,314542E-06
0,45;1,404374E-06
0,5;1,496756E-06
0,55;1,591653E-06
0,6;1,689236E-06
0,65;1,78933E-06
0,7;1,892411E-06
0,75;1,997616E-06
0,8;2,10511E-06
0,85;2,214834E-06
0,9;2,326286E-06
0,95;2,438929E-06
1;2,5529E-06
1,05;2,668013E-06
1,1;2,784152E-06
1,15;2,900744E-06
1,2;3,017909E-06
1,25;3,135263E-06
1,3;3,252896E-06
1,35;3,369912E-06
1,4;3,487229E-06
1,45;3,603705E-06
1,5;3,719467E-06
1,55;3,834482E-06
1,6;3,949081E-06
1,65;4,063114E-06
1,7;4,176468E-06
1,75;4,28969E-06
1,8;4,402204E-06
1,85;4,514537E-06
1,9;4,626256E-06
1,95;4,737305E-06
2;4,848032E-06
2,05;4,958407E-06
2,1;5,068668E-06
2,15;5,177985E-06
2,2;5,286529E-06
2,25;5,393935E-06
2,3;5,500562E-06
2,35;5,606013E-06
2,4;5,710284E-06
2,45;5,813006E-06
2,5;5,914274E-06
2,55;6,013525E-06
2,6;6,111014E-06
2,65;6,20698E-06
2,7;6,300506E-06
2,75;6,392334E-06
2,8;6,482113E-06
2,85;6,569861E-06
2,9;6,656107E-06
2,95;6,739863E-06
3;6,82195E-06
3,05;6,902088E-06
3,1;6,981003E-06
3,15;7,057974E-06
3,2;7,133882E-06
3,25;7,207982E-06
3,3;7,281215E-06
3,35;7,353367E-06
3,4;7,424995E-06
3,45;7,495894E-06
3,5;7,566549E-06
3,55;7,636794E-06
3,6;7,706642E-06
3,65;7,776301E-06
3,7;7,845788E-06
3,75;7,915338E-06
3,8;7,984509E-06
3,85;8,053396E-06
3,9;8,121643E-06
3,95;8,189745E-06
4;8,257375E-06
4,05;8,325279E-06
4,1;8,392692E-06
4,15;8,459251E-06
4,2;8,525882E-06
4,25;8,591682E-06
4,3;8,65697E-06
4,35;8,722111E-06
4,4;8,786247E-06
4,45;8,849789E-06
4,5;8,912004E-06
4,55;8,973549E-06
4,6;9,034155E-06
4,65;9,093388E-06
4,7;9,151698E-06
4,75;9,209001E-06
4,8;9,265126E-06
4,85;9,320222E-06
4,9;9,374499E-06
4,95;9,427091E-06
5;9,478612E-06
