Tensao [V];Corrente [A]
-5;-1,015794E-09
-4,95;-9,855354E-10
-4,9;-9,633265E-10
-4,85;-9,411926E-10
-4,8;-9,189725E-10
-4,75;-9,053317E-10
-4,7;-8,962239E-10
-4,65;-8,788692E-10
-4,6;-8,61583E-10
-4,55;-8,477326E-10
-4,5;-8,386836E-10
-4,45;-8,260637E-10
-4,4;-8,094049E-10
-4,35;-7,965072E-10
-4,3;-7,881169E-10
-4,25;-7,765953E-10
-4,2;-7,621918E-10
-4,15;-7,488054E-10
-4,1;-7,424777E-10
-4,05;-7,341063E-10
-4;-7,177138E-10
-3,95;-7,042835E-10
-3,9;-6,965269E-10
-3,85;-6,571034E-10
-3,8;-6,564923E-10
-3,75;-6,495372E-10
-3,7;-6,457194E-10
-3,65;-6,393152E-10
-3,6;-6,268244E-10
-3,55;-6,135758E-10
-3,5;-6,034565E-10
-3,45;-5,958469E-10
-3,4;-5,812223E-10
-3,35;-5,644071E-10
-3,3;-5,541402E-10
-3,25;-5,436162E-10
-3,2;-5,304578E-10
-3,15;-5,136621E-10
-3,1;-5,020647E-10
-3,05;-4,903152E-10
-3;-4,752866E-10
-2,95;-4,559489E-10
-2,9;-4,387289E-10
-2,85;-4,240499E-10
-2,8;-4,070582E-10
-2,75;-3,83157E-10
-2,7;-3,622058E-10
-2,65;-3,431677E-10
-2,6;-3,2294E-10
-2,55;-2,9768E-10
-2,5;-2,717178E-10
-2,45;-2,498681E-10
-2,4;-2,267397E-10
-2,35;-1,996822E-10
-2,3;-1,714109E-10
-2,25;-1,495652E-10
-2,2;-1,273843E-10
-2,15;-9,86745E-11
-2,1;-6,90198E-11
-2,05;-4,344811E-11
-2;-1,85948E-11
-1,95;9,343926E-12
-1,9;4,259725E-11
-1,85;7,175632E-11
-1,8;9,965493E-11
-1,75;1,322824E-10
-1,7;1,697323E-10
-1,65;2,057012E-10
-1,6;2,429787E-10
-1,55;2,880035E-10
-1,5;3,420154E-10
-1,45;4,013587E-10
-1,4;4,663425E-10
-1,35;5,410687E-10
-1,3;6,402668E-10
-1,25;7,517492E-10
-1,2;8,813693E-10
-1,15;1,038669E-09
-1,1;1,240057E-09
-1,05;1,50153E-09
-1;1,86057E-09
-0,95;2,418997E-09
-0,9;3,097638E-09
-0,85;4,17869E-09
-0,8;5,746315E-09
-0,75;7,948813E-09
-0,7;1,098549E-08
-0,65;1,515441E-08
-0,6;2,390462E-08
-0,55;3,249335E-08
-0,5;4,335251E-08
-0,45;5,645368E-08
-0,4;7,143123E-08
-0,35;8,804935E-08
-0,3;1,061948E-07
-0,25;1,257377E-07
-0,2;1,465913E-07
-0,15;1,687288E-07
-0,1;1,921365E-07
-0,05;2,16752E-07
0;2,428351E-07
0,05;2,696924E-07
0,1;2,976029E-07
0,15;3,264534E-07
0,2;3,561502E-07
0,25;3,864148E-07
0,3;4,173998E-07
0,35;4,491432E-07
0,4;4,813257E-07
0,45;5,140675E-07
0,5;5,472887E-07
0,55;5,810738E-07
0,6;6,153817E-07
0,65;6,500725E-07
0,7;6,856247E-07
0,75;7,216344E-07
0,8;7,582394E-07
0,85;7,952241E-07
0,9;8,32671E-07
0,95;8,704165E-07
1;9,084317E-07
1,05;9,46185E-07
1,1;9,838596E-07
1,15;1,021386E-06
1,2;1,058815E-06
1,25;1,095933E-06
1,3;1,132813E-06
1,35;1,169469E-06
1,4;1,206069E-06
1,45;1,241953E-06
1,5;1,277349E-06
1,55;1,31217E-06
1,6;1,34662E-06
1,65;1,380429E-06
1,7;1,413596E-06
1,75;1,446148E-06
1,8;1,478206E-06
1,85;1,509682E-06
1,9;1,54039E-06
1,95;1,57047E-06
2;1,600023E-06
2,05;1,62894E-06
2,1;1,657185E-06
2,15;1,684611E-06
2,2;1,711545E-06
2,25;1,737666E-06
2,3;1,762999E-06
2,35;1,787596E-06
2,4;1,811618E-06
2,45;1,834991E-06
2,5;1,857528E-06
2,55;1,879493E-06
2,6;1,900832E-06
2,65;1,921523E-06
2,7;1,941644E-06
2,75;1,961057E-06
2,8;1,979841E-06
2,85;1,998203E-06
2,9;2,015822E-06
2,95;2,032763E-06
3;2,049239E-06
3,05;2,065296E-06
3,1;2,080844E-06
3,15;2,095848E-06
3,2;2,111085E-06
3,25;2,125306E-06
3,3;2,139578E-06
3,35;2,153286E-06
3,4;2,167046E-06
3,45;2,180453E-06
3,5;2,19396E-06
3,55;2,207166E-06
3,6;2,22036E-06
3,65;2,233503E-06
3,7;2,246648E-06
3,75;2,259931E-06
3,8;2,272874E-06
3,85;2,28578E-06
3,9;2,298887E-06
3,95;2,311817E-06
4;2,324698E-06
4,05;2,337567E-06
4,1;2,350385E-06
4,15;2,363066E-06
4,2;2,375746E-06
4,25;2,388226E-06
4,3;2,400631E-06
4,35;2,412896E-06
4,4;2,424988E-06
4,45;2,436956E-06
4,5;2,448745E-06
4,55;2,460475E-06
4,6;2,472017E-06
4,65;2,483229E-06
4,7;2,494344E-06
4,75;2,505208E-06
4,8;2,516136E-06
4,85;2,526509E-06
4,9;2,536872E-06
4,95;2,546972E-06
5;2,557084E-06
