Tensao [V];Corrente [A]
-5;-1,550962E-09
-4,95;-1,516367E-09
-4,9;-1,488811E-09
-4,85;-1,465955E-09
-4,8;-1,448842E-09
-4,75;-1,434505E-09
-4,7;-1,418587E-09
-4,65;-1,3994E-09
-4,6;-1,387352E-09
-4,55;-1,375078E-09
-4,5;-1,356413E-09
-4,45;-1,343522E-09
-4,4;-1,331283E-09
-4,35;-1,318277E-09
-4,3;-1,305518E-09
-4,25;-1,289435E-09
-4,2;-1,278775E-09
-4,15;-1,267597E-09
-4,1;-1,252052E-09
-4,05;-1,23699E-09
-4;-1,22534E-09
-3,95;-1,213136E-09
-3,9;-1,199939E-09
-3,85;-1,185736E-09
-3,8;-1,172283E-09
-3,75;-1,160932E-09
-3,7;-1,147124E-09
-3,65;-1,131728E-09
-3,6;-1,117615E-09
-3,55;-1,105393E-09
-3,5;-1,08937E-09
-3,45;-1,076639E-09
-3,4;-1,06279E-09
-3,35;-1,050949E-09
-3,3;-1,036414E-09
-3,25;-1,021058E-09
-3,2;-1,006802E-09
-3,15;-9,936869E-10
-3,1;-9,787005E-10
-3,05;-9,595258E-10
-3;-9,428917E-10
-2,95;-9,296591E-10
-2,9;-9,132589E-10
-2,85;-8,931068E-10
-2,8;-8,743394E-10
-2,75;-8,604099E-10
-2,7;-8,466152E-10
-2,65;-8,233917E-10
-2,6;-8,010867E-10
-2,55;-7,79814E-10
-2,5;-7,612092E-10
-2,45;-7,35526E-10
-2,4;-7,057613E-10
-2,35;-6,801205E-10
-2,3;-6,516908E-10
-2,25;-6,200163E-10
-2,2;-5,880257E-10
-2,15;-5,582594E-10
-2,1;-5,212166E-10
-2,05;-4,811246E-10
-2;-4,388776E-10
-1,95;-4,00296E-10
-1,9;-3,52878E-10
-1,85;-3,007006E-10
-1,8;-2,412209E-10
-1,75;-1,835142E-10
-1,7;-1,175502E-10
-1,65;-3,877301E-11
-1,6;5,005434E-11
-1,55;1,51572E-10
-1,5;2,756446E-10
-1,45;4,338319E-10
-1,4;6,233168E-10
-1,35;8,553384E-10
-1,3;1,144361E-09
-1,25;1,505443E-09
-1,2;1,952434E-09
-1,15;2,737884E-09
-1,1;3,227665E-09
-1,05;4,159044E-09
-1;5,496403E-09
-0,95;7,404167E-09
-0,9;1,013729E-08
-0,85;1,39957E-08
-0,8;1,937785E-08
-0,75;3,072896E-08
-0,7;4,25125E-08
-0,65;5,838537E-08
-0,6;7,903635E-08
-0,55;1,046404E-07
-0,5;1,351054E-07
-0,45;1,698155E-07
-0,4;2,080875E-07
-0,35;2,498253E-07
-0,3;2,951941E-07
-0,25;3,439613E-07
-0,2;3,960495E-07
-0,15;4,510538E-07
-0,1;5,087394E-07
-0,05;5,691301E-07
0;6,327717E-07
0,05;6,98292E-07
0,1;7,662334E-07
0,15;8,364419E-07
0,2;9,088765E-07
0,25;9,834566E-07
0,3;1,060267E-06
0,35;1,13921E-06
0,4;1,220462E-06
0,45;1,304005E-06
0,5;1,389946E-06
0,55;1,478145E-06
0,6;1,568667E-06
0,65;1,661581E-06
0,7;1,757258E-06
0,75;1,854799E-06
0,8;1,954425E-06
0,85;2,055918E-06
0,9;2,159313E-06
0,95;2,263851E-06
1;2,369666E-06
1,05;2,476432E-06
1,1;2,583715E-06
1,15;2,691798E-06
1,2;2,800207E-06
1,25;2,908213E-06
1,3;3,016497E-06
1,35;3,124418E-06
1,4;3,23245E-06
1,45;3,33942E-06
1,5;3,445485E-06
1,55;3,551151E-06
1,6;3,656365E-06
1,65;3,760902E-06
1,7;3,864875E-06
1,75;3,96857E-06
1,8;4,071455E-06
1,85;4,173976E-06
1,9;4,275466E-06
1,95;4,376899E-06
2;4,477978E-06
2,05;4,57829E-06
2,1;4,678326E-06
2,15;4,776991E-06
2,2;4,874799E-06
2,25;4,971493E-06
2,3;5,067186E-06
2,35;5,161669E-06
2,4;5,255019E-06
2,45;5,34685E-06
2,5;5,436917E-06
2,55;5,525616E-06
2,6;5,61257E-06
2,65;5,697766E-06
2,7;5,781153E-06
2,75;5,862507E-06
2,8;5,942311E-06
2,85;6,019859E-06
2,9;6,09573E-06
2,95;6,169301E-06
3;6,24135E-06
3,05;6,31178E-06
3,1;6,380604E-06
3,15;6,447729E-06
3,2;6,513573E-06
3,25;6,578409E-06
3,3;6,641909E-06
3,35;6,704642E-06
3,4;6,766702E-06
3,45;6,82839E-06
3,5;6,890078E-06
3,55;6,951199E-06
3,6;7,011317E-06
3,65;7,071718E-06
3,7;7,131749E-06
3,75;7,19143E-06
3,8;7,25099E-06
3,85;7,310452E-06
3,9;7,369242E-06
3,95;7,427804E-06
4;7,486301E-06
4,05;7,544598E-06
4,1;7,601922E-06
4,15;7,65919E-06
4,2;7,715794E-06
4,25;7,771729E-06
4,3;7,827434E-06
4,35;7,882196E-06
4,4;7,936441E-06
4,45;7,989348E-06
4,5;8,041686E-06
4,55;8,092808E-06
4,6;8,143611E-06
4,65;8,193096E-06
4,7;8,241575E-06
4,75;8,288977E-06
4,8;8,335253E-06
4,85;8,380592E-06
4,9;8,42494E-06
4,95;8,468142E-06
5;8,510202E-06
