Tensao [V];Corrente [A]
-5;-1,037046E-09
-4,95;-1,004586E-09
-4,9;-9,78866E-10
-4,85;-9,583515E-10
-4,8;-9,417952E-10
-4,75;-9,269837E-10
-4,7;-9,133335E-10
-4,65;-8,984264E-10
-4,6;-8,846499E-10
-4,55;-8,714745E-10
-4,5;-8,586797E-10
-4,45;-8,461343E-10
-4,4;-8,334901E-10
-4,35;-8,221169E-10
-4,3;-8,099634E-10
-4,25;-7,970553E-10
-4,2;-7,859706E-10
-4,15;-7,749196E-10
-4,1;-7,643528E-10
-4,05;-7,529684E-10
-4;-7,415947E-10
-3,95;-7,308933E-10
-3,9;-7,200359E-10
-3,85;-7,078506E-10
-3,8;-6,977752E-10
-3,75;-6,872053E-10
-3,7;-6,777112E-10
-3,65;-6,668403E-10
-3,6;-6,543485E-10
-3,55;-6,453246E-10
-3,5;-6,33684E-10
-3,45;-6,198209E-10
-3,4;-6,075415E-10
-3,35;-5,94974E-10
-3,3;-5,834935E-10
-3,25;-5,707132E-10
-3,2;-5,581507E-10
-3,15;-5,465647E-10
-3,1;-5,343028E-10
-3,05;-5,210213E-10
-3;-5,046445E-10
-2,95;-4,877259E-10
-2,9;-4,711128E-10
-2,85;-4,531564E-10
-2,8;-4,324429E-10
-2,75;-4,125736E-10
-2,7;-3,928664E-10
-2,65;-3,707448E-10
-2,6;-3,467132E-10
-2,55;-3,23481E-10
-2,5;-3,02011E-10
-2,45;-2,790246E-10
-2,4;-2,528083E-10
-2,35;-2,291318E-10
-2,3;-2,043366E-10
-2,25;-1,785677E-10
-2,2;-1,523949E-10
-2,15;-1,258538E-10
-2,1;-1,00892E-10
-2,05;-7,186577E-11
-2;-4,398648E-11
-1,95;-1,625629E-11
-1,9;1,288497E-11
-1,85;4,201318E-11
-1,8;7,519994E-11
-1,75;1,090815E-10
-1,7;1,414453E-10
-1,65;1,790897E-10
-1,6;2,212956E-10
-1,55;2,65421E-10
-1,5;3,152076E-10
-1,45;3,73447E-10
-1,4;4,424559E-10
-1,35;5,227432E-10
-1,3;6,170308E-10
-1,25;7,265398E-10
-1,2;8,57858E-10
-1,15;1,01898E-09
-1,1;1,21841E-09
-1,05;1,479747E-09
-1;1,837177E-09
-0,95;2,494726E-09
-0,9;3,092435E-09
-0,85;4,168865E-09
-0,8;5,723444E-09
-0,75;7,910116E-09
-0,7;1,093797E-08
-0,65;1,511382E-08
-0,6;2,384462E-08
-0,55;3,245873E-08
-0,5;4,328206E-08
-0,45;5,63451E-08
-0,4;7,130129E-08
-0,35;8,795366E-08
-0,3;1,060289E-07
-0,25;1,255564E-07
-0,2;1,46392E-07
-0,15;1,685448E-07
-0,1;1,919353E-07
-0,05;2,165005E-07
0;2,425596E-07
0,05;2,694201E-07
0,1;2,973038E-07
0,15;3,261146E-07
0,2;3,557718E-07
0,25;3,861E-07
0,3;4,170951E-07
0,35;4,487447E-07
0,4;4,808872E-07
0,45;5,135863E-07
0,5;5,468085E-07
0,55;5,804802E-07
0,6;6,146878E-07
0,65;6,494352E-07
0,7;6,849318E-07
0,75;7,209229E-07
0,8;7,57422E-07
0,85;7,944221E-07
0,9;8,317973E-07
0,95;8,695634E-07
1;9,073829E-07
1,05;9,451792E-07
1,1;9,827975E-07
1,15;1,020313E-06
1,2;1,05763E-06
1,25;1,094705E-06
1,3;1,131533E-06
1,35;1,168292E-06
1,4;1,20473E-06
1,45;1,24054E-06
1,5;1,275917E-06
1,55;1,310777E-06
1,6;1,345089E-06
1,65;1,378797E-06
1,7;1,411906E-06
1,75;1,444536E-06
1,8;1,476459E-06
1,85;1,507834E-06
1,9;1,538491E-06
1,95;1,568646E-06
2;1,59817E-06
2,05;1,626983E-06
2,1;1,655236E-06
2,15;1,682766E-06
2,2;1,709638E-06
2,25;1,735666E-06
2,3;1,760928E-06
2,35;1,785512E-06
2,4;1,809514E-06
2,45;1,832871E-06
2,5;1,855281E-06
2,55;1,877247E-06
2,6;1,898529E-06
2,65;1,919263E-06
2,7;1,939151E-06
2,75;1,958602E-06
2,8;1,97748E-06
2,85;1,99568E-06
2,9;2,013315E-06
2,95;2,030301E-06
3;2,046811E-06
3,05;2,062795E-06
3,1;2,078302E-06
3,15;2,093342E-06
3,2;2,108387E-06
3,25;2,122721E-06
3,3;2,136969E-06
3,35;2,150575E-06
3,4;2,16426E-06
3,45;2,17764E-06
3,5;2,191287E-06
3,55;2,204544E-06
3,6;2,217624E-06
3,65;2,230744E-06
3,7;2,243976E-06
3,75;2,257031E-06
3,8;2,269837E-06
3,85;2,283221E-06
3,9;2,295887E-06
3,95;2,308957E-06
4;2,321837E-06
4,05;2,334744E-06
4,1;2,347562E-06
4,15;2,360255E-06
4,2;2,37281E-06
4,25;2,385302E-06
4,3;2,397719E-06
4,35;2,410011E-06
4,4;2,422004E-06
4,45;2,434007E-06
4,5;2,44581E-06
4,55;2,457638E-06
4,6;2,469054E-06
4,65;2,480131E-06
4,7;2,491307E-06
4,75;2,502372E-06
4,8;2,512997E-06
4,85;2,523258E-06
4,9;2,533709E-06
4,95;2,54387E-06
5;2,553807E-06
