Frequencia	Intensidade
6.08303E14	6349
6.08227E14	6219
6.08152E14	6382
6.08076E14	5840
6.08E14	5275
6.07925E14	6574
6.07849E14	7068
6.07774E14	6356
6.07698E14	6309
6.07623E14	6560
6.07547E14	5973
6.07472E14	6322
6.07396E14	6951
6.07321E14	6762
6.07246E14	6696
6.0717E14	6806
6.07095E14	6376
6.0702E14	6425
6.06944E14	6417
6.06869E14	7189
6.06794E14	7274
6.06718E14	6893
6.06643E14	6690
6.06568E14	6609
6.06493E14	7205
6.06418E14	7822
6.06342E14	7199
6.06267E14	7135
6.06192E14	7197
6.06117E14	6638
6.06042E14	7067
6.05967E14	7924
6.05892E14	7269
6.05817E14	7182
6.05742E14	7346
6.05667E14	7311
6.05592E14	7119
6.05517E14	7427
6.05442E14	7957
6.05367E14	8075
6.05292E14	7901
6.05217E14	7458
6.05142E14	7152
6.05067E14	7826
6.04993E14	8637
6.04918E14	7745
6.04843E14	8233
6.04768E14	7966
6.04693E14	7939
6.04619E14	7691
6.04544E14	8566
6.04469E14	8792
6.04395E14	8509
6.0432E14	8198
6.04245E14	8321
6.04171E14	8301
6.04096E14	8389
6.04021E14	8884
6.03947E14	8365
6.03872E14	8217
6.03798E14	8825
6.03723E14	8105
6.03649E14	8429
6.03574E14	9367
6.035E14	9136
6.03425E14	8815
6.03351E14	9031
6.03276E14	8406
6.03202E14	8753
6.03128E14	9220
6.03053E14	9788
6.02979E14	10083
6.02905E14	9574
6.0283E14	9161
6.02756E14	8953
6.02682E14	9186
6.02608E14	9849
6.02533E14	9662
6.02459E14	9579
6.02385E14	9495
6.02311E14	9530
6.02237E14	9530
6.02162E14	10342
6.02088E14	10639
6.02014E14	9764
6.0194E14	10524
6.01866E14	9943
6.01792E14	9902
6.01718E14	10199
6.01644E14	10785
6.0157E14	10659
6.01496E14	10544
6.01422E14	10542
6.01348E14	10165
6.01274E14	10780
6.012E14	10900
6.01126E14	11113
6.01053E14	11175
6.00979E14	10938
6.00905E14	11274
6.00831E14	10206
6.00757E14	11092
6.00684E14	12010
6.0061E14	11460
6.00536E14	11108
6.00462E14	11186
6.00389E14	11418
6.00315E14	11190
6.00241E14	12250
6.00168E14	11795
6.00094E14	12092
6.0002E14	12719
5.99947E14	11877
5.99873E14	11537
5.998E14	12532
5.99726E14	12978
5.99653E14	12541
5.99579E14	12972
5.99506E14	12435
5.99432E14	11959
5.99359E14	12746
5.99285E14	13303
5.99212E14	12735
5.99138E14	12872
5.99065E14	13131
5.98992E14	12796
5.98918E14	13476
5.98845E14	14087
5.98772E14	13127
5.98699E14	13445
5.98625E14	13915
5.98552E14	13099
5.98479E14	12965
5.98406E14	14047
5.98332E14	14640
5.98259E14	13969
5.98186E14	14039
5.98113E14	14183
5.9804E14	13685
5.97967E14	14129
5.97894E14	15166
5.9782E14	14503
5.97747E14	14592
5.97674E14	15242
5.97601E14	14419
5.97528E14	14188
5.97455E14	14977
5.97382E14	15378
5.97309E14	15753
5.97237E14	15805
5.97164E14	14929
5.97091E14	14827
5.97018E14	15804
5.96945E14	16301
5.96872E14	15732
5.96799E14	15972
5.96727E14	16323
5.96654E14	16028
5.96581E14	16025
5.96508E14	15906
5.96436E14	16170
5.96363E14	16539
5.9629E14	16265
5.96217E14	16913
5.96145E14	16316
5.96072E14	16992
5.95999E14	17473
5.95927E14	16699
5.95854E14	16980
5.95782E14	17931
5.95709E14	17190
5.95637E14	17147
5.95564E14	17683
5.95492E14	18181
5.95419E14	18964
5.95347E14	17755
5.95274E14	17637
5.95202E14	18177
5.95129E14	18770
5.95057E14	19149
5.94985E14	18616
5.94912E14	18140
5.9484E14	17696
5.94768E14	18262
5.94695E14	19180
5.94623E14	19775
5.94551E14	19295
5.94478E14	18964
5.94406E14	19650
5.94334E14	18300
5.94262E14	19313
5.9419E14	21083
5.94117E14	19958
5.94045E14	19603
5.93973E14	19509
5.93901E14	19956
5.93829E14	19156
5.93757E14	19898
5.93685E14	21203
5.93613E14	20963
5.93541E14	20232
5.93469E14	20625
5.93397E14	20326
5.93325E14	20579
5.93253E14	21485
5.93181E14	21661
5.93109E14	21292
5.93037E14	21058
5.92965E14	21782
5.92893E14	21767
5.92821E14	21643
5.92749E14	22432
5.92678E14	21896
5.92606E14	22848
5.92534E14	22358
5.92462E14	21018
5.92391E14	22475
5.92319E14	23417
5.92247E14	22515
5.92175E14	23455
5.92104E14	23808
5.92032E14	22553
5.9196E14	23090
5.91889E14	23944
5.91817E14	23608
5.91746E14	23269
5.91674E14	23417
5.91602E14	22680
5.91531E14	23801
5.91459E14	24861
5.91388E14	23890
5.91316E14	24237
5.91245E14	24492
5.91173E14	24797
5.91102E14	24319
5.91031E14	24395
5.90959E14	26433
5.90888E14	25933
5.90816E14	25326
5.90745E14	25107
5.90674E14	24675
5.90602E14	25701
5.90531E14	24835
5.9046E14	25923
5.90389E14	26284
5.90317E14	26274
5.90246E14	26336
5.90175E14	26220
5.90104E14	26363
5.90033E14	27166
5.89961E14	27340
5.8989E14	27788
5.89819E14	27212
5.89748E14	27270
5.89677E14	28005
5.89606E14	28649
5.89535E14	27652
5.89464E14	28216
5.89393E14	28689
5.89322E14	28264
5.89251E14	27460
5.8918E14	27998
5.89109E14	29966
5.89038E14	28562
5.88967E14	28705
5.88896E14	29917
5.88825E14	29413
5.88754E14	30290
5.88683E14	29375
5.88613E14	30641
5.88542E14	30760
5.88471E14	29610
5.884E14	30584
5.88329E14	29674
5.88259E14	31449
5.88188E14	32335
5.88117E14	30789
5.88046E14	31000
5.87976E14	30286
5.87905E14	30685
5.87834E14	30708
5.87764E14	31908
5.87693E14	31890
5.87623E14	30751
5.87552E14	31480
5.87481E14	31121
5.87411E14	31023
5.8734E14	33066
5.8727E14	32344
5.87199E14	32748
5.87129E14	32735
5.87058E14	31511
5.86988E14	32956
5.86918E14	34486
5.86847E14	34111
5.86777E14	33754
5.86706E14	33873
5.86636E14	33517
5.86566E14	33670
5.86495E14	34333
5.86425E14	35480
5.86355E14	34996
5.86284E14	35055
5.86214E14	34731
5.86144E14	34800
5.86074E14	34373
5.86003E14	37315
5.85933E14	36748
5.85863E14	35252
5.85793E14	36809
5.85723E14	35276
5.85653E14	35669
5.85583E14	35774
5.85512E14	38132
5.85442E14	36432
5.85372E14	36189
5.85302E14	36592
5.85232E14	34597
5.85162E14	37232
5.85092E14	38233
5.85022E14	37002
5.84952E14	37053
5.84882E14	38150
5.84812E14	37825
5.84743E14	36838
5.84673E14	38073
5.84603E14	38873
5.84533E14	38429
5.84463E14	37223
5.84393E14	37551
5.84323E14	38532
5.84254E14	38634
5.84184E14	39779
5.84114E14	39775
5.84044E14	38689
5.83975E14	40701
5.83905E14	39837
5.83835E14	38005
5.83766E14	39807
5.83696E14	40130
5.83626E14	40048
5.83557E14	40113
5.83487E14	39523
5.83417E14	40320
5.83348E14	39176
5.83278E14	40035
5.83209E14	40744
5.83139E14	39798
5.8307E14	41196
5.83E14	39452
5.82931E14	40429
5.82861E14	41801
5.82792E14	41619
5.82722E14	39750
5.82653E14	41436
5.82584E14	42071
5.82514E14	41065
5.82445E14	42828
5.82376E14	42197
5.82306E14	42173
5.82237E14	42204
5.82168E14	41849
5.82098E14	39950
5.82029E14	42680
5.8196E14	42253
5.81891E14	41400
5.81821E14	42264
5.81752E14	38155
5.81683E14	37873
5.81614E14	36460
5.81545E14	42717
5.81476E14	43164
5.81406E14	41746
5.81337E14	43413
5.81268E14	43109
5.81199E14	41650
5.8113E14	42602
5.81061E14	43068
5.80992E14	41457
5.80923E14	42335
5.80854E14	43760
5.80785E14	42042
5.80716E14	42633
5.80647E14	44324
5.80578E14	43711
5.80509E14	43224
5.80441E14	43352
5.80372E14	43319
5.80303E14	42099
5.80234E14	42836
5.80165E14	43648
5.80096E14	43974
5.80028E14	43235
5.79959E14	43081
5.7989E14	43496
5.79821E14	43441
5.79753E14	44822
5.79684E14	43521
5.79615E14	43500
5.79547E14	44366
5.79478E14	42554
5.79409E14	42426
5.79341E14	43791
5.79272E14	43587
5.79203E14	44345
5.79135E14	43135
5.79066E14	41986
5.78998E14	42783
5.78929E14	45857
5.78861E14	45503
5.78792E14	42743
5.78724E14	43843
5.78655E14	44403
5.78587E14	44319
5.78518E14	43095
5.7845E14	42697
5.78382E14	42384
5.78313E14	44880
5.78245E14	43787
5.78177E14	43612
5.78108E14	43123
5.7804E14	42944
5.77972E14	44811
5.77903E14	44633
5.77835E14	45215
5.77767E14	44048
5.77699E14	44267
5.7763E14	43902
5.77562E14	44774
5.77494E14	44788
5.77426E14	44067
5.77358E14	44085
5.7729E14	44507
5.77221E14	45003
5.77153E14	44574
5.77085E14	44710
5.77017E14	46075
5.76949E14	45881
5.76881E14	45037
5.76813E14	43944
5.76745E14	44116
5.76677E14	45826
5.76609E14	43519
5.76541E14	43214
5.76473E14	43999
5.76405E14	42276
5.76337E14	43711
5.76269E14	45182
5.76201E14	45979
5.76134E14	43699
5.76066E14	43253
5.75998E14	44125
5.7593E14	43481
5.75862E14	43911
5.75795E14	44559
5.75727E14	44908
5.75659E14	43958
5.75591E14	43531
5.75524E14	43711
5.75456E14	43948
5.75388E14	44784
5.7532E14	43846
5.75253E14	44402
5.75185E14	43774
5.75118E14	43639
5.7505E14	42801
5.74982E14	45045
5.74915E14	45391
5.74847E14	42719
5.7478E14	43505
5.74712E14	42685
5.74645E14	42400
5.74577E14	41589
5.7451E14	41757
5.74442E14	41098
5.74375E14	44569
5.74307E14	43488
5.7424E14	42735
5.74172E14	43019
5.74105E14	42690
5.74038E14	42867
5.7397E14	42856
5.73903E14	42223
5.73836E14	43892
5.73768E14	42312
5.73701E14	42219
5.73634E14	42608
5.73567E14	41972
5.73499E14	42699
5.73432E14	40955
5.73365E14	40972
5.73298E14	41764
5.7323E14	41909
5.73163E14	41898
5.73096E14	41094
5.73029E14	40850
5.72962E14	40021
5.72895E14	40432
5.72828E14	41847
5.72761E14	41162
5.72694E14	40517
5.72627E14	40878
5.72559E14	40609
5.72492E14	39544
5.72425E14	40954
5.72359E14	40740
5.72292E14	40159
5.72225E14	41498
5.72158E14	39961
5.72091E14	37887
5.72024E14	39245
5.71957E14	40563
5.7189E14	39724
5.71823E14	38632
5.71756E14	38427
5.7169E14	38306
5.71623E14	38598
5.71556E14	39271
5.71489E14	39145
5.71422E14	38639
5.71356E14	37771
5.71289E14	38158
5.71222E14	38294
5.71156E14	36318
5.71089E14	37287
5.71022E14	39043
5.70956E14	37534
5.70889E14	36602
5.70822E14	37430
5.70756E14	38186
5.70689E14	36527
5.70623E14	36946
5.70556E14	37589
5.70489E14	36455
5.70423E14	35048
5.70356E14	36222
5.7029E14	36387
5.70223E14	36925
5.70157E14	34963
5.70091E14	36486
5.70024E14	36705
5.69958E14	35746
5.69891E14	34677
5.69825E14	35534
5.69758E14	35242
5.69692E14	35692
5.69626E14	34019
5.69559E14	34859
5.69493E14	34902
5.69427E14	33709
5.69361E14	34081
5.69294E14	35081
5.69228E14	34424
5.69162E14	33625
5.69096E14	33871
5.69029E14	33315
5.68963E14	34241
5.68897E14	33911
5.68831E14	33863
5.68765E14	33677
5.68699E14	33441
5.68633E14	31780
5.68566E14	32883
5.685E14	34083
5.68434E14	32083
5.68368E14	32695
5.68302E14	32068
5.68236E14	32214
5.6817E14	32373
5.68104E14	32229
5.68038E14	31535
5.67972E14	31650
5.67906E14	31375
5.6784E14	32044
5.67775E14	31624
5.67709E14	30976
5.67643E14	31388
5.67577E14	30283
5.67511E14	30635
5.67445E14	30537
5.67379E14	30056
5.67314E14	32021
5.67248E14	31278
5.67182E14	30598
5.67116E14	30010
5.6705E14	29864
5.66985E14	29046
5.66919E14	29615
5.66853E14	30473
5.66788E14	29146
5.66722E14	29538
5.66656E14	29596
5.66591E14	29252
5.66525E14	28655
5.6646E14	29189
5.66394E14	29402
5.66328E14	29142
5.66263E14	28788
5.66197E14	28482
5.66132E14	27469
5.66066E14	27933
5.66001E14	29219
5.65935E14	28457
5.6587E14	28145
5.65804E14	28288
5.65739E14	27402
5.65673E14	27889
5.65608E14	28485
5.65543E14	28249
5.65477E14	27777
5.65412E14	27840
5.65347E14	26784
5.65281E14	26726
5.65216E14	27460
5.65151E14	27913
5.65085E14	27084
5.6502E14	26981
5.64955E14	26614
5.6489E14	26195
5.64824E14	26715
5.64759E14	26944
5.64694E14	26756
5.64629E14	26546
5.64564E14	26192
5.64498E14	25292
5.64433E14	25066
5.64368E14	25630
5.64303E14	26360
5.64238E14	26130
5.64173E14	25568
5.64108E14	24822
5.64043E14	25726
5.63978E14	25890
5.63913E14	25491
5.63848E14	25754
5.63783E14	24994
5.63718E14	24765
5.63653E14	24904
5.63588E14	25078
5.63523E14	25671
5.63458E14	24880
5.63393E14	24663
5.63328E14	24571
5.63263E14	24292
5.63198E14	23711
5.63134E14	24068
5.63069E14	25247
5.63004E14	24177
5.62939E14	23869
5.62874E14	24064
5.6281E14	23920
5.62745E14	23780
5.6268E14	24075
5.62615E14	23840
5.62551E14	23546
5.62486E14	23246
5.62421E14	23216
5.62357E14	22512
5.62292E14	22998
5.62227E14	23573
5.62163E14	22895
5.62098E14	23277
5.62034E14	22487
5.61969E14	21841
5.61905E14	22749
5.6184E14	23251
5.61776E14	22663
5.61711E14	22356
5.61647E14	22107
5.61582E14	21722
5.61518E14	21936
5.61453E14	22453
5.61389E14	22024
5.61324E14	21739
5.6126E14	22111
5.61195E14	21584
5.61131E14	20388
5.61067E14	21402
5.61002E14	22233
5.60938E14	20882
5.60874E14	20771
5.60809E14	21572
5.60745E14	20728
5.60681E14	20783
5.60617E14	21499
5.60552E14	20865
5.60488E14	20814
5.60424E14	20674
5.6036E14	20197
5.60296E14	19875
5.60231E14	20245
5.60167E14	20825
5.60103E14	19868
5.60039E14	19971
5.59975E14	19950
5.59911E14	19462
5.59847E14	19646
5.59783E14	20457
5.59719E14	19800
5.59654E14	19446
5.5959E14	19118
5.59526E14	19336
5.59462E14	19717
5.59398E14	19940
5.59335E14	19318
5.59271E14	18979
5.59207E14	18864
5.59143E14	19045
5.59079E14	18520
5.59015E14	18620
5.58951E14	19056
5.58887E14	18333
5.58823E14	19040
5.58759E14	19278
5.58696E14	18027
5.58632E14	18069
5.58568E14	19089
5.58504E14	18085
5.58441E14	18775
5.58377E14	19172
5.58313E14	18173
5.58249E14	17411
5.58186E14	17573
5.58122E14	18597
5.58058E14	18856
5.57995E14	18490
5.57931E14	17969
5.57867E14	17937
5.57804E14	18471
5.5774E14	18363
5.57677E14	17370
5.57613E14	17419
5.57549E14	17644
5.57486E14	17068
5.57422E14	16931
5.57359E14	18115
5.57295E14	18043
5.57232E14	17913
5.57168E14	17393
5.57105E14	17034
5.57041E14	16143
5.56978E14	16853
5.56915E14	17417
5.56851E14	17256
5.56788E14	16915
5.56724E14	16898
5.56661E14	16751
5.56598E14	16825
5.56534E14	17097
5.56471E14	16375
5.56408E14	16395
5.56345E14	16249
5.56281E14	16234
5.56218E14	16352
5.56155E14	16292
5.56092E14	16368
5.56028E14	16390
5.55965E14	16228
5.55902E14	16368
5.55839E14	15670
5.55776E14	16111
5.55713E14	16541
5.55649E14	15963
5.55586E14	17776
5.55523E14	16682
5.5546E14	15410
5.55397E14	15200
5.55334E14	15990
5.55271E14	15662
5.55208E14	15635
5.55145E14	15592
5.55082E14	15386
5.55019E14	15085
5.54956E14	15342
5.54893E14	15897
5.5483E14	14887
5.54767E14	14924
5.54704E14	14942
5.54641E14	14390
5.54578E14	14641
5.54516E14	15561
5.54453E14	14890
5.5439E14	14591
5.54327E14	14549
5.54264E14	14469
5.54201E14	14217
5.54139E14	14682
5.54076E14	15074
5.54013E14	14650
5.5395E14	14419
5.53888E14	14360
5.53825E14	13961
5.53762E14	14464
5.537E14	14984
5.53637E14	14245
5.53574E14	14303
5.53512E14	14363
5.53449E14	13846
5.53386E14	13664
5.53324E14	14667
5.53261E14	14099
5.53199E14	14190
5.53136E14	14035
5.53074E14	13868
5.53011E14	13307
5.52948E14	13620
5.52886E14	14574
5.52824E14	13682
5.52761E14	13957
5.52699E14	13595
5.52636E14	12784
5.52574E14	13760
5.52511E14	14101
5.52449E14	13496
5.52387E14	13486
5.52324E14	13436
5.52262E14	12895
5.52199E14	13097
5.52137E14	12850
5.52075E14	13529
5.52012E14	13363
5.5195E14	13096
5.51888E14	12459
5.51826E14	12080
5.51763E14	12944
5.51701E14	13323
5.51639E14	13064
5.51577E14	12882
5.51515E14	12763
5.51452E14	12333
5.5139E14	12191
5.51328E14	12985
5.51266E14	12629
5.51204E14	12512
5.51142E14	12811
5.5108E14	12213
5.51018E14	11579
5.50956E14	12288
5.50893E14	13053
5.50831E14	12679
5.50769E14	12183
5.50707E14	12093
5.50645E14	11646
5.50583E14	12298
5.50521E14	12706
5.5046E14	12077
5.50398E14	12205
5.50336E14	11742
5.50274E14	11575
5.50212E14	11448
5.5015E14	11508
5.50088E14	12195
5.50026E14	11644
5.49964E14	11677
5.49903E14	11352
5.49841E14	11422
5.49779E14	11204
5.49717E14	12091
5.49655E14	11560
5.49594E14	11665
5.49532E14	11551
5.4947E14	10715
5.49408E14	11116
5.49347E14	12104
5.49285E14	11172
5.49223E14	11011
5.49162E14	11208
5.491E14	10932
5.49038E14	10282
5.48977E14	11081
5.48915E14	11442
5.48854E14	10710
5.48792E14	10686
5.48731E14	10985
5.48669E14	9854
5.48607E14	10348
5.48546E14	10831
5.48484E14	10553
5.48423E14	10397
5.48361E14	10509
5.483E14	10529
5.48239E14	9923
5.48177E14	10169
5.48116E14	10532
5.48054E14	10379
5.47993E14	10051
5.47931E14	10070
5.4787E14	9756
5.47809E14	9869
5.47747E14	10957
5.47686E14	10504
5.47625E14	10067
5.47563E14	9974
5.47502E14	9495
5.47441E14	10248
5.4738E14	10188
5.47318E14	9590
5.47257E14	9699
5.47196E14	9955
5.47135E14	9481
5.47074E14	9051
5.47012E14	9526
5.46951E14	9991
5.4689E14	9769
5.46829E14	9342
5.46768E14	9152
5.46707E14	8671
5.46646E14	9357
5.46584E14	9778
5.46523E14	9218
5.46462E14	9509
5.46401E14	9236
5.4634E14	8901
5.46279E14	8752
5.46218E14	9147
5.46157E14	9507
5.46096E14	9138
5.46035E14	8540
5.45974E14	8416
5.45913E14	8624
5.45853E14	8852
5.45792E14	9197
5.45731E14	8937
5.4567E14	9090
5.45609E14	8955
5.45548E14	8524
5.45487E14	8710
5.45427E14	9077
5.45366E14	8619
5.45305E14	8747
5.45244E14	8625
5.45183E14	8730
5.45123E14	7896
5.45062E14	8574
5.45001E14	8605
5.4494E14	8406
5.4488E14	8110
5.44819E14	8029
5.44758E14	7778
5.44698E14	7912
5.44637E14	8366
5.44576E14	8338
5.44516E14	8283
5.44455E14	8201
5.44395E14	8036
5.44334E14	7434
5.44273E14	7660
5.44213E14	8116
5.44152E14	7952
5.44092E14	8033
5.44031E14	7452
5.43971E14	7154
5.4391E14	7869
5.4385E14	8242
5.43789E14	7711
5.43729E14	7438
5.43669E14	7619
5.43608E14	7012
5.43548E14	7353
5.43487E14	7981
5.43427E14	7698
5.43367E14	7341
5.43306E14	7537
5.43246E14	7281
5.43186E14	6775
5.43125E14	7175
5.43065E14	13896
5.43005E14	10119
5.42944E14	7206
5.42884E14	6917
5.42824E14	6426
5.42764E14	7234
5.42703E14	7706
5.42643E14	7150
5.42583E14	6964
5.42523E14	6892
5.42463E14	7034
5.42403E14	6917
5.42342E14	6668
5.42282E14	6875
5.42222E14	7047
5.42162E14	6897
5.42102E14	6425
5.42042E14	6629
5.41982E14	6487
5.41922E14	6848
5.41862E14	7158
5.41802E14	7049
5.41742E14	6715
5.41682E14	6120
5.41622E14	6403
5.41562E14	6783
5.41502E14	6471
5.41442E14	6272
5.41382E14	6291
5.41322E14	6158
5.41262E14	5852
5.41202E14	6345
5.41142E14	6848
5.41083E14	6323
5.41023E14	6173
5.40963E14	6163
5.40903E14	5848
5.40843E14	6081
5.40783E14	6846
5.40724E14	6550
5.40664E14	6444
5.40604E14	6509
5.40544E14	6007
5.40485E14	5899
5.40425E14	6233
5.40365E14	6537
5.40306E14	6432
5.40246E14	6242
5.40186E14	6026
5.40127E14	5805
5.40067E14	6257
5.40007E14	6678
5.39948E14	6223
5.39888E14	5987
5.39829E14	6044
5.39769E14	5435
5.39709E14	6015
5.3965E14	6526
5.3959E14	5830
5.39531E14	5770
5.39471E14	6000
5.39412E14	5618
5.39352E14	5109
5.39293E14	5506
5.39233E14	6054
5.39174E14	5882
5.39115E14	5593
5.39055E14	5992
5.38996E14	5246
5.38936E14	5403
5.38877E14	6134
5.38818E14	5662
5.38758E14	5599
5.38699E14	5683
5.3864E14	5596
5.3858E14	5349
5.38521E14	5283
5.38462E14	5843
5.38403E14	5521
5.38343E14	5373
5.38284E14	5112
5.38225E14	5026
5.38166E14	5255
5.38106E14	5937
5.38047E14	5304
5.37988E14	5281
5.37929E14	5494
5.3787E14	5302
5.37811E14	5489
5.37751E14	5762
5.37692E14	5449
5.37633E14	5377
5.37574E14	5320
5.37515E14	5552
5.37456E14	4723
5.37397E14	5249
5.37338E14	5577
5.37279E14	5290
5.3722E14	4928
5.37161E14	5002
5.37102E14	4694
5.37043E14	4886
5.36984E14	5565
5.36925E14	5131
5.36866E14	4915
5.36807E14	4919
5.36748E14	4764
5.36689E14	4718
5.36631E14	5131
5.36572E14	5849
5.36513E14	5156
5.36454E14	5009
5.36395E14	4787
5.36336E14	4639
5.36278E14	5207
5.36219E14	5283
5.3616E14	5162
5.36101E14	4737
5.36043E14	4635
5.35984E14	4224
5.35925E14	4910
5.35866E14	5340
5.35808E14	4850
5.35749E14	4918
5.3569E14	4748
5.35632E14	4683
5.35573E14	4454
5.35514E14	4694
5.35456E14	5330
5.35397E14	4717
5.35339E14	4678
5.3528E14	4495
5.35221E14	4271
5.35163E14	4425
5.35104E14	4773
5.35046E14	4468
5.34987E14	4556
5.34929E14	4527
5.3487E14	4491
5.34812E14	4075
5.34753E14	4601
5.34695E14	5017
5.34636E14	4629
5.34578E14	4421
5.3452E14	4103
5.34461E14	4047
5.34403E14	4355
5.34344E14	4712
5.34286E14	4212
5.34228E14	4291
5.34169E14	4452
5.34111E14	3872
5.34053E14	4145
5.33994E14	4764
5.33936E14	4310
5.33878E14	4329
5.3382E14	4244
5.33761E14	4106
5.33703E14	3885
5.33645E14	4195
5.33587E14	4580
5.33528E14	4181
5.3347E14	4356
5.33412E14	4248
5.33354E14	3847
5.33296E14	4078
5.33238E14	4565
5.3318E14	4127
5.33121E14	3971
5.33063E14	4120
5.33005E14	3873
5.32947E14	4078
5.32889E14	4328
5.32831E14	4448
5.32773E14	4247
5.32715E14	4008
5.32657E14	4081
5.32599E14	3604
5.32541E14	3849
5.32483E14	4188
5.32425E14	4077
5.32367E14	4233
5.32309E14	3987
5.32251E14	3518
5.32193E14	7487
5.32135E14	5211
5.32078E14	3777
5.3202E14	3772
5.31962E14	3967
5.31904E14	3747
5.31846E14	3128
5.31788E14	3941
5.31731E14	4060
5.31673E14	3901
5.31615E14	3845
5.31557E14	3833
5.31499E14	3513
5.31442E14	3762
5.31384E14	4011
5.31326E14	3748
5.31269E14	3660
5.31211E14	3983
5.31153E14	3571
5.31096E14	3243
5.31038E14	3759
5.3098E14	4094
5.30923E14	3779
5.30865E14	3702
5.30807E14	3290
5.3075E14	3247
5.30692E14	3311
5.30635E14	4195
5.30577E14	3793
5.3052E14	3602
5.30462E14	3648
5.30404E14	3113
5.30347E14	3341
5.30289E14	4020
5.30232E14	3598
5.30175E14	3529
5.30117E14	3705
5.3006E14	3445
5.30002E14	3096
5.29945E14	3640
5.29887E14	3976
5.2983E14	3739
5.29773E14	3352
5.29715E14	3127
5.29658E14	2917
5.29601E14	3421
5.29543E14	3963
5.29486E14	3460
5.29429E14	3409
5.29371E14	3153
5.29314E14	3092
5.29257E14	2970
5.29199E14	3327
5.29142E14	3751
5.29085E14	3243
5.29028E14	3022
5.28971E14	3198
5.28913E14	3005
5.28856E14	3169
5.28799E14	3504
5.28742E14	3263
5.28685E14	3070
5.28628E14	3308
5.2857E14	2799
5.28513E14	3040
5.28456E14	3356
5.28399E14	3395
5.28342E14	3070
5.28285E14	3204
5.28228E14	3339
5.28171E14	2749
5.28114E14	2969
5.28057E14	3772
5.28E14	3191
5.27943E14	3071
5.27886E14	2983
5.27829E14	2687
5.27772E14	3104
5.27715E14	3628
5.27658E14	3021
5.27601E14	2888
5.27544E14	3004
5.27487E14	2869
5.27431E14	2655
5.27374E14	3040
5.27317E14	3534
5.2726E14	3045
5.27203E14	3024
5.27146E14	2876
5.2709E14	2729
5.27033E14	2875
5.26976E14	3424
5.26919E14	3042
5.26862E14	2975
5.26806E14	3070
5.26749E14	2597
5.26692E14	2956
5.26636E14	3288
5.26579E14	3048
5.26522E14	2884
5.26466E14	2636
5.26409E14	2572
5.26352E14	2606
5.26296E14	2630
5.26239E14	3292
5.26182E14	3111
5.26126E14	3064
5.26069E14	2810
5.26013E14	2279
5.25956E14	2466
5.259E14	3255
5.25843E14	2722
5.25786E14	2704
5.2573E14	2915
5.25673E14	2619
5.25617E14	2505
5.25561E14	2513
5.25504E14	3276
5.25448E14	3021
5.25391E14	2933
5.25335E14	2721
5.25278E14	2312
5.25222E14	2581
5.25166E14	3005
5.25109E14	2563
5.25053E14	2572
5.24996E14	2610
5.2494E14	2265
5.24884E14	2517
5.24827E14	3194
5.24771E14	2729
5.24715E14	2414
5.24659E14	2618
5.24602E14	2389
5.24546E14	2180
5.2449E14	2831
5.24434E14	3097
5.24377E14	2779
5.24321E14	2719
5.24265E14	2462
5.24209E14	1983
5.24153E14	2262
5.24096E14	2854
5.2404E14	2555
5.23984E14	2630
5.23928E14	2539
5.23872E14	2478
5.23816E14	2142
5.2376E14	2653
5.23704E14	2987
5.23648E14	2585
5.23592E14	2494
5.23536E14	2273
5.23479E14	2104
5.23423E14	2417
5.23367E14	2726
5.23311E14	2368
5.23256E14	2457
5.232E14	2439
5.23144E14	2085
5.23088E14	2311
5.23032E14	3162
5.22976E14	2576
5.2292E14	2552
5.22864E14	2366
5.22808E14	2180
5.22752E14	1914
5.22696E14	2205
5.22641E14	2947
5.22585E14	2274
5.22529E14	2396
5.22473E14	2336
5.22417E14	2057
5.22361E14	2324
5.22306E14	2832
5.2225E14	2576
5.22194E14	2561
5.22138E14	2344
5.22083E14	2538
5.22027E14	2144
5.21971E14	2166
5.21916E14	2830
5.2186E14	2862
5.21804E14	2359
5.21749E14	2252
5.21693E14	1881
5.21637E14	2080
5.21582E14	2700
5.21526E14	2259
5.2147E14	2152
5.21415E14	2504
5.21359E14	2048
5.21304E14	2076
5.21248E14	2604
5.21193E14	2376
5.21137E14	2084
5.21082E14	2074
5.21026E14	2262
5.20971E14	1958
5.20915E14	2241
5.2086E14	2462
5.20804E14	2224
5.20749E14	2126
5.20693E14	2013
5.20638E14	1507
5.20583E14	2104
5.20527E14	2621
5.20472E14	2191
5.20416E14	2163
5.20361E14	2089
5.20306E14	1862
5.2025E14	1876
5.20195E14	2357
5.2014E14	2671
5.20084E14	2332
5.20029E14	2201
5.19974E14	1940
5.19919E14	1738
5.19863E14	2162
5.19808E14	2447
5.19753E14	2321
5.19698E14	2287
5.19642E14	2230
5.19587E14	2113
5.19532E14	2176
5.19477E14	2798
5.19422E14	2275
5.19367E14	2064
5.19311E14	1886
5.19256E14	1871
5.19201E14	1768
5.19146E14	1855
5.19091E14	2517
5.19036E14	2150
5.18981E14	2156
5.18926E14	2224
5.18871E14	2078
5.18816E14	1989
5.18761E14	2210
5.18706E14	2027
5.18651E14	1829
5.18596E14	1696
5.18541E14	1645
5.18486E14	1403
5.18431E14	2172
5.18376E14	2235
5.18321E14	1946
5.18266E14	1951
5.18211E14	1652
5.18156E14	1766
