Frequencia	Intensidade
6.13876E14	25313
6.13799E14	25160
6.13722E14	25573
6.13645E14	25503
6.13568E14	23963
6.13491E14	24671
6.13414E14	24495
6.13337E14	23842
6.1326E14	24526
6.13183E14	23556
6.13106E14	23266
6.13029E14	23010
6.12953E14	22961
6.12876E14	22584
6.12799E14	22294
6.12722E14	23026
6.12646E14	23174
6.12569E14	22516
6.12492E14	21136
6.12415E14	22092
6.12339E14	22672
6.12262E14	22042
6.12186E14	20845
6.12109E14	21546
6.12032E14	21716
6.11956E14	20377
6.11879E14	21303
6.11803E14	20521
6.11726E14	20973
6.1165E14	21627
6.11573E14	20713
6.11497E14	19448
6.1142E14	19071
6.11344E14	19270
6.11268E14	20458
6.11191E14	20405
6.11115E14	19164
6.11038E14	19224
6.10962E14	18884
6.10886E14	19396
6.1081E14	19738
6.10733E14	18062
6.10657E14	18005
6.10581E14	19542
6.10505E14	18453
6.10428E14	17389
6.10352E14	18513
6.10276E14	18726
6.102E14	17649
6.10124E14	17353
6.10048E14	18382
6.09972E14	16554
6.09896E14	17160
6.0982E14	17308
6.09744E14	16673
6.09668E14	15918
6.09592E14	16712
6.09516E14	16517
6.0944E14	15223
6.09364E14	16244
6.09288E14	16864
6.09212E14	16091
6.09136E14	15495
6.0906E14	15601
6.08984E14	15647
6.08909E14	15312
6.08833E14	14867
6.08757E14	15209
6.08681E14	15818
6.08606E14	14842
6.0853E14	14669
6.08454E14	15027
6.08379E14	14808
6.08303E14	15287
6.08227E14	14765
6.08152E14	14065
6.08076E14	14254
6.08E14	13949
6.07925E14	14384
6.07849E14	14544
6.07774E14	14071
6.07698E14	13602
6.07623E14	14217
6.07547E14	13270
6.07472E14	13633
6.07396E14	14222
6.07321E14	13317
6.07246E14	12992
6.0717E14	13411
6.07095E14	13117
6.0702E14	12721
6.06944E14	11849
6.06869E14	12635
6.06794E14	13573
6.06718E14	12250
6.06643E14	11855
6.06568E14	12307
6.06493E14	12471
6.06418E14	12535
6.06342E14	11892
6.06267E14	11899
6.06192E14	12256
6.06117E14	11380
6.06042E14	11604
6.05967E14	11744
6.05892E14	11558
6.05817E14	11432
6.05742E14	11095
6.05667E14	10811
6.05592E14	11004
6.05517E14	11270
6.05442E14	11098
6.05367E14	11626
6.05292E14	10573
6.05217E14	10404
6.05142E14	10814
6.05067E14	10284
6.04993E14	10456
6.04918E14	10121
6.04843E14	10207
6.04768E14	10024
6.04693E14	9908
6.04619E14	9830
6.04544E14	9904
6.04469E14	9949
6.04395E14	10166
6.0432E14	9340
6.04245E14	9540
6.04171E14	9703
6.04096E14	9265
6.04021E14	9690
6.03947E14	9523
6.03872E14	8830
6.03798E14	9192
6.03723E14	8835
6.03649E14	8593
6.03574E14	9071
6.035E14	9809
6.03425E14	9095
6.03351E14	8466
6.03276E14	8695
6.03202E14	8325
6.03128E14	8406
6.03053E14	9126
6.02979E14	9142
6.02905E14	8665
6.0283E14	8241
6.02756E14	8166
6.02682E14	8448
6.02608E14	8563
6.02533E14	8155
6.02459E14	8042
6.02385E14	8177
6.02311E14	7754
6.02237E14	7700
6.02162E14	8093
6.02088E14	8447
6.02014E14	7983
6.0194E14	8024
6.01866E14	7541
6.01792E14	7410
6.01718E14	7830
6.01644E14	7859
6.0157E14	7148
6.01496E14	7429
6.01422E14	7477
6.01348E14	7068
6.01274E14	7140
6.012E14	7862
6.01126E14	7544
6.01053E14	7231
6.00979E14	7247
6.00905E14	6915
6.00831E14	6595
6.00757E14	6938
6.00684E14	7091
6.0061E14	7025
6.00536E14	6850
6.00462E14	6607
6.00389E14	6431
6.00315E14	6609
6.00241E14	7035
6.00168E14	6754
6.00094E14	6616
6.0002E14	6644
5.99947E14	6395
5.99873E14	6250
5.998E14	6260
5.99726E14	6660
5.99653E14	6733
5.99579E14	6499
5.99506E14	6018
5.99432E14	6073
5.99359E14	6250
5.99285E14	6566
5.99212E14	5994
5.99138E14	6116
5.99065E14	6000
5.98992E14	5803
5.98918E14	5966
5.98845E14	6191
5.98772E14	5852
5.98699E14	5932
5.98625E14	5872
5.98552E14	5557
5.98479E14	5476
5.98406E14	5782
5.98332E14	5918
5.98259E14	5578
5.98186E14	5703
5.98113E14	5599
5.9804E14	5410
5.97967E14	5506
5.97894E14	5631
5.9782E14	5475
5.97747E14	5479
5.97674E14	5362
5.97601E14	5077
5.97528E14	4988
5.97455E14	5519
5.97382E14	5663
5.97309E14	5222
5.97237E14	5392
5.97164E14	4969
5.97091E14	4880
5.97018E14	4954
5.96945E14	5482
5.96872E14	5135
5.96799E14	4954
5.96727E14	5059
5.96654E14	4856
5.96581E14	4878
5.96508E14	4822
5.96436E14	4627
5.96363E14	4736
5.9629E14	4592
5.96217E14	4860
5.96145E14	4462
5.96072E14	4843
5.95999E14	4773
5.95927E14	4596
5.95854E14	4704
5.95782E14	4686
5.95709E14	4236
5.95637E14	4499
5.95564E14	4878
5.95492E14	4562
5.95419E14	4458
5.95347E14	4510
5.95274E14	4534
5.95202E14	4209
5.95129E14	4410
5.95057E14	4537
5.94985E14	4253
5.94912E14	4329
5.9484E14	4087
5.94768E14	3918
5.94695E14	4154
5.94623E14	4295
5.94551E14	4109
5.94478E14	4065
5.94406E14	4199
5.94334E14	3685
5.94262E14	3876
5.9419E14	4256
5.94117E14	4061
5.94045E14	3829
5.93973E14	3736
5.93901E14	3661
5.93829E14	3470
5.93757E14	3887
5.93685E14	3978
5.93613E14	3922
5.93541E14	3830
5.93469E14	3744
5.93397E14	3510
5.93325E14	3577
5.93253E14	4004
5.93181E14	3881
5.93109E14	3888
5.93037E14	3697
5.92965E14	3515
5.92893E14	3540
5.92821E14	3533
5.92749E14	3689
5.92678E14	3642
5.92606E14	3745
5.92534E14	3538
5.92462E14	3246
5.92391E14	3304
5.92319E14	3763
5.92247E14	3497
5.92175E14	3477
5.92104E14	3434
5.92032E14	3018
5.9196E14	3171
5.91889E14	3529
5.91817E14	3217
5.91746E14	3248
5.91674E14	3121
5.91602E14	3027
5.91531E14	3110
5.91459E14	3163
5.91388E14	3479
5.91316E14	3076
5.91245E14	3009
5.91173E14	3155
5.91102E14	3048
5.91031E14	3082
5.90959E14	3131
5.90888E14	3088
5.90816E14	3012
5.90745E14	3071
5.90674E14	2886
5.90602E14	2777
5.90531E14	2884
5.9046E14	3090
5.90389E14	2999
5.90317E14	3000
5.90246E14	2843
5.90175E14	2619
5.90104E14	2621
5.90033E14	3182
5.89961E14	3029
5.8989E14	2960
5.89819E14	2962
5.89748E14	2644
5.89677E14	2631
5.89606E14	3196
5.89535E14	2741
5.89464E14	2644
5.89393E14	2668
5.89322E14	2702
5.89251E14	2404
5.8918E14	2641
5.89109E14	2923
5.89038E14	2426
5.88967E14	2684
5.88896E14	2673
5.88825E14	2500
5.88754E14	2505
5.88683E14	2804
5.88613E14	2674
5.88542E14	2485
5.88471E14	2479
5.884E14	2389
5.88329E14	2489
5.88259E14	2582
5.88188E14	2691
5.88117E14	2644
5.88046E14	2469
5.87976E14	2327
5.87905E14	2166
5.87834E14	2208
5.87764E14	2566
5.87693E14	2306
5.87623E14	2294
5.87552E14	2315
5.87481E14	1941
5.87411E14	2190
5.8734E14	2430
5.8727E14	2301
5.87199E14	2398
5.87129E14	2246
5.87058E14	2100
5.86988E14	1922
5.86918E14	2172
5.86847E14	2685
5.86777E14	2412
5.86706E14	2107
5.86636E14	2113
5.86566E14	1937
5.86495E14	1942
5.86425E14	2479
5.86355E14	2232
5.86284E14	2194
5.86214E14	2043
5.86144E14	2153
5.86074E14	1889
5.86003E14	2105
5.85933E14	2254
5.85863E14	2073
5.85793E14	1958
5.85723E14	2027
5.85653E14	1809
5.85583E14	2086
5.85512E14	2203
5.85442E14	2018
5.85372E14	2172
5.85302E14	2017
5.85232E14	1827
5.85162E14	1819
5.85092E14	2205
5.85022E14	2020
5.84952E14	1972
5.84882E14	2006
5.84812E14	2018
5.84743E14	1752
5.84673E14	1863
5.84603E14	2243
5.84533E14	1898
5.84463E14	1771
5.84393E14	1744
5.84323E14	1539
5.84254E14	1826
5.84184E14	2100
5.84114E14	1869
5.84044E14	1859
5.83975E14	1943
5.83905E14	1635
5.83835E14	1620
5.83766E14	1854
5.83696E14	1952
5.83626E14	1822
5.83557E14	1736
5.83487E14	1697
5.83417E14	1399
5.83348E14	1685
5.83278E14	1972
5.83209E14	1679
5.83139E14	1606
5.8307E14	1892
5.83E14	1553
5.82931E14	1585
5.82861E14	2004
5.82792E14	1712
5.82722E14	1594
5.82653E14	1613
5.82584E14	1567
5.82514E14	1412
5.82445E14	1637
5.82376E14	1814
5.82306E14	1824
5.82237E14	1653
5.82168E14	1646
5.82098E14	1362
5.82029E14	1689
5.8196E14	1932
5.81891E14	1650
5.81821E14	1557
5.81752E14	1537
5.81683E14	1457
5.81614E14	1444
5.81545E14	1478
5.81476E14	1734
5.81406E14	1520
5.81337E14	1602
5.81268E14	1622
5.81199E14	1330
5.8113E14	1384
5.81061E14	1671
5.80992E14	1508
5.80923E14	1425
5.80854E14	1542
5.80785E14	1242
5.80716E14	1519
5.80647E14	1848
5.80578E14	1596
5.80509E14	1450
5.80441E14	1486
5.80372E14	1353
5.80303E14	1172
5.80234E14	1297
5.80165E14	1726
5.80096E14	1492
5.80028E14	1420
5.79959E14	1327
5.7989E14	1093
5.79821E14	1403
5.79753E14	1802
5.79684E14	1466
5.79615E14	1354
5.79547E14	1341
5.79478E14	1317
5.79409E14	1162
5.79341E14	1228
5.79272E14	1456
5.79203E14	1340
5.79135E14	1336
5.79066E14	1235
5.78998E14	1133
5.78929E14	1279
5.78861E14	1640
5.78792E14	1476
5.78724E14	1371
5.78655E14	1307
5.78587E14	1244
5.78518E14	1261
5.7845E14	1534
5.78382E14	1288
5.78313E14	1275
5.78245E14	1206
5.78177E14	1146
5.78108E14	1054
5.7804E14	1273
5.77972E14	1554
5.77903E14	1527
5.77835E14	1478
5.77767E14	1195
5.77699E14	1107
5.7763E14	1231
5.77562E14	1439
5.77494E14	1281
5.77426E14	1218
5.77358E14	1066
5.7729E14	1211
5.77221E14	1045
5.77153E14	1203
5.77085E14	1660
5.77017E14	1279
5.76949E14	1212
5.76881E14	1100
5.76813E14	845
5.76745E14	1114
5.76677E14	1585
5.76609E14	1350
5.76541E14	1134
5.76473E14	1076
5.76405E14	1018
5.76337E14	1153
5.76269E14	1487
5.76201E14	1324
5.76134E14	1069
5.76066E14	1077
5.75998E14	1067
5.7593E14	1122
5.75862E14	1205
5.75795E14	1433
5.75727E14	1275
5.75659E14	1269
5.75591E14	1144
5.75524E14	1035
5.75456E14	1196
5.75388E14	1535
5.7532E14	1110
5.75253E14	1105
5.75185E14	1166
5.75118E14	1158
5.7505E14	1107
5.74982E14	1330
5.74915E14	1445
5.74847E14	1192
5.7478E14	1225
5.74712E14	1073
5.74645E14	819
5.74577E14	1181
5.7451E14	1391
5.74442E14	1212
5.74375E14	1625
5.74307E14	1161
5.7424E14	900
5.74172E14	945
5.74105E14	1314
5.74038E14	1056
5.7397E14	1101
5.73903E14	1190
5.73836E14	977
5.73768E14	851
5.73701E14	1026
5.73634E14	1199
5.73567E14	1096
5.73499E14	1031
5.73432E14	932
5.73365E14	785
5.73298E14	1045
5.7323E14	1254
5.73163E14	1298
5.73096E14	1036
5.73029E14	1118
5.72962E14	979
5.72895E14	801
5.72828E14	956
5.72761E14	1161
5.72694E14	1287
5.72627E14	1054
5.72559E14	964
5.72492E14	700
5.72425E14	1074
5.72359E14	1332
5.72292E14	1270
5.72225E14	1047
5.72158E14	947
5.72091E14	812
5.72024E14	915
5.71957E14	1203
5.7189E14	1045
5.71823E14	950
5.71756E14	911
5.7169E14	1122
5.71623E14	978
5.71556E14	1049
5.71489E14	1191
5.71422E14	1055
5.71356E14	1035
5.71289E14	933
5.71222E14	782
5.71156E14	938
5.71089E14	1142
5.71022E14	1143
5.70956E14	1109
5.70889E14	1001
5.70822E14	974
5.70756E14	912
5.70689E14	916
5.70623E14	1285
5.70556E14	1056
5.70489E14	960
5.70423E14	798
5.70356E14	654
5.7029E14	817
5.70223E14	1136
5.70157E14	946
5.70091E14	1227
5.70024E14	1025
5.69958E14	647
5.69891E14	777
5.69825E14	1216
5.69758E14	1118
5.69692E14	919
5.69626E14	860
5.69559E14	877
5.69493E14	558
5.69427E14	756
5.69361E14	1039
5.69294E14	1068
5.69228E14	885
5.69162E14	772
5.69096E14	825
5.69029E14	836
5.68963E14	1066
5.68897E14	1193
5.68831E14	989
5.68765E14	941
5.68699E14	745
5.68633E14	675
5.68566E14	800
5.685E14	1088
5.68434E14	996
5.68368E14	920
5.68302E14	865
5.68236E14	893
5.6817E14	818
5.68104E14	812
5.68038E14	789
5.67972E14	759
5.67906E14	847
5.6784E14	778
5.67775E14	889
5.67709E14	1068
5.67643E14	893
5.67577E14	787
5.67511E14	788
5.67445E14	727
5.67379E14	581
5.67314E14	1290
5.67248E14	1151
5.67182E14	955
5.67116E14	868
5.6705E14	681
5.66985E14	602
5.66919E14	802
5.66853E14	1138
5.66788E14	840
5.66722E14	837
5.66656E14	916
5.66591E14	800
5.66525E14	536
5.6646E14	872
5.66394E14	1109
5.66328E14	848
5.66263E14	754
5.66197E14	773
5.66132E14	531
5.66066E14	697
5.66001E14	1141
5.65935E14	955
5.6587E14	785
5.65804E14	864
5.65739E14	654
5.65673E14	669
5.65608E14	1019
5.65543E14	905
5.65477E14	812
5.65412E14	823
5.65347E14	666
5.65281E14	552
5.65216E14	691
5.65151E14	1008
5.65085E14	814
5.6502E14	655
5.64955E14	821
5.6489E14	555
5.64824E14	672
5.64759E14	1022
5.64694E14	903
5.64629E14	843
5.64564E14	741
5.64498E14	604
5.64433E14	609
5.64368E14	799
5.64303E14	1023
5.64238E14	830
5.64173E14	808
5.64108E14	798
5.64043E14	494
5.63978E14	772
5.63913E14	928
5.63848E14	884
5.63783E14	755
5.63718E14	628
5.63653E14	608
5.63588E14	792
5.63523E14	1077
5.63458E14	1018
5.63393E14	825
5.63328E14	770
5.63263E14	627
5.63198E14	572
5.63134E14	704
5.63069E14	1129
5.63004E14	841
5.62939E14	790
5.62874E14	762
5.6281E14	593
5.62745E14	784
5.6268E14	1096
5.62615E14	833
5.62551E14	724
5.62486E14	727
5.62421E14	695
5.62357E14	538
5.62292E14	708
5.62227E14	936
5.62163E14	754
5.62098E14	795
5.62034E14	607
5.61969E14	407
5.61905E14	702
5.6184E14	951
5.61776E14	796
5.61711E14	697
5.61647E14	702
5.61582E14	460
5.61518E14	622
5.61453E14	992
5.61389E14	835
5.61324E14	765
5.6126E14	855
5.61195E14	588
5.61131E14	558
5.61067E14	601
5.61002E14	932
5.60938E14	732
5.60874E14	639
5.60809E14	780
5.60745E14	601
5.60681E14	648
5.60617E14	933
5.60552E14	764
5.60488E14	628
5.60424E14	694
5.6036E14	648
5.60296E14	547
5.60231E14	642
5.60167E14	892
5.60103E14	754
5.60039E14	746
5.59975E14	669
5.59911E14	526
5.59847E14	613
5.59783E14	1005
5.59719E14	680
5.59654E14	586
5.5959E14	598
5.59526E14	529
5.59462E14	578
5.59398E14	929
5.59335E14	761
5.59271E14	629
5.59207E14	611
5.59143E14	590
5.59079E14	567
5.59015E14	523
5.58951E14	919
5.58887E14	757
5.58823E14	756
5.58759E14	712
5.58696E14	536
5.58632E14	640
5.58568E14	964
5.58504E14	722
5.58441E14	784
5.58377E14	908
5.58313E14	670
5.58249E14	413
5.58186E14	550
5.58122E14	1073
5.58058E14	804
5.57995E14	820
5.57931E14	735
5.57867E14	488
5.57804E14	678
5.5774E14	930
5.57677E14	752
5.57613E14	772
5.57549E14	667
5.57486E14	479
5.57422E14	596
5.57359E14	936
5.57295E14	913
5.57232E14	1128
5.57168E14	860
5.57105E14	677
5.57041E14	485
5.56978E14	592
5.56915E14	911
5.56851E14	776
5.56788E14	788
5.56724E14	714
5.56661E14	691
5.56598E14	751
5.56534E14	916
5.56471E14	811
5.56408E14	656
5.56345E14	636
5.56281E14	722
5.56218E14	626
5.56155E14	615
5.56092E14	855
5.56028E14	714
5.55965E14	693
5.55902E14	758
5.55839E14	499
5.55776E14	687
5.55713E14	833
5.55649E14	676
5.55586E14	1794
5.55523E14	996
5.5546E14	410
5.55397E14	670
5.55334E14	851
5.55271E14	658
5.55208E14	731
5.55145E14	653
5.55082E14	665
5.55019E14	549
5.54956E14	697
5.54893E14	915
5.5483E14	788
5.54767E14	573
5.54704E14	502
5.54641E14	479
5.54578E14	704
5.54516E14	993
5.54453E14	736
5.5439E14	592
5.54327E14	716
5.54264E14	697
5.54201E14	499
5.54139E14	783
5.54076E14	999
5.54013E14	702
5.5395E14	725
5.53888E14	602
5.53825E14	494
5.53762E14	681
5.537E14	1099
5.53637E14	710
5.53574E14	655
5.53512E14	659
5.53449E14	611
5.53386E14	651
5.53324E14	1034
5.53261E14	760
5.53199E14	691
5.53136E14	551
5.53074E14	638
5.53011E14	559
5.52948E14	537
5.52886E14	984
5.52824E14	778
5.52761E14	814
5.52699E14	660
5.52636E14	465
5.52574E14	699
5.52511E14	974
5.52449E14	798
5.52387E14	671
5.52324E14	629
5.52262E14	581
5.52199E14	514
5.52137E14	611
5.52075E14	863
5.52012E14	729
5.5195E14	675
5.51888E14	599
5.51826E14	451
5.51763E14	656
5.51701E14	920
5.51639E14	732
5.51577E14	661
5.51515E14	636
5.51452E14	457
5.5139E14	456
5.51328E14	900
5.51266E14	764
5.51204E14	689
5.51142E14	815
5.5108E14	539
5.51018E14	344
5.50956E14	532
5.50893E14	1009
5.50831E14	884
5.50769E14	710
5.50707E14	626
5.50645E14	592
5.50583E14	783
5.50521E14	903
5.5046E14	656
5.50398E14	672
5.50336E14	720
5.50274E14	519
5.50212E14	467
5.5015E14	655
5.50088E14	928
5.50026E14	683
5.49964E14	734
5.49903E14	559
5.49841E14	576
5.49779E14	641
5.49717E14	1011
5.49655E14	756
5.49594E14	712
5.49532E14	735
5.4947E14	465
5.49408E14	638
5.49347E14	936
5.49285E14	615
5.49223E14	617
5.49162E14	743
5.491E14	594
5.49038E14	457
5.48977E14	772
5.48915E14	923
5.48854E14	627
5.48792E14	590
5.48731E14	610
5.48669E14	417
5.48607E14	539
5.48546E14	850
5.48484E14	718
5.48423E14	656
5.48361E14	642
5.483E14	560
5.48239E14	477
5.48177E14	583
5.48116E14	772
5.48054E14	763
5.47993E14	580
5.47931E14	508
5.4787E14	497
5.47809E14	624
5.47747E14	983
5.47686E14	736
5.47625E14	678
5.47563E14	684
5.47502E14	527
5.47441E14	757
5.4738E14	823
5.47318E14	673
5.47257E14	642
5.47196E14	649
5.47135E14	585
5.47074E14	536
5.47012E14	589
5.46951E14	826
5.4689E14	779
5.46829E14	576
5.46768E14	580
5.46707E14	467
5.46646E14	651
5.46584E14	937
5.46523E14	697
5.46462E14	728
5.46401E14	706
5.4634E14	572
5.46279E14	473
5.46218E14	754
5.46157E14	943
5.46096E14	714
5.46035E14	561
5.45974E14	451
5.45913E14	493
5.45853E14	641
5.45792E14	788
5.45731E14	778
5.4567E14	732
5.45609E14	751
5.45548E14	560
5.45487E14	687
5.45427E14	906
5.45366E14	674
5.45305E14	708
5.45244E14	713
5.45183E14	726
5.45123E14	513
5.45062E14	668
5.45001E14	889
5.4494E14	757
5.4488E14	582
5.44819E14	538
5.44758E14	333
5.44698E14	531
5.44637E14	904
5.44576E14	769
5.44516E14	775
5.44455E14	801
5.44395E14	738
5.44334E14	463
5.44273E14	555
5.44213E14	858
5.44152E14	744
5.44092E14	721
5.44031E14	497
5.43971E14	348
5.4391E14	710
5.4385E14	896
5.43789E14	689
5.43729E14	723
5.43669E14	616
5.43608E14	346
5.43548E14	558
5.43487E14	869
5.43427E14	843
5.43367E14	620
5.43306E14	667
5.43246E14	647
5.43186E14	492
5.43125E14	622
5.43065E14	4051
5.43005E14	2218
5.42944E14	667
5.42884E14	550
5.42824E14	403
5.42764E14	639
5.42703E14	990
5.42643E14	762
5.42583E14	614
5.42523E14	610
5.42463E14	695
5.42403E14	621
5.42342E14	490
5.42282E14	607
5.42222E14	675
5.42162E14	613
5.42102E14	532
5.42042E14	433
5.41982E14	552
5.41922E14	719
5.41862E14	827
5.41802E14	715
5.41742E14	621
5.41682E14	420
5.41622E14	609
5.41562E14	761
5.41502E14	715
5.41442E14	576
5.41382E14	571
5.41322E14	403
5.41262E14	464
5.41202E14	505
5.41142E14	865
5.41083E14	600
5.41023E14	536
5.40963E14	522
5.40903E14	453
5.40843E14	536
5.40783E14	874
5.40724E14	870
5.40664E14	809
5.40604E14	813
5.40544E14	518
5.40485E14	488
5.40425E14	666
5.40365E14	835
5.40306E14	719
5.40246E14	681
5.40186E14	564
5.40127E14	470
5.40067E14	784
5.40007E14	994
5.39948E14	827
5.39888E14	666
5.39829E14	636
5.39769E14	361
5.39709E14	758
5.3965E14	841
5.3959E14	626
5.39531E14	634
5.39471E14	699
5.39412E14	589
5.39352E14	492
5.39293E14	531
5.39233E14	814
5.39174E14	623
5.39115E14	519
5.39055E14	716
5.38996E14	441
5.38936E14	508
5.38877E14	842
5.38818E14	783
5.38758E14	712
5.38699E14	652
5.3864E14	606
5.3858E14	522
5.38521E14	509
5.38462E14	796
5.38403E14	598
5.38343E14	524
5.38284E14	486
5.38225E14	342
5.38166E14	544
5.38106E14	929
5.38047E14	568
5.37988E14	604
5.37929E14	699
5.3787E14	607
5.37811E14	662
5.37751E14	867
5.37692E14	694
5.37633E14	669
5.37574E14	702
5.37515E14	827
5.37456E14	558
5.37397E14	676
5.37338E14	984
5.37279E14	774
5.3722E14	597
5.37161E14	571
5.37102E14	477
5.37043E14	513
5.36984E14	827
5.36925E14	679
5.36866E14	590
5.36807E14	519
5.36748E14	521
5.36689E14	423
5.36631E14	720
5.36572E14	1130
5.36513E14	728
5.36454E14	598
5.36395E14	544
5.36336E14	466
5.36278E14	817
5.36219E14	793
5.3616E14	827
5.36101E14	632
5.36043E14	539
5.35984E14	421
5.35925E14	688
5.35866E14	929
5.35808E14	671
5.35749E14	649
5.3569E14	534
5.35632E14	600
5.35573E14	491
5.35514E14	594
5.35456E14	900
5.35397E14	721
5.35339E14	637
5.3528E14	516
5.35221E14	479
5.35163E14	542
5.35104E14	863
5.35046E14	724
5.34987E14	623
5.34929E14	610
5.3487E14	628
5.34812E14	449
5.34753E14	606
5.34695E14	959
5.34636E14	716
5.34578E14	637
5.3452E14	512
5.34461E14	429
5.34403E14	653
5.34344E14	888
5.34286E14	649
5.34228E14	636
5.34169E14	672
5.34111E14	443
5.34053E14	581
5.33994E14	862
5.33936E14	673
5.33878E14	701
5.3382E14	628
5.33761E14	549
5.33703E14	518
5.33645E14	662
5.33587E14	809
5.33528E14	599
5.3347E14	676
5.33412E14	651
5.33354E14	467
5.33296E14	569
5.33238E14	845
5.3318E14	614
5.33121E14	525
5.33063E14	649
5.33005E14	526
5.32947E14	523
5.32889E14	802
5.32831E14	889
5.32773E14	744
5.32715E14	571
5.32657E14	636
5.32599E14	490
5.32541E14	496
5.32483E14	786
5.32425E14	770
5.32367E14	760
5.32309E14	642
5.32251E14	405
5.32193E14	1499
5.32135E14	1087
5.32078E14	636
5.3202E14	629
5.31962E14	662
5.31904E14	585
5.31846E14	386
5.31788E14	761
5.31731E14	822
5.31673E14	748
5.31615E14	717
5.31557E14	633
5.31499E14	582
5.31442E14	586
5.31384E14	742
5.31326E14	674
5.31269E14	589
5.31211E14	736
5.31153E14	578
5.31096E14	397
5.31038E14	738
5.3098E14	839
5.30923E14	725
5.30865E14	701
5.30807E14	513
5.3075E14	422
5.30692E14	507
5.30635E14	952
5.30577E14	775
5.3052E14	744
5.30462E14	661
5.30404E14	503
5.30347E14	527
5.30289E14	938
5.30232E14	619
5.30175E14	639
5.30117E14	655
5.3006E14	580
5.30002E14	468
5.29945E14	725
5.29887E14	1017
5.2983E14	778
5.29773E14	686
5.29715E14	572
5.29658E14	394
5.29601E14	609
5.29543E14	990
5.29486E14	761
5.29429E14	730
5.29371E14	583
5.29314E14	512
5.29257E14	419
5.29199E14	636
5.29142E14	890
5.29085E14	640
5.29028E14	524
5.28971E14	589
5.28913E14	479
5.28856E14	614
5.28799E14	801
5.28742E14	679
5.28685E14	545
5.28628E14	674
5.2857E14	458
5.28513E14	566
5.28456E14	834
5.28399E14	781
5.28342E14	633
5.28285E14	678
5.28228E14	677
5.28171E14	462
5.28114E14	510
5.28057E14	1011
5.28E14	689
5.27943E14	590
5.27886E14	495
5.27829E14	429
5.27772E14	591
5.27715E14	840
5.27658E14	803
5.27601E14	606
5.27544E14	560
5.27487E14	575
5.27431E14	481
5.27374E14	665
5.27317E14	910
5.2726E14	674
5.27203E14	696
5.27146E14	580
5.2709E14	408
5.27033E14	512
5.26976E14	822
5.26919E14	547
5.26862E14	651
5.26806E14	615
5.26749E14	406
5.26692E14	630
5.26636E14	846
5.26579E14	782
5.26522E14	614
5.26466E14	508
5.26409E14	465
5.26352E14	504
5.26296E14	563
5.26239E14	878
5.26182E14	749
5.26126E14	723
5.26069E14	607
5.26013E14	420
5.25956E14	488
5.259E14	864
5.25843E14	558
5.25786E14	609
5.2573E14	621
5.25673E14	571
5.25617E14	450
5.25561E14	506
5.25504E14	875
5.25448E14	708
5.25391E14	752
5.25335E14	546
5.25278E14	412
5.25222E14	573
5.25166E14	837
5.25109E14	653
5.25053E14	651
5.24996E14	546
5.2494E14	389
5.24884E14	546
5.24827E14	900
5.24771E14	667
5.24715E14	464
5.24659E14	667
5.24602E14	553
5.24546E14	425
5.2449E14	679
5.24434E14	998
5.24377E14	708
5.24321E14	652
5.24265E14	572
5.24209E14	350
5.24153E14	521
5.24096E14	771
5.2404E14	611
5.23984E14	731
5.23928E14	604
5.23872E14	609
5.23816E14	444
5.2376E14	743
5.23704E14	943
5.23648E14	652
5.23592E14	599
5.23536E14	530
5.23479E14	426
5.23423E14	549
5.23367E14	788
5.23311E14	668
5.23256E14	655
5.232E14	628
5.23144E14	497
5.23088E14	564
5.23032E14	973
5.22976E14	760
5.2292E14	701
5.22864E14	612
5.22808E14	511
5.22752E14	400
5.22696E14	562
5.22641E14	904
5.22585E14	544
5.22529E14	684
5.22473E14	616
5.22417E14	487
5.22361E14	652
5.22306E14	886
5.2225E14	776
5.22194E14	759
5.22138E14	616
5.22083E14	693
5.22027E14	506
5.21971E14	538
5.21916E14	987
5.2186E14	943
5.21804E14	633
5.21749E14	613
5.21693E14	405
5.21637E14	524
5.21582E14	993
5.21526E14	661
5.2147E14	613
5.21415E14	723
5.21359E14	550
5.21304E14	550
5.21248E14	942
5.21193E14	731
5.21137E14	594
5.21082E14	598
5.21026E14	682
5.20971E14	506
5.20915E14	632
5.2086E14	756
5.20804E14	730
5.20749E14	547
5.20693E14	516
5.20638E14	348
5.20583E14	490
5.20527E14	793
5.20472E14	589
5.20416E14	633
5.20361E14	547
5.20306E14	522
5.2025E14	447
5.20195E14	682
5.2014E14	911
5.20084E14	649
5.20029E14	640
5.19974E14	507
5.19919E14	360
5.19863E14	669
5.19808E14	790
5.19753E14	711
5.19698E14	648
5.19642E14	644
5.19587E14	580
5.19532E14	676
5.19477E14	986
5.19422E14	777
5.19367E14	622
5.19311E14	516
5.19256E14	510
5.19201E14	522
5.19146E14	566
5.19091E14	814
5.19036E14	702
5.18981E14	694
5.18926E14	709
5.18871E14	624
5.18816E14	558
5.18761E14	762
5.18706E14	564
5.18651E14	642
5.18596E14	574
5.18541E14	496
5.18486E14	418
5.18431E14	717
5.18376E14	786
5.18321E14	550
5.18266E14	581
5.18211E14	469
5.18156E14	457
5.18101E14	1580
5.18046E14	1039
5.17992E14	628
5.17937E14	621
5.17882E14	707
5.17827E14	394
5.17772E14	480
5.17717E14	781
5.17663E14	729
5.17608E14	587
5.17553E14	565
5.17498E14	520
5.17444E14	417
