Frequencia	Intensidade
6.05967E14	605
6.05892E14	342
6.05817E14	344
6.05742E14	371
6.05667E14	247
6.05592E14	201
6.05517E14	326
6.05442E14	647
6.05367E14	490
6.05292E14	287
6.05217E14	246
6.05142E14	255
6.05067E14	233
6.04993E14	519
6.04918E14	437
6.04843E14	378
6.04768E14	305
6.04693E14	321
6.04619E14	196
6.04544E14	492
6.04469E14	493
6.04395E14	329
6.0432E14	344
6.04245E14	312
6.04171E14	238
6.04096E14	312
6.04021E14	471
6.03947E14	359
6.03872E14	199
6.03798E14	241
6.03723E14	130
6.03649E14	226
6.03574E14	527
6.035E14	435
6.03425E14	333
6.03351E14	334
6.03276E14	243
6.03202E14	194
6.03128E14	295
6.03053E14	519
6.02979E14	493
6.02905E14	301
6.0283E14	212
6.02756E14	142
6.02682E14	305
6.02608E14	485
6.02533E14	364
6.02459E14	312
6.02385E14	235
6.02311E14	269
6.02237E14	226
6.02162E14	335
6.02088E14	632
6.02014E14	499
6.0194E14	402
6.01866E14	279
6.01792E14	182
6.01718E14	325
6.01644E14	530
6.0157E14	361
6.01496E14	297
6.01422E14	305
6.01348E14	179
6.01274E14	347
6.012E14	578
6.01126E14	366
6.01053E14	431
6.00979E14	492
6.00905E14	246
6.00831E14	182
6.00757E14	311
6.00684E14	578
6.0061E14	437
6.00536E14	339
6.00462E14	201
6.00389E14	249
6.00315E14	269
6.00241E14	578
6.00168E14	396
6.00094E14	549
6.0002E14	637
5.99947E14	347
5.99873E14	190
5.998E14	372
5.99726E14	703
5.99653E14	546
5.99579E14	417
5.99506E14	247
5.99432E14	165
5.99359E14	266
5.99285E14	573
5.99212E14	442
5.99138E14	295
5.99065E14	345
5.98992E14	221
5.98918E14	397
5.98845E14	544
5.98772E14	393
5.98699E14	352
5.98625E14	299
5.98552E14	264
5.98479E14	213
5.98406E14	429
5.98332E14	554
5.98259E14	376
5.98186E14	421
5.98113E14	316
5.9804E14	227
5.97967E14	304
5.97894E14	562
5.9782E14	330
5.97747E14	415
5.97674E14	344
5.97601E14	200
5.97528E14	234
5.97455E14	373
5.97382E14	607
5.97309E14	438
5.97237E14	429
5.97164E14	306
5.97091E14	216
5.97018E14	265
5.96945E14	582
5.96872E14	456
5.96799E14	313
5.96727E14	381
5.96654E14	228
5.96581E14	246
5.96508E14	303
5.96436E14	240
5.96363E14	274
5.9629E14	308
5.96217E14	348
5.96145E14	183
5.96072E14	434
5.95999E14	424
5.95927E14	321
5.95854E14	343
5.95782E14	388
5.95709E14	279
5.95637E14	323
5.95564E14	528
5.95492E14	558
5.95419E14	500
5.95347E14	353
5.95274E14	404
5.95202E14	239
5.95129E14	283
5.95057E14	457
5.94985E14	338
5.94912E14	321
5.9484E14	197
5.94768E14	201
5.94695E14	314
5.94623E14	511
5.94551E14	398
5.94478E14	316
5.94406E14	373
5.94334E14	221
5.94262E14	330
5.9419E14	752
5.94117E14	493
5.94045E14	297
5.93973E14	230
5.93901E14	235
5.93829E14	175
5.93757E14	349
5.93685E14	540
5.93613E14	424
5.93541E14	342
5.93469E14	356
5.93397E14	185
5.93325E14	348
5.93253E14	564
5.93181E14	356
5.93109E14	464
5.93037E14	381
5.92965E14	386
5.92893E14	261
5.92821E14	339
5.92749E14	560
5.92678E14	363
5.92606E14	401
5.92534E14	329
5.92462E14	233
5.92391E14	290
5.92319E14	659
5.92247E14	454
5.92175E14	405
5.92104E14	362
5.92032E14	235
5.9196E14	258
5.91889E14	574
5.91817E14	395
5.91746E14	306
5.91674E14	298
5.91602E14	295
5.91531E14	300
5.91459E14	345
5.91388E14	596
5.91316E14	349
5.91245E14	364
5.91173E14	402
5.91102E14	282
5.91031E14	335
5.90959E14	570
5.90888E14	438
5.90816E14	330
5.90745E14	325
5.90674E14	292
5.90602E14	238
5.90531E14	279
5.9046E14	533
5.90389E14	483
5.90317E14	444
5.90246E14	353
5.90175E14	197
5.90104E14	338
5.90033E14	670
5.89961E14	507
5.8989E14	496
5.89819E14	493
5.89748E14	249
5.89677E14	289
5.89606E14	704
5.89535E14	458
5.89464E14	389
5.89393E14	363
5.89322E14	316
5.89251E14	238
5.8918E14	297
5.89109E14	642
5.89038E14	333
5.88967E14	443
5.88896E14	390
5.88825E14	261
5.88754E14	321
5.88683E14	561
5.88613E14	440
5.88542E14	323
5.88471E14	322
5.884E14	337
5.88329E14	282
5.88259E14	480
5.88188E14	609
5.88117E14	488
5.88046E14	401
5.87976E14	304
5.87905E14	218
5.87834E14	256
5.87764E14	521
5.87693E14	441
5.87623E14	321
5.87552E14	340
5.87481E14	167
5.87411E14	252
5.8734E14	524
5.8727E14	402
5.87199E14	442
5.87129E14	351
5.87058E14	295
5.86988E14	280
5.86918E14	318
5.86847E14	788
5.86777E14	523
5.86706E14	370
5.86636E14	253
5.86566E14	244
5.86495E14	416
5.86425E14	537
5.86355E14	480
5.86284E14	462
5.86214E14	478
5.86144E14	434
5.86074E14	286
5.86003E14	372
5.85933E14	543
5.85863E14	470
5.85793E14	341
5.85723E14	321
5.85653E14	206
5.85583E14	355
5.85512E14	634
5.85442E14	428
5.85372E14	467
5.85302E14	488
5.85232E14	316
5.85162E14	310
5.85092E14	571
5.85022E14	508
5.84952E14	406
5.84882E14	427
5.84812E14	402
5.84743E14	199
5.84673E14	341
5.84603E14	672
5.84533E14	431
5.84463E14	314
5.84393E14	323
5.84323E14	239
5.84254E14	395
5.84184E14	580
5.84114E14	486
5.84044E14	387
5.83975E14	479
5.83905E14	255
5.83835E14	281
5.83766E14	401
5.83696E14	644
5.83626E14	462
5.83557E14	399
5.83487E14	357
5.83417E14	231
5.83348E14	295
5.83278E14	536
5.83209E14	328
5.83139E14	288
5.8307E14	463
5.83E14	182
5.82931E14	439
5.82861E14	659
5.82792E14	501
5.82722E14	397
5.82653E14	446
5.82584E14	394
5.82514E14	228
5.82445E14	396
5.82376E14	600
5.82306E14	484
5.82237E14	424
5.82168E14	411
5.82098E14	192
5.82029E14	462
5.8196E14	725
5.81891E14	520
5.81821E14	378
5.81752E14	298
5.81683E14	369
5.81614E14	305
5.81545E14	312
5.81476E14	506
5.81406E14	483
5.81337E14	482
5.81268E14	477
5.81199E14	279
5.8113E14	267
5.81061E14	568
5.80992E14	444
5.80923E14	389
5.80854E14	433
5.80785E14	232
5.80716E14	445
5.80647E14	722
5.80578E14	490
5.80509E14	341
5.80441E14	385
5.80372E14	346
5.80303E14	146
5.80234E14	339
5.80165E14	609
5.80096E14	399
5.80028E14	422
5.79959E14	388
5.7989E14	191
5.79821E14	342
5.79753E14	665
5.79684E14	546
5.79615E14	399
5.79547E14	328
5.79478E14	331
5.79409E14	237
5.79341E14	299
5.79272E14	587
5.79203E14	392
5.79135E14	385
5.79066E14	293
5.78998E14	205
5.78929E14	342
5.78861E14	632
5.78792E14	457
5.78724E14	387
5.78655E14	348
5.78587E14	380
5.78518E14	321
5.7845E14	544
5.78382E14	399
5.78313E14	351
5.78245E14	337
5.78177E14	328
5.78108E14	221
5.7804E14	350
5.77972E14	681
5.77903E14	537
5.77835E14	545
5.77767E14	421
5.77699E14	313
5.7763E14	450
5.77562E14	590
5.77494E14	426
5.77426E14	516
5.77358E14	330
5.7729E14	359
5.77221E14	246
5.77153E14	435
5.77085E14	810
5.77017E14	457
5.76949E14	383
5.76881E14	302
5.76813E14	185
5.76745E14	354
5.76677E14	737
5.76609E14	496
5.76541E14	378
5.76473E14	364
5.76405E14	221
5.76337E14	376
5.76269E14	678
5.76201E14	514
5.76134E14	392
5.76066E14	368
5.75998E14	365
5.7593E14	323
5.75862E14	348
5.75795E14	532
5.75727E14	411
5.75659E14	454
5.75591E14	453
5.75524E14	338
5.75456E14	367
5.75388E14	645
5.7532E14	385
5.75253E14	342
5.75185E14	487
5.75118E14	390
5.7505E14	366
5.74982E14	473
5.74915E14	696
5.74847E14	421
5.7478E14	443
5.74712E14	340
5.74645E14	202
5.74577E14	414
5.7451E14	633
5.74442E14	453
5.74375E14	860
5.74307E14	530
5.7424E14	241
5.74172E14	274
5.74105E14	653
5.74038E14	467
5.7397E14	489
5.73903E14	457
5.73836E14	466
5.73768E14	267
5.73701E14	388
5.73634E14	533
5.73567E14	449
5.73499E14	427
5.73432E14	394
5.73365E14	246
5.73298E14	374
5.7323E14	601
5.73163E14	638
5.73096E14	493
5.73029E14	445
5.72962E14	317
5.72895E14	194
5.72828E14	358
5.72761E14	589
5.72694E14	592
5.72627E14	481
5.72559E14	376
5.72492E14	225
5.72425E14	554
5.72359E14	636
5.72292E14	580
5.72225E14	513
5.72158E14	452
5.72091E14	312
5.72024E14	322
5.71957E14	677
5.7189E14	501
5.71823E14	398
5.71756E14	394
5.7169E14	566
5.71623E14	351
5.71556E14	476
5.71489E14	678
5.71422E14	483
5.71356E14	471
5.71289E14	314
5.71222E14	262
5.71156E14	349
5.71089E14	700
5.71022E14	641
5.70956E14	476
5.70889E14	482
5.70822E14	466
5.70756E14	337
5.70689E14	406
5.70623E14	746
5.70556E14	501
5.70489E14	443
5.70423E14	381
5.70356E14	285
5.7029E14	304
5.70223E14	720
5.70157E14	463
5.70091E14	649
5.70024E14	504
5.69958E14	273
5.69891E14	289
5.69825E14	705
5.69758E14	600
5.69692E14	473
5.69626E14	405
5.69559E14	445
5.69493E14	273
5.69427E14	312
5.69361E14	617
5.69294E14	569
5.69228E14	461
5.69162E14	350
5.69096E14	350
5.69029E14	370
5.68963E14	694
5.68897E14	695
5.68831E14	512
5.68765E14	477
5.68699E14	311
5.68633E14	233
5.68566E14	307
5.685E14	640
5.68434E14	505
5.68368E14	431
5.68302E14	365
5.68236E14	396
5.6817E14	368
5.68104E14	337
5.68038E14	398
5.67972E14	397
5.67906E14	378
5.6784E14	394
5.67775E14	456
5.67709E14	531
5.67643E14	378
5.67577E14	350
5.67511E14	418
5.67445E14	287
5.67379E14	211
5.67314E14	872
5.67248E14	670
5.67182E14	553
5.67116E14	409
5.6705E14	354
5.66985E14	191
5.66919E14	486
5.66853E14	693
5.66788E14	469
5.66722E14	428
5.66656E14	484
5.66591E14	468
5.66525E14	297
5.6646E14	525
5.66394E14	657
5.66328E14	567
5.66263E14	346
5.66197E14	431
5.66132E14	217
5.66066E14	369
5.66001E14	735
5.65935E14	514
5.6587E14	421
5.65804E14	457
5.65739E14	301
5.65673E14	352
5.65608E14	692
5.65543E14	515
5.65477E14	495
5.65412E14	586
5.65347E14	375
5.65281E14	305
5.65216E14	366
5.65151E14	617
5.65085E14	535
5.6502E14	376
5.64955E14	462
5.6489E14	292
5.64824E14	356
5.64759E14	688
5.64694E14	587
5.64629E14	468
5.64564E14	423
5.64498E14	351
5.64433E14	277
5.64368E14	406
5.64303E14	652
5.64238E14	525
5.64173E14	479
5.64108E14	439
5.64043E14	352
5.63978E14	472
5.63913E14	698
5.63848E14	593
5.63783E14	393
5.63718E14	379
5.63653E14	326
5.63588E14	436
5.63523E14	808
5.63458E14	624
5.63393E14	559
5.63328E14	437
5.63263E14	442
5.63198E14	344
5.63134E14	414
5.63069E14	848
5.63004E14	521
5.62939E14	396
5.62874E14	377
5.6281E14	329
5.62745E14	449
5.6268E14	723
5.62615E14	480
5.62551E14	437
5.62486E14	402
5.62421E14	434
5.62357E14	279
5.62292E14	468
5.62227E14	677
5.62163E14	574
5.62098E14	587
5.62034E14	375
5.61969E14	244
5.61905E14	445
5.6184E14	775
5.61776E14	516
5.61711E14	431
5.61647E14	484
5.61582E14	316
5.61518E14	431
5.61453E14	771
5.61389E14	569
5.61324E14	473
5.6126E14	601
5.61195E14	334
5.61131E14	218
5.61067E14	361
5.61002E14	669
5.60938E14	421
5.60874E14	403
5.60809E14	461
5.60745E14	307
5.60681E14	457
5.60617E14	843
5.60552E14	585
5.60488E14	456
5.60424E14	472
5.6036E14	452
5.60296E14	304
5.60231E14	430
5.60167E14	677
5.60103E14	405
5.60039E14	431
5.59975E14	438
5.59911E14	317
5.59847E14	374
5.59783E14	872
5.59719E14	501
5.59654E14	469
5.5959E14	404
5.59526E14	283
5.59462E14	397
5.59398E14	684
5.59335E14	546
5.59271E14	476
5.59207E14	474
5.59143E14	431
5.59079E14	389
5.59015E14	330
5.58951E14	667
5.58887E14	587
5.58823E14	549
5.58759E14	495
5.58696E14	269
5.58632E14	464
5.58568E14	639
5.58504E14	509
5.58441E14	521
5.58377E14	619
5.58313E14	435
5.58249E14	287
5.58186E14	356
5.58122E14	799
5.58058E14	643
5.57995E14	583
5.57931E14	456
5.57867E14	307
5.57804E14	504
5.5774E14	674
5.57677E14	555
5.57613E14	583
5.57549E14	485
5.57486E14	350
5.57422E14	401
5.57359E14	675
5.57295E14	661
5.57232E14	842
5.57168E14	657
5.57105E14	439
5.57041E14	318
5.56978E14	387
5.56915E14	773
5.56851E14	581
5.56788E14	583
5.56724E14	498
5.56661E14	431
5.56598E14	495
5.56534E14	814
5.56471E14	600
5.56408E14	468
5.56345E14	352
5.56281E14	460
5.56218E14	490
5.56155E14	514
5.56092E14	650
5.56028E14	525
5.55965E14	606
5.55902E14	510
5.55839E14	287
5.55776E14	502
5.55713E14	697
5.55649E14	560
5.55586E14	1486
5.55523E14	631
5.5546E14	242
5.55397E14	412
5.55334E14	707
5.55271E14	599
5.55208E14	536
5.55145E14	547
5.55082E14	566
5.55019E14	399
5.54956E14	434
5.54893E14	811
5.5483E14	554
5.54767E14	449
5.54704E14	406
5.54641E14	311
5.54578E14	445
5.54516E14	726
5.54453E14	598
5.5439E14	472
5.54327E14	413
5.54264E14	524
5.54201E14	367
5.54139E14	598
5.54076E14	762
5.54013E14	647
5.5395E14	502
5.53888E14	521
5.53825E14	394
5.53762E14	532
5.537E14	793
5.53637E14	609
5.53574E14	436
5.53512E14	534
5.53449E14	417
5.53386E14	480
5.53324E14	787
5.53261E14	638
5.53199E14	601
5.53136E14	492
5.53074E14	545
5.53011E14	402
5.52948E14	437
5.52886E14	826
5.52824E14	502
5.52761E14	649
5.52699E14	436
5.52636E14	315
5.52574E14	468
5.52511E14	762
5.52449E14	640
5.52387E14	610
5.52324E14	532
5.52262E14	393
5.52199E14	405
5.52137E14	514
5.52075E14	734
5.52012E14	675
5.5195E14	578
5.51888E14	465
5.51826E14	346
5.51763E14	578
5.51701E14	719
5.51639E14	628
5.51577E14	496
5.51515E14	544
5.51452E14	430
5.5139E14	404
5.51328E14	764
5.51266E14	624
5.51204E14	539
5.51142E14	724
5.5108E14	449
5.51018E14	307
5.50956E14	598
5.50893E14	944
5.50831E14	792
5.50769E14	539
5.50707E14	571
5.50645E14	462
5.50583E14	669
5.50521E14	880
5.5046E14	597
5.50398E14	578
5.50336E14	635
5.50274E14	459
5.50212E14	350
5.5015E14	513
5.50088E14	802
5.50026E14	674
5.49964E14	606
5.49903E14	473
5.49841E14	504
5.49779E14	504
5.49717E14	974
5.49655E14	723
5.49594E14	669
5.49532E14	632
5.4947E14	373
5.49408E14	521
5.49347E14	965
5.49285E14	535
5.49223E14	571
5.49162E14	539
5.491E14	592
5.49038E14	377
5.48977E14	571
5.48915E14	879
5.48854E14	602
5.48792E14	535
5.48731E14	572
5.48669E14	389
5.48607E14	548
5.48546E14	766
5.48484E14	626
5.48423E14	529
5.48361E14	558
5.483E14	545
5.48239E14	402
5.48177E14	537
5.48116E14	768
5.48054E14	676
5.47993E14	579
5.47931E14	491
5.4787E14	494
5.47809E14	647
5.47747E14	912
5.47686E14	707
5.47625E14	581
5.47563E14	597
5.47502E14	460
5.47441E14	772
5.4738E14	839
5.47318E14	679
5.47257E14	574
5.47196E14	588
5.47135E14	600
5.47074E14	567
5.47012E14	595
5.46951E14	861
5.4689E14	771
5.46829E14	551
5.46768E14	513
5.46707E14	370
5.46646E14	626
5.46584E14	838
5.46523E14	640
5.46462E14	755
5.46401E14	666
5.4634E14	569
5.46279E14	436
5.46218E14	797
5.46157E14	890
5.46096E14	638
5.46035E14	543
5.45974E14	444
5.45913E14	496
5.45853E14	649
5.45792E14	850
5.45731E14	725
5.4567E14	721
5.45609E14	736
5.45548E14	617
5.45487E14	679
5.45427E14	972
5.45366E14	723
5.45305E14	675
5.45244E14	719
5.45183E14	761
5.45123E14	485
5.45062E14	686
5.45001E14	907
5.4494E14	720
5.4488E14	664
5.44819E14	578
5.44758E14	469
5.44698E14	609
5.44637E14	909
5.44576E14	769
5.44516E14	848
5.44455E14	831
5.44395E14	719
5.44334E14	494
5.44273E14	678
5.44213E14	864
5.44152E14	746
5.44092E14	760
5.44031E14	606
5.43971E14	400
5.4391E14	660
5.4385E14	930
5.43789E14	759
5.43729E14	742
5.43669E14	703
5.43608E14	493
5.43548E14	690
5.43487E14	1080
5.43427E14	901
5.43367E14	721
5.43306E14	767
5.43246E14	653
5.43186E14	599
5.43125E14	608
5.43065E14	3329
5.43005E14	2050
5.42944E14	642
5.42884E14	676
5.42824E14	488
5.42764E14	803
5.42703E14	1052
5.42643E14	856
5.42583E14	741
5.42523E14	741
5.42463E14	810
5.42403E14	764
5.42342E14	540
5.42282E14	747
5.42222E14	825
5.42162E14	789
5.42102E14	612
5.42042E14	604
5.41982E14	786
5.41922E14	941
5.41862E14	1111
5.41802E14	829
5.41742E14	771
5.41682E14	601
5.41622E14	714
5.41562E14	858
5.41502E14	758
5.41442E14	737
5.41382E14	778
5.41322E14	670
5.41262E14	561
5.41202E14	755
5.41142E14	997
5.41083E14	835
5.41023E14	750
5.40963E14	720
5.40903E14	623
5.40843E14	759
5.40783E14	1130
5.40724E14	1029
5.40664E14	1009
5.40604E14	961
5.40544E14	701
5.40485E14	664
5.40425E14	989
5.40365E14	1123
5.40306E14	984
5.40246E14	980
5.40186E14	720
5.40127E14	666
5.40067E14	951
5.40007E14	1360
5.39948E14	1116
5.39888E14	909
5.39829E14	835
5.39769E14	509
5.39709E14	905
5.3965E14	1222
5.3959E14	897
5.39531E14	953
5.39471E14	942
5.39412E14	878
5.39352E14	740
5.39293E14	777
5.39233E14	1070
5.39174E14	884
5.39115E14	862
5.39055E14	1099
5.38996E14	684
5.38936E14	807
5.38877E14	1068
5.38818E14	1049
5.38758E14	987
5.38699E14	1028
5.3864E14	972
5.3858E14	795
5.38521E14	843
5.38462E14	1167
5.38403E14	949
5.38343E14	1001
5.38284E14	748
5.38225E14	733
5.38166E14	740
5.38106E14	1243
5.38047E14	946
5.37988E14	914
5.37929E14	1039
5.3787E14	983
5.37811E14	1122
5.37751E14	1180
5.37692E14	1064
5.37633E14	1066
5.37574E14	1086
5.37515E14	1300
5.37456E14	837
5.37397E14	1061
5.37338E14	1323
5.37279E14	1160
5.3722E14	925
5.37161E14	992
5.37102E14	896
5.37043E14	997
5.36984E14	1296
5.36925E14	1172
5.36866E14	1046
5.36807E14	1021
5.36748E14	872
5.36689E14	773
5.36631E14	1096
5.36572E14	1395
5.36513E14	1149
5.36454E14	1118
5.36395E14	995
5.36336E14	925
5.36278E14	1285
5.36219E14	1289
5.3616E14	1322
5.36101E14	1198
5.36043E14	1021
5.35984E14	917
5.35925E14	1169
5.35866E14	1441
5.35808E14	1312
5.35749E14	1168
5.3569E14	1152
5.35632E14	1156
5.35573E14	944
5.35514E14	1155
5.35456E14	1366
5.35397E14	1180
5.35339E14	1185
5.3528E14	1131
5.35221E14	995
5.35163E14	1089
5.35104E14	1509
5.35046E14	1259
5.34987E14	1232
5.34929E14	1255
5.3487E14	1164
5.34812E14	1035
5.34753E14	1224
5.34695E14	1571
5.34636E14	1313
5.34578E14	1326
5.3452E14	1071
5.34461E14	1096
5.34403E14	1342
5.34344E14	1652
5.34286E14	1381
5.34228E14	1338
5.34169E14	1402
5.34111E14	1166
5.34053E14	1196
5.33994E14	1692
5.33936E14	1457
5.33878E14	1339
5.3382E14	1401
5.33761E14	1303
5.33703E14	1179
5.33645E14	1432
5.33587E14	1606
5.33528E14	1363
5.3347E14	1426
5.33412E14	1449
5.33354E14	1248
5.33296E14	1386
5.33238E14	1713
5.3318E14	1464
5.33121E14	1393
5.33063E14	1601
5.33005E14	1367
5.32947E14	1558
5.32889E14	1688
5.32831E14	1814
5.32773E14	1589
5.32715E14	1541
5.32657E14	1597
5.32599E14	1317
5.32541E14	1414
5.32483E14	1700
5.32425E14	1723
5.32367E14	1657
5.32309E14	1602
5.32251E14	1411
5.32193E14	3739
5.32135E14	2407
5.32078E14	1669
5.3202E14	1583
5.31962E14	1629
5.31904E14	1619
5.31846E14	1362
5.31788E14	1858
5.31731E14	1968
5.31673E14	1942
5.31615E14	1861
5.31557E14	1872
5.31499E14	1680
5.31442E14	1737
5.31384E14	1976
5.31326E14	1769
5.31269E14	1861
5.31211E14	2087
5.31153E14	1773
5.31096E14	1685
5.31038E14	1815
5.3098E14	2095
5.30923E14	2008
5.30865E14	1933
5.30807E14	1897
5.3075E14	1699
5.30692E14	1806
5.30635E14	2299
5.30577E14	2051
5.3052E14	2035
5.30462E14	2135
5.30404E14	1685
5.30347E14	1934
5.30289E14	2470
5.30232E14	2129
5.30175E14	2149
5.30117E14	2235
5.3006E14	2013
5.30002E14	1883
5.29945E14	2167
5.29887E14	2396
5.2983E14	2261
5.29773E14	2178
5.29715E14	2040
5.29658E14	1857
5.29601E14	2247
5.29543E14	2634
5.29486E14	2391
5.29429E14	2341
5.29371E14	2225
5.29314E14	2264
5.29257E14	2108
5.29199E14	2394
5.29142E14	2510
5.29085E14	2381
5.29028E14	2289
5.28971E14	2349
5.28913E14	2275
5.28856E14	2379
5.28799E14	2573
5.28742E14	2584
5.28685E14	2491
5.28628E14	2525
5.2857E14	2202
5.28513E14	2519
5.28456E14	2877
5.28399E14	2731
5.28342E14	2616
5.28285E14	2536
5.28228E14	2565
5.28171E14	2532
5.28114E14	2624
5.28057E14	3164
5.28E14	2814
5.27943E14	2622
5.27886E14	2687
5.27829E14	2510
5.27772E14	2712
5.27715E14	3055
5.27658E14	2970
5.27601E14	2934
5.27544E14	2825
5.27487E14	2789
5.27431E14	2732
5.27374E14	3014
5.27317E14	3350
5.2726E14	2931
5.27203E14	3016
5.27146E14	2962
5.2709E14	2798
5.27033E14	2997
5.26976E14	3357
5.26919E14	3149
5.26862E14	3176
5.26806E14	3163
5.26749E14	2906
5.26692E14	3257
5.26636E14	3434
5.26579E14	3326
5.26522E14	3333
5.26466E14	3178
5.26409E14	3078
5.26352E14	3273
5.26296E14	3215
5.26239E14	3593
5.26182E14	3604
5.26126E14	3458
5.26069E14	3509
5.26013E14	3235
5.25956E14	3375
5.259E14	3906
5.25843E14	3727
5.25786E14	3473
5.2573E14	3684
5.25673E14	3510
5.25617E14	3553
5.25561E14	3615
5.25504E14	4054
5.25448E14	3935
5.25391E14	4001
5.25335E14	3689
5.25278E14	3659
5.25222E14	3811
5.25166E14	3908
5.25109E14	3890
5.25053E14	3956
5.24996E14	3848
5.2494E14	3667
5.24884E14	3966
5.24827E14	4597
5.24771E14	4065
5.24715E14	4083
5.24659E14	4301
5.24602E14	4128
5.24546E14	3750
5.2449E14	4418
5.24434E14	4715
5.24377E14	4513
5.24321E14	4386
5.24265E14	4343
5.24209E14	4089
5.24153E14	4392
5.24096E14	4763
5.2404E14	4755
5.23984E14	4749
5.23928E14	4587
5.23872E14	4711
5.23816E14	4421
5.2376E14	4882
5.23704E14	5180
5.23648E14	4821
5.23592E14	4885
5.23536E14	4756
5.23479E14	4693
5.23423E14	4896
5.23367E14	5429
5.23311E14	5143
5.23256E14	5125
5.232E14	5245
5.23144E14	5042
5.23088E14	5244
5.23032E14	5730
5.22976E14	5397
5.2292E14	5527
5.22864E14	5475
5.22808E14	5331
5.22752E14	5125
5.22696E14	5495
5.22641E14	6062
5.22585E14	5621
5.22529E14	5662
5.22473E14	5854
5.22417E14	5605
5.22361E14	5973
5.22306E14	6371
5.2225E14	6017
5.22194E14	6203
5.22138E14	6195
5.22083E14	6364
5.22027E14	6082
5.21971E14	6231
5.21916E14	6811
5.2186E14	6841
5.21804E14	6525
5.21749E14	6633
5.21693E14	6361
5.21637E14	6434
5.21582E14	7014
5.21526E14	6979
5.2147E14	6833
5.21415E14	7166
5.21359E14	6722
5.21304E14	6866
5.21248E14	7506
5.21193E14	7234
5.21137E14	7171
5.21082E14	7226
5.21026E14	7339
5.20971E14	7086
5.20915E14	7453
5.2086E14	7776
5.20804E14	7630
5.20749E14	7677
5.20693E14	7515
5.20638E14	7350
5.20583E14	7670
5.20527E14	7980
5.20472E14	7704
5.20416E14	8005
5.20361E14	7907
5.20306E14	7866
5.2025E14	7967
5.20195E14	8416
5.2014E14	8842
5.20084E14	8673
5.20029E14	8745
5.19974E14	8634
5.19919E14	8407
5.19863E14	9087
5.19808E14	9165
5.19753E14	9120
5.19698E14	9221
5.19642E14	9293
5.19587E14	9173
5.19532E14	9342
5.19477E14	10081
5.19422E14	9608
5.19367E14	9517
5.19311E14	9524
5.19256E14	9671
5.19201E14	9543
5.19146E14	9587
5.19091E14	9706
5.19036E14	9491
5.18981E14	9360
5.18926E14	9036
5.18871E14	8782
5.18816E14	9115
5.18761E14	9913
5.18706E14	10122
5.18651E14	10391
5.18596E14	10652
5.18541E14	11096
5.18486E14	10568
5.18431E14	11364
5.18376E14	11571
5.18321E14	11228
5.18266E14	11237
5.18211E14	11175
5.18156E14	11319
5.18101E14	12932
5.18046E14	12376
5.17992E14	11885
5.17937E14	12113
5.17882E14	12034
5.17827E14	11874
5.17772E14	12165
5.17717E14	12783
5.17663E14	12671
5.17608E14	12839
5.17553E14	12757
5.17498E14	12530
5.17444E14	12351
5.17389E14	13256
5.17334E14	14788
5.17279E14	13774
5.17225E14	13497
5.1717E14	13354
5.17115E14	13399
5.17061E14	13622
5.17006E14	14320
5.16951E14	14069
5.16897E14	13873
5.16842E14	14455
5.16788E14	14024
5.16733E14	14065
5.16678E14	14191
5.16624E14	14600
5.16569E14	15154
5.16515E14	15055
5.1646E14	15036
5.16406E14	14813
5.16351E14	15146
5.16297E14	15796
5.16242E14	15746
5.16188E14	15902
5.16133E14	16031
5.16079E14	15793
5.16024E14	16115
5.1597E14	16962
5.15916E14	16804
5.15861E14	16910
5.15807E14	16751
5.15752E14	16704
5.15698E14	16789
5.15644E14	16972
5.15589E14	17676
5.15535E14	17691
5.15481E14	17722
5.15426E14	17805
5.15372E14	17698
5.15318E14	18024
5.15263E14	18724
5.15209E14	18784
5.15155E14	18884
5.15101E14	18706
5.15046E14	18821
5.14992E14	19136
5.14938E14	20752
5.14884E14	20346
5.1483E14	19783
5.14775E14	19932
5.14721E14	20050
5.14667E14	20113
5.14613E14	20508
5.14559E14	20965
5.14505E14	20761
5.14451E14	20987
5.14396E14	20903
5.14342E14	20751
5.14288E14	21540
5.14234E14	21990
5.1418E14	21753
5.14126E14	22103
5.14072E14	22226
5.14018E14	22380
5.13964E14	22316
5.1391E14	22368
5.13856E14	23342
5.13802E14	23089
5.13748E14	22843
5.13694E14	23591
5.1364E14	23656
5.13586E14	23848
5.13532E14	24432
5.13478E14	24406
5.13425E14	24825
5.13371E14	24963
5.13317E14	24928
5.13263E14	24983
5.13209E14	25322
5.13155E14	26155
5.13101E14	25638
5.13048E14	25827
5.12994E14	26127
5.1294E14	26174
5.12886E14	26092
5.12832E14	27475
5.12779E14	27248
5.12725E14	27358
5.12671E14	27415
5.12617E14	27396
5.12564E14	28192
5.1251E14	28600
5.12456E14	28692
5.12403E14	29060
5.12349E14	29037
5.12295E14	29214
5.12242E14	29241
5.12188E14	29907
5.12134E14	30313
5.12081E14	30235
5.12027E14	30366
5.11974E14	30394
5.1192E14	30286
5.11867E14	31176
5.11813E14	31736
5.11759E14	31928
5.11706E14	32160
5.11652E14	32515
5.11599E14	32303
5.11545E14	32328
5.11492E14	32494
5.11438E14	33668
5.11385E14	34009
5.11331E14	33886
5.11278E14	33798
5.11225E14	33794
5.11171E14	34104
5.11118E14	34836
5.11064E14	34544
5.11011E14	35076
