Frequencia	Intensidade
6.05742E14	368
6.05667E14	263
6.05592E14	182
6.05517E14	323
6.05442E14	592
6.05367E14	430
6.05292E14	326
6.05217E14	282
6.05142E14	224
6.05067E14	209
6.04993E14	420
6.04918E14	335
6.04843E14	315
6.04768E14	295
6.04693E14	243
6.04619E14	179
6.04544E14	415
6.04469E14	495
6.04395E14	320
6.0432E14	333
6.04245E14	238
6.04171E14	220
6.04096E14	282
6.04021E14	378
6.03947E14	257
6.03872E14	183
6.03798E14	270
6.03723E14	179
6.03649E14	237
6.03574E14	485
6.035E14	432
6.03425E14	301
6.03351E14	281
6.03276E14	203
6.03202E14	232
6.03128E14	314
6.03053E14	481
6.02979E14	515
6.02905E14	343
6.0283E14	259
6.02756E14	148
6.02682E14	224
6.02608E14	423
6.02533E14	352
6.02459E14	226
6.02385E14	251
6.02311E14	291
6.02237E14	194
6.02162E14	265
6.02088E14	625
6.02014E14	395
6.0194E14	383
6.01866E14	252
6.01792E14	127
6.01718E14	334
6.01644E14	436
6.0157E14	362
6.01496E14	227
6.01422E14	279
6.01348E14	225
6.01274E14	358
6.012E14	558
6.01126E14	371
6.01053E14	384
6.00979E14	411
6.00905E14	278
6.00831E14	195
6.00757E14	249
6.00684E14	419
6.0061E14	318
6.00536E14	287
6.00462E14	198
6.00389E14	147
6.00315E14	280
6.00241E14	423
6.00168E14	336
6.00094E14	478
6.0002E14	517
5.99947E14	297
5.99873E14	171
5.998E14	293
5.99726E14	566
5.99653E14	510
5.99579E14	379
5.99506E14	258
5.99432E14	192
5.99359E14	270
5.99285E14	594
5.99212E14	389
5.99138E14	282
5.99065E14	298
5.98992E14	193
5.98918E14	326
5.98845E14	495
5.98772E14	320
5.98699E14	291
5.98625E14	326
5.98552E14	247
5.98479E14	189
5.98406E14	302
5.98332E14	527
5.98259E14	246
5.98186E14	293
5.98113E14	338
5.9804E14	205
5.97967E14	256
5.97894E14	496
5.9782E14	327
5.97747E14	340
5.97674E14	321
5.97601E14	152
5.97528E14	208
5.97455E14	424
5.97382E14	532
5.97309E14	361
5.97237E14	319
5.97164E14	290
5.97091E14	155
5.97018E14	246
5.96945E14	563
5.96872E14	408
5.96799E14	251
5.96727E14	320
5.96654E14	231
5.96581E14	229
5.96508E14	260
5.96436E14	170
5.96363E14	277
5.9629E14	248
5.96217E14	357
5.96145E14	185
5.96072E14	328
5.95999E14	415
5.95927E14	237
5.95854E14	280
5.95782E14	287
5.95709E14	230
5.95637E14	283
5.95564E14	474
5.95492E14	419
5.95419E14	469
5.95347E14	305
5.95274E14	389
5.95202E14	231
5.95129E14	266
5.95057E14	479
5.94985E14	312
5.94912E14	277
5.9484E14	164
5.94768E14	197
5.94695E14	267
5.94623E14	504
5.94551E14	410
5.94478E14	311
5.94406E14	362
5.94334E14	129
5.94262E14	264
5.9419E14	519
5.94117E14	345
5.94045E14	224
5.93973E14	184
5.93901E14	222
5.93829E14	121
5.93757E14	327
5.93685E14	459
5.93613E14	429
5.93541E14	294
5.93469E14	231
5.93397E14	108
5.93325E14	274
5.93253E14	529
5.93181E14	338
5.93109E14	382
5.93037E14	337
5.92965E14	255
5.92893E14	247
5.92821E14	295
5.92749E14	554
5.92678E14	351
5.92606E14	411
5.92534E14	336
5.92462E14	179
5.92391E14	248
5.92319E14	557
5.92247E14	339
5.92175E14	293
5.92104E14	351
5.92032E14	200
5.9196E14	306
5.91889E14	496
5.91817E14	323
5.91746E14	270
5.91674E14	285
5.91602E14	191
5.91531E14	207
5.91459E14	348
5.91388E14	524
5.91316E14	284
5.91245E14	310
5.91173E14	309
5.91102E14	234
5.91031E14	257
5.90959E14	475
5.90888E14	463
5.90816E14	289
5.90745E14	328
5.90674E14	253
5.90602E14	246
5.90531E14	250
5.9046E14	406
5.90389E14	383
5.90317E14	347
5.90246E14	300
5.90175E14	185
5.90104E14	280
5.90033E14	581
5.89961E14	461
5.8989E14	436
5.89819E14	505
5.89748E14	253
5.89677E14	231
5.89606E14	633
5.89535E14	329
5.89464E14	201
5.89393E14	272
5.89322E14	370
5.89251E14	218
5.8918E14	254
5.89109E14	553
5.89038E14	239
5.88967E14	341
5.88896E14	360
5.88825E14	164
5.88754E14	281
5.88683E14	515
5.88613E14	413
5.88542E14	329
5.88471E14	293
5.884E14	249
5.88329E14	307
5.88259E14	345
5.88188E14	475
5.88117E14	377
5.88046E14	306
5.87976E14	294
5.87905E14	159
5.87834E14	207
5.87764E14	431
5.87693E14	325
5.87623E14	255
5.87552E14	307
5.87481E14	130
5.87411E14	169
5.8734E14	405
5.8727E14	337
5.87199E14	421
5.87129E14	245
5.87058E14	228
5.86988E14	192
5.86918E14	267
5.86847E14	718
5.86777E14	399
5.86706E14	358
5.86636E14	247
5.86566E14	188
5.86495E14	234
5.86425E14	507
5.86355E14	387
5.86284E14	419
5.86214E14	304
5.86144E14	334
5.86074E14	197
5.86003E14	314
5.85933E14	435
5.85863E14	344
5.85793E14	268
5.85723E14	284
5.85653E14	208
5.85583E14	322
5.85512E14	548
5.85442E14	330
5.85372E14	453
5.85302E14	431
5.85232E14	183
5.85162E14	274
5.85092E14	526
5.85022E14	424
5.84952E14	317
5.84882E14	352
5.84812E14	305
5.84743E14	234
5.84673E14	290
5.84603E14	575
5.84533E14	440
5.84463E14	266
5.84393E14	253
5.84323E14	210
5.84254E14	332
5.84184E14	549
5.84114E14	441
5.84044E14	286
5.83975E14	401
5.83905E14	235
5.83835E14	208
5.83766E14	383
5.83696E14	400
5.83626E14	349
5.83557E14	280
5.83487E14	259
5.83417E14	148
5.83348E14	315
5.83278E14	529
5.83209E14	321
5.83139E14	331
5.8307E14	459
5.83E14	210
5.82931E14	332
5.82861E14	560
5.82792E14	477
5.82722E14	327
5.82653E14	334
5.82584E14	238
5.82514E14	182
5.82445E14	422
5.82376E14	554
5.82306E14	401
5.82237E14	357
5.82168E14	365
5.82098E14	201
5.82029E14	383
5.8196E14	612
5.81891E14	509
5.81821E14	381
5.81752E14	236
5.81683E14	371
5.81614E14	242
5.81545E14	223
5.81476E14	480
5.81406E14	421
5.81337E14	364
5.81268E14	402
5.81199E14	295
5.8113E14	290
5.81061E14	582
5.80992E14	405
5.80923E14	408
5.80854E14	396
5.80785E14	236
5.80716E14	451
5.80647E14	738
5.80578E14	446
5.80509E14	305
5.80441E14	373
5.80372E14	268
5.80303E14	179
5.80234E14	317
5.80165E14	576
5.80096E14	412
5.80028E14	361
5.79959E14	315
5.7989E14	142
5.79821E14	289
5.79753E14	605
5.79684E14	500
5.79615E14	375
5.79547E14	311
5.79478E14	271
5.79409E14	289
5.79341E14	242
5.79272E14	569
5.79203E14	342
5.79135E14	385
5.79066E14	257
5.78998E14	211
5.78929E14	260
5.78861E14	547
5.78792E14	503
5.78724E14	296
5.78655E14	382
5.78587E14	397
5.78518E14	328
5.7845E14	473
5.78382E14	420
5.78313E14	353
5.78245E14	306
5.78177E14	288
5.78108E14	194
5.7804E14	310
5.77972E14	673
5.77903E14	427
5.77835E14	572
5.77767E14	367
5.77699E14	220
5.7763E14	327
5.77562E14	540
5.77494E14	370
5.77426E14	416
5.77358E14	293
5.7729E14	395
5.77221E14	203
5.77153E14	386
5.77085E14	747
5.77017E14	481
5.76949E14	393
5.76881E14	281
5.76813E14	143
5.76745E14	295
5.76677E14	722
5.76609E14	472
5.76541E14	294
5.76473E14	336
5.76405E14	177
5.76337E14	325
5.76269E14	659
5.76201E14	510
5.76134E14	335
5.76066E14	279
5.75998E14	336
5.7593E14	255
5.75862E14	365
5.75795E14	580
5.75727E14	506
5.75659E14	359
5.75591E14	423
5.75524E14	334
5.75456E14	379
5.75388E14	672
5.7532E14	363
5.75253E14	390
5.75185E14	410
5.75118E14	331
5.7505E14	293
5.74982E14	455
5.74915E14	645
5.74847E14	464
5.7478E14	455
5.74712E14	318
5.74645E14	194
5.74577E14	381
5.7451E14	513
5.74442E14	458
5.74375E14	780
5.74307E14	507
5.7424E14	204
5.74172E14	251
5.74105E14	509
5.74038E14	380
5.7397E14	421
5.73903E14	476
5.73836E14	380
5.73768E14	197
5.73701E14	425
5.73634E14	539
5.73567E14	398
5.73499E14	365
5.73432E14	364
5.73365E14	221
5.73298E14	322
5.7323E14	613
5.73163E14	559
5.73096E14	390
5.73029E14	458
5.72962E14	339
5.72895E14	170
5.72828E14	322
5.72761E14	422
5.72694E14	547
5.72627E14	415
5.72559E14	379
5.72492E14	180
5.72425E14	516
5.72359E14	692
5.72292E14	574
5.72225E14	482
5.72158E14	384
5.72091E14	221
5.72024E14	330
5.71957E14	673
5.7189E14	454
5.71823E14	430
5.71756E14	294
5.7169E14	448
5.71623E14	351
5.71556E14	375
5.71489E14	551
5.71422E14	493
5.71356E14	380
5.71289E14	331
5.71222E14	180
5.71156E14	347
5.71089E14	606
5.71022E14	555
5.70956E14	449
5.70889E14	414
5.70822E14	393
5.70756E14	364
5.70689E14	380
5.70623E14	755
5.70556E14	411
5.70489E14	383
5.70423E14	254
5.70356E14	204
5.7029E14	303
5.70223E14	565
5.70157E14	360
5.70091E14	611
5.70024E14	499
5.69958E14	259
5.69891E14	290
5.69825E14	519
5.69758E14	551
5.69692E14	401
5.69626E14	399
5.69559E14	411
5.69493E14	213
5.69427E14	361
5.69361E14	639
5.69294E14	508
5.69228E14	443
5.69162E14	432
5.69096E14	255
5.69029E14	336
5.68963E14	593
5.68897E14	606
5.68831E14	484
5.68765E14	426
5.68699E14	303
5.68633E14	202
5.68566E14	267
5.685E14	538
5.68434E14	466
5.68368E14	426
5.68302E14	380
5.68236E14	383
5.6817E14	328
5.68104E14	297
5.68038E14	360
5.67972E14	292
5.67906E14	414
5.6784E14	328
5.67775E14	412
5.67709E14	561
5.67643E14	341
5.67577E14	324
5.67511E14	426
5.67445E14	353
5.67379E14	242
5.67314E14	819
5.67248E14	630
5.67182E14	501
5.67116E14	445
5.6705E14	348
5.66985E14	268
5.66919E14	474
5.66853E14	616
5.66788E14	503
5.66722E14	345
5.66656E14	396
5.66591E14	429
5.66525E14	286
5.6646E14	506
5.66394E14	568
5.66328E14	515
5.66263E14	405
5.66197E14	362
5.66132E14	234
5.66066E14	312
5.66001E14	613
5.65935E14	399
5.6587E14	329
5.65804E14	478
5.65739E14	299
5.65673E14	339
5.65608E14	700
5.65543E14	529
5.65477E14	429
5.65412E14	457
5.65347E14	250
5.65281E14	272
5.65216E14	392
5.65151E14	543
5.65085E14	419
5.6502E14	369
5.64955E14	435
5.6489E14	203
5.64824E14	376
5.64759E14	550
5.64694E14	504
5.64629E14	426
5.64564E14	336
5.64498E14	223
5.64433E14	231
5.64368E14	450
5.64303E14	655
5.64238E14	501
5.64173E14	388
5.64108E14	355
5.64043E14	259
5.63978E14	444
5.63913E14	651
5.63848E14	547
5.63783E14	408
5.63718E14	381
5.63653E14	275
5.63588E14	341
5.63523E14	612
5.63458E14	570
5.63393E14	445
5.63328E14	389
5.63263E14	327
5.63198E14	266
5.63134E14	365
5.63069E14	764
5.63004E14	513
5.62939E14	400
5.62874E14	458
5.6281E14	314
5.62745E14	403
5.6268E14	718
5.62615E14	443
5.62551E14	304
5.62486E14	357
5.62421E14	374
5.62357E14	223
5.62292E14	396
5.62227E14	652
5.62163E14	466
5.62098E14	490
5.62034E14	355
5.61969E14	204
5.61905E14	303
5.6184E14	634
5.61776E14	457
5.61711E14	408
5.61647E14	398
5.61582E14	215
5.61518E14	379
5.61453E14	658
5.61389E14	514
5.61324E14	430
5.6126E14	506
5.61195E14	353
5.61131E14	257
5.61067E14	329
5.61002E14	633
5.60938E14	562
5.60874E14	439
5.60809E14	509
5.60745E14	297
5.60681E14	404
5.60617E14	614
5.60552E14	452
5.60488E14	393
5.60424E14	466
5.6036E14	421
5.60296E14	274
5.60231E14	390
5.60167E14	602
5.60103E14	464
5.60039E14	426
5.59975E14	371
5.59911E14	234
5.59847E14	314
5.59783E14	704
5.59719E14	470
5.59654E14	369
5.5959E14	393
5.59526E14	279
5.59462E14	375
5.59398E14	597
5.59335E14	465
5.59271E14	349
5.59207E14	373
5.59143E14	318
5.59079E14	302
5.59015E14	353
5.58951E14	666
5.58887E14	487
5.58823E14	544
5.58759E14	469
5.58696E14	274
5.58632E14	362
5.58568E14	646
5.58504E14	406
5.58441E14	556
5.58377E14	533
5.58313E14	396
5.58249E14	231
5.58186E14	327
5.58122E14	784
5.58058E14	562
5.57995E14	513
5.57931E14	446
5.57867E14	282
5.57804E14	456
5.5774E14	625
5.57677E14	477
5.57613E14	398
5.57549E14	459
5.57486E14	292
5.57422E14	355
5.57359E14	709
5.57295E14	649
5.57232E14	847
5.57168E14	606
5.57105E14	366
5.57041E14	235
5.56978E14	348
5.56915E14	767
5.56851E14	499
5.56788E14	523
5.56724E14	456
5.56661E14	386
5.56598E14	505
5.56534E14	774
5.56471E14	475
5.56408E14	432
5.56345E14	352
5.56281E14	478
5.56218E14	388
5.56155E14	415
5.56092E14	581
5.56028E14	476
5.55965E14	452
5.55902E14	504
5.55839E14	277
5.55776E14	390
5.55713E14	564
5.55649E14	531
5.55586E14	1276
5.55523E14	645
5.5546E14	223
5.55397E14	400
5.55334E14	692
5.55271E14	529
5.55208E14	486
5.55145E14	426
5.55082E14	450
5.55019E14	348
5.54956E14	450
5.54893E14	778
5.5483E14	484
5.54767E14	451
5.54704E14	442
5.54641E14	284
5.54578E14	393
5.54516E14	660
5.54453E14	515
5.5439E14	435
5.54327E14	429
5.54264E14	467
5.54201E14	305
5.54139E14	430
5.54076E14	698
5.54013E14	436
5.5395E14	518
5.53888E14	458
5.53825E14	338
5.53762E14	428
5.537E14	704
5.53637E14	467
5.53574E14	430
5.53512E14	480
5.53449E14	268
5.53386E14	442
5.53324E14	781
5.53261E14	606
5.53199E14	505
5.53136E14	424
5.53074E14	417
5.53011E14	316
5.52948E14	438
5.52886E14	757
5.52824E14	496
5.52761E14	544
5.52699E14	469
5.52636E14	324
5.52574E14	461
5.52511E14	731
5.52449E14	558
5.52387E14	500
5.52324E14	447
5.52262E14	385
5.52199E14	327
5.52137E14	382
5.52075E14	610
5.52012E14	624
5.5195E14	530
5.51888E14	424
5.51826E14	310
5.51763E14	407
5.51701E14	691
5.51639E14	602
5.51577E14	574
5.51515E14	536
5.51452E14	312
5.5139E14	388
5.51328E14	688
5.51266E14	474
5.51204E14	500
5.51142E14	610
5.5108E14	350
5.51018E14	241
5.50956E14	471
5.50893E14	868
5.50831E14	623
5.50769E14	496
5.50707E14	465
5.50645E14	302
5.50583E14	548
5.50521E14	781
5.5046E14	477
5.50398E14	425
5.50336E14	504
5.50274E14	392
5.50212E14	339
5.5015E14	400
5.50088E14	653
5.50026E14	617
5.49964E14	484
5.49903E14	400
5.49841E14	324
5.49779E14	418
5.49717E14	883
5.49655E14	560
5.49594E14	558
5.49532E14	555
5.4947E14	275
5.49408E14	506
5.49347E14	891
5.49285E14	566
5.49223E14	462
5.49162E14	504
5.491E14	417
5.49038E14	297
5.48977E14	537
5.48915E14	701
5.48854E14	480
5.48792E14	445
5.48731E14	450
5.48669E14	254
5.48607E14	418
5.48546E14	681
5.48484E14	574
5.48423E14	490
5.48361E14	475
5.483E14	432
5.48239E14	318
5.48177E14	470
5.48116E14	615
5.48054E14	522
5.47993E14	471
5.47931E14	356
5.4787E14	378
5.47809E14	429
5.47747E14	801
5.47686E14	640
5.47625E14	511
5.47563E14	493
5.47502E14	363
5.47441E14	587
5.4738E14	668
5.47318E14	445
5.47257E14	418
5.47196E14	444
5.47135E14	396
5.47074E14	380
5.47012E14	406
5.46951E14	765
5.4689E14	595
5.46829E14	464
5.46768E14	472
5.46707E14	244
5.46646E14	510
5.46584E14	747
5.46523E14	508
5.46462E14	590
5.46401E14	556
5.4634E14	422
5.46279E14	319
5.46218E14	594
5.46157E14	691
5.46096E14	507
5.46035E14	439
5.45974E14	341
5.45913E14	333
5.45853E14	473
5.45792E14	650
5.45731E14	579
5.4567E14	629
5.45609E14	605
5.45548E14	487
5.45487E14	511
5.45427E14	710
5.45366E14	547
5.45305E14	547
5.45244E14	585
5.45183E14	666
5.45123E14	380
5.45062E14	527
5.45001E14	772
5.4494E14	626
5.4488E14	485
5.44819E14	443
5.44758E14	332
5.44698E14	391
5.44637E14	591
5.44576E14	626
5.44516E14	591
5.44455E14	559
5.44395E14	539
5.44334E14	342
5.44273E14	457
5.44213E14	661
5.44152E14	511
5.44092E14	508
5.44031E14	388
5.43971E14	296
5.4391E14	508
5.4385E14	771
5.43789E14	544
5.43729E14	506
5.43669E14	548
5.43608E14	259
5.43548E14	414
5.43487E14	817
5.43427E14	632
5.43367E14	519
5.43306E14	526
5.43246E14	562
5.43186E14	392
5.43125E14	504
5.43065E14	3918
5.43005E14	1954
5.42944E14	474
5.42884E14	445
5.42824E14	314
5.42764E14	516
5.42703E14	797
5.42643E14	625
5.42583E14	529
5.42523E14	453
5.42463E14	600
5.42403E14	487
5.42342E14	398
5.42282E14	513
5.42222E14	547
5.42162E14	638
5.42102E14	383
5.42042E14	355
5.41982E14	493
5.41922E14	687
5.41862E14	830
5.41802E14	640
5.41742E14	527
5.41682E14	392
5.41622E14	463
5.41562E14	596
5.41502E14	585
5.41442E14	436
5.41382E14	446
5.41322E14	318
5.41262E14	315
5.41202E14	462
5.41142E14	692
5.41083E14	504
5.41023E14	477
5.40963E14	445
5.40903E14	261
5.40843E14	466
5.40783E14	745
5.40724E14	685
5.40664E14	665
5.40604E14	685
5.40544E14	441
5.40485E14	341
5.40425E14	602
5.40365E14	749
5.40306E14	672
5.40246E14	612
5.40186E14	448
5.40127E14	409
5.40067E14	609
5.40007E14	800
5.39948E14	694
5.39888E14	579
5.39829E14	544
5.39769E14	318
5.39709E14	552
5.3965E14	713
5.3959E14	544
5.39531E14	553
5.39471E14	541
5.39412E14	515
5.39352E14	384
5.39293E14	404
5.39233E14	748
5.39174E14	590
5.39115E14	491
5.39055E14	630
5.38996E14	375
5.38936E14	424
5.38877E14	772
5.38818E14	659
5.38758E14	607
5.38699E14	656
5.3864E14	497
5.3858E14	375
5.38521E14	486
5.38462E14	739
5.38403E14	551
5.38343E14	542
5.38284E14	331
5.38225E14	367
5.38166E14	504
5.38106E14	796
5.38047E14	498
5.37988E14	514
5.37929E14	619
5.3787E14	537
5.37811E14	542
5.37751E14	734
5.37692E14	629
5.37633E14	631
5.37574E14	613
5.37515E14	694
5.37456E14	418
5.37397E14	625
5.37338E14	814
5.37279E14	704
5.3722E14	455
5.37161E14	454
5.37102E14	424
5.37043E14	515
5.36984E14	797
5.36925E14	514
5.36866E14	498
5.36807E14	495
5.36748E14	405
5.36689E14	372
5.36631E14	578
5.36572E14	962
5.36513E14	727
5.36454E14	560
5.36395E14	512
5.36336E14	429
5.36278E14	704
5.36219E14	778
5.3616E14	741
5.36101E14	616
5.36043E14	556
5.35984E14	378
5.35925E14	563
5.35866E14	792
5.35808E14	658
5.35749E14	637
5.3569E14	602
5.35632E14	661
5.35573E14	410
5.35514E14	562
5.35456E14	813
5.35397E14	659
5.35339E14	698
5.3528E14	541
5.35221E14	417
5.35163E14	563
5.35104E14	810
5.35046E14	662
5.34987E14	609
5.34929E14	577
5.3487E14	542
5.34812E14	472
5.34753E14	554
5.34695E14	785
5.34636E14	704
5.34578E14	585
5.3452E14	491
5.34461E14	403
5.34403E14	592
5.34344E14	916
5.34286E14	601
5.34228E14	607
5.34169E14	614
5.34111E14	340
5.34053E14	476
5.33994E14	894
5.33936E14	557
5.33878E14	531
5.3382E14	648
5.33761E14	485
5.33703E14	493
5.33645E14	616
5.33587E14	724
5.33528E14	622
5.3347E14	636
5.33412E14	553
5.33354E14	420
5.33296E14	590
5.33238E14	823
5.3318E14	589
5.33121E14	529
5.33063E14	619
5.33005E14	511
5.32947E14	588
5.32889E14	702
5.32831E14	777
5.32773E14	737
5.32715E14	623
5.32657E14	614
5.32599E14	391
5.32541E14	520
5.32483E14	758
5.32425E14	704
5.32367E14	664
5.32309E14	598
5.32251E14	388
5.32193E14	2554
5.32135E14	1075
5.32078E14	601
5.3202E14	592
5.31962E14	631
5.31904E14	574
5.31846E14	289
5.31788E14	705
5.31731E14	827
5.31673E14	714
5.31615E14	751
5.31557E14	630
5.31499E14	478
5.31442E14	525
5.31384E14	786
5.31326E14	676
5.31269E14	628
5.31211E14	719
5.31153E14	597
5.31096E14	383
5.31038E14	576
5.3098E14	820
5.30923E14	732
5.30865E14	691
5.30807E14	498
5.3075E14	470
5.30692E14	484
5.30635E14	1056
5.30577E14	696
5.3052E14	648
5.30462E14	634
5.30404E14	470
5.30347E14	650
5.30289E14	876
5.30232E14	696
5.30175E14	638
5.30117E14	742
5.3006E14	642
5.30002E14	471
5.29945E14	729
5.29887E14	954
5.2983E14	767
5.29773E14	637
5.29715E14	559
5.29658E14	368
5.29601E14	627
5.29543E14	877
5.29486E14	728
5.29429E14	698
5.29371E14	565
5.29314E14	558
5.29257E14	501
5.29199E14	606
5.29142E14	797
5.29085E14	630
5.29028E14	578
5.28971E14	588
5.28913E14	576
5.28856E14	653
5.28799E14	935
5.28742E14	749
5.28685E14	641
5.28628E14	726
5.2857E14	492
5.28513E14	598
5.28456E14	873
5.28399E14	809
5.28342E14	679
5.28285E14	734
5.28228E14	750
5.28171E14	527
5.28114E14	597
5.28057E14	1067
5.28E14	779
5.27943E14	701
5.27886E14	628
5.27829E14	500
5.27772E14	659
5.27715E14	969
5.27658E14	689
5.27601E14	708
5.27544E14	679
5.27487E14	595
5.27431E14	500
5.27374E14	653
5.27317E14	988
5.2726E14	708
5.27203E14	788
5.27146E14	634
5.2709E14	506
5.27033E14	679
5.26976E14	1004
5.26919E14	665
5.26862E14	763
5.26806E14	765
5.26749E14	498
5.26692E14	674
5.26636E14	921
5.26579E14	882
5.26522E14	798
5.26466E14	636
5.26409E14	522
5.26352E14	493
5.26296E14	626
5.26239E14	999
5.26182E14	781
5.26126E14	785
5.26069E14	711
5.26013E14	523
5.25956E14	679
5.259E14	949
5.25843E14	701
5.25786E14	716
5.2573E14	796
5.25673E14	680
5.25617E14	599
5.25561E14	671
5.25504E14	971
5.25448E14	906
5.25391E14	855
5.25335E14	697
5.25278E14	595
5.25222E14	677
5.25166E14	946
5.25109E14	778
5.25053E14	700
5.24996E14	685
5.2494E14	520
5.24884E14	671
5.24827E14	1075
5.24771E14	905
5.24715E14	606
5.24659E14	787
5.24602E14	717
5.24546E14	526
5.2449E14	817
5.24434E14	1069
5.24377E14	843
5.24321E14	830
5.24265E14	788
5.24209E14	503
5.24153E14	729
5.24096E14	908
5.2404E14	813
5.23984E14	861
5.23928E14	823
5.23872E14	744
5.23816E14	538
5.2376E14	942
5.23704E14	1044
5.23648E14	854
5.23592E14	907
5.23536E14	758
5.23479E14	606
5.23423E14	779
5.23367E14	992
5.23311E14	784
5.23256E14	874
5.232E14	850
5.23144E14	619
5.23088E14	703
5.23032E14	1244
5.22976E14	906
5.2292E14	852
5.22864E14	788
5.22808E14	718
5.22752E14	654
5.22696E14	815
5.22641E14	1245
5.22585E14	837
5.22529E14	845
5.22473E14	873
5.22417E14	605
5.22361E14	871
5.22306E14	1142
5.2225E14	989
5.22194E14	1001
5.22138E14	969
5.22083E14	1026
5.22027E14	755
5.21971E14	751
5.21916E14	1213
5.2186E14	1281
5.21804E14	951
5.21749E14	934
5.21693E14	750
5.21637E14	802
5.21582E14	1122
5.21526E14	896
5.2147E14	847
5.21415E14	1021
5.21359E14	796
5.21304E14	811
5.21248E14	1243
5.21193E14	972
5.21137E14	902
5.21082E14	883
5.21026E14	872
5.20971E14	697
5.20915E14	986
5.2086E14	1141
5.20804E14	973
5.20749E14	865
5.20693E14	808
5.20638E14	570
5.20583E14	881
5.20527E14	1266
5.20472E14	1023
5.20416E14	957
5.20361E14	963
5.20306E14	776
5.2025E14	785
5.20195E14	998
5.2014E14	1292
5.20084E14	1075
5.20029E14	978
5.19974E14	830
5.19919E14	694
5.19863E14	1044
5.19808E14	1228
5.19753E14	1113
5.19698E14	1025
5.19642E14	1050
5.19587E14	1058
5.19532E14	1060
5.19477E14	1463
5.19422E14	1153
5.19367E14	1062
5.19311E14	1032
5.19256E14	871
5.19201E14	896
5.19146E14	881
5.19091E14	1311
5.19036E14	1086
5.18981E14	1043
5.18926E14	1096
5.18871E14	975
5.18816E14	959
5.18761E14	1259
5.18706E14	1110
5.18651E14	1038
5.18596E14	1014
5.18541E14	922
5.18486E14	874
5.18431E14	1229
5.18376E14	1319
5.18321E14	1106
5.18266E14	1020
5.18211E14	963
5.18156E14	901
5.18101E14	2137
5.18046E14	1599
5.17992E14	1025
5.17937E14	1128
5.17882E14	1162
5.17827E14	844
5.17772E14	1043
5.17717E14	1305
5.17663E14	1250
5.17608E14	1098
5.17553E14	1151
5.17498E14	976
5.17444E14	846
5.17389E14	986
5.17334E14	2400
5.17279E14	1439
5.17225E14	1288
5.1717E14	1054
5.17115E14	949
5.17061E14	1221
5.17006E14	1456
5.16951E14	1195
5.16897E14	1141
5.16842E14	1240
5.16788E14	1158
5.16733E14	936
5.16678E14	1153
5.16624E14	1407
5.16569E14	1173
5.16515E14	1164
5.1646E14	1229
5.16406E14	985
5.16351E14	1090
5.16297E14	1455
5.16242E14	1264
5.16188E14	1199
5.16133E14	1221
5.16079E14	1160
5.16024E14	1225
5.1597E14	1564
5.15916E14	1515
5.15861E14	1313
5.15807E14	1196
5.15752E14	1039
5.15698E14	1023
5.15644E14	1220
5.15589E14	1498
5.15535E14	1428
5.15481E14	1365
5.15426E14	1247
5.15372E14	1040
5.15318E14	1393
5.15263E14	1603
5.15209E14	1531
5.15155E14	1332
5.15101E14	1343
5.15046E14	1264
5.14992E14	1376
5.14938E14	2424
5.14884E14	1766
5.1483E14	1506
5.14775E14	1329
5.14721E14	1357
5.14667E14	1356
5.14613E14	1447
5.14559E14	1802
5.14505E14	1531
5.14451E14	1483
5.14396E14	1422
5.14342E14	1206
5.14288E14	1445
5.14234E14	1716
5.1418E14	1496
5.14126E14	1574
5.14072E14	1425
5.14018E14	1491
5.13964E14	1274
5.1391E14	1498
5.13856E14	1682
5.13802E14	1567
5.13748E14	1454
5.13694E14	1343
5.1364E14	1232
5.13586E14	1365
5.13532E14	1682
5.13478E14	1555
5.13425E14	1600
5.13371E14	1587
5.13317E14	1474
5.13263E14	1540
5.13209E14	1572
5.13155E14	1789
5.13101E14	1634
5.13048E14	1524
5.12994E14	1454
5.1294E14	1437
5.12886E14	1466
5.12832E14	1840
5.12779E14	1637
5.12725E14	1675
5.12671E14	1731
5.12617E14	1305
5.12564E14	1538
5.1251E14	1807
5.12456E14	1722
5.12403E14	1561
5.12349E14	1534
5.12295E14	1580
5.12242E14	1481
5.12188E14	1720
5.12134E14	1752
5.12081E14	1668
5.12027E14	1583
5.11974E14	1580
5.1192E14	1391
5.11867E14	1579
5.11813E14	1711
5.11759E14	1807
5.11706E14	1744
5.11652E14	1755
5.11599E14	1634
5.11545E14	1490
5.11492E14	1632
5.11438E14	2012
5.11385E14	2021
5.11331E14	1862
5.11278E14	1719
5.11225E14	1417
5.11171E14	1715
5.11118E14	2146
5.11064E14	1862
5.11011E14	1867
5.10958E14	1818
5.10904E14	1935
5.10851E14	1762
5.10797E14	2066
5.10744E14	1963
5.10691E14	1917
5.10638E14	1737
5.10584E14	1856
5.10531E14	1609
5.10478E14	1926
5.10424E14	2331
5.10371E14	2039
5.10318E14	1932
5.10265E14	1823
5.10211E14	1804
5.10158E14	1878
5.10105E14	2138
5.10052E14	1899
5.09999E14	2028
5.09945E14	1974
5.09892E14	1856
5.09839E14	1801
5.09786E14	1979
5.09733E14	2335
5.0968E14	2079
5.09627E14	1927
5.09574E14	1969
5.09521E14	1898
5.09467E14	2136
5.09414E14	2367
5.09361E14	2089
5.09308E14	2110
5.09255E14	2051
5.09202E14	1815
